type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
transportation and logistics,fleet_management_solutions,US0517741072,AURORA INNOVATION INC,11,"Desarrolla tecnología de conducción autónoma específicamente para flotas comerciales, mejorando la eficiencia operativa y la seguridad dentro de las soluciones de gestión de flotas.",,,524706371,USD,AUR,SMART,STK,False,TL_FLE
transportation and logistics,fleet_management_solutions,US92511U1025,VERRA MOBILITY CORP,12,"Proporciona soluciones diseñadas para optimizar las operaciones, la seguridad y la eficiencia de las flotas de vehículos en diversas industrias.","Verra Mobility demuestra su compromiso con las Soluciones de Gestión de Flotas a través de su segmento de Servicios Comerciales, que ofrece soluciones de gestión de peajes e infracciones, así como servicios de título y registro, a clientes de flotas comerciales, incluidas empresas de alquiler de automóviles y empresas de gestión de flotas. Estas soluciones están disponibles en América del Norte y Europa. La compañía gestiona los programas de seguridad de aplicación automatizada de la ciudad de Nueva York, que implican la supervisión y gestión de flotas de vehículos. Si bien la gestión de flotas se considera un enfoque principal, la compañía ha experimentado algunos desafíos, incluido un declive en los ingresos de FMC debido a vientos en contra macroeconómicos y la rotación de clientes.","[{'name': 'vrrm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrrm-Q324-10-Q.html'}, {'name': 'vrrm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vrrm-FY24-10-K.html'}]",337722877,USD,VRRM,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,US9837931008,XPO INC,13,"Implica la optimización del rendimiento, el mantenimiento y los costos operativos de su extensa flota de vehículos, crucial para servicios eficientes de transporte y logística.",,,93957038,USD,XPO,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,US3825501014,GOODYEAR TIRE & RUBBER CO,14,Desempeña un papel en el sector de Soluciones de Gestión de Flotas.,"El compromiso de Goodyear con las Soluciones de Gestión de Flotas es evidente a través de sus Soluciones para Flotas en EMEA, que han contribuido a aumentar las ventas en otros negocios relacionados con los neumáticos. Este crecimiento en Soluciones para Flotas dentro de la región EMEA ha impactado positivamente las ventas netas tanto en el segundo trimestre como en los primeros seis meses de 2025. Si bien las ventas netas generales disminuyeron en 2024 debido a varios factores, esto se vio parcialmente compensado por el aumento de las ventas atribuido a las Soluciones para Flotas en EMEA.","[{'name': 'gt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gt-Q225-10-Q.html'}, {'name': 'gt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gt-Q324-10-Q.html'}, {'name': 'gt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gt-FY24-10-K.html'}]",7830,USD,GT,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,US80689H1023,SCHNEIDER NATIONAL INC-CL B,15,"Opera una flota grande y diversa para transporte y logística, que depende críticamente de sistemas avanzados para gestionar la utilización de vehículos, el mantenimiento y la eficiencia operativa en sus extensas ofertas de servicios.",,,271857752,USD,SNDR,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,US4433201062,HUB GROUP INC-CL A,16,Opera dentro de la industria de soluciones de gestión de flotas.,,,4813067,USD,HUBG,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,US14448C1045,CARRIER GLOBAL CORP,17,"Proporciona soluciones avanzadas de refrigeración y telemática para flotas de transporte comercial, permitiendo un control preciso de la temperatura y un monitoreo en tiempo real de los productos durante el tránsito.","El compromiso de Carrier con las Soluciones de Gestión de Flotas es evidente a través de su segmento de Transporte de Soluciones Climáticas, que ofrece productos, servicios y soluciones digitales de refrigeración y monitoreo para el transporte para diversos modos de transporte. Las ofertas de la compañía incluyen una aplicación de dispositivo inteligente para LYNX Fleet, diseñada para mejorar la visibilidad en tiempo real, mejorar la eficiencia operativa del cliente y reducir costos mientras se mantiene la integridad de la cadena de frío. Si bien se espera que el segmento de Transporte experimente un crecimiento de un solo dígito medio, el enfoque de la compañía en soluciones digitales y productos de monitoreo dentro de este segmento indica un interés estratégico en la gestión de flotas, aunque no parece ser una prioridad de primer nivel.","[{'name': 'carr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/carr-Q125-10-Q.html'}, {'name': 'carr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/carr-Q225-10-Q.html'}]",410755397,USD,CARR,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,US70959W1036,PENSKE AUTOMOTIVE GROUP INC,18,Ofrece servicios y vehículos para satisfacer las necesidades operativas de flotas comerciales y gubernamentales.,"La participación de Penske Automotive Group en Soluciones de Gestión de Flotas se realiza principalmente a través de su participación del 28,9% en Penske Transportation Solutions (PTS). PTS gestiona una flota sustancial de más de 435.000 camiones, tractores y remolques en América del Norte, ofreciendo servicios como leasing, alquiler y contratos de mantenimiento. Además, PTS proporciona soluciones integrales de transporte, cadena de suministro y tecnología, consolidando su papel en la satisfacción de las necesidades de los clientes a lo largo de la cadena de suministro.","[{'name': 'pag-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pag-Q324-10-Q.html'}, {'name': 'pag-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pag-FY24-10-K.html'}]",45006145,USD,PAG,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,US81764X1037,SERVICETITAN INC-A,19,Se dedica a la provisión de soluciones de gestión de flotas.,"La participación de ServiceTitan en Soluciones de Gestión de Flotas se destaca por su oferta de Fleet Pro, una solución integral diseñada para ayudar a los gerentes a administrar eficientemente su flota, ahorrar dinero y maximizar el retorno de la inversión. Fleet Pro utiliza datos de GPS y cámaras inteligentes asistidas por IA para proporcionar visibilidad sobre el uso de los vehículos de los técnicos, incluidos los tiempos de inactividad, lo que ayuda a prevenir salarios inflados e identificar oportunidades de facturación perdidas. La adopción de Fleet Pro por parte de empresas como Gulfshore, que se expandió con la solución en enero, demuestra aún más el compromiso de ServiceTitan con este tema.","[{'name': 'ttan-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ttan-FY25-10-K.html'}]",747750656,USD,TTAN,SMART,STK,False,TL_FLE
transportation and logistics,fleet_management_solutions,US3789735079,GLOBALSTAR INC,20,Proporciona servicios de comunicación y seguimiento basados en satélites que respaldan la operación y el monitoreo eficientes de flotas.,"El compromiso de Globalstar con las Soluciones de Gestión de Flotas es evidente a través del lanzamiento de su solución IoT satelital bidireccional, que utiliza la constelación de satélites de órbita terrestre baja de Globalstar. Esta solución se expande más allá del seguimiento tradicional unidireccional, abordando la creciente demanda de sistemas de comando y control confiables, de baja potencia y baja latencia en aplicaciones críticas, incluyendo explícitamente el seguimiento de flotas. El enfoque de la empresa en el seguimiento de flotas como una aplicación clave demuestra su inversión en soluciones IoT.",,760229174,USD,GSAT,SMART,STK,False,TL_FLE
transportation and logistics,fleet_management_solutions,US42704L1044,HERC HOLDINGS INC,21,"Gestiona una flota considerable de equipos de alquiler, lo que requiere soluciones sofisticadas para el seguimiento, el mantenimiento y la optimización para garantizar la implementación y utilización eficientes para sus clientes.",,,236086467,USD,HRI,SMART,STK,False,TL_FLE
transportation and logistics,fleet_management_solutions,US00091G1040,ACV AUCTIONS INC-A,22,"Facilita la adquisición y disposición de vehículos, apoyando las necesidades operativas de las entidades de gestión de flotas.","La participación de ACV en Soluciones de Gestión de Flotas es evidente a través de ACV Transport, que proporciona servicios de transporte para vehículos comprados y vendidos en su mercado. La empresa aprovecha la IA para optimizar los precios y mejorar la eficiencia operativa dentro de sus servicios de transporte. Además, la plataforma comercial de ACV ofrece capacidades para gestionar flotas de vehículos, incluida la recepción de asignaciones de AutoIMS, la realización de inspecciones y la creación de estimaciones de reparación, lo que contribuye a las soluciones de gestión de flotas, aunque no es un área de enfoque principal para la empresa.",,478483385,USD,ACVA,SMART,STK,False,TL_FLE
transportation and logistics,fleet_management_solutions,US92047W1018,VALVOLINE INC,23,Contribuye a las soluciones de gestión de flotas proporcionando lubricantes esenciales y servicios de mantenimiento para las operaciones de vehículos comerciales.,"Valvoline se enfoca en expandir su oferta de clientes y servicios, particularmente dentro del negocio de flotas, como lo demuestran sus inversiones que generan un crecimiento en la base de clientes de flotas que supera el crecimiento transaccional de los consumidores. Este crecimiento está respaldado por asociaciones con franquiciados, incluidas empresas de flotas nacionales y regionales. La estrategia de la empresa incluye impulsar la penetración de servicios que no sean de cambio de aceite y satisfacer las necesidades cambiantes del parque automotor, lo que indica un esfuerzo dirigido hacia el sector de flotas.","[{'name': 'vvv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vvv-Q125-10-Q.html'}]",248754546,USD,VVV,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,US76954A1034,RIVIAN AUTOMOTIVE INC-A,24,"Proporciona vehículos eléctricos, incluidas furgonetas comerciales, que son integrales para la adopción y gestión de operaciones de flotas modernas.","Rivian demuestra su compromiso con las Soluciones de Gestión de Flotas a través de FleetOS, una plataforma centralizada propietaria de extremo a extremo que ofrece junto con sus vehículos comerciales. FleetOS es un servicio de suscripción basado en la nube que abarca la distribución de vehículos, servicio, telemática, servicios de software, carga, gestión de conectividad, driver+ y gestión del ciclo de vida. Esta plataforma integra y analiza datos de vehículos, infraestructura y operaciones, con el objetivo de optimizar el costo total de propiedad, la seguridad y la utilización de la flota, al tiempo que también busca aumentar los ingresos fuera de las ventas de vehículos.","[{'name': 'rivn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rivn-FY24-10-K.html'}, {'name': 'rivn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rivn-Q125-10-Q.html'}, {'name': 'rivn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rivn-Q225-10-Q.html'}]",525768800,USD,RIVN,SMART,STK,False,TL_FLE
transportation and logistics,fleet_management_solutions,US0537741052,AVIS BUDGET GROUP INC,25,Participa en amplias actividades de gestión de flotas para operar su negocio global de alquiler de vehículos.,"El compromiso de Avis Budget Group con las Soluciones de Gestión de Flotas es evidente a través de sus operaciones comerciales principales. La empresa gestiona una flota de alquiler sustancial, rastreando indicadores clave de rendimiento como días de alquiler, ingresos por día y utilización de vehículos. Están implementando activamente estrategias de rotación de flotas, optimizando la utilización de vehículos y gestionando costos, todo lo cual requiere soluciones sofisticadas de gestión de flotas. Además, Avis destaca su experiencia en la gestión de megaflotas, incluido el mantenimiento de vehículos, servicio, reposicionamiento, compra y financiación, lo que demuestra un enfoque integral de la gestión de flotas perfeccionado a lo largo de muchos años.","[{'name': 'car-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/car-Q324-10-Q.html'}, {'name': 'car-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/car-FY24-10-K.html'}]",40673933,USD,CAR,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,MHY2106R1100,DORIAN LPG LTD,26,Se refiere a la gestión operativa y la coordinación logística de su flota de transporte marítimo.,,,150632114,USD,LPG,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,US3936571013,GREENBRIER COMPANIES INC,27,"Soporta las operaciones de gestión de flotas a través de la fabricación, el arrendamiento y el mantenimiento de vagones de ferrocarril de carga.","La exposición de Greenbrier a las Soluciones de Gestión de Flotas es evidente a través de su segmento de Arrendamiento y Gestión de Flotas, que proporciona estos servicios a diversas entidades en América del Norte. La empresa genera ingresos por el arrendamiento de vagones de ferrocarril y la prestación de servicios de gestión de flotas, definiendo los ingresos recurrentes como ingresos por arrendamiento y gestión de flotas. La operación de arrendamiento y gestión de flotas de Greenbrier tiene como objetivo hacer crecer su flota de arrendamiento, asegurando ingresos y flujos de efectivo predecibles, con el objetivo de duplicar casi los ingresos recurrentes para el año fiscal 2028.","[{'name': 'gbx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gbx-Q125-10-Q.html'}, {'name': 'gbx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gbx-Q225-10-Q.html'}, {'name': 'gbx-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gbx-Q325-10-Q.html'}, {'name': 'gbx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gbx-FY24-10-K.html'}]",7472,USD,GBX,SMART,STK,True,TL_FLE
transportation and logistics,fleet_management_solutions,BMG8726X1065,TEEKAY TANKERS LTD-CLASS A,28,"Gestiona una gran flota de buques cisterna, lo que requiere intrínsecamente estrategias y tecnologías integrales de gestión de flotas para optimizar las operaciones de envío global, garantizar la seguridad y mantener el cumplimiento normativo.",,,732027252,USD,TNK,SMART,STK,False,TL_FLE
transportation and logistics,fleet_management_solutions,US5367971034,LITHIA MOTORS INC,29,"Proporciona ventas de vehículos, mantenimiento y servicios relacionados que respaldan las necesidades operativas de los clientes de flotas comerciales.","Lithia Motors enfatiza las soluciones de gestión de flotas como parte de su red integral, ofreciendo estas soluciones a través de ubicaciones físicas, plataformas de comercio electrónico y opciones de financiación cautivas. Las palancas estratégicas de la compañía para el crecimiento de ingresos y BPA a largo plazo incluyen la captura de contribuciones de adyacencias omnicanal como la flota, y operan una división de gestión de flotas. Además, Lithia & Driveway tiene negocios de gestión de flotas diseñados para ofrecer un crecimiento de ganancias constante, y su ecosistema omnicanal diversificado abarca canales minoristas, digitales y de flotas en América del Norte y el Reino Unido.","[{'name': 'lad-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lad-Q225-10-Q.html'}, {'name': 'lad-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lad-FY24-10-K.html'}, {'name': 'lad-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lad-Q125-10-Q.html'}, {'name': 'lad-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lad-Q324-10-Q.html'}]",6608116,USD,LAD,SMART,STK,True,TL_FLE
