industry_id,theme_id,symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
IN,IND_11,MSM,industrial,industrial_distribution,US5535301064,MSC INDUSTRIAL DIRECT CO-A,11,"Opera como una entidad significativa dentro del sector de distribución industrial, proporcionando productos y servicios esenciales para empresas de diversas industrias.",,,2008216,USD,SMART,STK
IN,IND_11,CMI,industrial,industrial_distribution,US2310211063,CUMMINS INC,12,"Utiliza una red global para la distribución industrial de sus motores, sistemas de generación de energía y componentes relacionados a diversos mercados.",,,6207,USD,SMART,STK
IN,IND_11,BNZL,industrial,industrial_distribution,GB00B0744B38,BUNZL PLC,13,"Opera como un importante distribuidor mundial de productos y servicios esenciales, facilitando la cadena de suministro para una diversa gama de clientes industriales y comerciales.",,,34777674,GBP,SMART,STK
IN,IND_11,SPSC,industrial,industrial_distribution,US78463M1071,SPS COMMERCE INC,14,Proporciona soluciones de gestión de la cadena de suministro basadas en la nube que permiten un intercambio de datos eficiente y la colaboración entre socios comerciales dentro del sector de distribución industrial.,"La participación de SPS Commerce en el tema de Distribución Industrial es evidente a través de su completa gama de productos y soluciones basados en la nube que fomentan la colaboración entre minoristas, supermercados, distribuidores, proveedores, fabricantes y empresas de logística. El producto Fulfillment de la empresa agiliza las operaciones de la cadena de suministro al permitir a los distribuidores enviar y recibir datos de pedidos de manera eficiente. SPS Commerce también trabaja con distribuidores industriales como Fastenal para mejorar la visibilidad en transporte, logística, inventario y surtido, apoyando la incorporación de nuevos proveedores y mejorando la agilidad de la cadena de suministro. Además, SPS Commerce opera una red de más de 50.000 proveedores, empresas de logística y organizaciones de compra en los sectores minorista, de distribución, de supermercados y de fabricación.","[{'name': 'spsc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/spsc-FY24-10-K.html'}]",74685916,USD,SMART,STK
IN,IND_11,ARW,industrial,industrial_distribution,US0427351004,ARROW ELECTRONICS INC,15,"Se dedica a la distribución de componentes electrónicos y soluciones de computación empresarial, sirviendo a una amplia base de clientes industriales.",,,4568,USD,SMART,STK
IN,IND_11,TPK,industrial,industrial_distribution,GB00BK9RKT01,TRAVIS PERKINS PLC,16,"Implica la distribución de productos y materiales industriales, suministrando una diversa gama de bienes a clientes comerciales e industriales.",,,484706721,GBP,SMART,STK
IN,IND_11,AVT,industrial,industrial_distribution,US0538071038,AVNET INC,17,"Sirve como distribuidor global de componentes electrónicos y soluciones integradas, facilitando la cadena de suministro para diversas aplicaciones industriales.",,,4691,USD,SMART,STK
IN,IND_11,SITE,industrial,industrial_distribution,US82982L1035,SITEONE LANDSCAPE SUPPLY INC,18,"Sirve como distribuidor de suministros para paisajismo, contribuyendo al sector de distribución industrial en general.",,,233089461,USD,SMART,STK
IN,IND_11,EGP,industrial,industrial_distribution,US2772761019,EASTGROUP PROPERTIES INC,19,Proporciona propiedades industriales esenciales que respaldan las operaciones de logística y distribución para diversas empresas.,"EastGroup se enfoca en maximizar el valor para los accionistas al ser un proveedor líder de espacios de distribución comercial para clientes sensibles a la ubicación. La compañía desarrolla, adquiere y opera instalaciones de distribución, que se agrupan principalmente en torno a importantes características de transporte en submercados con oferta limitada dentro de las principales regiones del Cinturón del Sol. El negocio principal de EastGroup se enfoca en proporcionar espacios de distribución comercial funcionales, flexibles y de calidad, solidificando su papel en la distribución industrial.","[{'name': 'egp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/egp-FY24-10-K.html'}]",6747,USD,SMART,STK
IN,IND_11,DXPE,industrial,industrial_distribution,US2333774071,DXP ENTERPRISES INC,20,"Se dedica a la distribución de productos y servicios industriales, proporcionando equipos esenciales, mantenimiento, reparación y suministros operativos a una amplia gama de clientes industriales.","DXP Enterprises opera como un distribuidor de negocio a negocio de productos y servicios MRO (mantenimiento, reparación y operaciones), atendiendo a diversos clientes en América del Norte y Dubai. El compromiso de la empresa con la distribución industrial es evidente a través de sus Centros de Servicio, que proporcionan productos, equipos y servicios integrados MRO, incluida la experiencia técnica y la logística. Además, DXP gestiona las funciones de la cadena de suministro y el inventario para sus clientes a través de su segmento de Servicios de Cadena de Suministro. Como distribuidor líder de productos y servicios técnicos en América del Norte, DXP atiende a usuarios finales de MRO, OEM y equipos de capital en diversos mercados industriales, con un aumento notable en las ventas dentro del segmento de Centros de Servicio atribuido a las líneas de productos de equipos rotativos y rodamientos.","[{'name': 'dxpe-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dxpe-Q125-10-Q.html'}, {'name': 'dxpe-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dxpe-Q225-10-Q.html'}, {'name': 'dxpe-FY23-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dxpe-FY23-10-K.html'}]",4729858,USD,SMART,STK
IN,IND_11,CGNX,industrial,industrial_distribution,US1924221039,COGNEX CORP,21,"Proporciona sistemas de visión artificial utilizados en la automatización industrial, confiando en los canales de distribución para entregar estos componentes críticos a una amplia base de clientes dentro del sector industrial.","El compromiso de Cognex con el tema de la Distribución Industrial es evidente en el desarrollo y comercialización de tecnologías destinadas a abordar desafíos críticos de fabricación y distribución. Los productos y soluciones de visión artificial de la compañía mejoran la eficiencia y la calidad en diversas empresas, siendo la visión artificial reconocida como un componente clave en la distribución automatizada. Las tecnologías de Cognex mejoran la calidad y la eficiencia para fabricantes y distribuidores.","[{'name': 'cgnx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cgnx-Q225-10-Q.html'}]",267547,USD,SMART,STK
IN,IND_11,LKQ,industrial,industrial_distribution,US5018892084,LKQ CORP,22,"Se dedica a la distribución de piezas de vehículos, sirviendo como un componente importante dentro del sector de distribución industrial.","LKQ opera como un distribuidor global de productos para vehículos, incluidas piezas de repuesto, componentes y sistemas, lo que subraya su papel en la distribución industrial. La empresa se identifica como un distribuidor global, lo que enfatiza aún más la importancia de la distribución para su modelo de negocio. Las operaciones de LKQ se organizan en cuatro segmentos: Mayorista América del Norte, Europa, Especialidad y Autoservicio, cada uno de los cuales contribuye a su red de distribución.","[{'name': 'lkq-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lkq-Q225-10-Q.html'}]",26345312,USD,SMART,STK
IN,IND_11,DNOW,industrial,industrial_distribution,US67011P1003,DNOW INC,23,"Actúa como un distribuidor clave de productos y servicios esenciales para las operaciones industriales, sirviendo a una base de clientes diversa en varios sectores.",,,151137271,USD,SMART,STK
IN,IND_11,WSO,industrial,industrial_distribution,US9426222009,WATSCO INC,24,"Opera como un distribuidor líder de equipos de calefacción, ventilación, aire acondicionado y refrigeración (HVACR) y piezas relacionadas, sirviendo al sector de distribución industrial.","Watsco opera como el mayor distribuidor de equipos de aire acondicionado, calefacción y refrigeración y piezas y suministros relacionados en la industria de distribución HVAC/R en América del Norte. La extensa red de la empresa incluye 693 ubicaciones en 43 estados de EE. UU., Canadá, México y Puerto Rico, con exportaciones que llegan a partes de América Latina y el Caribe. Esta operación expansiva destaca el papel e inversión significativos de Watsco en la distribución industrial dentro del sector HVAC/R.",,13904,USD,SMART,STK
IN,IND_11,PI,industrial,industrial_distribution,US4532041096,IMPINJ INC,25,Proporciona soluciones RFID que mejoran la gestión de inventario y la visibilidad de la cadena de suministro para operaciones de distribución industrial.,"El enfoque de la empresa en el tema de Distribución Industrial es evidente a través de su compromiso con los usuarios finales de la cadena de suministro y la logística en América del Norte, donde está asegurando nuevos casos de uso que se espera generen ingresos significativos para los lectores. Esto está respaldado además por clientes empresariales que extienden sus implementaciones RAIN para mejorar la flexibilidad y resiliencia de la cadena de suministro. La empresa también está respondiendo a la situación arancelaria ofreciendo soluciones destinadas a mejorar la flexibilidad y resiliencia de la cadena de suministro, lo que indica un enfoque estratégico en esta área.",,241585158,USD,SMART,STK
IN,IND_11,SANM,industrial,industrial_distribution,US8010561020,SANMINA CORP,26,"Proporciona servicios integrados de fabricación y cadena de suministro para productos industriales, sirviendo como proveedor fundamental para bienes que se mueven a través de canales de distribución industrial.","La participación de Sanmina en el tema de Distribución Industrial se deriva de su provisión de soluciones de fabricación integradas, que incluyen logística y servicios postventa. Estos servicios abarcan el cumplimiento de pedidos directos, lo que destaca un papel de apoyo dentro de sus ofertas más amplias. Si bien la logística no es el enfoque principal de Sanmina, sigue siendo un componente integral de sus soluciones de fabricación integradas.","[{'name': 'sanm-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sanm-Q325-10-Q.html'}]",117032813,USD,SMART,STK
IN,IND_11,VSEC,industrial,industrial_distribution,US9182841000,VSE CORP,27,Se dedica a la distribución de productos y servicios industriales a una base de clientes diversa.,"El papel de VSE Corporation como proveedor líder de distribución de posventa y servicios de mantenimiento, reparación y revisión (MRO) para activos de transporte aéreo y terrestre resalta la importancia de la distribución industrial para la empresa. Esto se ve respaldado aún más por la operación de la empresa como proveedor de servicios de distribución de posventa. Sin embargo, no hay un desglose de ingresos específico, lo que la sitúa en la categoría de contribución de ingresos <10%.","[{'name': 'vsec-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vsec-FY24-10-K.html'}]",6746559,USD,SMART,STK
IN,IND_11,BLD,industrial,industrial_distribution,US89055F1030,TOPBUILD CORP,28,"Distribuye materiales de aislamiento y otros materiales de construcción, desempeñando un papel en la cadena de suministro industrial para la construcción y sectores relacionados.","TopBuild se identifica como un instalador y distribuidor especializado líder de aislamiento y otros productos de materiales de construcción para la industria de la construcción en los Estados Unidos y Canadá. Su segmento de Distribución Especializada distribuye aislamiento para edificios y mecánico, accesorios de aislamiento, canalones y otros materiales de productos de construcción para los mercados finales residenciales y comerciales/industriales, con trabajos recurrentes de mantenimiento y reparación en sitios industriales que sirven como un impulso continuo para este negocio. La empresa se ve alentada por la cantidad de proyectos comerciales e industriales que entran en producción y la actividad de licitación en curso, con el segmento de Distribución Especializada experimentando crecimiento en las ventas. Ciertas verticales industriales como refinerías de mineral, producción de GNL, producción química y petroquímica contribuyen a los ingresos recurrentes por aislamiento.","[{'name': 'bld-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bld-FY24-10-K.html'}, {'name': 'bld-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bld-Q225-10-Q.html'}, {'name': 'bld-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bld-Q324-10-Q.html'}]",196616907,USD,SMART,STK
IN,IND_11,AIR,industrial,industrial_distribution,US0003611052,AAR CORP,29,"Proporciona servicios de distribución de piezas y componentes aeroespaciales, apoyando las operaciones de mantenimiento, reparación y revisión para diversos clientes dentro del sector industrial.","La participación de la empresa en el tema de Distribución Industrial es evidente a través de su segmento de Suministro de Piezas, que se centra en la distribución de posventa de piezas de repuesto nuevas suministradas por el fabricante de equipos originales (OEM). Este segmento atiende a operadores de aeronaves, aerolíneas, clientes gubernamentales y empresas de MRO a nivel mundial. Las actividades de distribución de la empresa contribuyeron a mejoras en la rentabilidad, destacando la importancia de este segmento.","[{'name': 'air-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/air-FY25-10-K.html'}]",4310,USD,SMART,STK
IN,IND_11,TRNO,industrial,industrial_distribution,US88146M1018,TERRENO REALTY CORP,30,Proporciona activos inmobiliarios que apoyan las operaciones de negocios de distribución industrial.,"La empresa demuestra su enfoque en el tema de Distribución Industrial a través de sus inversiones inmobiliarias, que incluyen almacenes/distribución, flex, transbordo y terrenos mejorados. Un proyecto clave que resalta este enfoque es ""Countyline Phase IV"", un desarrollo de 121 acres diseñado para 2.2 millones de pies cuadrados de edificios de distribución industrial dentro del Parque Corporativo Countyline de Miami. Este proyecto, que se espera albergará diez edificios de distribución industrial con certificación LEED, subraya el compromiso de la empresa con este sector.","[{'name': 'trno-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trno-FY24-10-K.html'}]",72086382,USD,SMART,STK
IN,IND_11,BCC,industrial,industrial_distribution,US09739D1000,BOISE CASCADE CO,31,"Abarca la distribución de materiales de construcción y productos de madera de ingeniería, sirviendo a una amplia base de clientes industriales y profesionales.","El enfoque de la empresa en la distribución industrial es evidente a través de su segmento de Distribución de Materiales de Construcción (BMD), que representó unas ventas sustanciales de 1.600 millones de dólares durante el segundo trimestre. Este segmento enfatiza el valor de la distribución en dos etapas, se basa en capacidades de almacén y está expandiendo su red de distribución, incluida una nueva instalación en Hondo, Texas, para servir al mercado de San Antonio. La empresa está consolidando su presencia de distribución nacional a través de adquisiciones estratégicas de arrendamientos e inversiones en centros de distribución nuevos.",,121826487,USD,SMART,STK
IN,IND_11,MTS,industrial,industrial_distribution,AU000000MTS0,METCASH LTD,32,"Se dedica a la distribución mayorista extensiva, proporcionando una amplia gama de productos a minoristas independientes y desempeñando así un papel en el ecosistema de distribución industrial.",,,33933003,AUD,SMART,STK
IN,IND_11,IBP,industrial,industrial_distribution,US45780R1014,INSTALLED BUILDING PRODUCTS,33,"Se dedica a la distribución de productos industriales para la construcción, atendiendo diversas necesidades de construcción e instalación.","La empresa participa en el tema de Distribución Industrial a través de la operación de centros de distribución regionales en las regiones del Medio Oeste, Mountain West, Noreste y Atlántico Medio de los Estados Unidos. La empresa rastrea el crecimiento de las ventas de su segmento de Distribución, junto con su negocio de fabricación. Sin embargo, los métodos de distribución de la empresa no parecen ser únicos.","[{'name': 'ibp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ibp-Q225-10-Q.html'}]",143979238,USD,SMART,STK
IN,IND_11,CSW,industrial,industrial_distribution,US1264021064,CSW INDUSTRIALS INC,34,"Se dedica a la distribución de productos industriales, sirviendo a diversos sectores dentro del mercado industrial.",,,206663845,USD,SMART,STK
IN,IND_11,REZI,industrial,industrial_distribution,US76118Y1047,RESIDEO TECHNOLOGIES INC,35,Realiza operaciones comerciales dentro del sector de Distribución Industrial.,"Resideo participa en el tema de Distribución Industrial a través de su segmento ADI Global Distribution, un distribuidor mayorista líder de productos de bajo voltaje, incluidas soluciones de seguridad, protección contra incendios y control de acceso. Este segmento también participa en mercados relacionados como el hogar inteligente, audio-visual, gestión de energía y productos de redes. El equipo de ADI reportó un crecimiento sustancial interanual en los ingresos netos, lo que demuestra aún más su importancia para el negocio general de Resideo.","[{'name': 'rezi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rezi-FY24-10-K.html'}]",336517319,USD,SMART,STK
IN,IND_11,LECO,industrial,industrial_distribution,US5339001068,LINCOLN ELECTRIC HOLDINGS,36,"Aprovecha las redes de distribución industrial para suministrar su amplia gama de productos de soldadura, corte y automatización a clientes de todo el mundo.",,,4814179,USD,SMART,STK
