type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
consumer and retail,clothing_and_accessories,DE000A1EWWW0,ADIDAS AG,11,"Diseña, fabrica y comercializa una amplia gama de indumentaria, calzado y accesorios deportivos y de estilo de vida, dando forma significativamente a las tendencias e impulsando la innovación dentro del mercado global de ropa y accesorios.",,,79780521,EUR,ADS,SMART,STK,False,CL2
consumer and retail,clothing_and_accessories,US8725401090,TJX COMPANIES INC,12,"Opera como un minorista líder de precios bajos, ofreciendo una amplia gama de ropa y accesorios de marca a los consumidores a través de su extensa red de tiendas.","La conexión de TJX con el tema de Ropa y Accesorios es evidente a través de su modelo de negocio principal como el minorista líder de moda de ropa y hogar a precios reducidos. La compañía vende un surtido de ropa en rápida evolución, lo que contribuye significativamente a sus ingresos, con un crecimiento de las ventas comparables de ropa que generalmente se alinea con los aumentos generales de las ventas. Este enfoque se ve aún más enfatizado por la inversión de TJX en BFL (Brands for Less), un importante minorista de ropa de marca a precios reducidos, y la presentación constante de un crecimiento positivo de las ventas comparables en las categorías de ropa.","[{'name': 'tjx-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tjx-Q325-10-Q.html'}, {'name': 'tjx-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tjx-Q126-10-Q.html'}, {'name': 'tjx-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tjx-FY25-10-K.html'}]",12814,USD,TJX,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,US3647601083,GAP INC/THE,13,"Opera un negocio minorista global centrado en el diseño, marketing y venta de una amplia gama de ropa y accesorios.","El negocio de Gap Inc. se centra en gran medida en la industria de la ropa y los accesorios, como lo demuestra su cartera de marcas, que incluyen Old Navy, Gap, Banana Republic y Athleta, todas ellas que ofrecen ropa y accesorios para hombres, mujeres y niños. La empresa enfatiza la importancia de estas líneas de productos, con Old Navy reconocida como la marca y minorista de ropa especializada número 1 en los EE. UU. Gap Inc. también ostenta la posición del negocio de comercio electrónico de ropa número 1 en los EE. UU. El enfoque de la empresa se demuestra aún más mediante iniciativas estratégicas como el refinamiento de la estética del producto en Banana Republic y el enfoque en categorías clave como la mezclilla y la ropa deportiva en múltiples marcas.","[{'name': 'gap-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gap-Q125-10-Q.html'}, {'name': 'gap-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gap-FY24-10-K.html'}, {'name': 'gap-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gap-Q224-10-Q.html'}, {'name': 'gap-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gap-Q324-10-Q.html'}]",7765,USD,GAP,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,US55616P1049,MACYS INC,14,Ofrece una amplia selección de ropa y accesorios en sus canales minoristas.,"Macy's está activamente involucrada con el tema de Ropa y Accesorios, como lo demuestra el rendimiento superior de las ventas comparables en ropa contemporánea y de carrera para mujeres, así como en ropa de sastrería para hombres. La empresa se enfoca en ofrecer nuevos productos en todas las categorías y proporcionar moda y valor atractivos en sus marcas privadas de ropa para mujeres, incluidas Charter Club y Style & Co. Macy's también está revitalizando su surtido al reducir la exposición a marcas menos relevantes y expandir las ofertas en marcas a las que sus clientes responden, mientras que Bloomingdale's ha tenido éxito con ropa contemporánea avanzada.","[{'name': 'm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/m-Q324-10-Q.html'}, {'name': 'm-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/m-Q224-10-Q.html'}]",44475946,USD,M,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,US22266T1097,COUPANG INC,15,"Ofrece una amplia selección de ropa y accesorios a través de su plataforma de comercio electrónico, sirviendo como un importante canal minorista para los consumidores.","El compromiso de Coupang con el tema de Ropa y Accesorios está impulsado significativamente por su adquisición de Farfetch, un mercado global líder en moda de lujo. Esta adquisición se destaca en varias secciones y representa un énfasis estratégico en el segmento de la moda de lujo. La inclusión de Farfetch en el segmento de Ofertas en Desarrollo de Coupang, que aporta $1.7 mil millones en ingresos, y su impacto en el costo de ventas y los gastos operativos, subraya aún más el compromiso y la inversión de la empresa en esta industria.","[{'name': 'cpng-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cpng-FY24-10-K.html'}]",475686899,USD,CPNG,SMART,STK,False,CL2
consumer and retail,clothing_and_accessories,US87612E1064,TARGET CORP,16,"Ofrece una amplia gama de ropa y accesorios, sirviendo como un destino minorista clave para los consumidores que buscan estos productos.","El compromiso de Target con el tema de Ropa y Accesorios es evidente a través de varias estrategias clave y contribuciones financieras. La empresa enfatiza productos asequibles y de moda, como lo demuestran asociaciones exitosas como la colección Kate Spade, que fue su más exitosa en más de una década. La ropa y los accesorios representan consistentemente una parte significativa de las ventas de Target, representando el 16% de las ventas de mercancía. Si bien hubo caídas en las ventas en categorías discrecionales, incluida Ropa y Accesorios en 2023, Target continúa ofreciendo opciones de moda, como los jeans para mujer y la colaboración con Champion, lo que indica un enfoque continuo en esta categoría de productos.","[{'name': 'tgt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tgt-Q125-10-Q.html'}, {'name': 'tgt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tgt-Q324-10-Q.html'}, {'name': 'tgt-FY23-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tgt-FY23-10-K.html'}, {'name': 'tgt-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tgt-Q224-10-Q.html'}]",6437,USD,TGT,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,US9311421039,WALMART INC,17,"Ofrece una amplia selección de ropa y accesorios, lo que contribuye significativamente a la accesibilidad y asequibilidad de la moda para una gran base de clientes.","El compromiso de Walmart con el tema de Ropa y Accesorios es evidente en sus ventas de mercancía general, que se vieron influenciadas positivamente por la ropa en todos los segmentos y categorías de EE. UU. El negocio de moda de la compañía ha experimentado un crecimiento significativo, atrayendo a un número creciente de clientes que ahora ven a Walmart como un destino de moda. Este crecimiento abarca varias categorías, incluyendo zapatos, ropa de mujer, hombre, niños y bebés.",,13824,USD,WMT,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,BMG812761002,SIGNET JEWELERS LTD,18,"Ofrece joyería para venta minorista, contribuyendo a la categoría de accesorios dentro del sector de Ropa y Accesorios.","La participación de Signet en el tema de Ropa y Accesorios es evidente a través de su enfoque en joyería de moda. La estrategia de la empresa incluye el lanzamiento de nuevas campañas de moda en Zales y Jared, la introducción de nuevos productos de moda en Kay y la expansión de las ofertas de servicios, todo lo cual está dirigido a construir valor de marca en la categoría de moda. Esto está respaldado además por la estrategia de la empresa 'Grow Brand Love', que implica alinear marcas y equilibrar la arquitectura del surtido tanto en novias como en moda. Signet destaca el impacto positivo de las nuevas ofertas de productos de moda en su Precio Unitario Promedio (AUR), con nuevos surtidos de moda impulsando las ventas y compensando la presión de precios competitivos.","[{'name': 'sig-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sig-Q325-10-Q.html'}, {'name': 'sig-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sig-FY25-10-K.html'}, {'name': 'sig-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sig-Q126-10-Q.html'}]",53747825,USD,SIG,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,NL0015000PB5,ERMENEGILDO ZEGNA NV,19,"Opera como una casa de moda de lujo líder, diseñando, fabricando y distribuyendo ropa y accesorios de alta gama para hombres a nivel mundial.","El enfoque de Zegna en el tema de Ropa y Accesorios es evidente en sus operaciones comerciales principales, ya que los ingresos, el beneficio bruto y el EBIT ajustado de la empresa se generan a través de los segmentos de moda Zegna, Thom Browne y Tom Ford, todos los cuales se centran principalmente en ropa y accesorios. Estas marcas se destacan aún más a través de desfiles de moda y colecciones, como el desfile de moda TOM FORD para el invierno del 25 en París y la colección Vellus Aureum para Zegna. La empresa produce activamente ropa y accesorios, enfatizando la evolución del producto y la variedad en las tiendas, con una parte significativa de la producción que ocurre en sus propias fábricas, mientras que las campañas de marketing, como la campaña Zegna Otoño/Invierno '25 con el 'traje Torino' y los 'zapatos Vetta', subrayan aún más el enfoque de la empresa en ropa y accesorios.",,532829500,USD,ZGN,SMART,STK,False,CL2
consumer and retail,clothing_and_accessories,GB0031743007,BURBERRY GROUP PLC,20,"Opera como una marca global de moda de lujo, especializada en el diseño, fabricación y venta minorista de ropa y accesorios de alta gama, incluyendo prendas de abrigo, prêt-à-porter, artículos de cuero y calzado.",,,15977601,GBP,BRBY,SMART,STK,False,CL2
consumer and retail,clothing_and_accessories,US1985161066,COLUMBIA SPORTSWEAR CO,21,"Diseña, fabrica y comercializa una amplia gama de ropa, calzado, accesorios y equipos para actividades al aire libre y estilo de vida activo.","El compromiso de Columbia Sportswear Company con el tema de Ropa y Accesorios es evidente a través de su gestión de líneas de productos en indumentaria, accesorios y equipamiento, ofrecidos bajo las marcas Columbia, Mountain Hardwear y prAna. La empresa diseña, desarrolla, comercializa y distribuye estos productos para actividades al aire libre, deportivas y de estilo de vida, con un enfoque en indumentaria y calzado. Esto se demuestra aún más con el lanzamiento de nuevas colecciones como la New Amaze Puff Insulated Jacket y la rediseñada Rock Band, así como iniciativas de marketing y la introducción de nuevas tecnologías como Insect Shield. La empresa también reconoce el impacto de los aranceles sobre la indumentaria y el calzado importados, lo que indica su participación activa en el mercado de la ropa y los accesorios.","[{'name': 'colm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/colm-FY24-10-K.html'}, {'name': 'colm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/colm-Q324-10-Q.html'}, {'name': 'colm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/colm-Q125-10-Q.html'}]",4728458,USD,COLM,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,US2435371073,DECKERS OUTDOOR CORP,22,"Desarrolla y comercializa una cartera diversa de marcas premium de calzado y ropa, contribuyendo significativamente al mercado global de ropa y accesorios.","El compromiso de la empresa con el tema de la industria de la ropa y los accesorios es evidente a través de su diseño, marketing y distribución de estos productos bajo sus marcas propias, incluidas UGG y HOKA. La marca UGG, en particular, presenta una línea resistente de ropa y accesorios de primera calidad con ofertas de productos durante todo el año, mientras que HOKA ofrece ropa y accesorios selectos. Este énfasis en la ropa y los accesorios, junto con el calzado, los posiciona como un componente clave de la cartera de productos de la empresa, atrayendo a una audiencia global en crecimiento.","[{'name': 'deck-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/deck-Q225-10-Q.html'}, {'name': 'deck-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/deck-Q325-10-Q.html'}, {'name': 'deck-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/deck-FY25-10-K.html'}, {'name': 'deck-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/deck-Q126-10-Q.html'}]",268376,USD,DECK,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,JE00BS44BN30,BIRKENSTOCK HOLDING PLC,23,"Fabrica y vende calzado, incluidas sandalias y zapatos, estableciendo su presencia como un actor clave dentro del mercado más amplio de ropa y accesorios.","La conexión de Birkenstock con el tema de Ropa y Accesorios es evidente en su línea de productos en expansión, que incluye siluetas abiertas y cerradas, con ingresos de siluetas cerradas que crecen al doble de la tasa del grupo en general. El surtido de productos de la compañía incluye una variedad de estilos de calzado, incluida la expansión a zapatos con cordones, y están experimentando una fuerte demanda en todas las categorías de productos. Esto está respaldado además por el crecimiento en las ventas de siluetas clásicas de cuero y la creciente participación de los ingresos de estilos cerrados, lo que demuestra la amplitud de sus ofertas de productos en las tiendas minoristas.",,658821477,USD,BIRK,SMART,STK,False,CL2
consumer and retail,clothing_and_accessories,US2270461096,CROCS INC,24,"Fabrica y vende una diversa gama de productos de calzado, estableciendo su presencia dentro del sector de ""Ropa y Accesorios"".","La participación de Crocs en el tema de Ropa y Accesorios es evidente en su negocio principal, que gira en torno al diseño, desarrollo, marketing y venta de calzado y accesorios de estilo de vida informal. Los productos principales de la empresa incluyen calzado como zuecos y sandalias bajo las marcas Crocs y HEYDUDE, con ingresos de la marca Crocs que alcanzan los 761,6 millones de dólares. Si bien el calzado es central, Crocs también ofrece dijes Jibbitz para la personalización, lo que contribuye al crecimiento a través de la distribución y la presentación en tienda, aunque el enfoque principal de la empresa sigue estando en sus líneas de calzado.","[{'name': 'crox-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crox-Q125-10-Q.html'}, {'name': 'crox-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crox-Q324-10-Q.html'}, {'name': 'crox-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/crox-FY24-10-K.html'}]",37792836,USD,CROX,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,US8760301072,TAPESTRY INC,25,Contribuye a la industria de Ropa y Accesorios.,"El compromiso de Tapestry con el tema de Ropa y Accesorios es evidente a través de su identidad como una casa de accesorios icónicos y marcas de estilo de vida, que incluyen Coach, Kate Spade y Stuart Weitzman. El sólido crecimiento de Coach, particularmente en artículos de cuero, bolsos y accesorios, supera consistentemente a la industria, lo que demuestra la vitalidad de la marca y su atractivo valor. Este crecimiento está respaldado además por campañas de marketing exitosas como el lanzamiento de la colección Primavera 2025 y el posicionamiento de lujo expresivo de la marca que resuena a nivel mundial, impulsando ganancias de dos dígitos en mercados clave.","[{'name': 'tpr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tpr-Q225-10-Q.html'}, {'name': 'tpr-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tpr-FY25-10-K.html'}, {'name': 'tpr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tpr-Q125-10-Q.html'}, {'name': 'tpr-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tpr-Q325-10-Q.html'}]",292491487,USD,TPR,SMART,STK,True,CL2
consumer and retail,clothing_and_accessories,US9264001028,VICTORIA'S SECRET & CO,26,"Opera como un minorista global prominente especializado en lencería, ropa de dormir y productos de belleza, contribuyendo significativamente al mercado de ropa y accesorios.","El negocio de Victoria's Secret está significativamente entrelazado con la industria de la Ropa y Accesorios, ya que la empresa se identifica como una marca global especializada en lencería femenina. Las marcas de la empresa, Victoria's Secret y PINK, ofrecen una variedad de prendas y accesorios, con la ropa PINK mostrando un rendimiento positivo impulsado por el producto y la participación del cliente. La empresa también se enfoca en la innovación en moda y tecnología, con equipos dedicados trabajando en ropa y accesorios, incluyendo lencería, sujetadores, ropa deportiva y ropa PINK.","[{'name': 'vsco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsco-Q125-10-Q.html'}, {'name': 'vsco-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsco-Q224-10-Q.html'}, {'name': 'vsco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsco-Q324-10-Q.html'}, {'name': 'vsco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vsco-FY24-10-K.html'}]",502415513,USD,VSCO,SMART,STK,True,CL2
