type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
entertainment and media,full_load_services,US03937C1053,ARCBEST CORP,11,"Proporciona soluciones integrales de transporte de carga completa, facilitando el movimiento de mercancías para diversas industrias y necesidades de los clientes.","El compromiso de ArcBest con los servicios de carga completa es evidente a través de varias iniciativas estratégicas. La adquisición de MoLo por parte de la empresa amplió sus servicios de corretaje de carga completa, y ArcBest también se enfoca en mejorar la rentabilidad en su segmento de carga completa al dirigirse a pequeñas y medianas empresas y reducir la carga de menor margen. Además, ArcBest está invirtiendo en tecnología innovadora como Vaux Vision para mejorar el manejo y la medición de la carga, al tiempo que reduce estratégicamente los volúmenes de carga completa menos rentables dentro de su segmento Asset-Light para optimizar el rendimiento general.","[{'name': 'arcb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arcb-Q125-10-Q.html'}, {'name': 'arcb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arcb-Q225-10-Q.html'}, {'name': 'arcb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/arcb-FY24-10-K.html'}]",150304976,USD,ARCB,SMART,STK,True,ST2
entertainment and media,full_load_services,US9113121068,UNITED PARCEL SERVICE-CL B,12,"Impulsa el movimiento eficiente de mercancías a través de su extensa red de transporte terrestre, ofreciendo servicios críticos de carga completa para diversas industrias y regiones geográficas.",,,6231002,USD,UPS,SMART,STK,True,ST2
entertainment and media,full_load_services,US74982T1034,RXO INC,13,"Opera en el sector de servicios de carga completa, ofreciendo soluciones de transporte integrales para satisfacer diversas necesidades de envío.","La participación de RXO en el tema de Servicios de Carga Completa es significativa, como lo demuestra el hecho de que su negocio principal gira en torno a la intermediación de camiones, con los servicios de carga completa desempeñando un papel central. Esto se enfatiza aún más con la adquisición por parte de RXO de Coyote, una intermediación de carga completa impulsada por la tecnología, y el acceso de la compañía a una vasta red de transportistas y camiones. Aunque el volumen de carga completa ha experimentado descensos, todavía representa una parte sustancial del volumen de intermediación de RXO, y la compañía trabaja activamente para optimizar el precio, el volumen y el servicio dentro de este sector.","[{'name': 'rxo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rxo-Q324-10-Q.html'}]",592052137,USD,RXO,SMART,STK,True,ST2
entertainment and media,full_load_services,US4433201062,HUB GROUP INC-CL A,14,"Proporciona servicios integrales de carga completa, facilitando el movimiento de mercancías a diversas distancias para sus clientes.","El compromiso de Hub Group con el tema de Servicios de Carga Completa es evidente a través de sus diversas ofertas de servicios. La empresa proporciona un conjunto completo de servicios de transporte de carga y logística, que incluye carga completa, carga parcial, plataforma, control de temperatura, dedicados y transporte regional, utilizando tanto activos propios como transportistas externos. El segmento de Logística de Hub Group enfatiza aún más esta participación, ofreciendo una gama de servicios de transporte por camión como furgón seco, exprés, LTL, refrigerado y plataforma, facilitado a través de su negocio de corretaje y su red de transportistas externos. Además, las operaciones dedicadas de Hub Group, a pesar de enfrentar desafíos como la pérdida de sitios más pequeños, demuestran un compromiso con los servicios de carga completa a través de renovaciones de contratos, nuevas adquisiciones y un enfoque en la entrega de valor a los clientes.","[{'name': 'hubg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubg-Q125-10-Q.html'}, {'name': 'hubg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hubg-FY24-10-K.html'}, {'name': 'hubg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubg-Q324-10-Q.html'}, {'name': 'hubg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubg-Q225-10-Q.html'}]",4813067,USD,HUBG,SMART,STK,True,ST2
entertainment and media,full_load_services,DK0060079531,DSV A/S,15,"Proporciona servicios integrales de carga completa a nivel mundial, facilitando el movimiento de mercancías para diversas industrias a través de su extensa red logística.",,,44165865,DKK,DSV,SMART,STK,False,ST2
entertainment and media,full_load_services,US35969L1089,FULL TRUCK ALLIANCE -SPN ADR,16,"Opera una plataforma digital de carga que conecta a los expedidores con los conductores de camiones, facilitando servicios de transporte de carga completa en toda China.","El negocio de la empresa está estrechamente ligado a la industria de servicios de carga completa (truckload), como lo demuestra su enfoque en mejorar la eficiencia operativa y reducir los costos logísticos dentro del sector de transporte de carga por carretera de China. Una estrategia central implica fortalecer las operaciones de carga de larga distancia mejorando la eficiencia en la correspondencia entre oferta y demanda. La empresa ha simplificado su oferta de productos para centrarse exclusivamente en transacciones de carga completa, con el objetivo de proporcionar una experiencia de transporte de alta calidad para los expedidores y mejorar la rotación de vehículos de los transportistas.",,498287734,USD,YMM,SMART,STK,False,ST2
entertainment and media,full_load_services,CH0025238863,KUEHNE + NAGEL INTL AG-REG,17,"Proporciona servicios integrales de carga completa, integrando soluciones de transporte por carretera dentro de su red logística global para facilitar el movimiento eficiente de mercancías.",,,39106394,CHF,KNIN,SMART,STK,False,ST2
entertainment and media,full_load_services,US7835491082,RYDER SYSTEM INC,18,"Proporciona soluciones de arrendamiento, alquiler y gestión de flotas de camiones y remolques que son integrales para apoyar las operaciones de servicios de carga completa.","La participación de la empresa en servicios de carga completa se evidencia a través de su segmento de negocio de Soluciones de Transporte Dedicado (DTS). Si bien la empresa se beneficia de las tendencias a largo plazo en logística y transporte, actualmente se enfrenta a vientos en contra en las ventas a corto plazo debido a la desaceleración del transporte de mercancías. El negocio DTS, aunque no se cuantifica explícitamente en términos de contribución a los ingresos, indica una presencia constante en los servicios de carga completa.","[{'name': 'r-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/r-Q125-10-Q.html'}, {'name': 'r-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/r-Q324-10-Q.html'}]",11478,USD,R,SMART,STK,True,ST2
entertainment and media,full_load_services,US1264081035,CSX CORP,19,"Facilita el movimiento de carga a través de servicios intermodales, integrando sin problemas el transporte ferroviario con operaciones de carga completa para una entrega eficiente puerta a puerta en diversas cadenas de suministro.","CSX participa en servicios de carga completa, como lo demuestran sus ingresos y operaciones de transporte por carretera. La empresa proporciona transferencias de ferrocarril a camión y operaciones de productos básicos a granel, siendo Quality Carriers el mayor proveedor de transporte de productos químicos líquidos a granel por carretera en América del Norte. Sin embargo, la debilidad del mercado del transporte por carretera afecta los volúmenes domésticos, y los ingresos del transporte por carretera han disminuido debido a menores recargos por combustible y capacidad, así como a tarifas más bajas. Si bien CSX tiene como objetivo convertir el negocio de carga completa en transporte ferroviario, su negocio de transporte por carretera enfrenta desafíos de margen, lo que sugiere que, si bien está presente, los servicios de carga completa no son un enfoque estratégico principal.","[{'name': 'csx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csx-Q125-10-Q.html'}, {'name': 'csx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csx-Q225-10-Q.html'}, {'name': 'csx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csx-Q324-10-Q.html'}, {'name': 'csx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/csx-FY24-10-K.html'}]",6150,USD,CSX,SMART,STK,True,ST2
entertainment and media,full_load_services,JP3688370000,NIPPON EXPRESS HOLDINGS INC,20,Proporciona servicios integrales de carga completa (truckload) como componente fundamental de sus operaciones globales de logística y transporte.,,,531981186,JPY,9147,SMART,STK,False,ST2
entertainment and media,full_load_services,JP3940000007,YAMATO HOLDINGS CO LTD,21,"Proporciona servicios integrales de carga completa (truckload), facilitando el transporte de mercancías a través de diversas regiones.",,,13906040,JPY,9064,SMART,STK,False,ST2
entertainment and media,full_load_services,US6558441084,NORFOLK SOUTHERN CORP,22,"Interactúa con la industria de servicios de carga completa para el transporte de mercancías, a menudo a través de asociaciones intermodales o como un modo competitivo para envíos de larga distancia.","La participación de NSC en el tema de Servicios de Carga Completa es evidente en su enfoque estratégico para hacer del ferrocarril una alternativa más competitiva. La empresa tiene como objetivo convertir la carga de camiones a ferrocarril ofreciendo menores costos de flete por milla y una mayor confiabilidad del servicio. NSC enfatiza que un tren intermodal puede retirar más de 550 camiones de la carretera, lo que destaca la competencia directa con los servicios de carga completa. Al eliminar los intercambios, NSC tiene como objetivo proporcionar un servicio más rápido y confiable, lo que mejora aún más el atractivo del ferrocarril en comparación con el transporte por camión.",,10497,USD,NSC,SMART,STK,True,ST2
entertainment and media,full_load_services,US0517741072,AURORA INNOVATION INC,23,"Desarrolla tecnología de conducción autónoma específicamente para camiones de larga distancia, con el objetivo de mejorar la eficiencia y la seguridad del transporte de carga dentro de la industria de Servicios de Carga Completa.","El compromiso de Aurora con el tema de la industria de Servicios de Carga Completa es evidente a través del lanzamiento de operaciones de transporte comercial sin conductor en carreteras públicas, incluido el servicio de suscripción 'Aurora Driver for Freight'. El enfoque de la empresa en esta área está impulsado por la creencia de que puede lograr el mayor impacto más rápido, dada la enorme demanda de la industria y la atractiva economía unitaria. Las operaciones de Aurora incluyen la operación de camiones sin conductor entre Dallas y Houston, la prueba de transporte autónomo en el carril Fort Worth-Phoenix con socios como Werner y Hirschbach, y la validación de operaciones sin conductor durante la noche para aumentar la utilización de los camiones.","[{'name': 'aur-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aur-Q125-10-Q.html'}, {'name': 'aur-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aur-FY24-10-K.html'}]",524706371,USD,AUR,SMART,STK,False,ST2
entertainment and media,full_load_services,US96208T1043,WEX INC,24,Mantiene una presencia dentro del tema de la industria de Servicios de Carga Completa.,"La participación de WEX en la industria de Servicios de Carga Completa es evidente a través de su segmento de Movilidad, que proporciona soluciones de pago para vehículos de flota, procesamiento de transacciones y servicios de gestión de información a flotas de diversos tamaños, incluidos los transportistas de larga distancia. La empresa reconoce la importancia de este sector al señalar la estabilización en el mercado del transporte de carga de larga distancia y adaptar las soluciones para satisfacer las necesidades de las flotas de larga distancia. Las soluciones de WEX atienden a este segmento del mercado, aunque no ofrece explícitamente servicios de carga completa.","[{'name': 'wex-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wex-Q324-10-Q.html'}, {'name': 'wex-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wex-FY24-10-K.html'}]",115823351,USD,WEX,SMART,STK,True,ST2
