type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
telecommunications,telecommunications_infrastructure,US2948216088,ERICSSON (LM) TEL-SP ADR,11,"Proporciona infraestructura de telecomunicaciones crítica, incluidos equipos y servicios de red, esenciales para construir y operar redes de comunicación globales.",,,268977,USD,ERIC,SMART,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,KR7005930003,SAMSUNG ELECTRONICS CO LTD,12,Impulsa la evolución y el despliegue de la infraestructura de telecomunicaciones mediante el desarrollo de soluciones avanzadas de red 5G y la contribución de tecnologías centrales a la industria global.,,,17382528,KRW,005930,KSE,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,FI0009000681,NOKIA OYJ,13,"Desarrolla y proporciona infraestructura de red, equipos y servicios críticos que permiten la conectividad global de telecomunicaciones y tecnologías de comunicación avanzadas.",,,29816875,EUR,NOKIA,HEX,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,US25401T6038,DIGITALBRIDGE GROUP INC,14,"Invierte y gestiona una cartera de activos de infraestructura digital, incluidos centros de datos, redes de fibra y torres de telefonía móvil, que son fundamentales para la infraestructura global de telecomunicaciones.","La participación de DigitalBridge en la Infraestructura de Telecomunicaciones es evidente a través de su despliegue de capital en todo el ecosistema digital, que incluye torres de telefonía móvil, redes de fibra y celdas pequeñas. La empresa opera una de las 4 principales carteras de torres independientes a nivel mundial con 10 empresas de torres en todo el mundo, lo que solidifica aún más su posición en este sector. El apoyo de DigitalBridge a la adquisición de Zayo del negocio de fibra de Crown Castle demuestra su inversión en infraestructura de telecomunicaciones como parte de su estrategia más amplia de infraestructura digital, con estrategias líquidas que aprovechan la red y el capital intelectual de su plataforma para construir carteras líquidas en infraestructura digital, bienes raíces y tecnología, medios y telecomunicaciones.","[{'name': 'dbrg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dbrg-Q225-10-Q.html'}]",578327143,USD,DBRG,SMART,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,US78410G1040,SBA COMMUNICATIONS CORP,15,"Posee y opera infraestructura de comunicaciones inalámbricas, incluyendo torres, sistemas de antenas distribuidas y celdas pequeñas, que son esenciales para soportar la conectividad y expansión de la red móvil global.","SBA Communications está fuertemente involucrada en el tema de Infraestructura de Telecomunicaciones, principalmente a través de la propiedad y operación de infraestructura de comunicaciones inalámbricas, incluidas torres, tejados y otras estructuras que soportan antenas inalámbricas. El negocio principal de la compañía gira en torno a la provisión de sitios de macro-torres, que son esenciales para avanzar en la cobertura inalámbrica y desplegar nuevo espectro y tecnologías, así como para ayudar a los proveedores de servicios inalámbricos a desarrollar y mantener sus redes. Los clientes operadores de redes móviles de SBA están creciendo constantemente sus inversiones en redes en torno a los sitios de macro-torres, que la compañía enfatiza como el método más efectivo y rentable para avanzar en la cobertura inalámbrica. Además, la compañía se beneficia de la densificación continua de las redes de operadores y la expansión del acceso inalámbrico fijo, ambos los cuales requieren una inversión continua en infraestructura de telecomunicaciones.","[{'name': 'sbac-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sbac-FY24-10-K.html'}, {'name': 'sbac-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sbac-Q324-10-Q.html'}, {'name': 'sbac-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sbac-Q225-10-Q.html'}]",262397910,USD,SBAC,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,US5502411037,LUMEN TECHNOLOGIES INC,16,Proporciona extensas redes de fibra óptica y servicios relacionados que forman la columna vertebral de la infraestructura de telecomunicaciones moderna.,"Lumen, como empresa de tecnología y comunicaciones basada en instalaciones, exhibe una fuerte conexión con la infraestructura de telecomunicaciones, operando una de las redes más interconectadas del mundo. Esto se ve aún más enfatizado por el objetivo estratégico de Lumen de conectar digitalmente personas, datos y aplicaciones, respaldado por la entrega de infraestructura de primer nivel para satisfacer las necesidades de redes, transporte, datos y computación. El enfoque de la empresa en la nube de las telecomunicaciones y la construcción de la columna vertebral de la economía de la IA a través de la expansión de su red de fibra, incluyendo una inversión de $8.5 mil millones en proyectos de tejido de conectividad privada, demuestra un compromiso significativo. Los gastos de capital se dirigen constantemente a mejorar la eficiencia operativa de la red, desarrollar nuevos servicios y expandir la red de fibra, lo que resalta la importancia de la infraestructura de telecomunicaciones para las operaciones y la estrategia futura de Lumen.","[{'name': 'lumn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lumn-Q225-10-Q.html'}, {'name': 'lumn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lumn-Q125-10-Q.html'}, {'name': 'lumn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lumn-Q324-10-Q.html'}]",446613345,USD,LUMN,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,US2193501051,CORNING INC,17,"Desarrolla y fabrica soluciones de fibra y cable óptico cruciales para la construcción y expansión de la infraestructura de telecomunicaciones global, apoyando la transmisión de datos y la conectividad de alta velocidad.",,,7655,USD,GLW,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,JP3733000008,NEC CORPORATION,18,"Proporciona soluciones integrales para la infraestructura de telecomunicaciones, incluidas estaciones base 5G, sistemas de transmisión óptica y software de red, contribuyendo al desarrollo y operación de redes de comunicación globales.",,,13905685,JPY,6701,SMART,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,BMG162521014,BROOKFIELD INFRASTRUCTURE PA,19,"Posee y opera una cartera diversa de activos críticos de infraestructura de telecomunicaciones, facilitando la transmisión global de datos y los servicios de comunicación.",,,48085842,USD,BIP,SMART,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,US20030N1019,COMCAST CORP-CLASS A,20,"Proporciona infraestructura de telecomunicaciones crítica, incluyendo internet de banda ancha, televisión por cable y servicios de voz, conectando millones de hogares y empresas.","El compromiso de Comcast con el tema de Infraestructura de Telecomunicaciones se demuestra a través de sus inversiones continuas en su red para soportar ofertas de banda ancha de mayor velocidad y para expandir el número de hogares y negocios conectados. Esto se refleja en los ingresos de conectividad y plataformas de la compañía, que suman $20,138 millones. Si bien Comcast invierte en su infraestructura de red, no hay mención explícita de tecnología o patentes únicas.","[{'name': 'cmcsa-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmcsa-Q125-10-Q.html'}]",267748,USD,CMCSA,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,US1717793095,CIENA CORP,21,Desarrolla y suministra sistemas y software de redes avanzados que son fundamentales para la construcción y operación de la infraestructura de telecomunicaciones.,"El enfoque de Ciena en la infraestructura de telecomunicaciones se evidencia en su provisión de hardware, software y servicios a una amplia gama de operadores de red, lo que permite mejorar la capacidad de la red, la entrega de servicios y la automatización. Las soluciones de la empresa, que incluyen sistemas ópticos, equipos de enrutamiento y conmutación, y software, son esenciales para la comunicación fluida de voz, datos y video a través de redes troncales, metropolitanas, de agregación y de acceso. El compromiso de Ciena se extiende a infraestructuras de próxima generación que aprovechan los datos para la información de la red, el análisis y la automatización, con una inversión renovada en infraestructura central impulsada por la demanda de Redes de Fibra Óptica Gestionada (MOFN) y el enfoque de los proveedores de servicios en ofrecer IA en el borde.","[{'name': 'cien-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cien-Q324-10-Q.html'}, {'name': 'cien-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cien-Q225-10-Q.html'}, {'name': 'cien-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cien-Q224-10-Q.html'}, {'name': 'cien-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cien-FY24-10-K.html'}]",41045553,USD,CIEN,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,BMG611881019,LIBERTY GLOBAL LTD-A,22,"Opera e invierte en una extensa infraestructura de telecomunicaciones, proporcionando servicios de conectividad esenciales en diversos mercados globales.","La participación de Liberty Global en la Infraestructura de Telecomunicaciones es evidente a través de la propiedad y operación de extensas redes, que llegan a más de 29 millones de hogares. Esta infraestructura apoya una base de clientes sustancial, incluidos millones de clientes de línea fija y suscriptores móviles. La empresa también considera los aspectos financieros del mantenimiento y la expansión de estas redes, como lo demuestra su atención a la disponibilidad y el costo del capital para el desarrollo de la red.","[{'name': 'lbtya-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lbtya-Q225-10-Q.html'}]",667891544,USD,LBTYA,SMART,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,US2538681030,DIGITAL REALTY TRUST INC.,23,Proporciona infraestructura esencial de centros de datos que soporta y habilita redes y servicios globales de telecomunicaciones.,,,31832526,USD,DLR,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,US20337X1090,COMMSCOPE HOLDING CO INC,24,Proporciona soluciones esenciales de infraestructura de red que permiten y respaldan la conectividad de telecomunicaciones global.,"El enfoque de CommScope en la infraestructura de telecomunicaciones es evidente a través de sus diversos segmentos de negocio e iniciativas estratégicas. La empresa es un proveedor global de soluciones de infraestructura para redes de comunicación, centros de datos y entretenimiento. El segmento CCS ofrece soluciones de conectividad de fibra óptica y cobre para telecomunicaciones, mientras que el segmento NICS proporciona redes inalámbricas para empresas y proveedores de servicios, incluidos puntos de acceso Wi-Fi y LTE. Además, el segmento ANS ofrece sistemas de terminación de módems por cable y equipos de distribución, apoyando la construcción de redes de distribución residenciales y metropolitanas avanzadas, con un crecimiento impulsado por las implementaciones de DOCSIS 4.0.","[{'name': 'comm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/comm-FY24-10-K.html'}]",137407031,USD,COMM,SMART,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,US5763231090,MASTEC INC,25,"Proporciona servicios integrales de ingeniería, construcción y mantenimiento para infraestructura de telecomunicaciones inalámbricas y cableadas, incluidas redes de fibra óptica y despliegues 5G.","MasTec está fuertemente involucrada en la industria de Infraestructura de Telecomunicaciones, centrándose en la ingeniería, construcción, instalación, mantenimiento y mejora de la infraestructura de comunicaciones, incluidas las inalámbricas y de cable/fibra. El segmento de Comunicaciones de la empresa experimenta un fuerte crecimiento debido a las sólidas inversiones de capital de los clientes que respaldan la entrega de banda ancha y las aplicaciones de IA. Este segmento se beneficia de una fuerte demanda respaldada por la expansión de la infraestructura de banda ancha y la inversión federal, y la empresa señala un entorno de mercado saludable y dinámico para la infraestructura de telecomunicaciones impulsado por estas inversiones de capital.","[{'name': 'mtz-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtz-Q125-10-Q.html'}, {'name': 'mtz-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtz-Q225-10-Q.html'}, {'name': 'mtz-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtz-Q324-10-Q.html'}]",2586246,USD,MTZ,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,US5738741041,MARVELL TECHNOLOGY INC,26,"Proporciona soluciones de semiconductores esenciales para redes, procesamiento de datos y conectividad, que son componentes críticos para el desarrollo y la mejora de la infraestructura de telecomunicaciones.","El compromiso de Marvell con el tema de Infraestructura de Telecomunicaciones es evidente a través de su provisión de soluciones de semiconductores de infraestructura de datos para el mercado final de infraestructura de operadores. Las soluciones de la compañía están diseñadas para potenciar diversos sectores, incluida la infraestructura de operadores. Si bien la compañía ha experimentado fluctuaciones en este sector, incluido un crecimiento significativo de las ventas y posteriores declives debido a correcciones de inventario y una demanda industrial débil, la infraestructura de operadores sigue siendo uno de sus mercados finales clave. La compañía identifica la 'infraestructura de operadores' como uno de sus mercados finales, experimentando un aumento del 93% en las ventas.","[{'name': 'mrvl-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrvl-Q126-10-Q.html'}, {'name': 'mrvl-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mrvl-Q325-10-Q.html'}]",483492393,USD,MRVL,SMART,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,BMG9001E1286,LIBERTY LATIN AMERIC-CL C,27,Involucra el desarrollo y la provisión de infraestructura esencial de telecomunicaciones.,"La infraestructura de telecomunicaciones es central para la compañía, ya que se identifica como un proveedor internacional de servicios de telecomunicaciones fijos, móviles y submarinos. Al poseer y operar redes fijas y servicios de telecomunicaciones submarinos, la compañía enfrenta desafíos en la previsión y planificación de los requisitos futuros de la red, incluyendo los costos y beneficios de las actualizaciones de la red, y la disponibilidad de capital para el desarrollo de redes de telecomunicaciones.","[{'name': 'lilak-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lilak-Q125-10-Q.html'}]",301303327,USD,LILAK,SMART,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,US49338L1035,KEYSIGHT TECHNOLOGIES IN,28,"Proporciona soluciones críticas de prueba y medición que permiten el desarrollo, despliegue y optimización de la infraestructura de telecomunicaciones, garantizando el rendimiento y la fiabilidad en diversas tecnologías de red.","La participación de Keysight en el tema de Infraestructura de Telecomunicaciones es evidente a través de las inversiones en I+D de sus clientes en la evolución de las tecnologías 5G y 6G tempranas, así como en redes e infraestructura de centros de datos de alta velocidad. Los ingresos del Grupo de Soluciones de Comunicación de la compañía reflejan este compromiso, con un crecimiento impulsado por los sectores de cable y inalámbrico. Además, Keysight se asocia activamente con líderes de la industria para respaldar aplicaciones emergentes como la conectividad directa a dispositivos móviles y las redes de órbita terrestre baja, al tiempo que se enfoca en redes no terrestres y la I+D de 5G-Advanced.","[{'name': 'keys-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q125-10-Q.html'}, {'name': 'keys-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q225-10-Q.html'}]",170167160,USD,KEYS,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,US0326541051,ANALOG DEVICES INC,29,"Proporciona soluciones de procesamiento de señales analógicas, de señal mixta y digitales de alto rendimiento que son críticas para la infraestructura de las redes de telecomunicaciones.","El compromiso de Analog Devices con el tema de Infraestructura de Telecomunicaciones es evidente a través de su mercado final de Comunicaciones, que representa el 12% de sus ingresos totales. El crecimiento en el mercado final de Comunicaciones está impulsado principalmente por la expansión del submercado de línea fija, impulsado específicamente por la construcción de infraestructura de centros de datos que respaldan el auge de las aplicaciones de inteligencia artificial. Esto indica el papel de la empresa en el apoyo a la infraestructura de telecomunicaciones a través de su participación en el mercado final de comunicaciones y proyectos de infraestructura de centros de datos.","[{'name': 'adi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adi-Q225-10-Q.html'}, {'name': 'adi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adi-Q125-10-Q.html'}]",4157,USD,ADI,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,KYG4701H1092,IHS HOLDING LTD,30,"Opera y desarrolla infraestructura de telecomunicaciones compartida, incluyendo torres y fibra, permitiendo la conectividad y expansión de redes móviles para diversos operadores.",,,520181563,USD,IHS,SMART,STK,False,TC_TEL
telecommunications,telecommunications_infrastructure,US6200763075,MOTOROLA SOLUTIONS INC,31,"Desarrolla y proporciona soluciones de infraestructura de comunicaciones críticas, incluidos sistemas de radio móvil terrestre (LMR) y redes de banda ancha, esenciales para la seguridad pública y las operaciones empresariales.","Motorola Solutions demuestra una conexión significativa con el tema de Infraestructura de Telecomunicaciones, principalmente a través de su negocio de Comunicaciones de Radio Móvil Terrestre (LMR), que incluye infraestructura, dispositivos y software diseñados para comunicaciones seguras y resilientes. Esto se apoya aún más en la introducción de su infraestructura LMR ASTRO P25 de próxima generación con estaciones base de la serie D y consolas de acceso. La adquisición de Silvus, una empresa especializada en tecnología de redes ad hoc móviles (MANET), mejora las capacidades de Motorola para proporcionar comunicaciones seguras de datos, video y voz sin depender de infraestructura fija, particularmente para sistemas no tripulados.","[{'name': 'msi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msi-Q125-10-Q.html'}, {'name': 'msi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msi-Q225-10-Q.html'}]",81581011,USD,MSI,SMART,STK,True,TC_TEL
telecommunications,telecommunications_infrastructure,US74736K1016,QORVO INC,32,Contribuye a las funciones centrales y al desarrollo dentro del tema de Infraestructura de Telecomunicaciones.,"Qorvo participa en el tema de la infraestructura de telecomunicaciones a través del desarrollo y comercialización de tecnologías y productos para mercados inalámbricos y cableados. La empresa proporciona soluciones para el mercado de estaciones base, probando nuevas soluciones, incluidos preamplificadores de alta eficiencia y filtros BAW de alta supresión, a clientes clave. Además, Qorvo es líder del mercado en acceso a banda ancha por cable DOCSIS 4.0, alineándose con los líderes de la industria en la evolución de los estándares y capacidades de DOCSIS. Los HPA de Qorvo aprovechan una cartera diversa de tecnologías de procesos y productos diferenciados para atender a clientes en infraestructura, entre otros mercados.","[{'name': 'qrvo-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qrvo-Q126-10-Q.html'}, {'name': 'qrvo-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/qrvo-FY25-10-K.html'}]",179002152,USD,QRVO,SMART,STK,True,TC_TEL
