type   , link_type    , key         , name                        , rank, description                                                                                                                                                                                                                                                                  , evidence                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , evidenceSources                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , conid    , currency, symbol, exchange, assetType, navigable
industrial, electrical_components_and_equipment, JE00BTDN8H13, APTIV PLC                   ,   11, "Desarrolla y suministra componentes y equipos eléctricos avanzados, incluidos sistemas de distribución de señales y energía, cruciales para las arquitecturas automotrices y la funcionalidad de los vehículos modernos."                                                   , "Aptiv demuestra su participación en la industria de componentes y equipos eléctricos a través de su Grupo de Componentes de Ingeniería, que proporciona soluciones de interconexión y componentes, y su segmento de Sistemas de Distribución Eléctrica, que ofrece soluciones de distribución de energía, señal y datos de bajo y alto voltaje. Las tecnologías de la empresa, incluidos los componentes de ingeniería y las interconexiones eléctricas, respaldan los mercados de vehículos automotrices y comerciales, así como otras industrias de misión crítica. El Grupo de Componentes de Ingeniería de Aptiv obtuvo $2.4 mil millones en premios de clientes en su cartera de ensamblajes de cables de interconexión de alta velocidad, barras colectoras y productos de gestión de cables, mientras que el segmento de Sistemas de Distribución Eléctrica experimentó un crecimiento de los ingresos y obtuvo contenido de alto voltaje en una plataforma de vehículos eléctricos con sede en EE. UU."                            , "[{'name': 'aptv-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aptv-Q225-10-Q.html'}, {'name': 'aptv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aptv-Q125-10-Q.html'}]"                                                                                                                                                                                                                                                                            , 748351585, USD     , APTV  , SMART   , STK      , True
industrial, electrical_components_and_equipment, US0320951017, AMPHENOL CORP-CL A          ,   12, "Proporciona una cartera integral de conectores eléctricos, electrónicos y de fibra óptica, sistemas de interconexión y cables coaxiales y especiales, sirviendo como un proveedor crítico de componentes y equipos esenciales en diversos mercados globales."               , "El enfoque de Amphenol en la industria de Componentes y Equipos Eléctricos es evidente a través de su diseño, fabricación y comercialización de conectores y sistemas de interconexión eléctricos, electrónicos y de fibra óptica. El segmento de Soluciones para Entornos Hostiles de la empresa demuestra aún más este enfoque al ofrecer productos de interconexión robustos, que incluyen conectores, cables especiales y ensamblajes de placas de circuito impreso. Además, Narda-MITEQ de Amphenol es un proveedor de componentes activos de RF y microondas, principalmente para el mercado de defensa, lo que solidifica aún más su participación en esta industria."                                                                                                                                                                                                                                                                                                                                                              , "[{'name': 'aph-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aph-FY24-10-K.html'}, {'name': 'aph-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aph-Q225-10-Q.html'}]"                                                                                                                                                                                                                                                                                ,      4493, USD     , APH   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US2910111044, EMERSON ELECTRIC CO         ,   13, "Proporciona una amplia gama de componentes eléctricos, equipos y soluciones críticas para la automatización industrial, la infraestructura y las aplicaciones comerciales, impulsando la eficiencia y la confiabilidad en diversos sectores."                               ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,      6842, USD     , EMR   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US4435106079, HUBBELL INC                 ,   14, "Se centra en el desarrollo, la fabricación y la distribución de una amplia gama de componentes y equipos eléctricos."                                                                                                                                                       , "La participación de Hubbell en la industria de componentes y equipos eléctricos se evidencia a través de la fabricación de productos eléctricos y soluciones para servicios públicos para diversas aplicaciones. La empresa se beneficia de una fuerte demanda de componentes y conectores de T&D, junto con productos de puesta a tierra en mercados industriales ligeros. Hubbell experimenta un crecimiento en las categorías de productos de componentes de T&D de mayor margen, lo que impulsa dinámicas de mezcla favorables. Además, la empresa observa un crecimiento de dos dígitos en los mercados de transmisión y subestaciones a medida que los clientes de servicios públicos invierten para interconectar nuevas fuentes de carga y generación en la red."                                                                                                                                                                                                                                                                  , "[{'name': 'hubb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubb-Q225-10-Q.html'}, {'name': 'hubb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubb-Q324-10-Q.html'}, {'name': 'hubb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubb-Q125-10-Q.html'}, {'name': 'hubb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hubb-FY24-10-K.html'}]", 216386790, USD     , HUBB  , SMART   , STK      , True
industrial, electrical_components_and_equipment, US4385161066, HONEYWELL INTERNATIONAL INC ,   15, "Desarrolla y fabrica una amplia cartera de componentes y equipos eléctricos para diversas aplicaciones industriales, comerciales y aeroespaciales, contribuyendo a los avances en automatización, sistemas de edificios e infraestructura crítica."                         ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,      4350, USD     , HON   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US92537N1081, VERTIV HOLDINGS CO-A        ,   16, "Desarrolla y suministra infraestructura digital crítica, incluidos sistemas de gestión de energía y térmica, que son elementos fundamentales dentro de la industria de componentes y equipos eléctricos."                                                                   , "El enfoque de Vertiv en la industria de Componentes y Equipos Eléctricos es evidente en la fabricación y el servicio de tecnología y electrónica de infraestructura digital crítica. La empresa ha aumentado significativamente su capacidad para productos relacionados; desde finales de 2021, Vertiv ha duplicado aproximadamente su capacidad de fabricación de cuadros eléctricos, barras colectoras y soluciones integradas a través de nuevas instalaciones y ampliaciones. Esta expansión apoya las actividades de gestión térmica, incluida la apertura de nuevas instalaciones de fabricación en Pune, India, y Pelzer, Carolina del Sur, para producir soluciones modulares, sistemas de energía y otros sistemas de infraestructura."                                                                                                                                                                                                                                                                                          , "[{'name': 'vrt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vrt-FY24-10-K.html'}, {'name': 'vrt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrt-Q225-10-Q.html'}]"                                                                                                                                                                                                                                                                                , 402783527, USD     , VRT   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US0382221051, APPLIED MATERIALS INC       ,   17, "Proporciona equipos y servicios de fabricación críticos para la producción de semiconductores y componentes eléctricos avanzados, sustentando los avances tecnológicos en todo el sector de Componentes y Equipos Eléctricos."                                              , "Los ingresos de Semiconductor Systems de Applied Materials reflejan la importancia de los componentes y equipos eléctricos, particularmente a través de los nodos ICAPS que sirven al mercado de energía. La compañía anticipa un crecimiento de un solo dígito medio a alto en los mercados finales de ICAPS, que incluyen IoT, comunicaciones, automotriz, energía y sensores, proyectando un tamaño de mercado sustancial para 2030. Además, una porción significativa del negocio de equipos de 200 milímetros está conectada a la electrónica de potencia, aunque esta área enfrenta declives a corto plazo, las inversiones de los clientes en la vanguardia compensan con creces los declives para los nodos ICAPS."                                                                                                                                                                                                                                                                                                                ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,    266093, USD     , AMAT  , SMART   , STK      , True
industrial, electrical_components_and_equipment, US5370081045, LITTELFUSE INC              ,   18, "Desarrolla y suministra una amplia cartera de componentes eléctricos, que incluyen protección de circuitos, control de potencia y tecnologías de detección, esenciales para diversas aplicaciones industriales y electrónicas."                                             , "Littelfuse diseña, fabrica y vende componentes y módulos que potencian un mundo sostenible, conectado y más seguro, con productos que protegen contra problemas eléctricos como la descarga electrostática, las sobretensiones y los cortocircuitos. La empresa es líder en el desarrollo de soluciones inteligentes para la transferencia segura y eficiente de energía eléctrica y es un proveedor clave en el mercado de almacenamiento en red en rápido crecimiento. Littelfuse también mantiene una red de laboratorios globales y centros de ingeniería que desarrollan nuevos productos y mejoras de productos, brindan soporte de aplicaciones al cliente y prueban productos para garantizar la seguridad, la confiabilidad y el cumplimiento normativo, lo que demuestra aún más su enfoque en componentes y equipos eléctricos."                                                                                                                                                                                                , "[{'name': 'lfus-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q225-10-Q.html'}, {'name': 'lfus-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q324-10-Q.html'}, {'name': 'lfus-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lfus-Q125-10-Q.html'}, {'name': 'lfus-FY23-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lfus-FY23-10-K.html'}]",    271184, USD     , LFUS  , SMART   , STK      , True
industrial, electrical_components_and_equipment, US6821891057, ON SEMICONDUCTOR            ,   19, "Proporciona una amplia cartera de soluciones de alimentación y detección que son componentes eléctricos fundamentales para diversas aplicaciones, contribuyendo a la funcionalidad de diversos equipos electrónicos."                                                       , "Como proveedor general de semiconductores de potencia en EE. UU., la empresa se enfoca en aumentar la densidad de potencia y reducir la pérdida de energía, lo que convierte a los componentes y equipos eléctricos en un aspecto clave de su negocio. Las soluciones inteligentes de potencia y detección de la empresa les permiten ofrecer el rendimiento y la eficiencia energética que sus clientes necesitan, principalmente en los mercados automotriz e industrial. Estas soluciones inteligentes de potencia y detección ayudan a los clientes a resolver problemas desafiantes y crear productos de vanguardia."                                                                                                                                                                                                                                                                                                                                                                                                                 , "[{'name': 'on-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/on-Q125-10-Q.html'}]"                                                                                                                                                                                                                                                                                                                                                                                                                      ,   8677881, USD     , ON    , SMART   , STK      , True
industrial, electrical_components_and_equipment, US83417M1045, SOLAREDGE TECHNOLOGIES INC  ,   20, "Desarrolla y fabrica optimizadores de potencia avanzados, inversores y soluciones de monitoreo, que son componentes eléctricos críticos para sistemas fotovoltaicos solares."                                                                                               , "El compromiso de SolarEdge con el tema de Componentes y Equipos Eléctricos es evidente a través de su diseño, desarrollo y fabricación de productos principales, incluidos optimizadores de potencia e inversores. El enfoque de la empresa en proporcionar soluciones de sistemas completas, que combinan inversores, optimizadores, cargadores de vehículos eléctricos, sistemas de almacenamiento y software de gestión de energía, destaca su importancia en este sector. La huella de fabricación de SolarEdge en EE. UU., que abarca inversores residenciales en Texas, optimizadores e inversores comerciales en Florida, y baterías en Utah, solidifica aún más su compromiso. Reconocida por Wood Mackenzie como el principal proveedor de inversores en EE. UU. para instalaciones solares en tejados, SolarEdge envía aproximadamente 137,0 millones de optimizadores de potencia y 6,0 millones de inversores, con una parte sustancial de los envíos dedicada a productos comerciales, de servicios públicos y residenciales.", "[{'name': 'sedg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sedg-Q324-10-Q.html'}, {'name': 'sedg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sedg-Q225-10-Q.html'}]"                                                                                                                                                                                                                                                                            , 188625650, USD     , SEDG  , SMART   , STK      , True
industrial, electrical_components_and_equipment, US7739031091, ROCKWELL AUTOMATION INC     ,   21, "Proporciona soluciones de automatización industrial e información, incluyendo componentes eléctricos y equipos para sistemas de control, motores y variadores, lo que permite las operaciones de fabricación e industriales."                                               , "La participación de Rockwell en el tema de Componentes y Equipos Eléctricos es evidente a través de su negocio de Control de Potencia, particularmente sus ofertas de centros de control de motores (MCC). Estas soluciones de MCC han llevado a victorias competitivas con empresas como Cape Electrical, proveedor de integración y soluciones eficientes, y han ayudado a asegurar nuevos clientes y ganar cuota de mercado nacional. Las soluciones de MCC diferenciadas de Rockwell están ayudando a los clientes a asegurar numerosas victorias en proyectos nuevos en EE. UU., con diseños estandarizados e interoperabilidad de productos que aceleran el tiempo de comercialización. Los plazos de entrega de centros de control de motores líderes en la industria de la empresa también contribuyen a atraer nuevos clientes."                                                                                                                                                                                                  ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,     11697, USD     , ROK   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US34959J1088, FORTIVE CORP                ,   22, Desarrolla y proporciona componentes y equipos eléctricos avanzados que soportan diversas aplicaciones industriales y comerciales.                                                                                                                                           , "La participación de la empresa en el tema de Componentes y Equipos Eléctricos se refleja en su segmento de Soluciones Operativas Inteligentes (IOS), que proporciona instrumentación, software y servicios avanzados, incluidas soluciones de prueba y medición eléctrica, a una amplia gama de clientes. Estas ofertas se utilizan en varios mercados verticales, como la fabricación, las industrias de procesos, la atención médica, los servicios públicos y la energía, las comunicaciones y la electrónica. Si bien las pruebas y mediciones eléctricas son un componente de la cartera más amplia del segmento IOS, no se identifican como una prioridad estratégica de primer nivel, lo que sugiere un papel de apoyo en la estrategia general de la empresa."                                                                                                                                                                                                                                                                     , "[{'name': 'ftv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ftv-Q125-10-Q.html'}, {'name': 'ftv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ftv-FY24-10-K.html'}, {'name': 'ftv-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ftv-Q324-10-Q.html'}]"                                                                                                                                            , 236074120, USD     , FTV   , SMART   , STK      , True
industrial, electrical_components_and_equipment, FR0010307819, LEGRAND SA                  ,   23, "Proporciona una amplia gama de infraestructuras eléctricas y digitales para edificios, incluyendo dispositivos de cableado, gestión de cables y soluciones de distribución de energía, al servicio de los mercados residencial, comercial e industrial."                    ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,  38715873, EUR     , LR    , SMART   , STK      , False
industrial, electrical_components_and_equipment, US29355A1079, ENPHASE ENERGY INC          ,   24, "Desarrolla y suministra componentes y equipos eléctricos críticos para sistemas de energía solar, incluyendo microinversores y soluciones de almacenamiento de baterías."                                                                                                   , "El negocio de Enphase está significativamente ligado a la industria de componentes y equipos eléctricos, principalmente a través del diseño, fabricación y distribución de microinversores, con una capacidad global de alrededor de 7 millones de microinversores por trimestre. La compañía está lanzando su microinversor IQ9, que admite corrientes de entrada de CC más altas, voltajes de CA más altos y compatibilidad trifásica, y ha enviado aproximadamente 83.1 millones de microinversores hasta el 30 de junio de 2025. Enphase también produce otros componentes como sistemas de gestión de baterías, cajas combinadoras, collares de medidores y cargadores de vehículos eléctricos, y está construyendo la IQ Battery 5P utilizando componentes fabricados a nivel nacional."                                                                                                                                                                                                                                             , "[{'name': 'enph-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enph-Q225-10-Q.html'}]"                                                                                                                                                                                                                                                                                                                                                                                                                  , 105368327, USD     , ENPH  , SMART   , STK      , True
industrial, electrical_components_and_equipment, IE00BDVJJQ56, NVENT ELECTRIC PLC          ,   25, Fabrica y suministra una amplia gama de componentes y equipos eléctricos para diversas industrias.                                                                                                                                                                           , "La participación de nVent en el tema de Componentes y Equipos Eléctricos es evidente a través de su posición como proveedor líder mundial de soluciones de conexión y protección eléctrica. El enfoque de la empresa se ve subrayado por la transformación de su cartera para convertirse en una entidad de conexión y protección eléctrica más especializada y de mayor crecimiento. Esto se ve reforzado por su completa cartera que incluye gestión de cables, edificios de control, soluciones de refrigeración, conexiones eléctricas, gabinetes, protección de equipos, conexiones de energía y soluciones de gestión de energía. La adquisición de ECM Industries, un proveedor líder de conectores eléctricos, herramientas, instrumentos de prueba y gestión de cables, también destaca el compromiso de nVent de fortalecer su posición dentro del sector de componentes y equipos eléctricos."                                                                                                                                  , "[{'name': 'nvt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvt-Q225-10-Q.html'}, {'name': 'nvt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nvt-FY24-10-K.html'}, {'name': 'nvt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvt-Q125-10-Q.html'}, {'name': 'nvt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvt-Q324-10-Q.html'}]"        , 314064093, USD     , NVT   , SMART   , STK      , True
industrial, electrical_components_and_equipment, US3696043013, GENERAL ELECTRIC            ,   26, "Proporciona diversos componentes y equipos eléctricos para la generación, transmisión y aplicaciones industriales de energía, contribuyendo significativamente a la infraestructura energética mundial."                                                                    ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , 498843743, USD     , GE    , SMART   , STK      , True
industrial, electrical_components_and_equipment, US4370761029, HOME DEPOT INC              ,   27, "Proporciona una amplia gama de componentes eléctricos, equipos y suministros relacionados para apoyar proyectos de construcción, renovación y mantenimiento residencial y comercial."                                                                                       , "La participación de la empresa en el tema de Componentes y Equipos Eléctricos es evidente a través de la venta de herramientas eléctricas y componentes eléctricos. El departamento de comercialización eléctrica de la empresa registró ventas comparables positivas durante el primer trimestre del año fiscal 2025. Además, la empresa experimenta ventas incrementales relacionadas con proyectos de mejoras para el hogar y esfuerzos de recuperación de huracanes, que involucran artículos como alambre de cobre. La empresa también se está adaptando al cambio generalizado en la industria de herramientas a batería en lugar de las alimentadas por gas, presentando marcas como RYOBI, Milwaukee, DEWALT y Makita."                                                                                                                                                                                                                                                                                                            , "[{'name': 'hd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hd-Q125-10-Q.html'}]"                                                                                                                                                                                                                                                                                                                                                                                                                      ,      7930, USD     , HD    , SMART   , STK      , True
