industry_id,theme_id,symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
IN,ENG,CDNS,industrial,engineering_services,US1273871087,CADENCE DESIGN SYS INC,11,"Permite servicios de ingeniería a través de su software de automatización de diseño electrónico y propiedad intelectual, que son esenciales para el diseño, la verificación y la implementación de complejos sistemas semiconductores y electrónicos.","La participación de Cadence en Servicios de Ingeniería se destaca por su adquisición de Invecas, una empresa especializada en ingeniería de diseño, software integrado y soluciones a nivel de sistema. Esta adquisición, alineada con la estrategia de Diseño Inteligente de Sistemas de Cadence, aporta un equipo de ingeniería calificado con experiencia en áreas como nodos avanzados, señal mixta y verificación. Cadence cree que la adición de Invecas mejorará su capacidad para perseguir oportunidades atractivas en los mercados a los que sirve, y los ingresos de Invecas contribuirán a los ingresos por servicios de Cadence.","[{'name': 'cdns-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdns-Q125-10-Q.html'}, {'name': 'cdns-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cdns-Q324-10-Q.html'}, {'name': 'cdns-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cdns-FY24-10-K.html'}]",5552,USD,SMART,STK
IN,ENG,FLR,industrial,engineering_services,US3434121022,FLUOR CORP,12,"Ofrece servicios de ingeniería integrales a clientes de diversas industrias, abarcando diseño, adquisición y gestión de construcción para proyectos complejos en todo el mundo.","La participación de Fluor en Servicios de Ingeniería es evidente a través de sus actividades principales de EPC, donde proporciona servicios de ingeniería y diseño. La empresa se identifica como una gran firma de servicios técnicos y profesionales que ofrece una gama de servicios, incluyendo ingeniería y diseño, gestión de proyectos, adquisiciones, construcción, operaciones y mantenimiento, y fabricación y modularización. Además, la participación de Fluor en ingeniería se destaca a través de su participación en varios proyectos en sectores como ciencias de la vida, metales, minería y acero verde, así como sus segmentos de Soluciones Energéticas y Soluciones Urbanas, donde lleva a cabo proyectos de ingeniería y construcción. El impacto de los servicios de ingeniería también se hace referencia indirectamente a través de casos de errores de diseño de subcontratistas y sus impactos relacionados en el cronograma en proyectos de infraestructura heredados.","[{'name': 'flr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flr-Q324-10-Q.html'}, {'name': 'flr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/flr-FY24-10-K.html'}]",11218575,USD,SMART,STK
IN,ENG,PWR,industrial,engineering_services,US74762E1029,QUANTA SERVICES INC,13,"Proporciona servicios integrales de ingeniería, adquisición y construcción para infraestructura crítica en los sectores de energía eléctrica, oleoductos, industrial y de comunicaciones.","La exposición de Quanta Services a los Servicios de Ingeniería es evidente en su enfoque basado en soluciones, que integra mano de obra artesanal con experiencia en ingeniería y gestión de programas para soluciones de infraestructura. La adquisición de Cupertino Electric Inc. (CEI) ha aumentado aún más sus servicios para soluciones de diseño e instalación eléctrica de ruta crítica, particularmente dentro de los sectores de tecnología y centros de datos. Si bien la ingeniería está integrada en sus soluciones y servicios, no se destaca como un enfoque estratégico principal, sino más bien como un componente de sus ofertas de infraestructura más amplias.","[{'name': 'pwr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pwr-Q225-10-Q.html'}, {'name': 'pwr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pwr-Q125-10-Q.html'}, {'name': 'pwr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pwr-FY24-10-K.html'}]",6608432,USD,SMART,STK
IN,ENG,NOC,industrial,engineering_services,US6668071029,NORTHROP GRUMMAN CORP,14,Se dedica a amplios servicios de ingeniería como componente central de sus operaciones.,,,10376,USD,SMART,STK
IN,ENG,BSY,industrial,engineering_services,US08265T2087,BENTLEY SYSTEMS INC-CLASS B,15,"Proporciona soluciones de software integrales que permiten a ingenieros y profesionales de infraestructura diseñar, construir y operar proyectos complejos, contribuyendo así significativamente a la eficiencia y el avance de los servicios de ingeniería a nivel mundial.","Bentley Systems se identifica como una empresa de software de ingeniería de infraestructura, un indicador clave de su participación en servicios de ingeniería. Esto se ve respaldado además por el hecho de que las mejoras en el rendimiento empresarial han sido impulsadas consistentemente por sus aplicaciones de ingeniería. El propósito de la empresa es avanzar en la infraestructura del mundo, capacitando a los usuarios para diseñar, construir y operar infraestructura resiliente a través de sus soluciones inteligentes de gemelos digitales.","[{'name': 'bsy-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bsy-Q125-10-Q.html'}, {'name': 'bsy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bsy-Q225-10-Q.html'}, {'name': 'bsy-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bsy-FY24-10-K.html'}]",446864692,USD,SMART,STK
IN,ENG,TTEK,industrial,engineering_services,US88162G1031,TETRA TECH INC,16,"Ofrece una amplia gama de servicios de consultoría e ingeniería, incluyendo agua, medio ambiente, infraestructura sostenible y desarrollo internacional, abordando complejos desafíos globales.","El negocio de Tetra Tech está significativamente relacionado con los Servicios de Ingeniería, ya que la empresa se identifica como un proveedor global líder de servicios de consultoría e ingeniería de alta gama. Estos servicios son fundamentales tanto para su Government Services Group (GSG) como para su Commercial/International Services Group (CIG), y GSG proporciona estos servicios principalmente a clientes del gobierno de EE. UU. y agencias de desarrollo internacional. El margen operativo mejorado de la empresa se debe a su enfoque en servicios de consultoría de alta gama y a una mejor ejecución de proyectos.","[{'name': 'ttek-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttek-Q325-10-Q.html'}, {'name': 'ttek-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttek-Q225-10-Q.html'}, {'name': 'ttek-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttek-Q125-10-Q.html'}]",275920,USD,SMART,STK
IN,ENG,GD,industrial,engineering_services,US3695501086,GENERAL DYNAMICS CORP,17,"Proporciona servicios de ingeniería integrales para el diseño, desarrollo y sostenimiento de sistemas aeroespaciales, marinos y de combate complejos, apoyando iniciativas críticas de defensa y tecnología.",,,7496,USD,SMART,STK
IN,ENG,HII,industrial,engineering_services,US4464131063,HUNTINGTON INGALLS INDUSTRIE,18,"Proporciona amplios servicios de ingeniería para el diseño, construcción y soporte del ciclo de vida de sistemas marítimos y de defensa complejos.",,,86033355,USD,SMART,STK
IN,ENG,HAL,industrial,engineering_services,US4062161017,HALLIBURTON CO,19,"Proporciona un amplio espectro de servicios de ingeniería y técnicos que son fundamentales para optimizar la planificación, el desarrollo y la operación de proyectos complejos de extracción de recursos.",,,7890,USD,SMART,STK
IN,ENG,FTI,industrial,engineering_services,GB00BDSFG982,TECHNIPFMC PLC,20,"Ofrece servicios de ingeniería integrales para el diseño, desarrollo e instalación de complejos sistemas de producción submarina y en superficie para la industria energética.",,,262072228,USD,SMART,STK
IN,ENG,CTSH,industrial,engineering_services,US1924461023,COGNIZANT TECH SOLUTIONS-A,21,"Ofrece servicios de ingeniería integrales, que incluyen ingeniería de productos, I+D y soluciones de transformación digital, para apoyar la innovación y la eficiencia operativa de los clientes en diversas industrias.","La participación de Cognizant en Servicios de Ingeniería es evidente a través de varias actividades clave. La empresa está activamente 'diseñando negocios modernos' y proporciona 'investigación y desarrollo de ingeniería' como parte de sus servicios colaborativos. Cognizant está invirtiendo en ingeniería liderada por software impulsada por IA, particularmente en la intersección de los reinos digital y físico para crear productos inteligentes, conectados y autónomos. La adquisición de Belcan, una firma de ingeniería, subraya aún más la participación de Cognizant en este sector, contribuyendo al crecimiento de los ingresos y ampliando las capacidades en áreas como la aeroespacial, aunque esta adquisición tiene un impacto dilutivo en los márgenes operativos.","[{'name': 'ctsh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ctsh-Q225-10-Q.html'}, {'name': 'ctsh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ctsh-Q324-10-Q.html'}, {'name': 'ctsh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ctsh-FY24-10-K.html'}]",4728759,USD,SMART,STK
IN,ENG,SAIC,industrial,engineering_services,US8086251076,SCIENCE APPLICATIONS INTE,22,"Ofrece servicios de ingeniería integrales y soluciones de integración tecnológica a los sectores gubernamental y comercial, apoyando el diseño, desarrollo y sostenimiento de sistemas críticos.",,,134306225,USD,SMART,STK
IN,ENG,MTZ,industrial,engineering_services,US5763231090,MASTEC INC,23,"Ofrece servicios de ingeniería integrales para respaldar sus proyectos de construcción de infraestructura a gran escala, telecomunicaciones y energía.","La participación de MasTec en servicios de ingeniería es evidente a través de sus actividades de construcción de infraestructura, con la ingeniería identificada como una actividad principal en los sectores de comunicaciones, energía, servicios públicos y otros. Los servicios de la empresa abarcan la ingeniería de infraestructura, incluyendo inalámbrica, cableada/fibra, suministro de energía, generación de energía limpia, infraestructura de tuberías, infraestructura civil pesada e industrial, y remediación ambiental. MasTec obtiene ingresos de proyectos que requieren la construcción e instalación de sistemas de infraestructura, que incluyen servicios de ingeniería.","[{'name': 'mtz-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtz-Q324-10-Q.html'}, {'name': 'mtz-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mtz-FY24-10-K.html'}]",2586246,USD,SMART,STK
IN,ENG,ICFI,industrial,engineering_services,US44925C1036,ICF INTERNATIONAL INC,24,"Proporciona una amplia gama de servicios de ingeniería, aportando experiencia en diversos dominios técnicos para satisfacer las complejas necesidades de proyectos de los clientes.","La participación de ICF en Servicios de Ingeniería es evidente a través de su práctica de asesoramiento energético, que experimentó un aumento de ingresos impulsado por proyectos de ingeniería de redes. El enfoque de la compañía para construir equipos de ingeniería ágiles, flexibles y eficientes les permite ofrecer valor de manera rápida y eficiente, posicionándolos para satisfacer las necesidades de los clientes federales. Estos proyectos de ingeniería de redes son parte de una gama más amplia de actividades, que incluyen planificación de transformación de redes, análisis de restricciones de combustible, pronóstico de precios, desarrollo de energías renovables y soporte de fusiones y adquisiciones.",,40784309,USD,SMART,STK
IN,ENG,AMTM,industrial,engineering_services,US0239391016,AMENTUM HOLDINGS INC,25,"Proporciona servicios de ingeniería integrales, que incluyen diseño, desarrollo, integración y mantenimiento para programas gubernamentales críticos y proyectos de infraestructura complejos.","Amentum se identifica como un proveedor global de soluciones avanzadas de ingeniería y tecnología, que ofrece una gama de capacidades que incluyen ingeniería e integración. El segmento de Soluciones de Ingeniería Global de la empresa ofrece ingeniería de plataformas y remediación ambiental a gran escala en múltiples continentes. El papel de Amentum como gerente de programa e ingeniero de diseño principal para la central nuclear Sizewell C demuestra aún más su experiencia avanzada en ingeniería y técnica.","[{'name': 'amtm-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amtm-Q325-10-Q.html'}, {'name': 'amtm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amtm-Q125-10-Q.html'}, {'name': 'amtm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amtm-FY24-10-K.html'}, {'name': 'amtm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amtm-Q225-10-Q.html'}]",729362584,USD,SMART,STK
IN,ENG,BWXT,industrial,engineering_services,US05605H1005,BWX TECHNOLOGIES INC,26,Proporciona servicios de ingeniería especializados que son integrales para iniciativas críticas de seguridad nacional y energía nuclear.,"La participación de BWXT en Servicios de Ingeniería se evidencia a través de su negocio de tecnologías avanzadas, que ha experimentado un crecimiento en trabajos de diseño e ingeniería, particularmente dentro del mercado de defensa, lo que resultó en ingresos adicionales de $62.2 millones. Demostrando aún más este compromiso, BWXT ofrece servicios de ingeniería, incluido el diseño de reactores y la concesión de licencias de sitios, dentro de su negocio de energía nuclear comercial, mejorado por la adquisición de Kinectrics, que proporciona una cartera integral de servicios especializados. A través de Kinectrics, BWXT ofrece servicios que cubren etapas clave del ciclo de vida del proyecto, desde el diseño de reactores y la concesión de licencias de sitios hasta el soporte de pruebas, análisis y desmantelamiento.","[{'name': 'bwxt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bwxt-FY24-10-K.html'}]",196689572,USD,SMART,STK
IN,ENG,FUR,industrial,engineering_services,NL00150003E1,FUGRO NV,27,Proporciona soluciones de geo-inteligencia e integridad de activos que son integrales para diversos proyectos de ingeniería en todo el mundo.,,,493546218,EUR,SMART,STK
IN,ENG,APG,industrial,engineering_services,US00187Y1001,API GROUP CORP,28,"Ofrece servicios de ingeniería, apoyando el diseño, construcción y mantenimiento de infraestructuras y activos industriales.","La empresa participa en el tema de Servicios de Ingeniería a través de su segmento de Servicios Especializados, que incluye servicios de ingeniería y diseño para infraestructura y sistemas HVAC. La empresa también presta servicios relacionados con la construcción de tuberías y generación de energía, junto con servicios de seguridad contra incendios y seguridad vital, seguridad, y ascensores y escaleras mecánicas. Además, la empresa ofrece servicios de ingeniería y diseño, fabricación, instalación, mantenimiento, modernización, infraestructura de tuberías, construcción de accesos y carreteras, y servicios de gestión de integridad a clientes dentro de la industria energética.","[{'name': 'apg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/apg-Q125-10-Q.html'}, {'name': 'apg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/apg-FY24-10-K.html'}]",419583227,USD,SMART,STK
IN,ENG,TRMB,industrial,engineering_services,US8962391004,TRIMBLE INC,29,Proporciona soluciones tecnológicas que mejoran la productividad y la eficiencia para profesionales y proyectos de ingeniería.,"La participación de Trimble en la industria de servicios de ingeniería se refleja en su provisión de soluciones tecnológicas para profesionales de la arquitectura, la construcción de edificios y la ingeniería civil. Sus soluciones integrales de procesos de trabajo atienden a una variedad de industrias, incluyendo la arquitectura, la construcción de edificios y la ingeniería civil, sirviendo a clientes como propietarios de construcciones, contratistas y empresas de ingeniería y construcción. Si bien la ingeniería civil es una de las industrias a las que sirve Trimble, las soluciones de la empresa también se extienden a los sectores geoespacial, de topografía y cartografía, recursos naturales, servicios públicos, transporte y gobierno.","[{'name': 'trmb-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trmb-Q224-10-Q.html'}, {'name': 'trmb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trmb-FY24-10-K.html'}, {'name': 'trmb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trmb-Q324-10-Q.html'}]",275294,USD,SMART,STK
IN,ENG,SMR,industrial,engineering_services,US67079K1007,NUSCALE POWER CORP,30,"Implica extensos servicios de ingeniería para el diseño, desarrollo, licenciamiento y despliegue de su tecnología de reactor modular pequeño (SMR).","La participación de NuScale en Servicios de Ingeniería es evidente a través de su apoyo al despliegue de la planta de energía de RoPower en Rumania, donde los aumentos en los ingresos y el costo de las ventas están vinculados a los servicios de ingeniería y las tarifas de licencia. La empresa participa en el diseño y desarrollo de reactores modulares pequeños (SMR), proporcionando servicios de ingeniería para apoyar su despliegue, y también es subcontratista de Fluor en el proyecto RoPower. Si bien no es el único enfoque de la empresa, estos servicios de ingeniería son esenciales para avanzar en sus proyectos de plantas de energía nuclear y generar ingresos.","[{'name': 'smr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smr-Q225-10-Q.html'}, {'name': 'smr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smr-Q125-10-Q.html'}]",559289446,USD,SMART,STK
IN,ENG,CACI,industrial,engineering_services,US1271903049,CACI INTERNATIONAL INC -CL A,31,"Contribuye al sector de servicios de ingeniería mediante la prestación de soporte técnico y de ingeniería de sistemas especializado para programas complejos, particularmente en los dominios gubernamental y de defensa.","La participación de CACI en Servicios de Ingeniería es evidente a través de la entrega de talento con conocimiento técnico y funcional específico para apoyar las operaciones internas de la agencia. Esta experiencia incluye arquitectura naval, ingeniería y soporte del ciclo de vida. CACI proporciona una gama de servicios de ingeniería, incluido el desarrollo de software funcional, análisis de datos y negocios, y soporte de operaciones de TI. La empresa entrega talento con conocimientos de ingeniería para apoyar las operaciones de la agencia.","[{'name': 'caci-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/caci-Q225-10-Q.html'}, {'name': 'caci-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/caci-Q125-10-Q.html'}, {'name': 'caci-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/caci-Q325-10-Q.html'}]",267197,USD,SMART,STK
IN,ENG,TDY,industrial,engineering_services,US8793601050,TELEDYNE TECHNOLOGIES INC,32,Se enfoca en proporcionar experiencia técnica especializada y soluciones que abordan desafíos complejos dentro de diversas disciplinas de ingeniería.,"La participación de Teledyne en el tema de Servicios de Ingeniería es evidente a través de la provisión de tecnologías habilitadoras y sistemas de ingeniería en diversos mercados. Específicamente, el segmento de Sistemas de Ingeniería ofrece ingeniería e integración de sistemas, junto con soluciones avanzadas de desarrollo y fabricación de tecnología, para sectores como defensa, espacio, medio ambiente y energía. Teledyne también suministra sistemas de ingeniería para estas aplicaciones, lo que ilustra aún más su participación en servicios de ingeniería.","[{'name': 'tdy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tdy-Q225-10-Q.html'}, {'name': 'tdy-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tdy-FY24-10-K.html'}]",6340773,USD,SMART,STK
IN,ENG,CW,industrial,engineering_services,US2315611010,CURTISS-WRIGHT CORP,33,Proporciona servicios de ingeniería especializados esenciales para el desarrollo y mantenimiento de sistemas complejos en diversos sectores industriales.,,,6236,USD,SMART,STK
