industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
industrial,industrial_products,US3119001044,FASTENAL CO,11,"Ofrece una amplia gama de suministros industriales y de construcción, que incluyen sujetadores, productos de seguridad y herramientas, esenciales para las operaciones y el mantenimiento en diversos sectores industriales.","La conexión de Fastenal con el tema de productos industriales es evidente en su papel como líder mundial en la distribución mayorista de suministros industriales y de construcción, facilitada a través de una red de más de 3.500 ubicaciones en el mercado. La fabricación representa el mercado final más grande de Fastenal, con el 76,4% de las ventas en el primer trimestre de 2025 originadas en mercados finales de fabricación, que abarcan tanto la fabricación pesada como otras. Las líneas de productos de la compañía incluyen sujetadores, suministros de seguridad, herramientas, suministros de limpieza y herramientas de corte, todo lo cual contribuye a su enfoque en productos industriales.","[{'name': 'fast-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fast-Q225-10-Q.html'}, {'name': 'fast-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fast-Q324-10-Q.html'}, {'name': 'fast-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fast-FY24-10-K.html'}, {'name': 'fast-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fast-Q125-10-Q.html'}]",269120,USD,FAST,SMART,STK,True,IN3
industrial,industrial_products,FR0000121972,SCHNEIDER ELECTRIC SE,12,"Proporciona una cartera integral de productos y soluciones industriales para la gestión de energía y la automatización, impulsando la eficiencia y la transformación digital en diversos sectores industriales.",,,29612196,EUR,SU,SMART,STK,False,IN3
industrial,industrial_products,US6935061076,PPG INDUSTRIES INC,13,"Suministra una amplia gama de recubrimientos, pinturas y materiales especializados críticos para diversas aplicaciones industriales, contribuyendo significativamente a la fabricación y el mantenimiento de diversos productos industriales.","La participación de PPG en el tema de Productos Industriales es evidente a través de su importante segmento de Recubrimientos Industriales, que incluye detalles claros sobre ventas, rendimiento y perspectivas futuras. La empresa produce diversos recubrimientos y materiales especiales utilizados en diferentes industrias, incluidos Recubrimientos Arquitectónicos Globales, Recubrimientos de Rendimiento y Recubrimientos Industriales. Si bien la empresa discute ampliamente su desempeño en varios segmentos industriales, incluido el impacto de los aranceles y las estrategias de mitigación, también reconoce que la producción industrial global se espera que sea un obstáculo. La conexión de la empresa con los mercados generales de uso final, incluidos los productos industriales, está presente, aunque no hay mención específica de productos industriales únicos o propietarios.","[{'name': 'ppg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ppg-Q225-10-Q.html'}, {'name': 'ppg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ppg-FY24-10-K.html'}]",11295,USD,PPG,SMART,STK,True,IN3
industrial,industrial_products,US2605571031,DOW INC,14,Proporciona materiales esenciales y soluciones químicas que sirven como componentes fundamentales para numerosos productos industriales en diversos sectores industriales.,"La participación de Dow en el tema de Productos Industriales es evidente a través de sus segmentos de negocio principales, que incluyen Packaging & Specialty Plastics, Industrial Intermediates & Infrastructure, y Performance Materials & Coatings. La empresa destaca su enfoque en aplicaciones y soluciones industriales, con el segmento Industrial Intermediates & Infrastructure sirviendo a diversas necesidades industriales. Además, la empresa reconoce que los precios más altos de las materias primas y la energía serían un obstáculo para nosotros en el primer trimestre.","[{'name': 'dow-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dow-Q324-10-Q.html'}, {'name': 'dow-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dow-Q225-10-Q.html'}]",356576040,USD,DOW,SMART,STK,True,IN3
industrial,industrial_products,IE000IVNQZ81,TE CONNECTIVITY PLC,15,Proporciona soluciones esenciales de conectividad y sensores que permiten y optimizan las operaciones dentro del sector de productos industriales.,"TE Connectivity se identifica como un líder mundial en tecnología industrial cuyas soluciones de conectividad y sensores facilitan la distribución de energía, señal y datos en varios sectores. El compromiso de la empresa con los productos industriales se demuestra aún más a través de su segmento de Soluciones Industriales y la adquisición de Richards Manufacturing, un productor de productos de distribución eléctrica y de gas. Sin embargo, una disminución en el mercado final de sensores del segmento de Soluciones de Transporte, atribuida a la debilidad en las aplicaciones industriales, indica una inversión limitada en esta área. Si bien la amplia gama de soluciones de TE Connectivity atiende a fábricas automatizadas y otras aplicaciones industriales, también se dirige al transporte, la energía renovable, los centros de datos y la tecnología médica, lo que sugiere que los productos industriales forman parte de una cartera más amplia.","[{'name': 'tel-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tel-Q125-10-Q.html'}, {'name': 'tel-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tel-FY24-10-K.html'}]",731466402,MXN,TEL1 N,MEXI,STK,True,IN3
industrial,industrial_products,US31488V1070,FERGUSON ENTERPRISES INC,16,"Distribuye una amplia gama de productos industriales, incluidos equipos de plomería, HVAC y protección contra incendios, cruciales para la infraestructura comercial y residencial.","La participación de Ferguson en el tema de Productos Industriales es evidente a través de sus servicios de distribución al mercado de la construcción de América del Norte, donde proporciona una gama de productos a diversos sectores. Las ventas netas de la empresa en mercados no residenciales han experimentado aumentos, atribuidos en parte al crecimiento en las ventas industriales. Este crecimiento, si bien contribuye al aumento general de las ventas no residenciales, no representa un enfoque principal, lo que sugiere un énfasis estratégico limitado en productos industriales.","[{'name': 'ferg-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ferg-Q325-10-Q.html'}, {'name': 'ferg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ferg-Q125-10-Q.html'}]",717988170,USD,FERG,SMART,STK,False,IN3
industrial,industrial_products,CH0012221716,ABB LTD-REG,17,Contribuye al sector de Productos Industriales proporcionando tecnologías y soluciones clave que permiten las operaciones industriales.,,,2682965,CHF,ABBN,SMART,STK,False,IN3
industrial,industrial_products,US8581191009,STEEL DYNAMICS INC,18,Fabrica productos de acero que sirven como componentes críticos y materias primas para numerosas aplicaciones industriales y bienes.,"La participación de la empresa en el tema de Productos Industriales es evidente a través de su fabricación y venta de productos de acero, procesamiento y venta de metales ferrosos y no ferrosos reciclados, y fabricación y venta de viguetas y productos de cubierta de acero. Los flujos de ingresos de la empresa se derivan principalmente de estas actividades, con la actividad de pedidos de clientes y la demanda de acero en los sectores de la construcción, automotriz, industrial y energético liderando la demanda. Además, la empresa está invirtiendo en operaciones de aluminio para suministrar productos planos laminados de aluminio a los sectores automotriz e industrial, lo que indica un enfoque continuo en satisfacer las necesidades industriales.","[{'name': 'stld-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/stld-FY24-10-K.html'}, {'name': 'stld-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/stld-Q225-10-Q.html'}]",6478095,USD,STLD,SMART,STK,True,IN3
industrial,industrial_products,IE00B8KQN827,EATON CORP PLC,19,Contribuye al sector de productos industriales mediante la entrega de componentes y sistemas críticos de gestión de energía para una amplia gama de aplicaciones.,"Eaton Corporation fabrica productos para el mercado industrial, incluidos los utilizados en centros de datos, servicios públicos, edificios comerciales, fabricación de maquinaria, áreas residenciales, aeroespacial y movilidad. Además, Fibrebond Corporation, un diseñador y constructor con sede en EE. UU., proporciona recintos modulares preintegrados de energía para clientes industriales.","[{'name': 'etn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/etn-Q225-10-Q.html'}, {'name': 'etn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/etn-Q324-10-Q.html'}]",118017864,EUR,3EC,SMART,STK,True,IN3
industrial,industrial_products,US0320951017,AMPHENOL CORP-CL A,20,Proporciona ofertas integrales para el sector de Productos Industriales.,"El compromiso de Amphenol con el tema de Productos Industriales es evidente a través de su segmento de Soluciones para Entornos Hostiles, que diseña, fabrica y comercializa productos de interconexión robustos para el mercado industrial. Además, los productos de Amphenol se utilizan en una amplia gama de aplicaciones industriales. La empresa identifica las aplicaciones industriales como uno de sus principales mercados finales para sus productos.","[{'name': 'aph-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aph-Q225-10-Q.html'}, {'name': 'aph-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aph-FY24-10-K.html'}]",4493,USD,APH,SMART,STK,True,IN3
industrial,industrial_products,US1858991011,CLEVELAND-CLIFFS INC,21,"Suministra mineral de hierro y productos de acero esenciales, que son materiales fundamentales para una amplia gama de aplicaciones industriales y sectores de manufactura.","La participación de la empresa en el tema de Productos Industriales es evidente a través de su posición como un importante productor de acero con sede en América del Norte, con operaciones verticalmente integradas que van desde la minería de materias primas hasta el acabado, estampado, utillaje y tubos posteriores. La empresa se enfoca en productos de chapa de valor agregado, particularmente para la industria automotriz, y emplea aproximadamente a 30.000 personas en sus operaciones en los Estados Unidos y Canadá. La empresa anticipa un crecimiento de la demanda de acero nacional debido a los aranceles sobre el acero y la automoción, lo que solidifica aún más su papel en el sector industrial.","[{'name': 'clf-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/clf-FY24-10-K.html'}, {'name': 'clf-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/clf-Q125-10-Q.html'}]",286030327,USD,CLF,SMART,STK,True,IN3
industrial,industrial_products,US2910111044,EMERSON ELECTRIC CO,22,"Proporciona una cartera integral de productos, tecnologías y soluciones industriales que impulsan la eficiencia, la automatización y la fiabilidad en diversas industrias de fabricación y procesos.",,,6842,USD,EMR,SMART,STK,True,IN3
industrial,industrial_products,US8545021011,STANLEY BLACK & DECKER INC,23,Proporciona una amplia gama de herramientas y equipos industriales que son fundamentales para el sector de productos industriales.,"El compromiso de Stanley Black & Decker con el tema de Productos Industriales es evidente a través de sus operaciones comerciales principales, que incluyen herramientas manuales, herramientas eléctricas y soluciones de fijación de ingeniería. La estructura de la empresa incluye un segmento Industrial, lo que destaca la importancia del tema. Este segmento presenta un 'negocio de fijación de ingeniería' reconocido por su potencial de crecimiento e ingresos recurrentes, al tiempo que anteriormente incluía un negocio de infraestructura. Aunque el segmento industrial contribuye con el 15% de los ingresos totales de la empresa, la empresa reconoce el crecimiento en fijaciones industriales generales y fabrica una cantidad significativa de fijaciones de ingeniería en América.","[{'name': 'swk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/swk-Q324-10-Q.html'}, {'name': 'swk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/swk-FY24-10-K.html'}]",73354293,USD,SWK,SMART,STK,True,IN3
industrial,industrial_products,US34354P1057,FLOWSERVE CORP,24,Opera dentro del tema de Productos Industriales.,"La relación de Flowserve con el tema de Productos Industriales es evidente a través de su papel como fabricante y proveedor de servicios posventa de sistemas integrales de control de flujo. La empresa desarrolla y fabrica equipos de control de flujo de ingeniería de precisión, integrales para el movimiento, control y protección de materiales en los procesos críticos de los clientes, con una cartera de productos que incluye bombas, válvulas, sellos y equipos de automatización. La presencia global de Flowserve es sustancial, con aproximadamente 16.000 empleados y numerosas instalaciones de fabricación, lo que pone de relieve aún más su participación en el sector industrial, y sus productos y soluciones de control de flujo de misión crítica apoyan a diversas industrias globales.","[{'name': 'fls-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fls-Q324-10-Q.html'}, {'name': 'fls-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fls-Q225-10-Q.html'}, {'name': 'fls-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fls-Q125-10-Q.html'}, {'name': 'fls-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fls-FY24-10-K.html'}]",6477749,USD,FLS,SMART,STK,True,IN3
industrial,industrial_products,US9113631090,UNITED RENTALS INC,25,"Proporciona una amplia gama de equipos y herramientas industriales para alquiler, apoyando operaciones críticas en construcción, manufactura y otros sectores industriales.","United Rentals atiende a una base de clientes diversa, que incluye empresas de construcción e industriales, fabricantes, servicios públicos, municipios, propietarios de viviendas y entidades gubernamentales, ofreciendo equipos en alquiler y venta, junto con suministros para contratistas. Una parte significativa de los ingresos de la empresa proviene del alquiler de equipos, con mercados industriales que muestran una fortaleza particular en áreas como procesos químicos y de energía. La empresa participa en nuevos proyectos, incluidas instalaciones de fabricación industrial, y ha experimentado crecimiento en los mercados industriales y de construcción, particularmente dentro de los procesos químicos y de energía, metales y minerales.","[{'name': 'uri-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uri-Q225-10-Q.html'}, {'name': 'uri-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uri-Q125-10-Q.html'}, {'name': 'uri-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/uri-FY24-10-K.html'}]",3629755,USD,URI,SMART,STK,True,IN3
industrial,industrial_products,US0427351004,ARROW ELECTRONICS INC,26,"Proporciona componentes electrónicos y soluciones de computación empresarial que son integrales para el diseño, desarrollo y fabricación de productos industriales.","La participación de Arrow Electronics en el tema de Productos Industriales es evidente a través de su papel como proveedor global de productos, servicios y soluciones para usuarios industriales de componentes electrónicos y soluciones de computación empresarial. La empresa adquiere y diseña tecnología para fabricantes y ofrece una amplia cartera de componentes electrónicos. Si bien los mercados industriales contribuyen a los aumentos de ventas en la región de Asia/Pacífico, las caídas de ventas en las regiones de América y EMEA se atribuyen a una menor demanda de verticales industriales, lo que indica el impacto variable del tema en el rendimiento general de la empresa.","[{'name': 'arw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arw-Q225-10-Q.html'}, {'name': 'arw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arw-Q125-10-Q.html'}, {'name': 'arw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arw-Q324-10-Q.html'}, {'name': 'arw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/arw-FY24-10-K.html'}]",4568,USD,ARW,SMART,STK,True,IN3
industrial,industrial_products,US7010941042,PARKER HANNIFIN CORP,27,Proporciona una cartera integral de tecnologías y sistemas de movimiento y control que son integrales para diversas aplicaciones industriales y procesos de fabricación en todo el mundo.,,,11094,USD,PH,SMART,STK,True,IN3
industrial,industrial_products,US9621661043,WEYERHAEUSER CO,28,"Produce productos industriales a base de madera, suministrando materiales esenciales a diversos sectores de fabricación y construcción.",,,13949,USD,WY,SMART,STK,True,IN3
industrial,industrial_products,US9297401088,WABTEC CORP,29,"Proporciona una amplia gama de equipos, componentes y soluciones digitales para los sectores ferroviarios de carga y tránsito, contribuyendo al desarrollo y mantenimiento de la infraestructura de transporte industrial.","La participación de Wabtec en el tema de Productos Industriales es evidente a través de su provisión de locomotoras, equipos, sistemas y servicios basados en tecnología para diversas industrias, incluidos los mercados minero, marítimo e industrial en general. Los productos altamente diseñados de la empresa, diseñados para mejorar la seguridad, aumentar la productividad y reducir los costos de mantenimiento, se utilizan en locomotoras, vagones de carga, vagones de tránsito de pasajeros y autobuses a nivel mundial. Si bien Wabtec presta servicios al mercado industrial, no existe una declaración de posicionamiento explícita, propietaria o única.","[{'name': 'wab-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wab-Q324-10-Q.html'}, {'name': 'wab-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wab-Q125-10-Q.html'}]",661633,USD,WAB,SMART,STK,True,IN3
industrial,industrial_products,US5926881054,METTLER-TOLEDO INTERNATIONAL,30,Ofrece una gama completa de instrumentos y servicios de precisión fundamentales para mejorar la eficiencia y la calidad en diversos procesos de fabricación de productos industriales.,"La participación de Mettler-Toledo en el tema de Productos Industriales se ve subrayada por el hecho de que los productos y servicios industriales constituyen una parte sustancial, aproximadamente el 39%, de sus ventas netas totales. Este segmento ha mostrado crecimiento, y la empresa capitaliza la demanda de los clientes de soluciones de automatización y productividad y está bien posicionada para beneficiarse de las inversiones de reindustrialización. La empresa interactúa activamente con los clientes, ofreciendo soluciones de ahorro de costos como software de control de calidad para mejorar el control de procesos y reducir el desperdicio en las operaciones de fabricación, y proporciona soluciones para la automatización y la digitalización en los mercados industriales.","[{'name': 'mtd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtd-Q324-10-Q.html'}, {'name': 'mtd-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtd-Q224-10-Q.html'}, {'name': 'mtd-Q124-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtd-Q124-10-Q.html'}]",6477908,USD,MTD,SMART,STK,True,IN3
