industry_id,theme_id,symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
EM,RES,MTN,entertainment and media,resort_destinations,US91879Q1094,VAIL RESORTS INC,11,"Opera una vasta red de complejos turísticos de montaña y estaciones de esquí de primer nivel, proporcionando experiencias integrales de ocio, alojamiento y recreación que son fundamentales para la industria de los destinos turísticos.","Las operaciones de la empresa se centran en gran medida en destinos turísticos, como lo demuestra la operación de 42 resorts de montaña y áreas de esquí regionales. El segmento de Montaña, que opera estos resorts, constituye una parte significativa de los ingresos netos de la empresa. Además, el segmento de Alojamiento de la empresa, que incluye hoteles y condominios cerca de los Resorts de América del Norte, está estrechamente alineado con el rendimiento del segmento de Montaña, lo que indica una fuerte integración e interdependencia. La empresa se compromete a aumentar constantemente la capacidad de sus resorts a través de proyectos de expansión de telesillas, terrenos y alimentos y bebidas, junto con inversiones en tecnología para mejorar aún más la experiencia de los huéspedes y empleados en nuestros resorts.","[{'name': 'mtn-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtn-Q325-10-Q.html'}, {'name': 'mtn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtn-Q125-10-Q.html'}, {'name': 'mtn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtn-Q324-10-Q.html'}, {'name': 'mtn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mtn-FY24-10-K.html'}]",2586162,USD,SMART,STK
EM,RES,H,entertainment and media,resort_destinations,US4485791028,HYATT HOTELS CORP - CL A,12,"Opera y desarrolla una cartera global de propiedades de lujo y de alta gama, diseñadas específicamente para destinos turísticos, atendiendo a viajeros de ocio.","El compromiso de Hyatt con los destinos de resort es evidente a través de su diversa cartera, que incluye hoteles y resorts de servicio completo, hoteles de servicio selecto y un número significativo de resorts todo incluido. El enfoque estratégico de la compañía se demuestra aún más mediante la expansión de su oferta de resorts en Europa y la adquisición de Playa Hotels & Resorts, un operador de resorts todo incluido en ubicaciones privilegiadas frente a la playa. El compromiso de Hyatt con este segmento también se refleja en las métricas de rendimiento que se rastrean para sus resorts todo incluido, como el Net Package RevPAR comparable en todo el sistema.","[{'name': 'h-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/h-Q324-10-Q.html'}, {'name': 'h-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/h-FY24-10-K.html'}, {'name': 'h-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/h-Q225-10-Q.html'}, {'name': 'h-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/h-Q125-10-Q.html'}]",70084337,USD,SMART,STK
EM,RES,CZR,entertainment and media,resort_destinations,US12769G1004,CAESARS ENTERTAINMENT INC,13,"Opera y desarrolla una cartera diversa de destinos de resorts integrados a nivel mundial, con casinos, hoteles, entretenimiento y restaurantes.",,,435774408,USD,SMART,STK
EM,RES,BKNG,entertainment and media,resort_destinations,US09857L1089,BOOKING HOLDINGS INC,14,Permite a los viajeros globales acceder y reservar diversas opciones de alojamiento y actividades en destinos turísticos.,,,308728373,USD,SMART,STK
EM,RES,AC,entertainment and media,resort_destinations,FR0000120404,ACCOR SA,15,Opera una cartera global de hoteles y resorts que sirven como alojamientos y atracciones clave dentro de numerosos destinos turísticos en todo el mundo.,,,29612126,EUR,SMART,STK
EM,RES,VICI,entertainment and media,resort_destinations,US9256521090,VICI PROPERTIES INC,16,Posee y arrienda una cartera de activos inmobiliarios de experiencias de juego y hotelería de primer nivel que son integrales para los destinos turísticos.,"El negocio de VICI Properties está significativamente ligado al tema de Destinos Turísticos, ya que la empresa posee y adquiere destinos de juego, hotelería y entretenimiento, incluidas instalaciones icónicas en el Strip de Las Vegas como Caesars Palace, MGM Grand y The Venetian Resort. Estas propiedades forman parte de la cartera geográficamente diversa de activos experienciales de VICI y están sujetas a arrendamientos triple neto a largo plazo. Además, VICI invierte capital en estos resorts y participa en el desarrollo de nuevos destinos turísticos como el North Fork Mono Casino Resort y One Beverly Hills, lo que demuestra un compromiso sostenido con este sector.","[{'name': 'vici-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vici-Q225-10-Q.html'}, {'name': 'vici-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vici-FY24-10-K.html'}, {'name': 'vici-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vici-Q324-10-Q.html'}]",292080616,USD,SMART,STK
EM,RES,HGV,entertainment and media,resort_destinations,US43283X1054,HILTON GRAND VACATIONS INC,17,"Se enfoca en el desarrollo y la gestión de resorts de propiedad vacacional en destinos de ocio y viajes destacados en todo el mundo, mejorando el panorama del turismo global.","Hilton Grand Vacations (HGV) opera como una empresa global de tiempo compartido, con su negocio principal centrado en el desarrollo, marketing, venta, gestión y operación de resorts de tiempo compartido. Con aproximadamente 200 propiedades ubicadas en EE. UU., Europa, el Caribe, México, Canadá y Asia, las propiedades de HGV ofrecen alojamientos tipo condominio con comodidades. El enfoque de la empresa en los resorts de tiempo compartido, así como en los planes de tiempo compartido y los servicios de reserva auxiliares bajo la marca Hilton Grand Vacations, resalta la importancia de los destinos turísticos para su estrategia comercial general.","[{'name': 'hgv-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hgv-Q324-10-Q.html'}, {'name': 'hgv-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hgv-Q125-10-Q.html'}, {'name': 'hgv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hgv-FY24-10-K.html'}]",257939796,USD,SMART,STK
EM,RES,TNL,entertainment and media,resort_destinations,US8941641024,TRAVEL + LEISURE CO,18,"Se centra en el desarrollo y la gestión de propiedades vacacionales, ofreciendo una variedad de experiencias de viajes de ocio en destinos populares.","La empresa demuestra su compromiso con los destinos turísticos a través de su segmento de Propiedad Vacacional, que se enfoca en el desarrollo, comercialización y venta de intereses de propiedad vacacional y la prestación de servicios de administración de propiedades en resorts. Esto se ve respaldado aún más por el desarrollo de un nuevo Margaritaville Resort en Orlando, que incluye un resort de propiedad vacacional junto a un hotel y cabañas Margaritaville. El compromiso de la empresa también se refleja en la adquisición de Accor Vacation Club, que representa 24 resorts, y la introducción de un nuevo concepto para una red de complejos temáticos deportivos y de estilo de vida bajo la marca Sports Illustrated Resorts.","[{'name': 'tnl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tnl-Q125-10-Q.html'}, {'name': 'tnl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tnl-FY24-10-K.html'}, {'name': 'tnl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tnl-Q225-10-Q.html'}, {'name': 'tnl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tnl-Q324-10-Q.html'}]",469015035,USD,SMART,STK
EM,RES,EXPE,entertainment and media,resort_destinations,US30212P3038,EXPEDIA GROUP INC,19,"Conecta a los viajeros con diversas acomodaciones en resorts y experiencias de viaje, apoyando y promoviendo así destinos de resorts a nivel mundial.",,,98542021,USD,SMART,STK
EM,RES,WYNN,entertainment and media,resort_destinations,US9831341071,WYNN RESORTS LTD,20,"Opera y desarrolla destinos turísticos de lujo a nivel mundial, con casinos, hoteles e instalaciones de entretenimiento.","El negocio de Wynn se centra en destinos turísticos, ya que la empresa diseña, desarrolla y opera resorts integrados con habitaciones de hotel de lujo, espacios comerciales de alta gama, opciones gastronómicas y de entretenimiento, instalaciones para reuniones y convenciones, y juegos. Esto se ejemplifica aún más con el desarrollo del proyecto Wynn Al Marjan Island, un importante resort integrado con una inversión de capital significativa, que se espera que sea el único resort integrado que abrirá pronto en un mercado potencialmente multimillonario. Wynn ya opera resorts en Las Vegas, Boston y Macao, y se enfoca en atraer turistas de entrada y clientes de lujo de destino.","[{'name': 'wynn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wynn-Q324-10-Q.html'}]",16454492,USD,SMART,STK
EM,RES,TUI1,entertainment and media,resort_destinations,DE000TUAG505,TUI AG,21,"Opera una cartera diversa de hoteles, resorts y líneas de cruceros, facilitando viajes y experiencias en destinos turísticos clave a nivel mundial.",,,616392909,EUR,SMART,STK
EM,RES,MLCO,entertainment and media,resort_destinations,US5854641009,MELCO RESORTS & ENTERT-ADR,22,"Opera resorts integrados y propiedades de casino, ofreciendo experiencias de entretenimiento, hospitalidad y juego dentro de varios destinos turísticos.",,,41951960,USD,SMART,STK
EM,RES,HST,entertainment and media,resort_destinations,US44107P1049,HOST HOTELS & RESORTS INC,23,"Invierte y posee hoteles de lujo y de gama alta, principalmente ubicados en destinos turísticos populares.","Host Hotels & Resorts demuestra una conexión significativa con los destinos turísticos, respaldada por el énfasis estratégico de la empresa en estas propiedades. La cartera de la empresa incluye resorts en ubicaciones clave como Maui, Miami, Orlando y Naples, con la reciente adquisición de Turtle Bay Resort en Oahu, Hawái, por aproximadamente $680 millones. El enfoque de la empresa en los destinos turísticos se evidencia aún más por el sólido desempeño de estas propiedades, que contribuyen significativamente al crecimiento del RevPAR transitorio, particularmente con los resorts de Maui representando casi la mitad de este crecimiento en un trimestre. La empresa se beneficia de una fuerte demanda de ocio transitorio, lo que lleva a una mejora interanual del RevPAR comparable de los hoteles, impulsada por tarifas promedio más altas en sus resorts.","[{'name': 'hst-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hst-Q324-10-Q.html'}, {'name': 'hst-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hst-Q225-10-Q.html'}, {'name': 'hst-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hst-FY24-10-K.html'}]",8057,USD,SMART,STK
EM,RES,RHP,entertainment and media,resort_destinations,US78377T1079,RYMAN HOSPITALITY PROPERTIES,24,"Opera una cartera de hoteles de lujo y centros de convenciones, que a menudo incorporan lugares de entretenimiento y eventos, que sirven como características destacadas dentro de varios destinos turísticos.","Ryman Hospitality Properties demuestra una fuerte conexión con el tema de los Destinos de Resort, principalmente a través de su especialización en activos hoteleros de destino orientados a grupos, situados tanto en mercados urbanos como de resort. Las principales propiedades de la empresa abarcan una red de resorts de lujo centrados en reuniones, gestionados por Marriott bajo las marcas Gaylord Hotels y JW Marriott. Estas propiedades, incluyendo Gaylord Palms y Gaylord Rockies, están diseñadas para ofrecer instalaciones completas de ocio y reuniones, ofreciendo una combinación de descanso, recreación y entretenimiento para los huéspedes de convenciones. Este enfoque se ve aún más subrayado por el objetivo estratégico de la empresa de ser el principal REIT hotelero del país para activos hoteleros de reuniones orientados a grupos en mercados urbanos y de resort, así como por adquisiciones como el JW Marriott Desert Ridge en Phoenix, Arizona.","[{'name': 'rhp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rhp-Q225-10-Q.html'}, {'name': 'rhp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rhp-Q324-10-Q.html'}, {'name': 'rhp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rhp-FY24-10-K.html'}]",113960787,USD,SMART,STK
EM,RES,EPR,entertainment and media,resort_destinations,US26884U1097,EPR PROPERTIES,25,Proporciona inversión y propiedad inmobiliaria para propiedades que operan como destinos turísticos.,"EPR Properties demuestra una conexión significativa con la temática de Destinos Turísticos a través de su diversa cartera experiencial. La cartera de la empresa incluye propiedades de esquí y propiedades de alojamiento experiencial, con un enfoque en la expansión y mejora de sus ofertas, como la expansión de $90 millones de The Springs Resort en Pagosa Springs. La empresa destaca las altas clasificaciones de sus resorts de aguas termales, con tres de ellos clasificados entre los 10 mejores en los Estados Unidos por USA TODAY, lo que solidifica aún más su posición en el mercado de destinos turísticos. Además, EPR Properties está introduciendo activamente nuevos tipos de activos experienciales, incluido un club de golf privado con amplias comodidades, lo que refleja una prioridad estratégica en las inversiones experienciales.","[{'name': 'epr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/epr-Q225-10-Q.html'}, {'name': 'epr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/epr-Q324-10-Q.html'}, {'name': 'epr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/epr-FY24-10-K.html'}]",116776441,USD,SMART,STK
EM,RES,,entertainment and media,resort_destinations,TH0128B10Z09,Minor International,26,Opera dentro del sector de Destinos Turísticos.,,,0,,,
EM,RES,ABNB,entertainment and media,resort_destinations,US0090661010,AIRBNB INC-CLASS A,27,"Ofrece un mercado global que conecta a los huéspedes con diversas opciones de alojamiento, incluidas estancias únicas, en destinos turísticos de todo el mundo.",,,459530964,USD,SMART,STK
EM,RES,BYD,entertainment and media,resort_destinations,US1033041013,BOYD GAMING CORP,28,Se centra en el desarrollo y la operación de destinos turísticos.,,,5365,USD,SMART,STK
EM,RES,PK,entertainment and media,resort_destinations,US7005171050,PARK HOTELS & RESORTS INC,29,Se centra en la propiedad y operación de hoteles y resorts estratégicamente ubicados en destinos clave de ocio y turísticos.,"El compromiso de la empresa con el tema de Destinos Turísticos es evidente a través de la propiedad y operación de resorts de primer nivel en ubicaciones de ocio clave como Hawái, Orlando, Key West y Miami Beach. La empresa hace referencia frecuente al rendimiento de estas propiedades de resorts, particularmente en lugares como Orlando, Key West y Puerto Rico, enfatizando la fortaleza de estos mercados. Además, la empresa destaca métricas de rendimiento específicas, incluidos RevPAR y tasas de ocupación, y reconoce a Hawái como un mercado de resorts dinámico y resiliente, lo que demuestra la importancia estratégica de estos destinos para la cartera de la empresa.","[{'name': 'pk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pk-Q225-10-Q.html'}, {'name': 'pk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pk-Q324-10-Q.html'}, {'name': 'pk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pk-FY24-10-K.html'}]",257944575,USD,SMART,STK
EM,RES,JOE,entertainment and media,resort_destinations,US7901481009,ST JOE CO/THE,30,Desarrolla y gestiona propiedades dentro del sector de destinos turísticos.,,,12170,USD,SMART,STK
EM,RES,PENN,entertainment and media,resort_destinations,US7075691094,PENN ENTERTAINMENT INC,31,"Opera propiedades de resorts integrados que combinan juegos, hospitalidad y entretenimiento, contribuyendo al desarrollo y atractivo de varios destinos turísticos.",,,4816415,USD,SMART,STK
EM,RES,FUN,entertainment and media,resort_destinations,US83001C1080,SIX FLAGS ENTERTAINMENT CORP,32,"Proporciona una red de parques temáticos y acuáticos que sirven como importantes destinos de entretenimiento, atrayendo visitantes para experiencias de ocio y recreación.","El compromiso de la empresa con el tema de Destinos Turísticos es evidente a través de la operación de nueve resorts como parte de su negocio de parques de atracciones. La empresa define los ingresos fuera del parque como ingresos de los resorts, y la dirección tiene la intención de aumentar estos ingresos mejorando y expandiendo las ofertas de resorts, junto con la mejora de las capacidades de gestión de ingresos para impulsar precios dinámicos y un aumento de la ocupación. Un aumento reciente en los ingresos fuera del parque se atribuyó en gran medida a un aumento de los ingresos del Knott's Hotel tras una reciente renovación, lo que demuestra aún más la inversión de la empresa en sus instalaciones turísticas.","[{'name': 'fun-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fun-Q125-10-Q.html'}, {'name': 'fun-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fun-Q324-10-Q.html'}, {'name': 'fun-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fun-FY24-10-K.html'}]",712108704,USD,SMART,STK
