symbol,theme_id,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
HOUS,FRA,consumer and retail,franchise_model,US75605Y1064,ANYWHERE REAL ESTATE INC,11,"Opera un sistema de franquicias de corretaje inmobiliario líder, que apoya a una vasta red de agentes y corredores independientes a través de sus marcas establecidas y marcos operativos.","The Franchise Group es un segmento de negocio clave para la empresa, como lo demuestra su franquicia de una cartera de marcas conocidas y un número sustancial de oficinas en todo el mundo. El enfoque de la empresa en el modelo de franquicia se demuestra aún más por su reclutamiento activo de nuevos franquiciados, tanto a nivel nacional como internacional. La empresa también destaca la solidez financiera de su negocio de franquicias, señalando márgenes ampliados y una red de alto margen. Este énfasis en el modelo de franquicia como ventaja estratégica subraya su importancia para la estrategia comercial general de la empresa.","[{'name': 'hous-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hous-FY24-10-K.html'}, {'name': 'hous-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hous-Q225-10-Q.html'}, {'name': 'hous-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hous-Q324-10-Q.html'}, {'name': 'hous-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hous-Q125-10-Q.html'}]",115258693,USD,SMART,STK
PZZA,FRA,consumer and retail,franchise_model,US6988131024,PAPA JOHN'S INTL INC,12,"Opera principalmente a través de un modelo de franquicia global, lo que permite la expansión de su marca y red de restaurantes aprovechando operadores-propietarios independientes.","Papa John's opera principalmente a través de un modelo de franquicia, como lo demuestra el número considerable de restaurantes franquiciados, como las 5.435 ubicaciones franquiciadas de un total de 5.989 restaurantes a junio de 2025. La empresa obtiene ingresos de las regalías de franquicias y la venta de derechos de franquicia y desarrollo. Para incentivar aún más el crecimiento, Papa John's ofrece iniciativas como la exención de tres años de las contribuciones de PJMF para nuevos restaurantes, con el objetivo de atraer franquiciados y mejorar los márgenes de beneficio a nivel de restaurante.","[{'name': 'pzza-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pzza-FY24-10-K.html'}, {'name': 'pzza-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pzza-Q324-10-Q.html'}, {'name': 'pzza-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pzza-Q125-10-Q.html'}, {'name': 'pzza-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pzza-Q225-10-Q.html'}]",273538,USD,SMART,STK
GSHD,FRA,consumer and retail,franchise_model,US38267D1090,GOOSEHEAD INSURANCE INC -A,13,"Utiliza un modelo de franquicia para expandir su red de distribución de seguros, empoderando a agencias independientes para que ofrezcan sus servicios.","Goosehead Insurance opera a través de un modelo de franquicia, que es integral para su estrategia comercial. El plan de crecimiento de la compañía se centra en apoyar la expansión de las agencias existentes y reclutar nuevos propietarios de franquicias, con programas dedicados dirigidos a atraer talento de diversas comunidades. La compañía genera ingresos a través de tarifas de franquicia y regalías, y los ingresos de franquicia representan una parte significativa de los ingresos totales.","[{'name': 'gshd-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gshd-Q225-10-Q.html'}, {'name': 'gshd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gshd-Q324-10-Q.html'}, {'name': 'gshd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gshd-Q125-10-Q.html'}, {'name': 'gshd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gshd-FY24-10-K.html'}]",316073744,USD,SMART,STK
ROL,FRA,consumer and retail,franchise_model,US7757111049,ROLLINS INC,14,"Opera una parte importante de sus servicios de control de plagas y servicios relacionados a través de un sólido modelo de franquicia, lo que permite una amplia penetración en el mercado y la prestación de servicios.",,,11700,USD,SMART,STK
SNA,FRA,consumer and retail,franchise_model,US8330341012,SNAP-ON INC,15,"Opera una red global de tiendas móviles de herramientas, aprovechando un modelo de franquicia directo al consumidor para la distribución de productos y el servicio.",Snap-on enfatiza la importancia de su red de franquicias trabajando activamente para mejorar la productividad y el alcance de los franquiciados a través de procesos de venta innovadores e iniciativas de productividad. La empresa se enfoca en ayudar a los franquiciados a aumentar su alcance y romper las barreras tradicionales de tiempo y espacio inherentes a una furgoneta móvil. Snap-on continúa enfocándose en ayudar a los franquiciados a aumentar su alcance a través de procesos de venta innovadores e iniciativas de productividad.,"[{'name': 'sna-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sna-FY24-10-K.html'}]",12259,USD,SMART,STK
WEN,FRA,consumer and retail,franchise_model,US95058W1009,WENDY'S CO/THE,16,"Opera predominantemente a través de un modelo de franquicia, que sustenta su red global de restaurantes y su estrategia de expansión comercial.","Wendy's opera, desarrolla y concede franquicias de restaurantes de servicio rápido, con una parte significativa de sus ingresos derivada de actividades relacionadas con las franquicias. Wendy's International, LLC posee y concede franquicias del sistema de restaurantes Wendy's en los EE. UU. y en la mayoría de las ubicaciones internacionales, mientras que Wendy's Restaurants of Canada Inc. se encarga de las franquicias en Canadá. La empresa obtiene ingresos de las ventas en restaurantes operados por la empresa e ingresos relacionados con las franquicias, incluidas las regalías, las tarifas y las colecciones del fondo de publicidad de los restaurantes franquiciados.","[{'name': 'wen-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wen-Q225-10-Q.html'}, {'name': 'wen-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wen-Q125-10-Q.html'}, {'name': 'wen-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wen-Q324-10-Q.html'}, {'name': 'wen-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wen-FY24-10-K.html'}]",90655688,USD,SMART,STK
YUMC,FRA,consumer and retail,franchise_model,US98850P1093,YUM CHINA HOLDINGS INC,17,"Opera una extensa red de marcas de restaurantes bajo un modelo de licencia, aplicando prácticas estandarizadas para la expansión de marca y la penetración en el mercado que son centrales para la industria de franquicias.","Yum China emplea un modelo de franquicia en sus conceptos de restaurantes, incluyendo KFC y Pizza Hut, generando ingresos continuos por franquicia, que se incluyen en los ingresos de la empresa. La empresa espera que un porcentaje significativo de las nuevas aperturas de tiendas sean franquicias, con objetivos del 40% al 50% para KFC y del 20% al 30% para Pizza Hut. Las tarifas e ingresos por franquicia incluyen principalmente una combinación de tarifas iniciales y tarifas continuas.",,251376406,USD,SMART,STK
DRVN,FRA,consumer and retail,franchise_model,US26210V1026,DRIVEN BRANDS HOLDINGS INC,18,"Opera una cartera diversa de marcas de servicios automotrices principalmente a través de un modelo de franquicia, aprovechando la propiedad de negocios independientes para impulsar la expansión del mercado y la prestación de servicios.","Driven Brands depende significativamente del modelo de franquicia, particularmente a través de marcas como Take 5 Oil Change, Meineke, Maaco y CARSTAR. La empresa genera ingresos a través de tarifas de franquicia y regalías, enfatizando el apoyo y crecimiento de su red de franquicias, que incluye a más de 7.500 miembros del equipo y socios franquiciados. El segmento de franquicias es un fuerte contribuyente al flujo de caja libre, con altos márgenes de EBITDA ajustado, y Take 5 Oil Change es reconocida como un motor clave de crecimiento, escalando al puesto #27 en la lista de franquicias de más rápido crecimiento de Entrepreneur.",,465362637,USD,SMART,STK
LSTR,FRA,consumer and retail,franchise_model,US5150981018,LANDSTAR SYSTEM INC,19,Opera su negocio a través de un modelo de franquicia.,,,271344,USD,SMART,STK
WINA,FRA,consumer and retail,franchise_model,US9742501029,WINMARK CORP,20,"Utiliza centralmente un modelo de franquicia para expandir sus operaciones comerciales, empoderando a los emprendedores con sistemas de marca establecidos y soporte operativo.","El negocio de Winmark está fuertemente ligado al modelo de franquicia, operando más de 1.350 franquicias bajo marcas como Plato's Closet y Play It Again Sports. Una parte sustancial de los ingresos de Winmark proviene de las regalías recaudadas de estas franquicias, que alcanzaron los 72,2 millones de dólares en 2024 y representaron el 88,8% de los ingresos totales. La empresa apoya activamente a sus franquiciados para aumentar sus ingresos, monitorea las renovaciones de franquicias y considera la capacidad de abrir nuevas franquicias como crucial para el crecimiento del ingreso operativo, lo que demuestra el papel central del modelo de franquicia en las operaciones y el rendimiento financiero de Winmark.","[{'name': 'wina-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wina-FY24-10-K.html'}, {'name': 'wina-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wina-Q225-10-Q.html'}, {'name': 'wina-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wina-Q125-10-Q.html'}]",269641,USD,SMART,STK
SAH,FRA,consumer and retail,franchise_model,US83545G1022,SONIC AUTOMOTIVE INC-CLASS A,21,"Opera su negocio a través de un modelo de franquicia, aprovechando una red de concesionarios para distribuir productos y servicios automotrices.","El negocio de Sonic Automotive está fuertemente influenciado por el Modelo de Franquicia, como lo demuestra su Segmento de Concesionarios Franquiciados. La empresa opera un número considerable de concesionarios franquiciados, incluidas 111 tiendas a junio de 2025, que comprenden 136 franquicias de vehículos nuevos en 25 marcas diferentes. Este segmento generó ingresos récord por franquicias, alcanzando los $3.1 mil millones en múltiples trimestres, con un crecimiento constante año tras año. Además, las adquisiciones estratégicas de concesionarios por parte de la empresa, como las ubicaciones de Jaguar y Land Rover, demuestran un compromiso para expandir su red de franquicias y aumentar los ingresos dentro de este modelo.","[{'name': 'sah-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sah-Q324-10-Q.html'}, {'name': 'sah-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sah-Q225-10-Q.html'}, {'name': 'sah-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sah-FY24-10-K.html'}]",6478065,USD,SMART,STK
PAG,FRA,consumer and retail,franchise_model,US70959W1036,PENSKE AUTOMOTIVE GROUP INC,22,"Opera una red de concesionarios de automóviles, aprovechando el modelo de franquicia para distribuir y dar servicio a vehículos de diversos fabricantes.","Penske Automotive Group opera principalmente a través de un modelo de franquicia, como lo demuestran sus numerosos concesionarios franquiciados y asociaciones con fabricantes y distribuidores de automóviles. Las operaciones de la empresa se basan en acuerdos de franquicia y funcionan como minorista para Daimler Trucks North America, operando varias ubicaciones de concesionarios. Su modelo de negocio se basa en la franquicia dentro del sector minorista automotriz.","[{'name': 'pag-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pag-FY24-10-K.html'}]",45006145,USD,SMART,STK
GPI,FRA,consumer and retail,franchise_model,US3989051095,GROUP 1 AUTOMOTIVE INC,23,Opera una red de concesionarios de automóviles que están estructurados bajo el modelo de franquicia para la venta y servicio de vehículos nuevos y usados.,"Las operaciones de Group 1 Automotive están significativamente ligadas al modelo de franquicia, como lo demuestra su operación de concesionarios bajo acuerdos de franquicia con fabricantes y activos intangibles identificables en forma de derechos de franquicia. Su estrategia incluye la adquisición de concesionarios para expandir su huella, fortaleciendo las asociaciones con marcas como Mercedes-Benz, Lexus y Acura. Los estados financieros de la empresa también reflejan la importancia de los derechos de franquicia, con discusiones sobre posibles deterioros del fondo de comercio y los derechos de franquicia intangibles, particularmente dentro de su unidad de informes del Reino Unido. Estos acuerdos de franquicia se registran a nivel de concesionario individual.","[{'name': 'gpi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gpi-Q225-10-Q.html'}, {'name': 'gpi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gpi-FY24-10-K.html'}]",6608006,USD,SMART,STK
H,FRA,consumer and retail,franchise_model,US4485791028,HYATT HOTELS CORP - CL A,24,"Opera una parte importante de su cartera de hoteles a través de acuerdos de franquicia, proporcionando licencias de marca y soporte operativo a propietarios de propiedades independientes.","Hyatt utiliza un modelo de franquicia, operando un número sustancial de propiedades franquiciadas, incluidos los resorts Hyatt Ziva y Hyatt Zilara. Esto se evidencia en la cartera de la compañía que consta de un número significativo de propiedades franquiciadas, todas las cuales son propiedad y están operadas por terceros bajo acuerdos de franquicia. La compañía genera ingresos a través de tarifas de franquicia, y el crecimiento en los acuerdos de franquicia generalmente resulta en mayores rendimientos sobre el capital invertido, aunque la contribución específica de ingresos como porcentaje del total no se detalla explícitamente.","[{'name': 'h-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/h-Q324-10-Q.html'}, {'name': 'h-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/h-Q225-10-Q.html'}, {'name': 'h-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/h-FY24-10-K.html'}]",70084337,USD,SMART,STK
AN,FRA,consumer and retail,franchise_model,US05329W1027,AUTONATION INC,25,Opera dentro de un marco de modelo de franquicia para sus operaciones comerciales.,"AutoNation opera como uno de los mayores minoristas de automóviles en los Estados Unidos, poseyendo y operando 328 franquicias de vehículos nuevos en 243 tiendas al 30 de septiembre de 2024. Estas tiendas se encuentran predominantemente en los principales mercados metropolitanos de la región del Cinturón del Sol y venden 32 marcas diferentes de vehículos nuevos. La empresa está persiguiendo activamente oportunidades de fusiones y adquisiciones para aumentar su escala y densidad en los mercados existentes, incluido el cierre de una transacción para dos tiendas de franquicia, con expectativas de actividad adicional.","[{'name': 'an-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/an-Q324-10-Q.html'}]",4528615,USD,SMART,STK
PAR,FRA,consumer and retail,franchise_model,US6988841036,PAR TECHNOLOGY CORP/DEL,26,Ofrece soluciones tecnológicas que respaldan las necesidades operativas y de gestión de empresas que utilizan un modelo de franquicia.,,,11398,USD,SMART,STK
