industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
industrial,chip_manufacturing,US8825081040,TEXAS INSTRUMENTS INC,11,"Diseña y fabrica circuitos integrados de procesamiento analógico y embebido, que son componentes fundamentales para una amplia gama de aplicaciones electrónicas en los sectores industrial, automotriz, de electrónica personal, equipos de comunicaciones y sistemas empresariales.","La empresa demuestra un sólido compromiso con la fabricación de chips, enfatizando su fabricación y tecnología como una ventaja competitiva fundamental. Esto está respaldado por la propiedad y operación de instalaciones de fabricación de obleas y ensamblaje/pruebas en América del Norte, Asia, Japón y Europa. La empresa está cerca de completar un ciclo de seis años de elevados gastos de capital, lo que la posiciona estratégicamente para ofrecer una capacidad fiable y de bajo coste de 300 mm. Además, los gastos de capital de la empresa, con 2.430 millones de dólares invertidos principalmente en equipos e instalaciones de fabricación de semiconductores, subrayan su compromiso de fortalecer su posición en la fabricación de chips.","[{'name': 'txn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/txn-Q225-10-Q.html'}]",13096,USD,TXN,SMART,STK,True,CHI
industrial,chip_manufacturing,US8716071076,SYNOPSYS INC,12,"Proporciona software esencial de automatización de diseño electrónico (EDA) y propiedad intelectual que son críticos para el diseño, verificación y fabricación de circuitos integrados.","La participación de Synopsys en la fabricación de chips es evidente a través de su segmento de Automatización de Diseño, que ofrece productos avanzados de diseño de silicio, verificación, servicios y productos de integración de sistemas, incluido software de fabricación. Synopsys desempeña un papel en la habilitación de nodos de procesos de vanguardia, destacado por su colaboración con socios de fundición para inaugurar la era Angstrom y su contribución al primer diseño de HPC basado en 2 nanómetros de la industria. Los productos EDA de la empresa aceleran y automatizan el proceso de diseño de chips, lo que reduce los errores y permite diseños más potentes y robustos.","[{'name': 'snps-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/snps-FY24-10-K.html'}]",274499,USD,SNPS,SMART,STK,True,CHI
industrial,chip_manufacturing,TW0002303005,UNITED MICROELECTRONICS CORP,13,"Fabrica una amplia gama de circuitos integrados y ofrece servicios de fundición a diversos clientes en diversas aplicaciones, contribuyendo significativamente a la cadena de suministro global de semiconductores.",,,37928719,TWD,2303,TWSE,STK,False,CHI
industrial,chip_manufacturing,US5950171042,MICROCHIP TECHNOLOGY INC,14,"Diseña y fabrica una amplia gama de circuitos integrados y microcontroladores, proporcionando componentes esenciales dentro del sector de fabricación de chips.","El compromiso de Microchip con el tema de la fabricación de chips es evidente en sus operaciones de fabricación, que incluyen la fabricación de obleas, la prueba de obleas, el ensamblaje y la prueba. La empresa ha estado gestionando activamente su huella de fabricación, incluido el redimensionamiento mediante el cierre de la Fab 2 de Tempe, al tiempo que trabaja para transferir procesos y productos a sus otras fábricas. Además, Microchip ha estado en conversaciones con la oficina CHIPS y está invirtiendo en equipos e instalaciones para respaldar el crecimiento de sus capacidades de producción, incluidos planes de expansión de capacidad multianuales en la Fab 4 en Oregón y la Fab 5 en Colorado.","[{'name': 'mchp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mchp-Q225-10-Q.html'}, {'name': 'mchp-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mchp-Q325-10-Q.html'}, {'name': 'mchp-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mchp-FY25-10-K.html'}]",271568,USD,MCHP,SMART,STK,True,CHI
industrial,chip_manufacturing,US74736K1016,QORVO INC,15,"Diseña y fabrica soluciones de semiconductores de radiofrecuencia (RF) que son componentes críticos en las comunicaciones inalámbricas, contribuyendo al sector más amplio de fabricación de chips.",,,179002152,USD,QRVO,SMART,STK,True,CHI
industrial,chip_manufacturing,US83088M1027,SKYWORKS SOLUTIONS INC,16,"Desarrolla y fabrica semiconductores analógicos y de señal mixta, incluyendo circuitos integrados para aplicaciones móviles, automotrices e de infraestructura, contribuyendo a la industria de fabricación de chips en general.",,,4726021,USD,SWKS,SMART,STK,True,CHI
industrial,chip_manufacturing,US29362U1043,ENTEGRIS INC,17,Proporciona materiales especializados y soluciones de procesos avanzados fundamentales para diversas etapas de la producción de chips semiconductores.,"La empresa está muy involucrada en la fabricación de chips, como lo demuestra su posición como proveedor líder de materiales avanzados críticos y soluciones de procesos para la industria de semiconductores y otras industrias de alta tecnología. El segmento de Soluciones de Materiales de la empresa proporciona soluciones esenciales basadas en materiales, incluyendo materiales de deposición química de vapor, pastas y almohadillas CMP, y gases especiales, todos vitales para lograr un mejor rendimiento de los dispositivos y un tiempo de producción más rápido. Además, el segmento de Soluciones de Alta Pureza contribuye garantizando la pureza de las químicas líquidas y gases críticos utilizados en la fabricación de semiconductores, mientras que el aumento de las ventas de productos consumibles CMP y las importantes inversiones en propiedades, planta y equipo subrayan aún más la dedicación y dependencia de la empresa en el mercado de semiconductores.","[{'name': 'entg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/entg-Q125-10-Q.html'}]",9653775,USD,ENTG,SMART,STK,True,CHI
industrial,chip_manufacturing,US0079031078,ADVANCED MICRO DEVICES,18,Contribuye a la industria de fabricación de chips diseñando una amplia cartera de productos informáticos adaptativos y de alto rendimiento que posteriormente son fabricados por socios de fundición.,"El compromiso de AMD con la fabricación de chips es evidente a través de su papel como empresa global de semiconductores que ofrece una cartera diversa de productos. El enfoque de la empresa incluye microprocesadores (CPU), unidades de procesamiento gráfico (GPU), unidades de procesamiento acelerado (APU), unidades de procesamiento de datos (DPU), matrices de puerta programables en campo (FPGA), tarjetas de interfaz de red inteligentes (SmartNIC) y productos de sistema en chip adaptativo (SoC), que sirven a diversos mercados, incluidos centros de datos, escritorios, portátiles y sistemas integrados. La amplia gama de ofertas de chips de AMD significa su profunda participación en el diseño, desarrollo y producción de productos basados en semiconductores.","[{'name': 'amd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amd-Q125-10-Q.html'}]",4391,USD,AMD,SMART,STK,True,CHI
industrial,chip_manufacturing,US0316521006,AMKOR TECHNOLOGY INC,19,"Proporciona servicios de empaquetado y prueba de semiconductores externalizados, que son pasos esenciales en las etapas finales de la fabricación de chips.",,,4726244,USD,AMKR,SMART,STK,True,CHI
industrial,chip_manufacturing,US0545402085,AXCELIS TECHNOLOGIES INC,20,"Proporciona equipos y servicios de implantación iónica que son críticos para la fabricación de semiconductores, contribuyendo a diversas etapas de la fabricación de chips.","El negocio de Axcelis está significativamente ligado a la industria de fabricación de chips, ya que la empresa reconoce que la implantación iónica es un proceso habilitador para cada chip fabricado a nivel mundial. Como líder del mercado en implantación iónica para carburo de silicio, Axcelis posee la mayor base instalada y un amplio conocimiento de aplicaciones. La dependencia de la empresa del gasto de capital de los fabricantes de chips semiconductores subraya aún más esta conexión, aunque está sujeta a fluctuaciones cíclicas.","[{'name': 'acls-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/acls-FY24-10-K.html'}]",239037320,USD,ACLS,SMART,STK,True,CHI
industrial,chip_manufacturing,US55306N1046,MKS INC,21,"Proporciona instrumentos, componentes y subsistemas críticos esenciales para diversas etapas del proceso de fabricación de chips.","MKS Instruments desempeña un papel importante en la fabricación de chips, posicionándose como un proveedor de soluciones críticas para la industria de semiconductores. Los productos de la empresa son integrales para los principales pasos de procesamiento de semiconductores, incluida la deposición, el grabado, la limpieza, la litografía, la metrología y la inspección. MKS caracteriza su amplia oferta como Surround the Wafer®, lo que refleja su habilitación tecnológica en casi todos los procesos importantes de fabricación de semiconductores, abordando más del 85% del mercado y obteniendo el 42% de sus ingresos del mercado de semiconductores.","[{'name': 'mksi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mksi-Q324-10-Q.html'}]",4814955,USD,MKSI,SMART,STK,True,CHI
industrial,chip_manufacturing,US11135F1012,BROADCOM INC,22,"Desarrolla y diseña productos semiconductores avanzados que posteriormente son fabricados por plantas de fabricación de chips, contribuyendo a la demanda y evolución tecnológica del sector de fabricación de chips.",,,313130367,USD,AVGO,SMART,STK,True,CHI
industrial,chip_manufacturing,NL0009538784,NXP SEMICONDUCTORS NV,23,"Se enfoca en la creación y fabricación de circuitos integrados, un aspecto central de la fabricación de chips.","El compromiso de NXP con el tema de la fabricación de chips se ve subrayado por sus inversiones estratégicas en nuevas instalaciones de fabricación de obleas de semiconductores. La empresa adquirió participaciones en European Semiconductor Manufacturing Company GmbH (ESMC) y VisionPower Semiconductor Manufacturing Company Pte. Ltd. (VSMC), lo que demuestra un compromiso para ampliar sus capacidades de fabricación. Estas inversiones, que incluyen aproximadamente 550 millones de dólares en ESMC y 1.600 millones de dólares en VSMC, resaltan la importancia de la fabricación de chips para los objetivos estratégicos de NXP.","[{'name': 'nxpi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nxpi-FY24-10-K.html'}]",77791077,USD,NXPI,SMART,STK,True,CHI
industrial,chip_manufacturing,US7194051022,PHOTRONICS INC,24,"Proporciona fotomáscaras esenciales que son componentes críticos en el proceso de fabricación de semiconductores, permitiendo la producción de circuitos integrados.","El negocio de Photronics está significativamente ligado a la industria de fabricación de chips, ya que venden sustancialmente todas sus fotomáscaras a diseñadores y fabricantes de semiconductores. La demanda de fotomáscaras está directamente relacionada con la actividad de diseño dentro de la industria de semiconductores, lo que destaca la importancia de la fabricación de chips para Photronics. La fabricación de estas fotomáscaras para circuitos integrados es un proceso intensivo en capital, lo que subraya aún más la inversión y la dependencia de la empresa en el sector de fabricación de chips.","[{'name': 'plab-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/plab-Q224-10-Q.html'}, {'name': 'plab-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/plab-FY24-10-K.html'}, {'name': 'plab-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/plab-Q324-10-Q.html'}]",273165,USD,PLAB,SMART,STK,True,CHI
industrial,chip_manufacturing,US3463751087,FORMFACTOR INC,25,Ofrece soluciones de prueba y medición de obleas que permiten la verificación de calidad y rendimiento de chips semiconductores a lo largo del proceso de fabricación.,"El papel de FormFactor en la fabricación de chips se ve subrayado por su posición como proveedor líder de tarjetas y sistemas de prueba, que son esenciales para garantizar la calidad y el rendimiento de los chiplets individuales y los paquetes de chips avanzados. La empresa es reconocida como el proveedor global número uno en categorías enfocadas de equipos de fabricación de chips, lo que resalta su liderazgo en calidad y tecnología. FormFactor enfatiza su posición única para habilitar innovaciones dentro del sector de fabricación de chips, solidificando aún más su importancia para esta industria.",,18416237,USD,FORM,SMART,STK,True,CHI
industrial,chip_manufacturing,US49338L1035,KEYSIGHT TECHNOLOGIES IN,26,Soporta la industria de fabricación de chips ofreciendo tecnologías y servicios para el desarrollo y producción de semiconductores.,,,170167160,USD,KEYS,SMART,STK,True,CHI
industrial,chip_manufacturing,US6833441057,ONTO INNOVATION INC,27,Desarrolla y proporciona soluciones de control de procesos que son integrales para la fabricación avanzada de chips semiconductores.,"El enfoque de Onto Innovation en equipos de capital para semiconductores la posiciona como un actor clave en la fabricación de chips, con sus sistemas y software que contribuyen significativamente a los ingresos generales. La empresa es líder en el diseño, desarrollo y fabricación de herramientas de control de procesos, incluidos sistemas de inspección de macrodefectos y metrología, sistemas de litografía y software analítico de control de procesos, todos esenciales para los fabricantes de semiconductores y dispositivos de empaquetado avanzado. Esto subraya la importancia estratégica de la fabricación de chips para las operaciones y la posición en el mercado de la empresa.","[{'name': 'onto-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/onto-FY24-10-K.html'}]",387597494,USD,ONTO,SMART,STK,True,CHI
industrial,chip_manufacturing,US90385V1070,ULTRA CLEAN HOLDINGS INC,28,Contribuye al sector de Fabricación de Chips.,"UCT está profundamente involucrada en la industria de fabricación de chips, como lo demuestra su papel como fabricante clave para empresas de semiconductores. La empresa apoya las hojas de ruta tecnológicas de sus clientes, alineándose con la demanda anticipada a largo plazo necesaria para respaldar 1 billón de dólares en ingresos de chips para 2030. Además, UCT reconoce que los fabricantes de chips están expandiendo su capacidad y completando transiciones de nodos, lo que subraya el enfoque de la empresa en las tendencias dentro de la fabricación de chips.",,28476367,USD,UCTT,SMART,STK,True,CHI
industrial,chip_manufacturing,US00108J1097,ACM RESEARCH INC-CLASS A,29,Proporciona equipos y soluciones esenciales que respaldan varias etapas del proceso de fabricación de chips.,"ACM Research es un proveedor clave de equipos de capital para la industria global de semiconductores, desempeñando un papel directo en la fabricación de chips. Sus herramientas de limpieza húmeda y procesamiento de front-end son utilizadas por los fabricantes de chips para mejorar el rendimiento del producto en nodos de proceso avanzados. El equipo de la empresa es integral en numerosos pasos del proceso de fabricación de chips, lo que demuestra una dedicación significativa para apoyar esta industria.","[{'name': 'acmr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/acmr-Q225-10-Q.html'}]",295043917,USD,ACMR,SMART,STK,True,CHI
industrial,chip_manufacturing,US0326541051,ANALOG DEVICES INC,30,Fabrica chips.,,,4157,USD,ADI,SMART,STK,True,CHI
industrial,chip_manufacturing,US9224171002,VEECO INSTRUMENTS INC,31,Apoya a la industria de fabricación de semiconductores.,"El negocio de Veeco está significativamente ligado a la fabricación de chips, como lo demuestra su papel como fabricante de equipos de procesos de semiconductores, incluidas tecnologías como el haz iónico, el recocido láser y la litografía. Estas tecnologías son parte integral de la fabricación y el empaquetado de dispositivos semiconductores avanzados. El negocio de semiconductores de la empresa está experimentando un crecimiento, particularmente en el empaquetado avanzado, y anticipan una fortaleza continua impulsada por la IA y la computación de alto rendimiento. Esto se valida aún más al recibir Veeco el Premio EPIC Supplier 2025 de Intel a la Excelencia en Tecnología de Recocido, reconociendo su compromiso con la innovación en la industria de semiconductores.","[{'name': 'veco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/veco-Q324-10-Q.html'}, {'name': 'veco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/veco-FY24-10-K.html'}]",275708,USD,VECO,SMART,STK,True,CHI
industrial,chip_manufacturing,US5012421013,KULICKE & SOFFA INDUSTRIES,32,"Proporciona equipos y soluciones esenciales para diversas etapas de la fabricación de semiconductores, apoyando la producción y el ensamblaje de circuitos integrados a nivel mundial.",,,270963,USD,KLIC,SMART,STK,True,CHI
