industry_id,theme_id,symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
EU,EN7,BEP.UN,energy and utilities,energy_transition,BMG162581083,BROOKFIELD RENEWABLE PARTNER,11,"Desarrolla, opera e invierte en una cartera diversa de activos de energía renovable a nivel mundial, contribuyendo directamente al cambio hacia fuentes de energía sostenibles.",,,98342599,CAD,SMART,STK
EU,EN7,APD,energy and utilities,energy_transition,US0091581068,AIR PRODUCTS & CHEMICALS INC,12,"Contribuye al cambio global hacia energías más limpias y procesos industriales sostenibles al proporcionar gases industriales esenciales, en particular hidrógeno, para diversas aplicaciones en la transición energética.","Air Products demuestra su enfoque en la transición energética a través del desarrollo, ingeniería y operación de proyectos de hidrógeno limpio a gran escala destinados a apoyar el cambio hacia energías bajas y cero emisiones de carbono en los sectores industrial y de transporte. La empresa está invirtiendo activamente en proyectos para proporcionar hidrógeno limpio a escala, con iniciativas como el Proyecto de Hidrógeno Verde NEOM. Estos proyectos en Edmonton y Rotterdam están respaldados por la demanda de los clientes, y la empresa tiene la intención de capitalizar sus posiciones de liderazgo en hidrógeno y electrónica para impulsar estos esfuerzos.","[{'name': 'apd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/apd-FY24-10-K.html'}]",4487,USD,SMART,STK
EU,EN7,ENEL,energy and utilities,energy_transition,IT0003128367,ENEL SPA,13,"Se enfoca en avanzar en la transición energética global a través de inversiones significativas en generación de energía renovable, el desarrollo de redes inteligentes y la electrificación del consumo.",,,29816333,EUR,SMART,STK
EU,EN7,IBE,energy and utilities,energy_transition,ES0144580Y14,IBERDROLA SA.,14,Lidera los esfuerzos en el cambio global hacia fuentes de energía renovable e infraestructura de energía sostenible.,,,46586284,EUR,SMART,STK
EU,EN7,PWR,energy and utilities,energy_transition,US74762E1029,QUANTA SERVICES INC,15,"Proporciona servicios de infraestructura crítica para la generación de energía renovable, la carga de vehículos eléctricos y la modernización de la red, facilitando el cambio global hacia la energía sostenible.","El compromiso de PWR con la transición energética es evidente a través de su enfoque en iniciativas de energía renovable y modernización de redes. La empresa reconoce que la creciente demanda de electricidad, combinada con la rentabilidad de la energía solar, eólica y el almacenamiento en baterías, está impulsando la necesidad de generación renovable e infraestructura relacionada. PWR apoya la transición hacia una economía con bajas emisiones de carbono a través de su segmento de energía renovable, que incluye infraestructura de transmisión eléctrica de alto voltaje y subestaciones, así como servicios de interconexión. Además, la empresa participa en programas de modernización y confiabilidad de redes, lo que refleja su papel en la facilitación del transporte de energía, incluidas las fuentes de energía renovable.","[{'name': 'pwr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pwr-Q225-10-Q.html'}, {'name': 'pwr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pwr-Q324-10-Q.html'}, {'name': 'pwr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pwr-FY24-10-K.html'}]",6608432,USD,SMART,STK
EU,EN7,3EC,energy and utilities,energy_transition,IE00B8KQN827,EATON CORP PLC,16,"Contribuye a la Transición Energética al proporcionar tecnologías y soluciones críticas de gestión de energía que permiten la integración de energía renovable, modernizan las redes y mejoran la eficiencia energética.","Eaton se centra en la transición energética, como lo demuestran sus esfuerzos para capitalizar estas megatendencias. El trabajo de la empresa está orientado a acelerar la transición del planeta hacia fuentes de energía renovables. Las iniciativas estratégicas de Eaton incluyen capitalizar las megatendencias de la transición energética, la electrificación y la digitalización, y están bien posicionados para aprovechar el aumento del gasto global en infraestructura centrado en programas de energía limpia.","[{'name': 'etn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/etn-Q324-10-Q.html'}, {'name': 'etn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/etn-Q225-10-Q.html'}, {'name': 'etn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/etn-Q125-10-Q.html'}]",118017864,EUR,SMART,STK
EU,EN7,FSLR,energy and utilities,energy_transition,US3364331070,FIRST SOLAR INC,17,"Contribuye a la transición energética global mediante la fabricación de módulos solares de película delgada avanzados para plantas de energía a escala de servicios públicos, lo que permite la adopción generalizada de energía limpia.",,,41622169,USD,SMART,STK
EU,EN7,FLNC,energy and utilities,energy_transition,US34379V1035,FLUENCE ENERGY INC,18,"Se enfoca en proporcionar productos y servicios de almacenamiento de energía que son cruciales para permitir la integración de fuentes de energía renovable y modernizar la red, acelerando así la transición energética global.","El enfoque de la empresa en permitir la transición energética es evidente a través de su negocio principal en soluciones de almacenamiento de energía basadas en baterías y acuerdos de servicio, alineándose con las políticas gubernamentales que apoyan el cambio de los combustibles fósiles a la energía baja en carbono. El crecimiento de la industria de almacenamiento de baterías a escala de servicios públicos, impulsado por la transición global hacia la energía renovable y las regulaciones de apoyo, resalta la importancia estratégica de la transición energética para la empresa. Además, la creciente demanda de almacenamiento de energía a escala de red, impulsada por los esfuerzos de descarbonización, subraya el papel de la empresa en la integración de fuentes de energía renovable variables y el cumplimiento de los objetivos de cero emisiones netas, complementado por sus instalaciones de fabricación nacionales posicionadas para beneficiarse de los créditos fiscales de producción de fabricación.","[{'name': 'flnc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flnc-Q225-10-Q.html'}]",523222620,USD,SMART,STK
EU,EN7,DUK,energy and utilities,energy_transition,US26441C2044,DUKE ENERGY CORP,19,"Invierte significativamente en la generación de energía renovable, moderniza su infraestructura de red y tiene como objetivo lograr cero emisiones netas de carbono, desempeñando un papel fundamental en el cambio hacia un futuro energético más limpio.","Duke Energy está profundamente involucrada en la transición energética, como lo demuestra la ejecución activa de iniciativas de energía limpia mientras mantiene la confiabilidad y la asequibilidad. La empresa se enfoca en avanzar en su transición energética, realizando inversiones críticas, y se ha fijado metas para reducir las emisiones de carbono, con el objetivo de alcanzar cero emisiones netas para 2050. Su compromiso incluye explorar enfoques innovadores para la generación de energía libre de carbono y trabajar con socios estatales en proyectos de desarrollo económico relacionados con la energía limpia. Duke Energy está implementando planes para alejarse del carbón, como Portfolio 3, con una salida propuesta para 2035, y se enfoca en satisfacer las demandas de energía de las comunidades en crecimiento a través de soluciones de energía más limpias.","[{'name': 'duk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/duk-Q324-10-Q.html'}, {'name': 'duk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/duk-FY24-10-K.html'}]",110176011,USD,SMART,STK
EU,EN7,ENPH,energy and utilities,energy_transition,US29355A1079,ENPHASE ENERGY INC,20,Impulsa la adopción de energía renovable al proporcionar microinversores solares avanzados y soluciones de almacenamiento de baterías para la generación y el consumo de energía distribuida.,"El enfoque de Enphase en la energía renovable y las soluciones de baterías está impulsado por el aumento de los precios de la electricidad y la inestabilidad de la red, posicionando cada hogar como una posible mini planta de energía con energía solar más almacenamiento. Esto está respaldado por la introducción de nuevos productos como el sistema de cuarta generación, la batería FlexPhase, Balcony Solar y el cargador IQ EV en toda Europa. Enphase también está ampliando su cartera de productos con microinversores IQ, software de gestión de energía impulsado por IA y compatibilidad con calentadores de agua para aumentar el autoconsumo y la resiliencia, al tiempo que realinea su cadena de suministro para minimizar los riesgos en varios escenarios.",,105368327,USD,SMART,STK
EU,EN7,MP,energy and utilities,energy_transition,US5533681012,MP MATERIALS CORP,21,"Desempeña un papel fundamental en la transición energética al producir materiales de tierras raras esenciales para vehículos eléctricos, turbinas eólicas y otras tecnologías de energía renovable.","El compromiso de la empresa con el tema de la Transición Energética es evidente a través de su papel en el suministro de elementos de tierras raras, que son críticos para la fabricación de imanes utilizados en motores eléctricos y generadores que impulsan tecnologías de reducción de carbono. Específicamente, estos elementos son insumos esenciales para vehículos híbridos y eléctricos, así como para turbinas eólicas. La empresa enfatiza su compromiso con la sostenibilidad y tiene como objetivo restaurar el liderazgo estadounidense en esta industria crítica. Si bien la empresa reconoce la importancia de los elementos de tierras raras en estas aplicaciones, no reclama tecnología patentada ni posicionamiento exclusivo dentro del sector de la transición energética.","[{'name': 'mp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mp-Q324-10-Q.html'}, {'name': 'mp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mp-FY24-10-K.html'}]",455592408,USD,SMART,STK
EU,EN7,EIX,energy and utilities,energy_transition,US2810201077,EDISON INTL,22,Implica la gestión y evolución de la infraestructura eléctrica para apoyar la integración de recursos de energía más limpios y lograr objetivos de descarbonización.,"El compromiso de Edison International con el tema de la Transición Energética es evidente a través de su alineación con los objetivos climáticos de California y su compromiso con una red eléctrica limpia. La empresa enfatiza la importancia de su metodología de planificación, que integra pronósticos a nivel estatal, y aboga por ajustes que se alineen mejor con los objetivos climáticos del estado. Las menciones del compromiso de California con la transición hacia la energía limpia y la necesidad de infraestructura para apoyarla resaltan aún más el papel de la empresa en este ámbito.",,11899,USD,SMART,STK
EU,EN7,ADM,energy and utilities,energy_transition,US0394831020,ARCHER-DANIELS-MIDLAND CO,23,Contribuye a la Transición Energética a través de su papel en la producción de combustibles renovables e ingredientes derivados de materias primas agrícolas.,,,4165,USD,SMART,STK
EU,EN7,PLUG,energy and utilities,energy_transition,US72919P2020,PLUG POWER INC,24,"Desarrolla y comercializa soluciones de pilas de combustible de hidrógeno y electrolizadores, permitiendo la descarbonización en diversos sectores y apoyando el cambio global hacia la energía limpia.","Plug Power está significativamente involucrada en la transición energética, particularmente a través de su tecnología de hidrógeno y celdas de combustible. La empresa participa activamente en proyectos de transición energética europeos, impulsados por regulaciones como el Pacto Verde de la UE y RePowerEU, y está rastreando un embudo sustancial de oportunidades de electrolizadores. Plug Power se enfoca en avanzar en la tecnología de combustible de hidrógeno, particularmente a través de la tecnología de electrolizadores y la producción de hidrógeno, con proyectos significativos en Europa y EE. UU. Además, Plug está innovando soluciones de hidrógeno y celdas de combustible, facilitando el cambio hacia un mundo cada vez más electrificado, y ya ha eliminado de la red el equivalente a una planta de energía de tamaño mediano a medida que los clientes han pasado al hidrógeno.","[{'name': 'plug-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/plug-FY24-10-K.html'}]",88385302,USD,SMART,STK
EU,EN7,GE,energy and utilities,energy_transition,US3696043013,GENERAL ELECTRIC,25,Contribuye a la transición energética global a través del desarrollo y despliegue de tecnologías de energía renovable y soluciones avanzadas de modernización de redes.,,,498843743,USD,SMART,STK
EU,EN7,KBR,energy and utilities,energy_transition,US48242W1062,KBR INC,26,"Apoya el cambio global hacia la energía sostenible a través de soluciones de ingeniería avanzadas y entrega de proyectos para energía renovable, producción de hidrógeno e iniciativas de captura de carbono.","La participación de KBR en el tema de la Transición Energética es evidente a través de su enfoque estratégico y sus ofertas de servicios. La empresa identifica la transición y la seguridad energética como vectores de crecimiento estratégico y proporciona soluciones sostenibles de descarbonización para facilitar las iniciativas de transición energética y cambio climático. Las ofertas de KBR incluyen licencias de procesos patentados centrados en la sostenibilidad, servicios de asesoramiento y soluciones de optimización de activos habilitadas digitalmente. Además, KBR reconoce la creciente demanda de transición energética y anticipa una inversión continua en esta área, aunque también reconoce un cambio hacia la seguridad energética en algunas regiones debido a preocupaciones de asequibilidad, lo que demuestra su adaptabilidad a la evolución de la dinámica del mercado.","[{'name': 'kbr-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kbr-Q224-10-Q.html'}, {'name': 'kbr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kbr-Q324-10-Q.html'}, {'name': 'kbr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kbr-FY24-10-K.html'}, {'name': 'kbr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kbr-Q125-10-Q.html'}]",41552939,USD,SMART,STK
EU,EN7,ORA,energy and utilities,energy_transition,US6866881021,ORMAT TECHNOLOGIES INC,27,"Desarrolla, construye y opera plantas de energía geotérmica y de recuperación de energía, contribuyendo a un panorama energético más limpio y sostenible.","Ormat se enfoca en expandirse a fuentes de energía renovable para reemplazar las opciones intensivas en carbono, con el objetivo de convertirse en un proveedor global líder de energía renovable y ayudar a mitigar el cambio climático al proporcionar un reemplazo a las fuentes de energía intensivas en carbono. Aprovechan sus capacidades principales y su presencia global para expandir su actividad en la generación de energía recuperada y en diferentes servicios de almacenamiento de energía y energía solar fotovoltaica, lo que demuestra un compromiso con la transición energética.","[{'name': 'ora-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ora-Q324-10-Q.html'}]",32006502,USD,SMART,STK
EU,EN7,CEG,energy and utilities,energy_transition,US21037T1097,CONSTELLATION ENERGY,28,"Genera electricidad libre de carbono, principalmente a partir de su parque nuclear, contribuyendo a la descarbonización de la red energética y apoyando la transición energética.",,,538132976,USD,SMART,STK
EU,EN7,XEL,energy and utilities,energy_transition,US98389B1008,XCEL ENERGY INC,29,"Está activamente involucrada en la transformación de sus sistemas de generación y distribución de energía, centrándose en la integración de fuentes de energía renovable y la modernización de la infraestructura para apoyar un futuro energético sostenible.",,,10517,USD,SMART,STK
EU,EN7,GTLS,energy and utilities,energy_transition,US16115Q3083,CHART INDUSTRIES INC,30,"Proporciona equipos e infraestructura cruciales para diversas aplicaciones de energía limpia, incluyendo hidrógeno, captura de carbono y GNL, facilitando la transición global hacia fuentes de energía sostenibles.","Chart se identifica como líder en la transición hacia la energía limpia, proporcionando tecnología, equipos y servicios relacionados con el gas natural licuado (GNL), hidrógeno, biogás, captura de carbono y tratamiento de agua. El enfoque de la empresa en la transición hacia la energía limpia refleja su compromiso con el cambio de los combustibles fósiles a las energías renovables. Esto se demuestra aún más por su provisión de tecnología, equipos y servicios relacionados con el GNL, hidrógeno, biogás, captura de carbono y tratamiento de agua.","[{'name': 'gtls-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtls-Q324-10-Q.html'}]",40066309,USD,SMART,STK
EU,EN7,SEDG,energy and utilities,energy_transition,US83417M1045,SOLAREDGE TECHNOLOGIES INC,31,"Desarrolla y suministra sistemas de inversores optimizados para instalaciones fotovoltaicas solares, contribuyendo a la modernización de la red y al cambio global hacia fuentes de energía renovable.",,,188625650,USD,SMART,STK
EU,EN7,CMI,energy and utilities,energy_transition,US2310211063,CUMMINS INC,32,"Desarrolla y fabrica diversas soluciones de energía, incluidas tecnologías de cero emisiones como trenes motrices eléctricos, celdas de combustible y producción de hidrógeno, apoyando la transición a sistemas de energía sostenibles.",,,6207,USD,SMART,STK
EU,EN7,AMRC,energy and utilities,energy_transition,US02361E1082,AMERESCO INC-CL A,33,"Proporciona soluciones energéticas integrales, incluyendo generación de energía renovable y mejoras de eficiencia energética, para acelerar el cambio global hacia una infraestructura energética sostenible y resiliente.","La dedicación de Ameresco a ayudar a los clientes a navegar la transición energética es evidente en su papel como proveedor líder de soluciones energéticas. Este compromiso está respaldado por la cartera integral de la empresa, que incluye la implementación de soluciones inteligentes de eficiencia energética, la modernización de infraestructuras obsoletas y el desarrollo, construcción y operación de recursos energéticos distribuidos. Ameresco reduce el consumo de energía y ofrece soluciones de generación diversificadas a diversos sectores, obteniendo ingresos de proyectos de eficiencia energética, como el diseño y la construcción de sistemas de cogeneración y plantas a pequeña escala que producen energía a partir de fuentes renovables.","[{'name': 'amrc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amrc-Q125-10-Q.html'}]",77456695,USD,SMART,STK
EU,EN7,BE,energy and utilities,energy_transition,US0937121079,BLOOM ENERGY CORP- A,34,"Desempeña un papel importante en el movimiento general hacia la energía sostenible, contribuyendo a la Transición Energética global.","Bloom Energy demuestra un fuerte enfoque en la transición energética al ofrecer soluciones flexibles en cuanto a combustible que proporcionan energía predecible en costos, resiliente y confiable, permitiendo a los clientes abordar los desafíos del mercado energético. El sistema Energy Server de la compañía está diseñado para reemplazar soluciones de combustión convencionales menos eficientes, apoyando los esfuerzos de descarbonización a través de la flexibilidad de combustible, ofertas de CHP y capacidades de CCUS. Bloom Energy está alineando activamente sus estrategias de desarrollo y abastecimiento con nuevos marcos de crédito, colaborando con socios y responsables políticos para promover soluciones de energía distribuida limpia y confiable, y reconociendo la importancia del hidrógeno en la descarbonización. La compañía también reconoce que los cambios e incertidumbres en la dinámica del mercado y regulatoria impactan sus procesos de ventas, destacando aún más la importancia de la transición energética para su negocio.","[{'name': 'be-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/be-Q125-10-Q.html'}, {'name': 'be-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/be-Q225-10-Q.html'}, {'name': 'be-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/be-FY24-10-K.html'}]",326398514,USD,SMART,STK
EU,EN7,JCI,energy and utilities,energy_transition,IE00BY7QL619,JOHNSON CONTROLS INTERNATION,35,"Proporciona tecnologías y soluciones para edificios inteligentes que mejoran la eficiencia energética, permiten la descarbonización e integran fuentes de energía renovable dentro de infraestructuras comerciales e industriales, acelerando así la Transición Energética global.",,,244164913,USD,SMART,STK
EU,EN7,ES,energy and utilities,energy_transition,US30040W1080,EVERSOURCE ENERGY,36,Apoya el cambio hacia sistemas de energía sostenibles.,"Eversource Energy está activamente comprometida en la transición energética a través de varias iniciativas. La empresa está modernizando su infraestructura para apoyar la transición energética, permitiendo la integración de recursos de energía renovable y preparándose para el aumento previsto de la demanda eléctrica. Esto incluye la participación en proyectos como Revolution Wind y la atención a la creciente electrificación del transporte y la calefacción, impulsada por los esfuerzos de descarbonización.",,182880167,USD,SMART,STK
EU,EN7,ENB,energy and utilities,energy_transition,CA29250N1050,ENBRIDGE INC,37,Es un participante clave en los esfuerzos de transición energética en curso.,"El enfoque de Enbridge en la transición energética es evidente en su visión y estrategia corporativa, que menciona explícitamente la ""transición energética y la energía con bajas emisiones de carbono"". Este compromiso se demuestra aún más a través de la adquisición de Morrow Renewables, que opera instalaciones de producción de gas de vertedero a gas natural renovable (RNG), alineándose y avanzando una estrategia de bajas emisiones de carbono. Además, la empresa ha adquirido otros activos que se alinean y avanzan su estrategia de bajas emisiones de carbono.","[{'name': 'enb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enb-Q225-10-Q.html'}]",5082726,CAD,SMART,STK
EU,EN7,RUN,energy and utilities,energy_transition,US86771W1053,SUNRUN INC,38,"Facilita el cambio hacia la energía sostenible al proporcionar soluciones residenciales de energía solar, incluida la instalación, el mantenimiento y la financiación, acelerando así la adopción de energía renovable.","Sunrun participa activamente en la transición energética al ayudar a los operadores de la red con soluciones de energía bajo demanda, de hogar a red. La empresa tiene como objetivo explícito ser la marca de consumo líder para la modernización de hogares con energía asequible y resiliente, facilitando así un futuro más limpio y saludable. Esto se ve impulsado además por la transformación anticipada del sistema energético de EE. UU., que se ve impulsada por el aumento de la demanda de electricidad y la electrificación de la economía estadounidense con energía limpia.","[{'name': 'run-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/run-Q225-10-Q.html'}]",202225016,USD,SMART,STK
EU,EN7,CARR,energy and utilities,energy_transition,US14448C1045,CARRIER GLOBAL CORP,39,"Contribuye a la Transición Energética a través de sus ofertas en sistemas de calefacción, ventilación y aire acondicionado energéticamente eficientes, así como soluciones de refrigeración sostenibles.",,,410755397,USD,SMART,STK
EU,EN7,F,energy and utilities,energy_transition,US3453708600,FORD MOTOR CO,40,"Se enfoca en el desarrollo y producción de vehículos eléctricos, incluyendo una gama de automóviles, camiones y furgonetas comerciales, junto con inversiones en tecnología de baterías e infraestructura de carga para promover el transporte sostenible.",,,9599491,USD,SMART,STK
