industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
technology,saas,US68389X1054,ORACLE CORP,11,"Proporciona un conjunto completo de aplicaciones de software basadas en la nube, contribuyendo significativamente a la industria de Software como Servicio.","La participación de Oracle en el tema SaaS es significativa, destacada por su entrega de aplicaciones empresariales e infraestructura a través de modelos basados en la nube. La compañía enfatiza su liderazgo en el back office empresarial con soluciones SaaS que abarcan ERP, finanzas, EPM, HCM, cadena de suministro y manufactura, con aplicaciones estratégicas de SaaS para el back office logrando ingresos anualizados sustanciales. Los acuerdos SaaS de Oracle presentan acceso basado en suscripción, generalmente facturado por adelantado por duraciones de uno a tres años, y la compañía integra agentes de IA en sus soluciones SaaS, esperando un crecimiento acelerado de las aplicaciones en la nube.","[{'name': 'orcl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/orcl-Q324-10-Q.html'}]",272800,USD,ORCL,SMART,STK,True,SAA
technology,saas,US70432V1026,PAYCOM SOFTWARE INC,12,"Ofrece soluciones integrales de gestión de capital humano a través de un modelo de Software como Servicio, sirviendo a empresas con funcionalidades de nómina y RR. HH. basadas en la nube.","El compromiso de Paycom con el tema SaaS está profundamente arraigado en su modelo de negocio principal, ya que ofrece una solución integral de gestión del capital humano (HCM) basada en la nube como Software como Servicio. La empresa se identifica explícitamente como un proveedor líder que utiliza el modelo SaaS, con sustancialmente todos sus ingresos generados a través de este método de entrega. Este compromiso con SaaS se enfatiza en múltiples presentaciones y transcripciones, destacando su importancia estratégica y su papel integral en las operaciones de Paycom.","[{'name': 'payc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/payc-FY24-10-K.html'}, {'name': 'payc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/payc-Q324-10-Q.html'}]",148163036,USD,PAYC,SMART,STK,True,SAA
technology,saas,DE0007164600,SAP SE,13,"Ofrece una cartera integral de soluciones de software empresarial entregadas predominantemente a través de un modelo de Software como Servicio (SaaS) basado en la nube, que apoya procesos empresariales críticos y la transformación digital para organizaciones en todo el mundo.",,,14204,EUR,SAP,SMART,STK,False,SAA
technology,saas,US3383071012,FIVE9 INC,14,"Ofrece una plataforma integral de centro de contacto en la nube entregada como una solución de software como servicio, lo que permite a las empresas optimizar la interacción con el cliente y la eficiencia operativa.","La participación de Five9 en el tema SaaS está profundamente arraigada en su modelo de negocio principal, ya que la compañía declara explícitamente que ofrece sus soluciones inteligentes de centros de contacto en la nube a través de un modelo de software como servicio. Esto se ve aún más corroborado por el hecho de que los ingresos por suscripción de su Plataforma CX Inteligente y las tarifas de uso relacionadas constituyen una parte significativa de sus ingresos generales, alcanzando hasta el 93% en algunos períodos. La compañía genera ingresos a través de tarifas de suscripción mensuales, basadas principalmente en el número de licencias, y sobre una base de consumo o capacidad para soluciones de IA, solidificando su dependencia del marco SaaS.","[{'name': 'fivn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fivn-Q225-10-Q.html'}, {'name': 'fivn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fivn-Q125-10-Q.html'}, {'name': 'fivn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fivn-FY24-10-K.html'}]",147887136,USD,FIVN,SMART,STK,False,SAA
technology,saas,US0527691069,AUTODESK INC,15,"Ofrece una cartera integral de software de diseño e ingeniería a través de un modelo de Software como Servicio (SaaS), impulsando la innovación y la productividad en diversas industrias.","Autodesk demuestra su compromiso con SaaS a través de diversas vías, incluidos sus planes de suscripción que ofrecen una combinación de software de escritorio y funcionalidad en la nube, proporcionando flujos de trabajo de diseño colaborativos e independientes del dispositivo. El enfoque de la empresa en la convergencia de Diseño y Fabricación en la nube está respaldado aún más por su compromiso estratégico con la Universidad Anna para equipar un Centro de Innovación de Diseño y Fabricación con las plataformas basadas en la nube de Autodesk. Este compromiso también se refleja en la estructura de costos de la empresa, donde los costos del proveedor de SaaS se incluyen en el costo de los ingresos por suscripción y mantenimiento. Además, la adquisición por parte de Autodesk de Payapps, una plataforma de software basada en la nube para la gestión de pagos relacionados con la construcción, subraya su inversión en SaaS.","[{'name': 'adsk-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/adsk-FY25-10-K.html'}, {'name': 'adsk-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adsk-Q325-10-Q.html'}, {'name': 'adsk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adsk-Q225-10-Q.html'}]",265681,USD,ADSK,SMART,STK,True,SAA
technology,saas,CA82509L1076,SHOPIFY INC - CLASS A,16,"Proporciona una plataforma integral de comercio electrónico entregada como un servicio de suscripción, lo que permite a las empresas establecer y administrar sus tiendas en línea con herramientas integradas para ventas, marketing y operaciones.","El negocio de Shopify está significativamente relacionado con el tema SaaS, como lo demuestra el hecho de que una parte sustancial de sus ingresos proviene de soluciones de suscripción, que representan el 26 % de los ingresos totales en los tres meses finalizados el 31 de marzo de 2025. Estas soluciones de suscripción incluyen acceso a su plataforma, tarifas variables de plataforma, POS Pro, aplicaciones, temas y registro de nombres de dominio. Shopify también ofrece varios planes con precios crecientes basados en funciones, como Shopify Plus, que proporciona funcionalidad y soporte adicionales para comerciantes en crecimiento, incluidas funciones como Shopify Audiences, capacidades B2B y Launchpad para la automatización del comercio electrónico.","[{'name': 'shop-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/shop-Q125-10-Q.html'}]",195426111,CAD,SHOP,SMART,STK,False,SAA
technology,saas,US0494681010,ATLASSIAN CORP-CL A,17,"Ofrece un conjunto de productos de software colaborativo a través de un modelo de suscripción basado en la nube, sirviendo como proveedor principal dentro de la industria del Software como Servicio.","El negocio de la empresa se centra en proporcionar a los clientes el derecho a utilizar su software dentro de una infraestructura basada en la nube, generando ingresos principalmente a través de tarifas de suscripción para estas ofertas en la nube. Este modelo, donde los clientes acceden al software a través de la nube, es la base de sus acuerdos basados en suscripción. La dependencia de la empresa de la entrega de software a través de una infraestructura basada en la nube resalta su inversión y dedicación al modelo SaaS.","[{'name': 'team-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/team-Q325-10-Q.html'}]",589316251,USD,TEAM,SMART,STK,False,SAA
technology,saas,US9224751084,VEEVA SYSTEMS INC-CLASS A,18,"Proporciona soluciones de software como servicio basadas en la nube, adaptadas a la industria global de las ciencias de la vida, lo que permite operaciones críticas desde la investigación y el desarrollo hasta la comercialización.","El negocio de Veeva depende en gran medida del modelo SaaS, como lo demuestra el hecho de que una parte sustancial de sus ingresos se genera a partir de las tarifas de servicios de suscripción derivadas de los clientes que acceden a soluciones de software basadas en la nube. Veeva se identifica como un proveedor líder de soluciones de nube industrial para la industria global de ciencias de la vida, ofreciendo una gama de servicios que incluyen software en la nube, datos y consultoría empresarial. Las ofertas principales de la empresa son software basado en la nube al que se accede mediante suscripción, lo que hace que SaaS sea de gran importancia estratégica, y los servicios de suscripción constituyen una parte significativa de los ingresos totales.","[{'name': 'veev-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/veev-Q126-10-Q.html'}, {'name': 'veev-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/veev-FY25-10-K.html'}]",136254493,USD,VEEV,SMART,STK,False,SAA
technology,saas,US98980G1022,ZSCALER INC,19,"Opera como una empresa puramente de Software como Servicio (SaaS), entregando su plataforma de seguridad nativa en la nube para proteger a los usuarios, aplicaciones y datos en entornos distribuidos.","La fuerte conexión de Zscaler con el tema SaaS es evidente, ya que se identifica como uno de los dos únicos proveedores de seguridad SaaS puros que superan los 3.000 millones de dólares en ingresos anuales recurrentes (ARR). El modelo de ingresos de la compañía se basa en ARR, una práctica común entre las empresas SaaS, y sus servicios de seguridad se entregan a través de una plataforma basada en la nube, lo que se alinea con el modelo de entrega SaaS. Además, el rendimiento financiero de Zscaler a menudo se evalúa en comparación con otras empresas SaaS, lo que refuerza su posición como proveedor de SaaS, especialmente a medida que las organizaciones adoptan cada vez más nuevas aplicaciones SaaS y migran sus aplicaciones de línea de negocio a la nube.","[{'name': 'zs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/zs-Q125-10-Q.html'}]",310621426,USD,ZS,SMART,STK,False,SAA
technology,saas,US96208T1043,WEX INC,20,"Participa activamente en la industria de Software como Servicio (SaaS), lo que refleja el papel fundamental de SaaS en su negocio.","El segmento de Beneficios de WEX utiliza software SaaS para agilizar la administración de planes de beneficios para empleados, ofreciendo soluciones de pago integradas y diversas ofertas de productos como Administración de Beneficios, HSA, FSA, HRA, COBRA, Facturación Directa y administración de cumplimiento. La empresa proporciona software SaaS con soluciones de pago integradas y servicios de administración de planes, específicamente para beneficios de salud dirigidos al consumidor. Además, la cartera de WEX se extiende más allá de las tarjetas de combustible para incluir soluciones SaaS para la gestión de servicios de campo, telemática, informes y análisis, gestión de flujo de efectivo y flotas de energía mixta, también dentro de su segmento de Movilidad.","[{'name': 'wex-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wex-Q125-10-Q.html'}, {'name': 'wex-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wex-Q225-10-Q.html'}, {'name': 'wex-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wex-FY24-10-K.html'}, {'name': 'wex-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wex-Q324-10-Q.html'}]",115823351,USD,WEX,SMART,STK,True,SAA
technology,saas,US4612021034,INTUIT INC,21,"Proporciona soluciones de gestión financiera y preparación de impuestos basadas en la nube, entregadas a través de un modelo de suscripción, que son ofertas principales dentro del paradigma de Software como Servicio.",,,270662,USD,INTU,SMART,STK,True,SAA
technology,saas,US37637K1088,GITLAB INC-CL A,22,"Proporciona una plataforma DevOps integral entregada como una solución de software como servicio, lo que permite a las organizaciones optimizar su ciclo de vida de desarrollo de software.","La participación de GitLab en el tema SaaS es evidente a través de su oferta SaaS, donde la plataforma es administrada y alojada por GitLab en nubes públicas y privadas según la preferencia del cliente. Esta oferta SaaS contribuye significativamente a los ingresos de GitLab, y los ingresos por suscripción consisten principalmente en el acceso al producto en una infraestructura basada en la nube. El negocio SaaS de GitLab ha experimentado un rápido crecimiento y ahora representa una parte notable de los ingresos totales de la empresa. La empresa también destaca su solución SaaS de un solo inquilino, Dedicated, que ha obtenido la autorización FedRAMP Moderate, lo que demuestra su compromiso de proporcionar soluciones SaaS seguras y escalables.","[{'name': 'gtlb-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gtlb-FY25-10-K.html'}, {'name': 'gtlb-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtlb-Q126-10-Q.html'}, {'name': 'gtlb-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtlb-Q325-10-Q.html'}]",520512263,USD,GTLB,SMART,STK,False,SAA
technology,saas,US8334451098,SNOWFLAKE INC,23,"Opera una plataforma de datos basada en la nube entregada como un modelo de software como servicio, permitiendo a los clientes almacenar, procesar y analizar datos.",,,444884769,USD,SNOW,SMART,STK,True,SAA
technology,saas,US18915M1071,CLOUDFLARE INC - CLASS A,24,"Ofrece un conjunto completo de servicios nativos de la nube, que incluyen soluciones de seguridad, rendimiento y confiabilidad, cruciales para la operación y optimización de aplicaciones y plataformas de Software como Servicio (SaaS).","La participación de Cloudflare en el tema SaaS es evidente en la función de su red como plano de control que ofrece seguridad, rendimiento y fiabilidad en aplicaciones SaaS. La misión de la empresa incluye la construcción de una mejor internet al ofrecer una red global que proporciona una gama de servicios a las empresas, mejorando el rendimiento de las aplicaciones y reduciendo la complejidad de la gestión de hardware de red. La plataforma de Cloudflare ofrece servicios, incluida seguridad, rendimiento y herramientas para desarrolladores, algunos de los cuales son productos SASE como Secure Web Gateway, Magic WAN, DLP y CASB, entregados a través de un modelo de suscripción.","[{'name': 'net-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/net-Q125-10-Q.html'}, {'name': 'net-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/net-Q225-10-Q.html'}, {'name': 'net-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/net-FY24-10-K.html'}]",382633646,USD,NET,SMART,STK,False,SAA
technology,saas,US23804L1035,DATADOG INC - CLASS A,25,"Opera como un proveedor líder de software como servicio, ofreciendo una plataforma unificada para monitorear y asegurar aplicaciones e infraestructura en la nube que son fundamentales para la industria SaaS en general.","El compromiso de Datadog con el tema SaaS es evidente en su autoidentificación como una plataforma SaaS centrada en los flujos de trabajo críticos de los clientes, lo que permite una investigación innovadora con sus datos. Datadog ayuda a las empresas a obtener una visibilidad completa de su tecnología SaaS en la nube, mejorando la estabilidad de las aplicaciones y los tiempos de resolución de incidentes. Además, las organizaciones han reemplazado herramientas existentes por Datadog para mejorar la visibilidad de su tecnología SaaS en la nube.",,383858515,USD,DDOG,SMART,STK,True,SAA
technology,saas,US90364P1057,UIPATH INC - CLASS A,26,"Ofrece soluciones de Automatización Robótica de Procesos (RPA) a través de un modelo de Software como Servicio (SaaS), permitiendo a las empresas automatizar flujos de trabajo.","UiPath obtiene ingresos de ofertas SaaS, que se incluyen en sus ofertas Flex. Su ARR en la nube, que abarca soluciones híbridas y SaaS, ha superado los $1.08 mil millones, lo que representa un aumento de más del 25%. Con el lanzamiento de la plataforma Agentic Automation de UiPath, los clientes migran cada vez más a la nube.","[{'name': 'path-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/path-Q126-10-Q.html'}, {'name': 'path-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/path-FY25-10-K.html'}, {'name': 'path-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/path-Q325-10-Q.html'}]",483311199,USD,PATH,SMART,STK,False,SAA
technology,saas,US2561631068,DOCUSIGN INC,27,"Opera completamente bajo un modelo de Software como Servicio (SaaS), entregando sus plataformas en la nube de firmas electrónicas y acuerdos a través de suscripciones.","La participación de DocuSign en el tema SaaS es significativa, como lo demuestra el hecho de que prácticamente todos sus ingresos, aproximadamente el 97%, se generan a partir de ventas de suscripciones. Estas tarifas de suscripción brindan a los clientes acceso a la plataforma de software, infraestructura técnica y soporte al cliente de DocuSign. Además, DocuSign está desarrollando activamente su plataforma de acuerdos impulsada por IA, Intelligent Agreement Management (IAM), que se ofrece como un servicio y se ha convertido en la oferta de más rápido crecimiento de la empresa, con más de 10.000 clientes. La empresa anticipa que IAM representará un porcentaje de dos dígitos de su cartera de suscripciones.","[{'name': 'docu-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/docu-Q325-10-Q.html'}, {'name': 'docu-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/docu-FY25-10-K.html'}]",316073742,USD,DOCU,SMART,STK,True,SAA
technology,saas,US98980L1017,ZOOM COMMUNICATIONS INC,28,"Ofrece una plataforma de comunicaciones por vídeo basada en la nube, operando bajo un modelo de Software como Servicio para ofrecer herramientas de colaboración esenciales.",,,361181057,USD,ZM,SMART,STK,False,SAA
