type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
technology,enterprise_ai_integration,INE009A01021,INFOSYS LTD,11,"Permite a las empresas integrar sin problemas soluciones de inteligencia artificial en sus operaciones principales, impulsando la transformación digital y la eficiencia en diversas industrias.",,,44652017,INR,INFY,NSE,STK,False
technology,enterprise_ai_integration,DE0007164600,SAP SE,12,"Integra capacidades de inteligencia artificial directamente en su completa suite de soluciones de software empresarial, permitiendo a las empresas automatizar y optimizar las operaciones centrales.",,,14204,EUR,SAP,SMART,STK,False
technology,enterprise_ai_integration,US11135F1012,BROADCOM INC,13,Ofrece soluciones críticas de software de semiconductores e infraestructura que permiten a las empresas integrar y escalar capacidades de inteligencia artificial dentro de sus entornos de TI.,"Broadcom demuestra su compromiso con la Integración Empresarial de IA a través de varias iniciativas clave. La versión 9.0 de VMware Cloud Foundation de la compañía permite a las empresas ejecutar cargas de trabajo de IA en máquinas virtuales y contenedores, proporcionando una alternativa a las soluciones de nube pública. Esta plataforma, desarrollada por un gran equipo, permite la implementación en las instalaciones o en la nube, soportando cualquier carga de trabajo de aplicación, incluida la IA. Además, el segmento de soluciones de semiconductores de Broadcom se beneficia de la fuerte demanda de productos de redes, específicamente soluciones de redes de IA, lo que resalta la importancia de la IA en el impulso del crecimiento de los ingresos.","[{'name': 'avgo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avgo-Q225-10-Q.html'}, {'name': 'avgo-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avgo-Q224-10-Q.html'}]",313130367,USD,AVGO,SMART,STK,True
technology,enterprise_ai_integration,DE0007236101,SIEMENS AG-REG,14,"Integra inteligencia artificial en sus soluciones de automatización industrial, digitalización e infraestructura inteligente, lo que permite a las empresas optimizar operaciones, mejorar las capacidades predictivas e impulsar la transformación digital.",,,14217,EUR,SIE,SMART,STK,False
technology,enterprise_ai_integration,US4581401001,INTEL CORP,15,Proporciona plataformas esenciales de hardware y software que permiten la implementación y optimización de soluciones de inteligencia artificial dentro de entornos empresariales.,"Intel está integrando activamente la IA en sus soluciones empresariales mediante el desarrollo de soluciones de IA de pila completa destinadas a mejorar la precisión, la eficiencia energética y la seguridad para los clientes empresariales. Esto incluye un enfoque en modelos de razonamiento, IA agentiva e IA física para permitir la próxima ola de computación. Intel está concentrando sus esfuerzos en la inferencia y la IA agentiva, diseñando software, sistemas y silicio para optimizar los resultados para las cargas de trabajo de IA emergentes, así como lanzando PCs con IA con socios OEM clave y nuevos procesadores Xeon 6 con tecnología turbo de núcleos prioritarios para potenciar las cargas de trabajo de IA; una de esas SKU de Xeon 6 fue seleccionada como nodo anfitrión para los sistemas acelerados por IA NVIDIA DGX B300.",,270639,USD,INTC,SMART,STK,True
technology,enterprise_ai_integration,INE467B01029,TATA CONSULTANCY SVCS LTD,16,"Permite a las empresas integrar sin problemas soluciones de inteligencia artificial en sus procesos comerciales principales, mejorando la eficiencia operativa e impulsando la transformación digital para clientes a nivel mundial.",,,44652015,INR,TCS,NSE,STK,False
technology,enterprise_ai_integration,US8716071076,SYNOPSYS INC,17,Desarrolla y proporciona herramientas de automatización de diseño electrónico y propiedad intelectual que son cruciales para la creación e integración de hardware y software de inteligencia artificial dentro de entornos empresariales.,"Synopsys demuestra una sólida posición en Integración Empresarial de IA, impulsada por su liderazgo en IA para el diseño de chips y su compromiso con futuras inversiones. La empresa identifica la IA como un motor de crecimiento principal, particularmente con clientes de IA que construyen chips personalizados, que requieren soluciones de EDA, IP y hardware. El papel de Synopsys como socio crítico y líder de la industria en la aplicación de IA para acelerar la innovación del cliente solidifica aún más su importancia. La adquisición pendiente de Ansys, destinada a abordar la necesidad de nuevas soluciones de diseño de silicio a sistemas impulsadas por IA, también destaca la dedicación de Synopsys a avanzar en la integración de IA.","[{'name': 'snps-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/snps-Q324-10-Q.html'}]",274499,USD,SNPS,SMART,STK,True
technology,enterprise_ai_integration,US0420682058,ARM HOLDINGS PLC-ADR,18,"Proporciona propiedad intelectual y arquitecturas de semiconductores fundamentales esenciales para el procesamiento de cargas de trabajo de IA, lo que permite la integración de la inteligencia artificial en diversos sistemas y aplicaciones empresariales.",,,653400472,USD,ARM,SMART,STK,False
technology,enterprise_ai_integration,US00724F1012,ADOBE INC,19,"Integra capacidades de inteligencia artificial, incluido Adobe Sensei, en sus plataformas empresariales creativas y de experiencia digital para automatizar flujos de trabajo, personalizar interacciones con clientes y mejorar la creación de contenido para empresas.","Adobe se centra estratégicamente en la integración empresarial de IA, infundiendo IA en sus aplicaciones líderes en su categoría como Creative Cloud y Digital Experience para mejorar las experiencias del cliente y la automatización del marketing. Adobe GenStudio permite la automatización del marketing con IA, mientras que los clientes aprovechan la Adobe Experience Platform para habilitar flujos de trabajo agénticos. La ventaja competitiva de la empresa se fortalece al integrar IA en su cartera de productos, incluido el Adobe Experience Platform AI Assistant, diseñado para automatizar flujos de trabajo y generar nuevas audiencias. Este enfoque en soluciones impulsadas por IA está impulsando la innovación y la adopción de productos, contribuyendo al crecimiento de los ingresos por suscripción basados en software.","[{'name': 'adbe-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adbe-Q324-10-Q.html'}, {'name': 'adbe-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/adbe-FY24-10-K.html'}, {'name': 'adbe-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adbe-Q225-10-Q.html'}]",265768,USD,ADBE,SMART,STK,True
technology,enterprise_ai_integration,US69608A1088,PALANTIR TECHNOLOGIES INC-A,20,Desarrolla plataformas empresariales de IA que integran diversas fuentes de datos para permitir análisis avanzados y toma de decisiones operativas para las organizaciones.,"La participación de Palantir en la Integración Empresarial de IA es evidente a través de su Plataforma de Inteligencia Artificial (AIP), diseñada para operacionalizar la IA en datos empresariales en los sectores comercial y gubernamental. AIP aprovecha las tecnologías de aprendizaje automático existentes junto con modelos de IA generativa, incluidos los LLM, para facilitar la toma de decisiones dentro de restricciones legales, éticas y de seguridad. La ontología de Palantir permite a las organizaciones integrar sin problemas los LLM en su empresa, desbloqueando su máximo potencial de apalancamiento y traduciendo los LLM en resultados comerciales tangibles. La compañía enfatiza el papel de AIP en la construcción, prueba y despliegue de agentes de IA para la autonomía empresarial, permitiendo a los clientes automatizar procesos empresariales y realizar el potencial de la autonomía empresarial en los sectores público y privado.","[{'name': 'pltr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pltr-Q125-10-Q.html'}]",444857009,USD,PLTR,SMART,STK,True
technology,enterprise_ai_integration,US4385161066,HONEYWELL INTERNATIONAL INC,21,Desarrolla e implementa soluciones que permiten la integración de la inteligencia artificial en las operaciones empresariales de diversas industrias.,,,4350,USD,HON,SMART,STK,True
technology,enterprise_ai_integration,US50155Q1004,KYNDRYL HOLDINGS INC,22,"Permite a las empresas integrar soluciones de inteligencia artificial proporcionando la infraestructura de TI esencial, los servicios gestionados y la experiencia necesarios para una implementación y operación fluidas dentro de entornos empresariales complejos.","Kyndryl apoya a los clientes en el establecimiento de una base digital confiable para permitir la IA a escala, aprovechando su experiencia en datos. Están integrando activamente la IA en varias funciones comerciales, incluida la IA tradicional, generativa y de agentes, y están trabajando con clientes en múltiples sectores en proyectos en todo el espectro de la IA. Además, Kyndryl aborda las barreras para la adopción de la IA, como la privacidad de los datos, la seguridad, la gobernanza y las habilidades, y facilita la implementación de la IA a escala, incluido el desarrollo de modelos de gobernanza de IA seguros y responsables.",,520488080,USD,KD,SMART,STK,True
technology,enterprise_ai_integration,US86800U3023,SUPER MICRO COMPUTER INC,23,"Proporciona soluciones de servidores y almacenamiento de alto rendimiento y eficiencia energética optimizadas para cargas de trabajo de IA y aprendizaje automático, facilitando la integración de capacidades de inteligencia artificial en entornos empresariales.","El negocio de Super Micro Computer está significativamente influenciado por el tema de Integración Empresarial de IA, como lo demuestra el aumento sustancial en la demanda de sus productos debido al creciente uso de IA y la consiguiente necesidad de capacidades de centros de datos mejoradas. La empresa está respondiendo activamente a esta demanda mejorando las capacidades de sus productos y ampliando sus ofertas de servicios, con plataformas relacionadas con la IA que contribuyen con más del 70% de los ingresos en el segundo trimestre en los mercados de proveedores de servicios empresariales y en la nube. Además, Super Micro se diferencia al configurar productos para satisfacer los requisitos específicos del mercado de IA y los centros de datos, atendiendo a CSP empresariales y ofreciendo soluciones optimizadas para aplicaciones.","[{'name': 'smci-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smci-Q225-10-Q.html'}]",731466419,USD,SMCI,SMART,STK,True
technology,enterprise_ai_integration,US46266C1053,IQVIA HOLDINGS INC,24,"Aprovecha la inteligencia artificial para mejorar sus soluciones empresariales, mejorando el análisis de datos, los procesos de investigación clínica y las estrategias comerciales dentro de la industria de las ciencias de la vida.",,,295757261,USD,IQV,SMART,STK,True
technology,enterprise_ai_integration,US6974351057,PALO ALTO NETWORKS INC,25,Permite la integración y adopción seguras de la inteligencia artificial en entornos empresariales al proporcionar plataformas avanzadas de ciberseguridad que aprovechan la IA para mejorar la detección y prevención de amenazas.,"Palo Alto Networks enfatiza la integración de IA en sus plataformas para mejorar los resultados de seguridad, la automatización y la detección de amenazas. El CEO Nikesh Arora ha declarado que una sólida estrategia de plataforma de IA y automatización es fundamental para detener futuras amenazas, destacando la inversión de la empresa en plataformas impulsadas por IA. Esta estrategia incluye el lanzamiento de copilotos de IA para Prisma Cloud y Cortex para mejorar la toma de decisiones y las interacciones con los clientes, así como el uso de IA para la clasificación de datos, la aplicación de políticas y la protección en tiempo real de las cargas de trabajo en la nube.","[{'name': 'panw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/panw-Q125-10-Q.html'}]",110619459,USD,PANW,SMART,STK,True
technology,enterprise_ai_integration,US8334451098,SNOWFLAKE INC,26,"Proporciona una plataforma de datos en la nube que facilita el almacenamiento, procesamiento e integración de datos empresariales, sirviendo como capa fundamental para aplicaciones de IA y cargas de trabajo de aprendizaje automático.","El AI Data Cloud de Snowflake está diseñado para ayudar a los clientes a aprovechar sus datos, acelerar la innovación y optimizar las operaciones comerciales, y la IA se está convirtiendo en un estado final natural para las inversiones en datos. La empresa enfatiza en hacer que los datos estén listos para la IA, ya que cada usuario de datos se da cuenta de que su estrategia de datos con Snowflake es una vía directa para las iniciativas de IA. Esto está respaldado además por la adquisición de Datavolo, una empresa especializada en infraestructura de flujo de datos para IA empresarial, y el desarrollo de productos como Cortex Analyst, diseñado para desbloquear el valor de los datos y permitir aplicaciones de IA inmediatas.","[{'name': 'snow-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/snow-FY25-10-K.html'}]",444884769,USD,SNOW,SMART,STK,True
technology,enterprise_ai_integration,US22788C1053,CROWDSTRIKE HOLDINGS INC - A,27,"Integra inteligencia artificial en su plataforma de ciberseguridad para automatizar la detección, análisis y respuesta de amenazas para clientes empresariales, mejorando las operaciones y la eficacia de la seguridad.","El compromiso de CrowdStrike con la Integración Empresarial de IA es evidente a través de su plataforma CrowdStrike Falcon, nativa de IA, que se construye con inteligencia artificial en su núcleo y utiliza IA a escala de nube para enriquecer y correlacionar billones de eventos de ciberseguridad. La empresa está asegurando la IA en cada capa, desde modelos de IA hasta cargas de trabajo, hosts, identidades y dispositivos de usuario final, alineándose con cada etapa del ciclo de vida de la IA. CrowdStrike ofrece IA para la seguridad y seguridad para la IA, ayudando a las empresas a adoptar de forma segura el poder de los resultados agenticos, y está automatizando acciones y flujos de trabajo autónomos de extremo a extremo en el SOC con soluciones como Charlotte.","[{'name': 'crwd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crwd-Q125-10-Q.html'}]",370757467,USD,CRWD,SMART,STK,True
technology,enterprise_ai_integration,US5398301094,LOCKHEED MARTIN CORP,28,"Se centra en la incorporación de inteligencia artificial en sistemas empresariales complejos y aplicaciones de defensa para mejorar la eficiencia operativa, la toma de decisiones y las capacidades avanzadas para clientes gubernamentales.",,,611191,USD,LMT,SMART,STK,True
technology,enterprise_ai_integration,INE075A01022,WIPRO LTD,29,"Ofrece servicios integrales para que las empresas integren estratégicamente capacidades de inteligencia artificial en sus operaciones comerciales principales, cubriendo consultoría, implementación y gestión continua.",,,44652030,INR,WIPRO,NSE,STK,False
technology,enterprise_ai_integration,US97651M1099,WIPRO LTD-ADR,30,"Proporciona servicios integrales para la implementación estratégica e integración de soluciones de inteligencia artificial en entornos empresariales, mejorando los procesos de negocio y las capacidades de toma de decisiones.",,,13775,USD,WIT,SMART,STK,False
technology,enterprise_ai_integration,US5253271028,LEIDOS HOLDINGS INC,31,"Proporciona servicios integrales para la integración de capacidades de inteligencia artificial en sistemas empresariales a gran escala, centrándose en aplicaciones críticas y la modernización digital para clientes gubernamentales y comerciales.",,,134280621,USD,LDOS,SMART,STK,True
technology,enterprise_ai_integration,US88339J1051,TRADE DESK INC/THE -CLASS A,32,"Integra inteligencia artificial en su plataforma de publicidad programática para optimizar el rendimiento de las campañas, la segmentación y las estrategias de puja para clientes empresariales.",,,248755440,USD,TTD,SMART,STK,True
technology,enterprise_ai_integration,US3020811044,EXLSERVICE HOLDINGS INC,33,"Ofrece soluciones integrales de inteligencia artificial y servicios de operaciones digitales, permitiendo a las empresas integrar sin problemas la IA en sus procesos centrales para mejorar la eficiencia y la toma de decisiones.","EXL demuestra una fuerte alineación con la integración empresarial de IA, integrando datos e IA en los flujos de trabajo de los clientes, como lo demuestra su sólida estrategia de datos e IA. Los ingresos de la empresa basados en datos e IA, que representan una parte importante de sus ingresos totales, reflejan su enfoque en integrar la IA en el flujo de trabajo para ofrecer resultados comerciales superiores para los clientes. La plataforma EXLerate.AI de EXL permite a los clientes reimaginar las operaciones y ofrecer resultados comerciales transformadores, y la empresa aprovecha soluciones de IA en varios segmentos, incluidos seguros, atención médica, banca y mercados de capitales.","[{'name': 'exls-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/exls-Q324-10-Q.html'}, {'name': 'exls-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/exls-FY24-10-K.html'}]",41155380,USD,EXLS,SMART,STK,True
technology,enterprise_ai_integration,US6668071029,NORTHROP GRUMMAN CORP,34,"Impulsa la integración de la inteligencia artificial en sistemas complejos de defensa y aeroespaciales, mejorando las capacidades operativas y desarrollando soluciones avanzadas para aplicaciones de seguridad nacional.",,,10376,USD,NOC,SMART,STK,True
technology,enterprise_ai_integration,US78467J1007,SS&C TECHNOLOGIES HOLDINGS,35,"Integra capacidades de inteligencia artificial en su software y servicios empresariales, permitiendo a las instituciones financieras automatizar procesos, mejorar el análisis de datos y optimizar la eficiencia operativa.","El compromiso de SS&C con la Integración Empresarial de IA es evidente a través de su desarrollo e implementación de soluciones de automatización inteligente y análisis. La plataforma Singularity de la compañía aprovecha la IA, el aprendizaje automático, la automatización robótica de procesos y el análisis avanzado para mejorar la eficiencia operativa de las instituciones financieras. SS&C reconoce la creciente importancia de las tecnologías de IA, incluido el aprendizaje automático, la RPA y la IA generativa, dentro del sector de la tecnología financiera, y está integrando estas herramientas para mejorar la eficiencia y reducir los errores. Además, el negocio de Automatización Inteligente y Análisis de la compañía contribuye al crecimiento de los ingresos, lo que indica una creciente adopción de soluciones impulsadas por IA por parte de sus clientes.","[{'name': 'ssnc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ssnc-Q225-10-Q.html'}, {'name': 'ssnc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ssnc-FY24-10-K.html'}]",73911494,USD,SSNC,SMART,STK,False
