industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
technology,electronic_commerce_logistics,US9311421039,WALMART INC,11,"Opera una extensa red logística global e infraestructura de cumplimiento para respaldar sus operaciones de comercio electrónico en rápida expansión, garantizando la entrega eficiente y la gestión de inventario de los pedidos en línea.","El compromiso de Walmart con la logística de comercio electrónico es evidente en su enfoque en mejorar la velocidad de entrega y expandir las capacidades de cumplimiento. El comercio electrónico global de la empresa creció significativamente, con cada segmento logrando un crecimiento de al menos el 20%, y la velocidad de entrega es un impulsor clave de esta expansión. Walmart se enfoca en brindar opciones convenientes, con un aumento sustancial en las entregas de menos de 3 horas, y tiene como objetivo llegar a una gran parte de la población de EE. UU. con opciones de entrega rápida. Además, todos los canales de cumplimiento han aumentado, particularmente la entrega desde tiendas, y una parte significativa de los volúmenes del mercado se procesa a través de Walmart Fulfillment Services.","[{'name': 'wmt-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wmt-Q325-10-Q.html'}, {'name': 'wmt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wmt-Q225-10-Q.html'}]",13824,USD,WMT,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US12541W2098,C.H. ROBINSON WORLDWIDE INC,12,"Facilita las operaciones globales de comercio electrónico al proporcionar soluciones logísticas integrales, que incluyen transporte de carga, corretaje de aduanas y servicios de gestión de la cadena de suministro, esenciales para la entrega eficiente de pedidos en línea.","El compromiso de Chrw con la logística de comercio electrónico se refleja en su discusión sobre la elevada demanda de exportación de comercio electrónico de Asia y sus efectos en la capacidad de carga aérea. La empresa señala que esta demanda ha provocado el reposicionamiento de la capacidad de carga aérea, provocando escasez de capacidad de carga en otros corredores comerciales y aumentando los precios. Si bien la empresa reconoce el impacto del comercio electrónico en la carga aérea, se trata de un servicio de apoyo y la empresa no destaca ninguna oferta de servicio única en esta área.","[{'name': 'chrw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/chrw-FY24-10-K.html'}, {'name': 'chrw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chrw-Q324-10-Q.html'}]",36320731,USD,CHRW,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US4456581077,HUNT (JB) TRANSPRT SVCS INC,13,Proporciona soluciones integrales de transporte y logística esenciales para el movimiento y la entrega eficientes de mercancías dentro de la cadena de suministro del comercio electrónico.,,,270825,USD,JBHT,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US25809K1051,DOORDASH INC - A,14,"Proporciona una plataforma logística integral que permite la entrega eficiente de última milla para una amplia gama de comerciantes de comercio electrónico, conectando empresas con consumidores.","La participación de DoorDash en la Logística de Comercio Electrónico es evidente a través de sus Marketplaces DoorDash y Wolt, que operan en más de 30 países y ofrecen servicios como el cumplimiento de pedidos. La Plataforma de Comercio de la empresa, que incluye DoorDash Drive y Wolt Drive, ofrece servicios de cumplimiento de entregas de marca blanca, generando la mayor parte de los ingresos dentro de esa plataforma. Además, DoorDash enfatiza la mejora de la eficiencia logística como motor de crecimiento de los ingresos y facilita el cumplimiento de pedidos a través de contratistas independientes, destacando el papel de la empresa en la conexión de comerciantes, consumidores y personal de reparto.","[{'name': 'dash-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dash-Q324-10-Q.html'}, {'name': 'dash-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dash-Q125-10-Q.html'}, {'name': 'dash-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dash-Q225-10-Q.html'}, {'name': 'dash-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dash-FY24-10-K.html'}]",459309417,USD,DASH,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US9892071054,ZEBRA TECHNOLOGIES CORP-CL A,15,"Proporciona soluciones de computación móvil, captura de datos e impresión que optimizan los procesos de gestión de inventario, seguimiento y cumplimiento esenciales para operaciones logísticas eficientes de comercio electrónico.","Zebra se beneficia de las tendencias seculares de digitalización y automatización de flujos de trabajo a través de sus soluciones innovadoras, que incluyen hardware, software y servicios, a medida que la demanda del comercio electrónico crece a nivel mundial. Las soluciones de Zebra permiten a los clientes aumentar los ingresos, mejorar la productividad y optimizar la primera línea, como lo demuestra un importante proveedor de logística de transporte que aumenta el rendimiento y la visibilidad de los activos en tiempo real con la solución de computación móvil portátil de Zebra. Además, la creciente adopción de la automatización debido al crecimiento del comercio electrónico y las limitaciones laborales presenta una oportunidad para Zebra, con el crecimiento de las implementaciones de RFID dentro de la logística de transporte para mejorar la eficiencia en toda la cadena de suministro.",,276304,USD,ZBRA,SMART,STK,True,EL1
technology,electronic_commerce_logistics,JP3967200001,RAKUTEN GROUP INC,16,"Gestiona y optimiza las operaciones logísticas para respaldar su extenso ecosistema de comercio electrónico, garantizando una entrega eficiente y una gestión de la cadena de suministro para sus servicios de venta minorista en línea.",,,37585692,JPY,4755,SMART,STK,False,EL1
technology,electronic_commerce_logistics,US9837931008,XPO INC,17,Proporciona servicios esenciales de logística y transporte que respaldan el rápido crecimiento y las complejas demandas del sector del comercio electrónico.,,,93957038,USD,XPO,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US5627501092,MANHATTAN ASSOCIATES INC,18,"Proporciona soluciones integrales de cadena de suministro y comercio omnicanal que optimizan los procesos de inventario, cumplimiento y transporte esenciales para una logística de comercio electrónico eficiente.",,,4814485,USD,MANH,SMART,STK,True,EL1
technology,electronic_commerce_logistics,KYG4124C1096,GRAB HOLDINGS LTD - CL A,19,"Ofrece una plataforma integral para servicios de entrega a pedido, facilitando el movimiento de mercancías para empresas de comercio electrónico en sus regiones operativas.","El compromiso de Grab con la Logística de Comercio Electrónico es evidente a través de su servicio GrabMart, que permite a los usuarios combinar pedidos de alimentos y comestibles. La empresa también está adoptando un enfoque de asociación primero con Jaya Grocer y Everrise para fortalecer el alcance de su ecosistema. Además, Grab se enfoca en la innovación tecnológica y de productos para mejorar la frecuencia y la retención, con iniciativas como Shared Saver que amortizan los costos de entrega entre varios clientes.",,530319709,USD,GRAB,SMART,STK,False,EL1
technology,electronic_commerce_logistics,US4433201062,HUB GROUP INC-CL A,20,Proporciona servicios logísticos esenciales que sustentan el movimiento y la entrega eficientes de bienes dentro del ecosistema de Logística de Comercio Electrónico.,"El compromiso de Hub Group con la logística de comercio electrónico es evidente a través de su segmento de Logística, que brinda una gama de servicios cruciales para este tema. Estos servicios incluyen almacenamiento, cumplimiento y entrega de última milla, atendiendo a empresas de bienes de consumo que venden al canal minorista. La oferta de entrega de última milla de la empresa abarca la entrega residencial y la instalación de electrodomésticos y artículos grandes y voluminosos, operando a través de una red de proveedores de servicios independientes. Además, Hub Group brinda gestión de transporte, intermediación de carga y optimización de envíos, lo que solidifica aún más su papel en el apoyo a la logística de comercio electrónico.","[{'name': 'hubg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hubg-FY24-10-K.html'}, {'name': 'hubg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubg-Q324-10-Q.html'}]",4813067,USD,HUBG,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US5653941030,MAPLEBEAR INC,21,"Se enfoca en proporcionar soluciones de logística de comercio electrónico para la entrega de comestibles, conectando a los consumidores con minoristas locales a través de una red de compradores personales y servicios de entrega.","El negocio de Instacart está fuertemente involucrado en la Logística de Comercio Electrónico, principalmente a través de su Marketplace y Plataforma Empresarial, que ofrece soluciones tecnológicas de extremo a extremo que abarcan el comercio electrónico y el cumplimiento. La empresa facilita las compras de comestibles en línea al proporcionar servicios de entrega a pedido, confiando en una vasta red de compradores para cumplir con los pedidos. Instacart también se enfoca en mejorar la eficiencia del procesamiento de pedidos a través de la predicción de inventario impulsada por IA y el escaneo de recibos en tiempo real, optimizando sus procesos de logística y entrega desde la colocación del pedido hasta la entrega en la puerta.","[{'name': 'cart-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cart-Q125-10-Q.html'}, {'name': 'cart-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cart-Q324-10-Q.html'}, {'name': 'cart-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cart-FY24-10-K.html'}]",655310909,USD,CART,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US90353T1007,UBER TECHNOLOGIES INC,22,"Proporciona servicios de entrega de última milla para diversos pedidos en línea, facilitando el movimiento de bienes de empresas a consumidores dentro del ecosistema de logística de comercio electrónico.",,,365207014,USD,UBER,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US94419L1017,WAYFAIR INC- CLASS A,23,Opera una extensa plataforma de comercio electrónico que requiere una sólida gestión logística y de la cadena de suministro para entregar una amplia gama de artículos para el hogar directamente a los clientes.,"El compromiso de Wayfair con la Logística de Comercio Electrónico es evidente a través de su red logística propietaria, CastleGate, que abarca la logística de entrada, almacenamiento y cumplimiento de salida en múltiples continentes. La compañía ha invertido en esfuerzos operativos y tecnológicos para evolucionar esta oferta en un servicio integral de logística de terceros adaptado a la categoría del hogar, con volúmenes multicanal escalando rápidamente y cientos de proveedores utilizando la oferta. La penetración de CastleGate representa ahora aproximadamente el 25% de los ingresos, un aumento de aproximadamente 400 puntos básicos año tras año, y está diseñada específicamente para los desafíos únicos de productos frágiles, pesados y voluminosos dentro de la categoría del hogar.","[{'name': 'w-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/w-FY24-10-K.html'}]",168812158,USD,W,SMART,STK,False,EL1
technology,electronic_commerce_logistics,US74340W1036,PROLOGIS INC,24,"Desarrolla y gestiona bienes raíces logísticos, incluidos centros de distribución y almacenes, fundamentales para apoyar las operaciones de comercio electrónico y las cadenas de suministro globales.","El comercio electrónico influye significativamente en Prologis, y la empresa reconoce su importancia como un motor clave para el crecimiento de la demanda y la salud a largo plazo del negocio. Han observado un aumento en los requisitos de fabricación y ensamblaje ligero, y una parte sustancial de su actividad de arrendamiento, hasta el 20%, se atribuye al segmento de comercio electrónico, que actualmente es muy fuerte. Prologis también ha firmado acuerdos notables con Amazon, lo que solidifica aún más su participación en la logística del comercio electrónico, especialmente a medida que las empresas se centran en la disponibilidad de inventario y productos.",,88819288,USD,PLD,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US85254J1025,STAG INDUSTRIAL INC,25,"Proporciona bienes raíces industriales, incluyendo almacenes y centros de distribución, que son esenciales para apoyar las operaciones logísticas del comercio electrónico.","La participación de STAG en Logística de Comercio Electrónico es evidente en su previsión de un crecimiento continuo del comercio electrónico, que se espera que acelere las tendencias industriales y respalde una mayor demanda a largo plazo de espacio de distribución bien ubicado y funcional. La empresa reconoce la creciente demanda de espacio de distribución debido al crecimiento del comercio electrónico, así como la demanda resultante de espacio de distribución bien ubicado por parte de los participantes de la industria del comercio electrónico. Sin embargo, la empresa no cuantifica la contribución de los ingresos de las actividades relacionadas con la logística del comercio electrónico, y no hay evidencia explícita de personal dedicado.","[{'name': 'stag-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/stag-Q324-10-Q.html'}, {'name': 'stag-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/stag-FY24-10-K.html'}]",86792819,USD,STAG,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US16679L1098,CHEWY INC - CLASS A,26,Gestiona una extensa red de cadena de suministro y cumplimiento para entregar eficientemente productos para mascotas directamente a los consumidores a través de su plataforma de comercio electrónico.,,,370766146,USD,CHWY,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US76169C1009,REXFORD INDUSTRIAL REALTY IN,27,"Proporciona propiedades inmobiliarias industriales, incluidos almacenes y centros de distribución, que son infraestructura esencial para las operaciones logísticas del comercio electrónico.","El negocio de Rexford Industrial Realty está influenciado por la logística del comercio electrónico, como lo demuestra un número significativo de inquilinos orientados al comercio electrónico que ocupan espacios dentro de sus propiedades urbanas. Esta demanda está impulsada principalmente por la distribución de última milla y el cumplimiento de la venta minorista omnicanal local, lo que genera cambios en las estrategias de manejo de inventario entre minoristas y distribuidores. Rexford cree que su cartera, ubicada en un mercado de distribución logística de última milla de primer nivel, está bien posicionada para servir a los inquilinos existentes y atraer una demanda adicional de distribución de comercio electrónico y tradicional.","[{'name': 'rexr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rexr-FY24-10-K.html'}]",131219465,USD,REXR,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US5290431015,LXP INDUSTRIAL TRUST,28,Participa en el tema de Logística de Comercio Electrónico.,"La empresa reconoce la presencia de actores del comercio electrónico como Amazon y los principales minoristas en el mercado, y señala su creciente actividad y exploración de inversiones en almacenes. Están observando a estas entidades 'probando el terreno' y potencialmente acelerando las inversiones en espacios de almacén en todo Estados Unidos. Si bien la empresa reconoce la importancia de la logística del comercio electrónico para impulsar la demanda de sus propiedades y ve oportunidades de arrendamiento para sus grandes instalaciones, no declara explícitamente un enfoque dedicado o una priorización estratégica de este sector.",,0,,,,,True,EL1
technology,electronic_commerce_logistics,US87151X1019,SYMBOTIC INC,29,"Proporciona soluciones innovadoras de automatización robótica que optimizan las operaciones de almacén, mejorando la eficiencia y la velocidad para la logística del comercio electrónico.","La participación de Symbotic en la logística de comercio electrónico es evidente a través de su integración de tecnología ASR y soluciones de micro-fulfillment, especialmente destacada por la adquisición del sistema ASR de Walmart, que se está posicionando como una solución de comercio electrónico modificada. La compañía se enfoca en mejorar las capacidades de logística de comercio electrónico, como lo demuestran sus planes de aplicar la estructura de almacenamiento de próxima generación en todos los aspectos de la cadena de suministro, incluidos los centros de comercio electrónico y micro-fulfillment, y la posible integración de sistemas de empaque y ASR en las operaciones de reposición existentes. Además, Symbotic está desarrollando sistemas que pueden funcionar como soluciones de comercio electrónico, con el objetivo de permitir a los clientes recoger o recibir artículos, lo que indica un énfasis estratégico en la mejora de sus ofertas de logística de comercio electrónico.",,566188877,USD,SYM,SMART,STK,False,EL1
technology,electronic_commerce_logistics,US03064D1081,AMERICOLD REALTY TRUST INC,30,"Proporciona infraestructura crítica de almacenamiento y logística con control de temperatura, esencial para la distribución de comercio electrónico de productos perecederos.","Americold proporciona cumplimiento de comercio electrónico como parte de su amplia gama de servicios de valor agregado de almacén, que incluyen recepción, etiquetado, almacenamiento, recuperación y empaque de pedidos personalizados, y otros servicios de tratamiento. Si bien la empresa ofrece servicios de cumplimiento de comercio electrónico, se presenta como uno de muchos servicios de este tipo. Los ingresos de la empresa se derivan principalmente de alquiler, almacenamiento y tarifas de servicios de almacén, y el cumplimiento de comercio electrónico representa una porción menor de su negocio general.","[{'name': 'cold-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cold-Q225-10-Q.html'}, {'name': 'cold-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cold-FY24-10-K.html'}]",302902503,USD,COLD,SMART,STK,False,EL1
technology,electronic_commerce_logistics,US4532041096,IMPINJ INC,31,"Permite una logística de comercio electrónico eficiente a través de su plataforma RFID, facilitando el seguimiento de artículos y la gestión de inventario para optimizar las operaciones de la cadena de suministro.",,,241585158,USD,PI,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US3021301094,EXPEDITORS INTL WASH INC,32,"Facilita soluciones de cadena de suministro global para empresas de comercio electrónico, gestionando el transporte de carga y el corretaje de aduanas para apoyar el movimiento de mercancías en el comercio minorista en línea.","El negocio de Expeditors se ve afectado por la logística del comercio electrónico, como lo demuestra el impacto de la demanda del negocio de comercio electrónico en la capacidad de carga aérea y la evolución de las plataformas internacionales de comercio electrónico directo. La empresa presta servicios a clientes minoristas, ofreciendo almacenamiento, distribución y transporte con tiempo definido, todo lo cual es relevante para el comercio electrónico. Además, la alta demanda del comercio electrónico directo internacional ha provocado un aumento de las tarifas de compra promedio en las exportaciones de Asia Nororiental, y la demanda variable de capacidad de carga aérea del comercio electrónico directo puede causar volatilidad en los precios.","[{'name': 'expd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q125-10-Q.html'}, {'name': 'expd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q324-10-Q.html'}, {'name': 'expd-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q224-10-Q.html'}, {'name': 'expd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/expd-FY24-10-K.html'}]",269082,USD,EXPD,SMART,STK,True,EL1
technology,electronic_commerce_logistics,US7244791007,PITNEY BOWES INC,33,Opera dentro del sector de Logística de Comercio Electrónico.,"La participación de Pitney Bowes en Logística de Comercio Electrónico se relaciona principalmente con la reestructuración y liquidación de su segmento de Comercio Electrónico Global, como lo demuestran una serie de transacciones iniciadas para facilitar una salida ordenada. Esta reestructuración incluyó la suscripción por parte de una filial de Hilco Commercial Industrial, LLC de una participación de voto significativa en DRF Logistics, LLC, una subsidiaria propietaria de la mayoría de los activos netos y operaciones del segmento de Comercio Electrónico Global, mientras que Pitney Bowes retuvo una participación minoritaria. Aunque la empresa estuvo previamente involucrada en la logística de comercio electrónico a través de su segmento de Comercio Electrónico Global, el enfoque actual es la liquidación de este segmento, lo que sugiere una presencia decreciente en la industria.","[{'name': 'pbi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pbi-Q225-10-Q.html'}, {'name': 'pbi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pbi-Q324-10-Q.html'}, {'name': 'pbi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pbi-FY24-10-K.html'}]",10920,USD,PBI,SMART,STK,True,EL1
