industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
telecommunications,wireless_services,US22822V1017,CROWN CASTLE INC,11,"Proporciona la infraestructura crítica de comunicaciones compartidas, incluidas torres celulares, celdas pequeñas y fibra, que habilita y apoya la prestación de servicios inalámbricos.","El negocio de Crown Castle está significativamente ligado a la industria de Servicios Inalámbricos, como lo demuestra el hecho de que los ingresos por alquiler de sitios, estrechamente asociados con los servicios inalámbricos, constituyen una gran parte de sus ingresos netos consolidados. Estos ingresos se generan al proporcionar acceso a su infraestructura de comunicaciones a través de contratos a largo plazo a los principales operadores inalámbricos de EE. UU. como T-Mobile, AT&T y Verizon Wireless. Las soluciones de infraestructura de la empresa, incluyendo torres y celdas pequeñas, están diseñadas para soportar las redes en crecimiento de estos inquilinos inalámbricos, permitiéndoles expandir la cobertura y la capacidad para satisfacer las crecientes demandas de datos.","[{'name': 'cci-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cci-Q125-10-Q.html'}, {'name': 'cci-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cci-Q324-10-Q.html'}, {'name': 'cci-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cci-Q225-10-Q.html'}]",176571182,USD,CCI,SMART,STK,True,WI1
telecommunications,wireless_services,FR0000133308,ORANGE,12,"Opera como un importante proveedor de telecomunicaciones, ofreciendo un conjunto completo de servicios de comunicación inalámbrica a millones de clientes en diversas geografías.",,,29612252,EUR,ORA,SMART,STK,False,WI1
telecommunications,wireless_services,KR7017670001,SK TELECOM,13,"Proporciona amplios servicios de comunicación inalámbrica, ofreciendo conectividad móvil fundamental y soluciones innovadoras a una amplia base de clientes.",,,17382839,KRW,017670,KSE,STK,False,WI1
telecommunications,wireless_services,US49338L1035,KEYSIGHT TECHNOLOGIES IN,14,"Proporciona soluciones de prueba y medición esenciales para el desarrollo, despliegue y optimización de tecnologías y servicios de comunicación inalámbrica.","La participación de Keysight en Servicios Inalámbricos es evidente a través de su Grupo de Soluciones de Comunicaciones (CSG), que proporciona soluciones para la simulación, diseño, validación, fabricación, instalación y optimización de sistemas de comunicación en mercados inalámbricos. Se espera que los clientes de la empresa continúen las inversiones en I + D en el desarrollo y despliegue de estándares 5G, Redes de Acceso de Radio Abiertas y redes comerciales no terrestres. Sin embargo, la disminución de los ingresos se ha visto impulsada por la debilidad en el ecosistema de comunicaciones inalámbricas, particularmente los teléfonos inteligentes, aunque parcialmente compensada por mayores inversiones en herramientas de emulación de carga de trabajo de IA y soluciones de infraestructura.","[{'name': 'keys-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q225-10-Q.html'}, {'name': 'keys-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/keys-Q324-10-Q.html'}]",170167160,USD,KEYS,SMART,STK,True,WI1
telecommunications,wireless_services,US46269C1027,IRIDIUM COMMUNICATIONS INC,15,"Ofrece servicios esenciales de comunicación inalámbrica por satélite a nivel mundial, conectando a usuarios en áreas sin cobertura de red terrestre.","La participación de Iridium en el tema de Servicios Inalámbricos es evidente en su negocio principal de proporcionar servicios de comunicaciones móviles de voz y datos a través de una constelación de satélites en órbita. La red satelital de banda L en órbita baja de la compañía ofrece comunicaciones confiables, particularmente en regiones que carecen de infraestructura inalámbrica o por cable terrestre. Además, Iridium está desarrollando Iridium NTN Direct, un servicio directo a dispositivo destinado a reducir costos, expandirse a nuevas industrias e impulsar el crecimiento de los ingresos, y se está asociando con operadores de redes móviles para extender la cobertura con su servicio satelital global.","[{'name': 'irdm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/irdm-Q324-10-Q.html'}, {'name': 'irdm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/irdm-Q125-10-Q.html'}, {'name': 'irdm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/irdm-Q225-10-Q.html'}, {'name': 'irdm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/irdm-FY24-10-K.html'}]",69195736,USD,IRDM,SMART,STK,True,WI1
telecommunications,wireless_services,US0320951017,AMPHENOL CORP-CL A,16,Proporciona soluciones y componentes de interconexión esenciales que son críticos para la infraestructura que soporta los servicios inalámbricos.,,,4493,USD,APH,SMART,STK,True,WI1
telecommunications,wireless_services,US11135F1012,BROADCOM INC,17,Proporciona soluciones y componentes semiconductores esenciales que sustentan la infraestructura y las tecnologías cruciales para la prestación de servicios de comunicación inalámbrica.,"La participación de Broadcom en Servicios Inalámbricos es evidente a través de varias menciones en sus informes. Los ingresos de la empresa se ven afectados por las aplicaciones inalámbricas, y las fluctuaciones en este sector pueden afectar significativamente los ingresos netos trimestrales, particularmente debido a la estacionalidad y las implementaciones de los clientes. Si bien los ingresos inalámbricos disminuyeron en el segundo trimestre debido a la estacionalidad y se esperaba que fueran en gran medida estables en el tercer trimestre, se proyecta que mejoren en el cuarto trimestre impulsados por factores estacionales. Esto indica cierto nivel de actividad continua e influencia de las tendencias inalámbricas en el rendimiento general de Broadcom.","[{'name': 'avgo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/avgo-Q225-10-Q.html'}]",313130367,USD,AVGO,SMART,STK,True,WI1
telecommunications,wireless_services,US8168501018,SEMTECH CORP,18,"Desarrolla soluciones de semiconductores que sustentan y habilitan la infraestructura y la conectividad esenciales para diversos servicios inalámbricos, particularmente en áreas como Internet de las cosas.","La participación de Semtech en el tema de Servicios Inalámbricos es evidente a través de su provisión de conectividad inalámbrica como parte de su cartera de servicios conectados, que atiende a diversas aplicaciones industriales, médicas y de comunicaciones. La empresa diseña productos para LAN inalámbricas y la identifica como parte de su mercado final de infraestructura. Además, Semtech suministra dispositivos inalámbricos celulares y proporciona servicios en las industrias de comunicaciones inalámbricas y tecnología de la información, permitiendo particularmente la conectividad para soluciones IoT a través de tecnologías inalámbricas celulares y de corto alcance, incluidos sus dispositivos LoRa y tecnología de radiofrecuencia inalámbrica.","[{'name': 'smtc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smtc-Q225-10-Q.html'}, {'name': 'smtc-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/smtc-Q126-10-Q.html'}, {'name': 'smtc-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/smtc-FY25-10-K.html'}]",3655896,USD,SMTC,SMART,STK,True,WI1
telecommunications,wireless_services,US2537981027,DIGI INTERNATIONAL INC,19,Ofrece soluciones y servicios integrales de conectividad inalámbrica cruciales para permitir una comunicación segura y confiable dentro de diversos ecosistemas de Internet de las Cosas (IoT).,"El compromiso de Digi International con el tema de Servicios Inalámbricos es evidente a través de su provisión de productos, servicios y soluciones de conectividad IoT. La empresa deriva ingresos por servicios de Digi Remote Manager, una oferta de plataforma como servicio, y amplía sus servicios a través de contratos de Digi Wireless Design Services. Además, Digi está adjuntando software y servicios a sus productos, ofreciendo un enfoque basado en suscripción ejemplificado por el modelo Ventus y su expansión a su negocio de enrutadores celulares, para proporcionar soluciones inalámbricas más completas.","[{'name': 'dgii-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dgii-FY24-10-K.html'}]",268443,USD,DGII,SMART,STK,True,WI1
telecommunications,wireless_services,US2787681061,ECHOSTAR CORP-A,20,"Proporciona servicios de comunicación inalámbrica, aprovechando la tecnología satelital para ofrecer soluciones de conectividad.","La participación de EchoStar en el tema de la industria de Servicios Inalámbricos es evidente a través de su segmento Inalámbrico dedicado, que proporciona servicios y productos de comunicación inalámbrica, incluidos 5G VoNR y banda ancha, a una base de clientes sustancial en los Estados Unidos. La estrategia de la empresa se centra en expandir su segmento Inalámbrico y hacer crecer su base de suscriptores, así como en comercializar su red 5G. Esto se demuestra por la oferta de servicios inalámbricos minoristas prepagos y pospagos a nivel nacional principalmente bajo las marcas Boost Mobile y Gen Mobile, con un enfoque en impulsar un crecimiento rentable de suscriptores y brindar una experiencia de cliente excepcional. Además, la empresa ha mostrado un sólido desempeño en su segmento inalámbrico, con adiciones netas consistentes de suscriptores y aumentos de ingresos.","[{'name': 'sats-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sats-FY24-10-K.html'}, {'name': 'sats-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sats-Q324-10-Q.html'}, {'name': 'sats-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sats-Q125-10-Q.html'}]",47965865,USD,SATS,SMART,STK,True,WI1
telecommunications,wireless_services,US6200763075,MOTOROLA SOLUTIONS INC,21,Proporciona soluciones y servicios de comunicación críticos para misiones que aprovechan las tecnologías inalámbricas para clientes de seguridad pública y empresariales.,"Motorola Solutions demuestra su compromiso con los Servicios Inalámbricos a través de su tecnología de Comunicaciones LMR, que incluye infraestructura y dispositivos para LMR, LTE de seguridad pública y LTE de operador público. La empresa facilita la colaboración de voz y multimedia a través de radios bidireccionales, WiFi y redes de banda ancha públicas y privadas, mejorada aún más por soluciones de interoperabilidad que conectan redes LMR y de banda ancha. Además, Motorola está actualizando sus dispositivos APX NEXT para incluir LTE, 4G o 5G, y la adquisición de Silvus los posiciona como líderes en redes ad hoc móviles, proporcionando infraestructura de alta velocidad para sistemas no tripulados.","[{'name': 'msi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msi-Q324-10-Q.html'}, {'name': 'msi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/msi-FY24-10-K.html'}]",81581011,USD,MSI,SMART,STK,True,WI1
telecommunications,wireless_services,BMG611881019,LIBERTY GLOBAL LTD-A,22,Ofrece servicios inalámbricos.,"La participación de Liberty Global en el tema de la industria de servicios inalámbricos es significativa, como lo demuestra su papel como proveedor internacional de servicios de comunicación móvil tanto para clientes residenciales como empresariales en toda Europa. Con una base de suscriptores sustancial, que supera los 44 millones, la empresa ofrece servicios móviles de voz y datos a través de sus propias redes y mediante acuerdos MVNO. El enfoque de la empresa en los servicios móviles se demuestra aún más por la detallada presentación de informes de ingresos móviles residenciales y las discusiones sobre el impacto de la competencia y los factores macroeconómicos en el número de suscriptores móviles y el ARPU.","[{'name': 'lbtya-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lbtya-Q225-10-Q.html'}, {'name': 'lbtya-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lbtya-Q125-10-Q.html'}, {'name': 'lbtya-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lbtya-FY24-10-K.html'}]",667891544,USD,LBTYA,SMART,STK,False,WI1
telecommunications,wireless_services,US90138F1021,TWILIO INC - A,23,"Proporciona API de comunicación que permiten a las empresas integrar capacidades de mensajería, voz y video, formando una capa fundamental para las aplicaciones de servicios inalámbricos.","El compromiso de Twilio con los servicios inalámbricos es evidente a través de su adopción de RCS, que mejora las notificaciones estándar en comunicaciones de marca. La disponibilidad general de las llamadas de WhatsApp Business a través de voz programable también permite a las empresas interactuar directamente con los consumidores a través de mensajes o voz. Estos servicios, incluidas las llamadas de WhatsApp Business y RCS, dependen de las redes inalámbricas para funcionar, lo que destaca la importancia de los servicios inalámbricos para las ofertas de Twilio.",,237794430,USD,TWLO,SMART,STK,True,WI1
telecommunications,wireless_services,US00217D1000,AST SPACEMOBILE INC,24,"Desarrolla una red de banda ancha celular basada en el espacio diseñada para proporcionar conectividad directa a teléfonos móviles sin modificar, expandiendo significativamente el alcance de los servicios inalámbricos a nivel mundial.","El enfoque de AST SpaceMobile en Servicios Inalámbricos es evidente en el desarrollo de una red de banda ancha celular basada en el espacio diseñada para conectarse directamente a teléfonos inteligentes estándar. El servicio SpaceMobile de la compañía tiene como objetivo ofrecer banda ancha celular rentable y de alta velocidad a usuarios fuera de la cobertura terrestre, utilizando dispositivos móviles existentes. El compromiso de AST SpaceMobile se demuestra aún más con las exitosas videollamadas realizadas desde el espacio utilizando teléfonos inteligentes 4G/5G sin modificar con Vodafone y Rakuten Mobile, lo que destaca la dedicación de la compañía a proporcionar conectividad inalámbrica a través de su constelación de satélites BlueBird.","[{'name': 'asts-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/asts-Q125-10-Q.html'}, {'name': 'asts-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/asts-Q225-10-Q.html'}]",480745767,USD,ASTS,SMART,STK,False,WI1
telecommunications,wireless_services,US74736K1016,QORVO INC,25,Desarrolla y suministra componentes avanzados de radiofrecuencia que soportan la infraestructura y la funcionalidad de los servicios inalámbricos.,"Qorvo se identifica como un líder mundial en el desarrollo y comercialización de tecnologías y productos para mercados inalámbricos, incluyendo soluciones para acceso inalámbrico fijo y despliegues 5G. Si bien Qorvo proporciona soluciones para servicios inalámbricos, una disminución en los ingresos de ACG se debió a un cambio en la mezcla entre los clientes de teléfonos inteligentes hacia teléfonos inteligentes 5G con menor contenido de RF. Las soluciones de señal pequeña más nuevas de la compañía ofrecen un mayor rendimiento y una integración más estrecha para MIMO masivo.","[{'name': 'qrvo-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qrvo-Q126-10-Q.html'}, {'name': 'qrvo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qrvo-Q225-10-Q.html'}, {'name': 'qrvo-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/qrvo-FY25-10-K.html'}]",179002152,USD,QRVO,SMART,STK,True,WI1
telecommunications,wireless_services,US17275R1023,CISCO SYSTEMS INC,26,Participación en el desarrollo y la provisión de infraestructura y soluciones que soportan redes de comunicación inalámbrica.,"La participación de Cisco en Servicios Inalámbricos es evidente a través de su categoría de productos de Redes, que incluye tecnologías centrales como switching, routing e inalámbrico. Si bien los ingresos de redes experimentaron una disminución general, las redes inalámbricas y el switching demostraron crecimiento, aunque este crecimiento se vio compensado por la disminución en servidores. La disminución en los ingresos de redes inalámbricas se atribuyó a los productos WiFi-6 y las ofertas Meraki. A pesar de que las redes inalámbricas son un componente de la cartera de redes de Cisco, su rendimiento fluctuante sugiere un papel moderado pero no dominante dentro de la estrategia comercial más amplia de la empresa.","[{'name': 'csco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/csco-Q125-10-Q.html'}, {'name': 'csco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/csco-FY24-10-K.html'}]",268084,USD,CSCO,SMART,STK,True,WI1
