type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
agriculture,agribusiness,US98978V1035,ZOETIS INC,11,"Se enfoca en el desarrollo y comercialización de productos para la salud animal, incluyendo vacunas, parasiticidas y aditivos medicados para piensos, cruciales para la eficiencia y sostenibilidad de la ganadería dentro del agronegocio.","Zoetis está significativamente involucrada en el tema de los agronegocios a través de su enfoque en la salud animal, particularmente para el ganado. La empresa desarrolla, fabrica y comercializa medicamentos, vacunas y productos de diagnóstico dirigidos a los productores de ganado e invierte en soluciones que protegen la salud de los animales productores de alimentos y salvaguardan las cadenas de suministro. Zoetis ofrece una cartera de productos diversificada tanto para animales de compañía como para ganado. El compromiso de la empresa con el ganado se demuestra aún más por sus esfuerzos para liderar con vacunas innovadoras y soluciones para el ciclo de vida.","[{'name': 'zts-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/zts-Q125-10-Q.html'}, {'name': 'zts-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/zts-Q225-10-Q.html'}, {'name': 'zts-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/zts-FY24-10-K.html'}, {'name': 'zts-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/zts-Q324-10-Q.html'}]",121665622,USD,ZTS,SMART,STK,True
agriculture,agribusiness,US9024941034,TYSON FOODS INC-CL A,12,"Opera como un productor y comercializador global líder de carne de res, cerdo y pollo, impulsando segmentos clave dentro del sector agroindustrial en general.","Tyson Foods se identifica como una empresa alimentaria de clase mundial y un líder reconocido en proteínas, operando en los segmentos de carne de res, cerdo, pollo y alimentos preparados. La empresa se enfoca en generar márgenes en el negocio principal de proteínas y está dedicada a llevar alimentos de alta calidad a todas las mesas del mundo, de manera segura, sostenible y asequible. Tyson Foods también considera el costo y la disponibilidad del ganado y los cerdos vivos, las materias primas y los ingredientes para piensos como factores clave que influyen en su negocio, junto con la gestión del ciclo del ganado y las condiciones de los pastos.","[{'name': 'tsn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsn-Q125-10-Q.html'}, {'name': 'tsn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tsn-FY24-10-K.html'}, {'name': 'tsn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsn-Q225-10-Q.html'}]",275405,USD,TSN,SMART,STK,True
agriculture,agribusiness,NO0010208051,YARA INTERNATIONAL ASA,13,"Contribuye a la producción mundial de alimentos al proporcionar soluciones esenciales de nutrición de cultivos, incluidos fertilizantes y otros productos agrícolas, a agricultores de todo el mundo.",,,28069521,NOK,YAR,SMART,STK,False
agriculture,agribusiness,NL0010545661,CNH INDUSTRIAL NV,14,"Fabrica una amplia gama de maquinaria y equipos agrícolas, apoyando las operaciones agrícolas y contribuyendo al sector agroindustrial global.","La participación de CNH Industrial en la industria agroalimentaria es evidente a través de su segmento de Agricultura, que diseña, produce y vende equipos agrícolas. Este segmento representa una parte significativa de los ingresos de la empresa, como lo demuestran las ventas netas de $3,248 millones en los tres meses finalizados el 30 de junio de 2025 y $5,829 millones en los seis meses finalizados el 30 de junio de 2025. Las actividades de la empresa en agricultura se extienden a nivel mundial, con menciones de riesgo crediticio en América del Sur, producción y compras en el área del euro y Brasil, y ventas en Australia, lo que solidifica aún más su papel en el sector agroalimentario.","[{'name': 'cnhi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnhi-Q324-10-Q.html'}, {'name': 'cnhi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnhi-Q125-10-Q.html'}, {'name': 'cnhi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cnhi-FY24-10-K.html'}, {'name': 'cnhi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnhi-Q225-10-Q.html'}]",135330258,USD,CNH,SMART,STK,True
agriculture,agribusiness,US6404911066,NEOGEN CORP,15,"Proporciona soluciones integrales para la seguridad alimentaria y animal, incluyendo diagnósticos y pruebas genómicas, que son fundamentales para optimizar la producción y garantizar la calidad en el sector agroindustrial global.","La participación de Neogen en el tema de los agronegocios es evidente a través de sus segmentos de Seguridad Alimentaria y Seguridad Animal, que se ven afectados por factores como el impacto del clima en la agricultura, la producción de alimentos y las tendencias cíclicas en el mercado de seguridad animal, incluido el tamaño del rebaño de ganado. La compañía proporciona servicios de genómica principalmente a los mercados de producción animal y ofrece productos para el control de roedores, lo que refleja su conexión con los agronegocios. Además, las acciones de reestructuración en el negocio de Genómica han alejado el enfoque de los animales de producción más pequeños, lo que indica aún más la alineación de Neogen con el sector de los agronegocios, incluso mientras la compañía navega por condiciones del mercado como una menor producción de alimentos debido a la inflación.","[{'name': 'neog-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/neog-Q225-10-Q.html'}, {'name': 'neog-Q124-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/neog-Q124-10-Q.html'}]",272327,USD,NEOG,SMART,STK,True
agriculture,agribusiness,US28414H1032,ELANCO ANIMAL HEALTH INC,16,Proporciona productos y soluciones para la salud animal esenciales para la producción ganadera dentro del sector agroindustrial.,"Elanco es una compañía global de salud animal que ofrece productos y servicios para animales de granja, incluyendo ganado vacuno, aves de corral, cerdos y ovejas. El negocio de animales de granja de la compañía en EE. UU. ha mostrado crecimiento, reforzando su liderazgo en el mercado de carne de res, aves de corral y cerdos. El compromiso de Elanco con el sector agroindustrial se demuestra además a través de su enfoque centrado en el cliente y la solidez de su cartera de productos, incluyendo Experior y Bovaer, un ingrediente alimenticio que reduce el metano para el ganado lechero.","[{'name': 'elan-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/elan-Q125-10-Q.html'}, {'name': 'elan-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/elan-FY24-10-K.html'}]",333848211,USD,ELAN,SMART,STK,True
agriculture,agribusiness,US3024913036,FMC CORP,17,"Proporciona productos avanzados de protección de cultivos y tecnologías de salud vegetal, incluidos insecticidas, herbicidas y fungicidas, esenciales para mejorar la productividad agrícola y el suministro de alimentos sostenibles.","El compromiso de FMC Corporation con el tema de la Agribusiness es evidente en su dedicación a proporcionar soluciones innovadoras a los agricultores. La compañía se identifica como una empresa global de ciencias agrícolas centrada en ayudar a los productores a producir alimentos, piensos, fibras y combustibles para una población mundial en expansión. FMC desarrolla, comercializa y vende productos de protección de cultivos, biológicos, nutrición de cultivos y tratamiento de semillas, todos destinados a aumentar la productividad y la resiliencia de las tierras agrícolas.","[{'name': 'fmc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fmc-Q324-10-Q.html'}, {'name': 'fmc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fmc-FY24-10-K.html'}, {'name': 'fmc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fmc-Q225-10-Q.html'}]",7238,USD,FMC,SMART,STK,True
agriculture,agribusiness,US0010841023,AGCO CORP,18,"Desarrolla y fabrica una amplia gama de equipos y soluciones agrícolas, apoyando la producción mundial de alimentos y la eficiencia operativa de las empresas agrícolas.","El compromiso de AGCO con el tema de la Agribusiness es evidente a través de sus operaciones principales centradas en maquinaria agrícola, tecnología y servicios. Como líder mundial en el diseño, fabricación y distribución de maquinaria agrícola, AGCO aporta valor a los agricultores a través de su cartera de marcas, que incluyen Fendt®, Massey Ferguson®, PTx y Valtra®. El compromiso de la empresa con una 'estrategia centrada en el agricultor' tiene como objetivo mejorar los resultados de los clientes e impulsar el éxito operativo, mientras que su línea completa de equipos, soluciones de agricultura inteligente y servicios ayuda a los agricultores a alimentar al mundo de manera sostenible. Las operaciones de AGCO están sujetas a la naturaleza cíclica y estacional de la industria agrícola, con ventas afectadas por factores como los ingresos agrícolas, los precios de los productos básicos y las políticas gubernamentales, y la empresa distribuye la mayoría de sus productos a través de aproximadamente 2.700 distribuidores y concesionarios independientes en aproximadamente 140 países.","[{'name': 'agco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/agco-Q125-10-Q.html'}, {'name': 'agco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/agco-Q324-10-Q.html'}, {'name': 'agco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/agco-FY24-10-K.html'}]",4230,USD,AGCO,SMART,STK,True
agriculture,agribusiness,US4571871023,INGREDION INC,19,"Se enfoca en transformar materias primas agrícolas en soluciones de ingredientes de valor agregado, desempeñando un papel crucial en el procesamiento y la cadena de suministro dentro de la industria agroindustrial.","Las operaciones de Ingredion están estrechamente ligadas al tema de los agronegocios, ya que la empresa transforma granos, frutas, verduras y otros materiales de origen vegetal en soluciones de ingredientes de valor agregado para diversos mercados, incluyendo alimentos, bebidas y nutrición animal. Las operaciones de la empresa en EE. UU. obtienen maíz a nivel nacional, mientras que las filiales internacionales utilizan maíz local e importado, lo que refleja su integración en las cadenas de suministro agrícolas. Como proveedor líder mundial de soluciones de ingredientes, la dependencia de Ingredion de los insumos agrícolas subraya la importancia de los agronegocios para su negocio principal.","[{'name': 'ingr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ingr-Q324-10-Q.html'}, {'name': 'ingr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ingr-Q125-10-Q.html'}]",107051249,USD,INGR,SMART,STK,True
agriculture,agribusiness,KYG367381053,FRESH DEL MONTE PRODUCE INC,20,"Se dedica al cultivo, abastecimiento y distribución a nivel mundial de frutas y verduras frescas, sirviendo como un participante clave en la industria agroalimentaria.","El compromiso de la empresa con el tema de la Agroindustria es evidente a través de sus operaciones verticalmente integradas como productor, comercializador y distribuidor de productos frescos. Las operaciones de la empresa abarcan América del Norte, Central y del Sur, Asia y África, con productos obtenidos tanto de operaciones propias como de productores independientes. Además, la empresa gestiona cadenas de suministro globales, aborda enfermedades de los cultivos, expande la producción en diversas regiones e innova en la producción de plátanos a través de esfuerzos de I+D, demostrando un enfoque proactivo para asegurar y expandir sus operaciones agroindustriales.","[{'name': 'fdp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fdp-Q125-10-Q.html'}, {'name': 'fdp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fdp-Q225-10-Q.html'}, {'name': 'fdp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fdp-Q324-10-Q.html'}, {'name': 'fdp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fdp-FY24-10-K.html'}]",6478290,USD,FDP,SMART,STK,True
agriculture,agribusiness,US8962391004,TRIMBLE INC,21,"Proporciona soluciones tecnológicas para el sector agrícola, incluyendo agricultura de precisión, sistemas de guiado y gestión de datos, para mejorar la eficiencia y la productividad en las operaciones agroindustriales.",,,275294,USD,TRMB,SMART,STK,True
agriculture,agribusiness,US5132721045,LAMB WESTON HOLDINGS INC,22,"Se enfoca en el cultivo, procesamiento y distribución de patatas, sirviendo como un actor clave en la cadena de suministro de agronegocios.","La prominencia de Lamb Weston en el sector agroindustrial se deriva de su posición como productor, distribuidor y comercializador líder a nivel mundial de productos de patatas congeladas de valor añadido, con las patatas fritas constituyendo la mayor parte de su cartera de productos. La posición de liderazgo de la empresa en América del Norte y su significativa presencia internacional, sirviendo a una base de clientes diversa en más de 100 países, solidifican aún más su importancia para el tema agroindustrial. Esto también se ve reforzado por su presencia en mercados emergentes de alto crecimiento.","[{'name': 'lw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lw-Q125-10-Q.html'}]",253184108,USD,LW,SMART,STK,True
agriculture,agribusiness,US8910921084,TORO CO,23,"Apoya al sector agroindustrial suministrando equipos y sistemas de riego para necesidades agrícolas, de paisajismo y de gestión de césped.","El compromiso de The Toro Company con el tema de la Agroindustria surge de sus actividades comerciales principales, específicamente el diseño, fabricación, comercialización y venta de sistemas de riego agrícola. Este enfoque indica una dotación de personal e inversión dedicadas en el sector, aunque no se detalla la contribución específica de los ingresos. Si bien la empresa no reclama explícitamente tecnología o enfoques únicos dentro de la agroindustria, su participación constante en sistemas de riego agrícola subraya la importancia del tema para sus operaciones.","[{'name': 'ttc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttc-Q324-10-Q.html'}, {'name': 'ttc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttc-Q225-10-Q.html'}, {'name': 'ttc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttc-Q125-10-Q.html'}]",13024,USD,TTC,SMART,STK,True
agriculture,agribusiness,US5962781010,MIDDLEBY CORP,24,Está activa en áreas relevantes para el sector Agroindustria.,"El compromiso de Middleby con el tema de la agroindustria es evidente a través de su Food Processing Equipment Group, que atiende al sector con ofertas de equipos influenciadas por productos de proteínas y panadería. La empresa se está expandiendo estratégicamente a mercados adyacentes como el de aves de corral, mascotas y snacks, aprovechando las competencias existentes para aumentar el valor para sus clientes. Esta expansión está respaldada por adquisiciones como Filtration Automation, GBT, MaxMac, JC Ford y Gorreri, que han contribuido a un aumento de las ventas netas en el Food Processing Equipment Group, con los snacks y ciertas líneas de productos proteicos demostrando un desempeño más sólido.","[{'name': 'midd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/midd-FY24-10-K.html'}]",4814876,USD,MIDD,SMART,STK,True
agriculture,agribusiness,US72147K1088,PILGRIM'S PRIDE CORP,25,"Contribuye al tema de Agribusiness a través de sus extensas operaciones en la producción y distribución de aves de corral, suministrando una parte significativa del mercado alimentario.","Pilgrim's Pride Corporation, como uno de los mayores productores de pollo del mundo con operaciones en múltiples países, demuestra una conexión significativa con el tema de la agroindustria. La estructura integrada verticalmente de la empresa le permite controlar casi todas las fases del proceso de producción, desde la producción de piensos utilizando ingredientes como maíz y harina de soja hasta el procesamiento y la distribución. Pilgrim's Pride se centra en iniciativas operativas destinadas a mejorar el rendimiento y los rendimientos agrícolas, lo que refleja la importancia de la agroindustria para sus operaciones principales. Además, la empresa enfatiza la gestión de la seguridad y calidad de los alimentos, el control de los márgenes y la mejora del servicio al cliente en toda su cadena de suministro integrada verticalmente.","[{'name': 'ppc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ppc-Q324-10-Q.html'}, {'name': 'ppc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ppc-Q225-10-Q.html'}, {'name': 'ppc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ppc-Q125-10-Q.html'}, {'name': 'ppc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ppc-FY24-10-K.html'}]",71395583,USD,PPC,SMART,STK,True
agriculture,agribusiness,US0341641035,ANDERSONS INC/THE,26,"Desempeña un papel vital en la cadena de suministro agrícola al proporcionar productos y servicios esenciales, incluida la originación de granos, la producción de etanol y la distribución de nutrientes vegetales, apoyando así la producción mundial de alimentos y combustibles.","El compromiso de la empresa con el tema Agroindustria es evidente a través de su estructura organizativa y actividades comerciales. La empresa ha reestructurado su organización para crear un segmento de Agroindustria, que combina los antiguos segmentos de Comercio y Nutrientes e Industrial, y que se ocupa de productos agrícolas y nutrientes. Este segmento se ve afectado por el excedente de grano, la demanda de los clientes y los precios del grano, e incluye instalaciones de almacenamiento de grano y nutrientes. El segmento de Agroindustria de la empresa también tiene una considerable capacidad de almacenamiento en instalaciones de grano de propiedad o arrendadas por la empresa.","[{'name': 'ande-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ande-Q125-10-Q.html'}, {'name': 'ande-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ande-Q225-10-Q.html'}, {'name': 'ande-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ande-FY24-10-K.html'}, {'name': 'ande-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ande-Q324-10-Q.html'}]",4726335,USD,ANDE,SMART,STK,True
