type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
technology,semiconductor_manufacturing,US0316521006,AMKOR TECHNOLOGY INC,11,"Se especializa en servicios de ensamblaje y prueba de semiconductores externalizados (OSAT), proporcionando soluciones de empaquetado y prueba cruciales que son integrales para la cadena de suministro global de fabricación de semiconductores.","El importante compromiso de Amkor con el tema de Fabricación de Semiconductores es evidente a través de su posición como proveedor líder de servicios de empaquetado y prueba de semiconductores externalizados. El marco estratégico de la empresa enfatiza el fortalecimiento del liderazgo tecnológico, la expansión de su huella geográfica y la asociación con clientes líderes en mercados en crecimiento, todo lo cual contribuye a su ventaja competitiva como OSAT de Nivel 1. Amkor está expandiendo activamente sus capacidades de empaquetado avanzado, incluida la construcción de una nueva instalación en Arizona con financiación del Departamento de Comercio de EE. UU., y el aumento de la fabricación de alto volumen en su instalación de Vietnam. Además, los sustanciales gastos de capital de la empresa, centrados en equipos de empaquetado y prueba avanzados, y sus actividades de investigación y desarrollo, orientadas a nuevas tecnologías de empaquetado, subrayan su compromiso y liderazgo en la fabricación de semiconductores.","[{'name': 'amkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amkr-Q225-10-Q.html'}, {'name': 'amkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amkr-Q324-10-Q.html'}, {'name': 'amkr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amkr-Q125-10-Q.html'}]",4726244,USD,AMKR,SMART,STK,True
technology,semiconductor_manufacturing,US67066G1040,NVIDIA CORP,12,"Diseña chips semiconductores avanzados, en particular GPUs, que impulsan la innovación y la demanda de procesos de fabricación sofisticados dentro de la industria.",,,4815747,USD,NVDA,SMART,STK,True
technology,semiconductor_manufacturing,US8825081040,TEXAS INSTRUMENTS INC,13,"Diseña y fabrica una amplia cartera de semiconductores analógicos y de procesamiento embebido, desempeñando un papel crucial en diversos sistemas electrónicos y contribuyendo significativamente a la cadena de suministro global de semiconductores.","La empresa enfatiza la fabricación como una ventaja competitiva central, respaldada por una sólida base de fabricación y tecnología. Poseen y operan instalaciones de fabricación de obleas y ensamblaje/pruebas en América del Norte, Asia, Japón y Europa, lo que les permite un mayor control sobre su cadena de suministro. La empresa ha estado invirtiendo fuertemente en equipos e instalaciones de fabricación de semiconductores, incluido un ciclo de gastos de capital elevado de seis años destinado a expandir la capacidad de fabricación y ofrecer una capacidad de 300 mm confiable y de bajo costo. Estas inversiones están destinadas a fortalecer su ventaja competitiva en fabricación y tecnología.","[{'name': 'txn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/txn-FY24-10-K.html'}, {'name': 'txn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/txn-Q225-10-Q.html'}]",13096,USD,TXN,SMART,STK,True
technology,semiconductor_manufacturing,US8716071076,SYNOPSYS INC,14,"Proporciona software esencial de Automatización de Diseño Electrónico (EDA) y propiedad intelectual (IP) que son críticos para el diseño, verificación y fabricación de semiconductores complejos.","Synopsys demuestra su participación en la fabricación de semiconductores a través de varias actividades clave, incluido el apoyo a implementaciones de producción con un fabricante de chips de IA HPC, particularmente en diseños heterogéneos integrados 3D complejos que involucran tecnología de empaquetado avanzado con múltiples chiplets. La empresa también está ayudando a dar la bienvenida a la era Angstrom con sus socios de fundición y habilitó el primer diseño HPC basado en 2 nanómetros de la industria, entregando múltiples chips de prueba exitosos en tecnologías de procesos sub 2 nanómetros. Sin embargo, las regulaciones de control de exportaciones de EE. UU. impactan a Synopsys a través de restricciones en la exportación de software de diseño electrónico asistido por computadora (ECAD), especialmente para circuitos integrados con estructuras de transistores de efecto de campo Gate-All-Around y empaquetado avanzado de semiconductores.","[{'name': 'snps-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/snps-Q225-10-Q.html'}]",274499,USD,SNPS,SMART,STK,True
technology,semiconductor_manufacturing,US1273871087,CADENCE DESIGN SYS INC,15,"Proporciona software de automatización de diseño electrónico y propiedad intelectual esencial para el diseño, la verificación y la fabricación de semiconductores avanzados.","La participación de Cadence en la fabricación de semiconductores es evidente a través de sus colaboraciones y alianzas, particularmente con TSMC para acelerar el tiempo de llegada al silicio de los diseños de los clientes que utilizan tecnologías de nodos avanzados. La colaboración de la empresa con Rapidus en el desarrollo de IP de 2 nanómetros y su inclusión en la Alianza de Servicios de Diseño de Fundición de Intel subrayan aún más su papel en ayudar a los clientes a mantenerse a la vanguardia de la innovación. Estas asociaciones, incluida la expansión de su colaboración con Intel Foundry, resaltan la contribución de Cadence al ecosistema de fabricación de semiconductores.",,5552,USD,CDNS,SMART,STK,True
technology,semiconductor_manufacturing,KR7000660001,SK HYNIX INC,16,"Fabrica semiconductores de memoria esenciales, incluidos DRAM y memoria flash NAND, que son componentes fundamentales para el ecosistema tecnológico global.",,,17382246,KRW,000660,KSE,STK,False
technology,semiconductor_manufacturing,US7194051022,PHOTRONICS INC,17,Concentra sus operaciones en la Fabricación de Semiconductores.,"Photronics se identifica como un proveedor crítico de fotomáscaras para la fabricación de semiconductores, vendiendo sustancialmente todas sus fotomáscaras a diseñadores y fabricantes de semiconductores. Esto está respaldado por su expansión estratégica de capacidad y habilidad en los EE. UU., coincidiendo con la relocalización de la producción de semiconductores. La empresa opera 11 instalaciones de producción en salas limpias a nivel mundial y está expandiendo su instalación de limpieza en Texas, así como elevando sus capacidades de producción de vanguardia en Idaho con nuevo equipamiento, demostrando un compromiso para apoyar la creciente demanda y los nodos de tecnología avanzada.","[{'name': 'plab-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/plab-Q224-10-Q.html'}, {'name': 'plab-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/plab-Q225-10-Q.html'}, {'name': 'plab-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/plab-FY24-10-K.html'}, {'name': 'plab-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/plab-Q324-10-Q.html'}]",273165,USD,PLAB,SMART,STK,True
technology,semiconductor_manufacturing,IE000S9YS762,LINDE PLC,18,Proporciona gases industriales esenciales y servicios relacionados cruciales para diversas etapas de los procesos de fabricación de semiconductores.,"Linde se beneficia de la industria de fabricación de semiconductores a través de su negocio de electrónica, que se considera un mercado final resiliente. La empresa participa en la construcción de cadenas de suministro para los principales fabricantes de semiconductores, incluidos TSMC en Phoenix y Samsung en Taylor, Texas, y espera anunciar proyectos de electrónica adicionales que impulsarán el crecimiento del gasto de capital. Además, los incentivos gubernamentales destinados a fomentar la autosuficiencia están alentando a las empresas de electrónica a expandirse, lo que contribuye al crecimiento de Linde en el sector.",,617155599,USD,LIN,SMART,STK,True
technology,semiconductor_manufacturing,US5012421013,KULICKE & SOFFA INDUSTRIES,19,"Suministra equipos y servicios críticos para el ensamblaje de semiconductores y el empaquetado avanzado, apoyando la producción de circuitos integrados.","Kulicke and Soffa participa activamente en la fabricación de semiconductores, especializándose en soluciones de vanguardia para el ensamblaje de semiconductores y electrónica. Como líder mundial en tecnología de ensamblaje de semiconductores, la empresa mejora el rendimiento de los dispositivos en diversos mercados y aspira a ser líder tecnológico a través de inversiones en investigación e ingeniería que amplían el acceso al mercado. Una parte importante de sus ingresos se genera por la venta de equipos utilizados en el proceso de ensamblaje de semiconductores, y se centran en abordar las transiciones fundamentales de ensamblaje en los mercados de semiconductores de alto volumen, de vanguardia y de potencia.","[{'name': 'klic-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/klic-Q225-10-Q.html'}, {'name': 'klic-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/klic-Q125-10-Q.html'}, {'name': 'klic-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/klic-FY24-10-K.html'}]",270963,USD,KLIC,SMART,STK,True
technology,semiconductor_manufacturing,US0079031078,ADVANCED MICRO DEVICES,20,"Desarrolla y diseña procesadores avanzados y unidades de procesamiento gráfico, lo que contribuye significativamente a la demanda y la evolución tecnológica dentro del sector de fabricación de semiconductores.",,,4391,USD,AMD,SMART,STK,True
technology,semiconductor_manufacturing,US7475251036,QUALCOMM INC,21,"Desarrolla diseños innovadores de semiconductores que son cruciales para los dispositivos electrónicos modernos, influyendo así directamente en la producción y los avances tecnológicos dentro del sector de fabricación de semiconductores.","El compromiso de Qualcomm con el tema de Fabricación de Semiconductores es evidente a través de sus compromisos financieros y consideraciones de costos. La empresa tiene importantes obligaciones de compra con proveedores de circuitos integrados, incluidos compromisos de capacidad multianuales. Además, Qualcomm anticipa aumentos continuos en los costos de los productos de proveedores clave de obleas de semiconductores debido a las transiciones a nuevas generaciones de nodos de tecnología de procesos líderes. Estas transiciones a nuevos nodos de tecnología de procesos resaltan la dependencia e inversión de Qualcomm en la fabricación de semiconductores.","[{'name': 'qcom-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/qcom-Q125-10-Q.html'}, {'name': 'qcom-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/qcom-FY24-10-K.html'}]",273544,USD,QCOM,SMART,STK,True
technology,semiconductor_manufacturing,NL0009538784,NXP SEMICONDUCTORS NV,22,"Es un participante clave en la producción de semiconductores, contribuyendo a la cadena de suministro global de circuitos integrados.","El compromiso de NXP con la fabricación de semiconductores se ve subrayado por sus inversiones estratégicas en nuevas instalaciones de fabricación de obleas. La empresa adquirió participaciones en European Semiconductor Manufacturing Company GmbH (ESMC) y VisionPower Semiconductor Manufacturing Company Pte. Ltd. (VSMC), comprometiendo capital significativo en estas empresas; NXP invertirá aproximadamente 550 millones de dólares en ESMC y 1.600 millones de dólares en VSMC. Estas inversiones destacan el enfoque de NXP en expandir su infraestructura de capacidad en la fabricación de semiconductores.","[{'name': 'nxpi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nxpi-Q324-10-Q.html'}, {'name': 'nxpi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nxpi-FY24-10-K.html'}]",77791077,USD,NXPI,SMART,STK,True
technology,semiconductor_manufacturing,US0545402085,AXCELIS TECHNOLOGIES INC,23,"Desarrolla y fabrica equipos de implantación iónica, un componente crítico en los procesos de fabricación de dispositivos semiconductores avanzados.","El negocio de Axcelis está significativamente ligado al tema de la Fabricación de Semiconductores, ya que produce principalmente equipos de implantación iónica cruciales para la fabricación de chips semiconductores. Los equipos de implantación iónica de la compañía se utilizan en los procesos de fabricación de carburo de silicio, lógica avanzada y aplicaciones de memoria, con un enfoque en la innovación y las hojas de ruta tecnológicas de los clientes. Axcelis ocupa una posición de liderazgo en el mercado y la tecnología en implantación iónica de alta energía, una tecnología crítica para las arquitecturas de próxima generación, y atiende a una base de clientes concentrada de los principales fabricantes de chips semiconductores. La compañía también proporciona servicios y soporte posventa a la industria de semiconductores.","[{'name': 'acls-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/acls-Q324-10-Q.html'}, {'name': 'acls-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/acls-FY24-10-K.html'}, {'name': 'acls-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/acls-Q225-10-Q.html'}]",239037320,USD,ACLS,SMART,STK,True
technology,semiconductor_manufacturing,US11135F1012,BROADCOM INC,24,Diseña y desarrolla una amplia cartera de soluciones de semiconductores que se fabrican para su uso en una amplia gama de industrias y aplicaciones.,,,313130367,USD,AVGO,SMART,STK,True
technology,semiconductor_manufacturing,US90385V1070,ULTRA CLEAN HOLDINGS INC,25,"Suministra componentes, subsistemas y servicios críticos esenciales para los procesos de fabricación dentro de la industria de semiconductores.","Ultra Clean Holdings está profundamente integrada en la industria de fabricación de semiconductores, funcionando como un desarrollador y proveedor líder de subsistemas críticos, componentes, piezas y servicios de limpieza y análisis de ultra alta pureza. El segmento de Productos de la compañía diseña, desarrolla y fabrica herramientas de producción, componentes, piezas, módulos y subsistemas tanto para los mercados de equipos de capital de semiconductores como de pantallas, mientras que su segmento de Servicios se enfoca en proporcionar limpieza de piezas de ultra alta pureza, recubrimiento de piezas de herramientas de proceso, encapsulación de superficies y análisis de microcontaminación de alta sensibilidad, principalmente para fabricantes de dispositivos semiconductores y mercados de equipos de fabricación de obleas. El compromiso de UCT se ve aún más resaltado por su enfoque en la demanda a largo plazo y la colaboración fluida con los clientes, con el objetivo de respaldar los ingresos proyectados de 1 billón de dólares en chips para 2030 mediante la adición de capacidad crítica y las transiciones de nodos en curso en fábricas clave.","[{'name': 'uctt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uctt-Q324-10-Q.html'}, {'name': 'uctt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/uctt-FY24-10-K.html'}, {'name': 'uctt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/uctt-Q225-10-Q.html'}]",28476367,USD,UCTT,SMART,STK,True
technology,semiconductor_manufacturing,US6833441057,ONTO INNOVATION INC,26,"Desarrolla y suministra soluciones avanzadas de control de procesos y metrología, críticas para optimizar los rendimientos y el rendimiento en la fabricación de semiconductores.","El enfoque de Onto Innovation en la Fabricación de Semiconductores es evidente a través del diseño, desarrollo, fabricación y soporte de herramientas de control de procesos, incluidas herramientas de metrología e inspección, sistemas de litografía y software analítico de control de procesos, que son esenciales para los fabricantes de semiconductores y dispositivos de empaquetado avanzado. La empresa proporciona soluciones de gestión de procesos y rendimiento utilizadas tanto en la fabricación de front-end (producción de obleas de silicio en bruto e instalaciones de procesamiento de obleas) como de back-end (empaquetado avanzado de chips e instalaciones de prueba). Además, los productos de la empresa son utilizados por fabricantes de obleas de silicio, fabricantes de circuitos integrados semiconductores y fabricantes de empaquetado avanzado que operan en el mercado de semiconductores, lo que destaca el papel integral que desempeña la empresa en el ecosistema de fabricación de semiconductores. La empresa también está expandiendo sus capacidades de fabricación en mercados asiáticos para apoyar a su base de clientes global.","[{'name': 'onto-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/onto-Q225-10-Q.html'}, {'name': 'onto-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/onto-FY24-10-K.html'}, {'name': 'onto-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/onto-Q125-10-Q.html'}, {'name': 'onto-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/onto-Q324-10-Q.html'}]",387597494,USD,ONTO,SMART,STK,True
technology,semiconductor_manufacturing,DE0006231004,INFINEON TECHNOLOGIES AG,27,"Desarrolla y produce una amplia cartera de soluciones de semiconductores para sistemas de energía, automoción, aplicaciones industriales y de seguridad.",,,7747731,EUR,IFX,SMART,STK,False
technology,semiconductor_manufacturing,US3463751087,FORMFACTOR INC,28,Desempeña un papel crucial en la fabricación de semiconductores al suministrar tarjetas de sonda de obleas avanzadas y sistemas de metrología que garantizan el rendimiento y la fiabilidad de los circuitos integrados.,"FormFactor está fuertemente involucrada en la fabricación de semiconductores, como lo demuestra su papel como proveedor líder de tecnologías de prueba y medición en todo el ciclo de vida del producto de semiconductores. Esto está respaldado además por las inversiones estratégicas de la empresa, incluida la compra de una planta de fabricación en Farmers Branch, Texas, para expandir las capacidades de proceso y reducir los costos de fabricación. Los productos de FormFactor son esenciales para el empaquetado avanzado y la empresa es reconocida como un proveedor global líder en categorías específicas de equipos para la fabricación de chips, impulsada por la demanda de tarjetas de sonda de memoria de alto ancho de banda DRAM y sistemas de prueba de óptica empaquetada conjuntamente.","[{'name': 'form-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/form-Q324-10-Q.html'}, {'name': 'form-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/form-FY24-10-K.html'}, {'name': 'form-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/form-Q225-10-Q.html'}]",18416237,USD,FORM,SMART,STK,True
technology,semiconductor_manufacturing,KYG393871085,GLOBALFOUNDRIES INC,29,"Opera como una fundición de semiconductores pura, fabricando una amplia gama de chips para diversas industrias a nivel mundial.",,,523222624,USD,GFS,SMART,STK,False
