industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
transportation and logistics,transport,US1491231015,CATERPILLAR INC,17,Contribuye al sector del transporte mediante el suministro de equipos pesados y soluciones de energía esenciales para el desarrollo de infraestructuras y las operaciones logísticas.,"La participación de Caterpillar en la industria del transporte es evidente a través de su segmento de Energía y Transporte, que apoya a los clientes que utilizan locomotoras diésel-eléctricas y servicios relacionados, incluidos los negocios marítimos y ferroviarios. Si bien las ventas de transporte contribuyen a una parte de los ingresos del segmento de Energía y Transporte, la empresa anticipa un crecimiento en los servicios ferroviarios y las aplicaciones marítimas. Sin embargo, también se espera que el transporte se mantenga estable, con algunas áreas como las entregas marítimas y de locomotoras internacionales experimentando disminuciones, lo que sugiere que, si bien está presente, no es necesariamente un enfoque estratégico principal para Caterpillar.","[{'name': 'cat-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cat-Q125-10-Q.html'}, {'name': 'cat-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cat-Q324-10-Q.html'}, {'name': 'cat-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cat-Q225-10-Q.html'}, {'name': 'cat-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cat-FY24-10-K.html'}]",5437,USD,CAT,SMART,STK,True,IND
transportation and logistics,transport,DE0007664005,VOLKSWAGEN AG,18,"Desarrolla, fabrica y vende una amplia gama de vehículos, incluidos automóviles de pasajeros, vehículos comerciales y motocicletas, desempeñando un papel importante en la movilidad y la logística globales.",,,14232,EUR,VOW,SMART,STK,False,IND
transportation and logistics,transport,BMG162521014,BROOKFIELD INFRASTRUCTURE PA,19,"Contribuye a la conectividad global mediante la propiedad y operación de una cartera diversa de activos de infraestructura de transporte esenciales, incluyendo puertos, redes ferroviarias y carreteras de peaje.","La participación de la empresa en la industria del transporte es evidente a través del desempeño de su segmento de transporte, que generó un FFO significativo. El sólido desempeño de este segmento se atribuye a la alta utilización de activos en la logística intermodal global, los fuertes volúmenes en ferrocarriles y puertos, y el aumento del tráfico en las carreteras de peaje. Subrayando aún más esta participación, la empresa cuenta con un Socio Director dedicado al negocio del transporte y ha ampliado su presencia en el sector mediante la adquisición de una plataforma de arrendamiento de vagones de ferrocarril, que gestiona una red de transporte a gran escala.",,48085842,USD,BIP,SMART,STK,False,IND
transportation and logistics,transport,KR7005380001,HYUNDAI MOTOR CO,20,"Fabrica una amplia gama de vehículos, incluidos automóviles de pasajeros, vehículos comerciales y autobuses, desempeñando un papel importante en el transporte mundial.",,,17382507,KRW,005380,KSE,STK,False,IND
transportation and logistics,transport,US4990491049,KNIGHT-SWIFT TRANSPORTATION,21,"Proporciona amplios servicios de transporte, desempeñando un papel crucial en la logística y el movimiento de mercancías en diversos sectores.","Knight-Swift Transportation Holdings Inc. opera en la industria del transporte, brindando servicios en los segmentos de carga completa, LTL, intermodal y logística. Como una de las empresas de transporte de carga más grandes y diversificadas de América del Norte, el negocio principal de Knight-Swift gira en torno al transporte, con un enfoque en mejorar la eficiencia, administrar los costos y aprovechar la tecnología para mejorar sus servicios. Las llamadas de resultados de la empresa discuten ampliamente su desempeño y perspectivas en estos diversos segmentos de transporte, incluida la gestión de las condiciones del mercado, la capacidad, las tarifas y las iniciativas de reducción de costos, al tiempo que se centran en el crecimiento de su red LTL, su base de clientes y sus volúmenes.","[{'name': 'knx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/knx-Q324-10-Q.html'}]",288039996,USD,KNX,SMART,STK,True,IND
transportation and logistics,transport,US74982T1034,RXO INC,22,"Se enfoca en ofrecer una amplia gama de servicios de transporte y logística, que incluyen fletes intermediados, entrega de última milla y transporte gestionado, esenciales para las operaciones de la cadena de suministro.","El negocio principal de RXO gira en torno al transporte, ya que opera como una plataforma de transporte intermediado que utiliza tecnología de vanguardia y un modelo de negocio de bajo activo. La intermediación de camiones constituye el componente más grande de sus operaciones, complementado por el transporte gestionado de bajo activo y los servicios de última milla. Esto se ve respaldado además por el hecho de que la red de transportistas y los representantes de RXO ahora gestionan la carga a través de un sistema unificado de gestión de transporte, con un enfoque en la mejora de los servicios a través de la tecnología y la integración de su red de transportistas. La participación de la empresa se extiende a la carga completa de camiones, carga parcial (LTL) y entrega de última milla, con un aumento notable en los ingresos impulsado por la intermediación de camiones.","[{'name': 'rxo-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rxo-Q324-10-Q.html'}, {'name': 'rxo-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rxo-Q125-10-Q.html'}]",592052137,USD,RXO,SMART,STK,True,IND
transportation and logistics,transport,CA13646K1084,CANADIAN PACIFIC KANSAS CITY,23,"Proporciona amplios servicios de transporte ferroviario de mercancías en toda América del Norte, facilitando el movimiento de bienes y apoyando redes de cadenas de suministro críticas para la industria del transporte.","El negocio principal de CPKC gira en torno al transporte, específicamente los servicios de transporte de carga ferroviaria, como se destaca en sus presentaciones. Los ingresos de la empresa se derivan principalmente del transporte de carga, y los cambios en los volúmenes de carga impactan directamente en los ingresos y los gastos variables. Como empresa de transporte, las operaciones, las métricas de rendimiento y los resultados financieros de CPKC están estrechamente ligados a la industria del transporte, lo que demuestra el papel central de la empresa en este sector.","[{'name': 'cp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cp-Q225-10-Q.html'}]",622812537,CAD,CP,SMART,STK,False,IND
transportation and logistics,transport,US12541W2098,C.H. ROBINSON WORLDWIDE INC,24,"Proporciona servicios globales de transporte y logística, optimizando las cadenas de suministro y facilitando el movimiento de mercancías en diversas industrias.","El negocio de C.H. Robinson está fuertemente enfocado en el transporte, como lo demuestran los ingresos significativos derivados de los servicios de transporte, que constituyen una parte importante de los ingresos totales de la compañía. La compañía opera como un proveedor de logística global, ofreciendo soluciones a través de varios modos, incluyendo carga completa, LTL, transporte marítimo y aéreo de carga, asegurando la entrega fluida de bienes a través de industrias y continentes. Su obligación de desempeño principal implica la utilización de relaciones con una amplia variedad de compañías de transporte para transportar de manera eficiente y rentable la carga de los clientes, destacando el papel central de la compañía en el sector del transporte.","[{'name': 'chrw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chrw-Q125-10-Q.html'}, {'name': 'chrw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chrw-Q225-10-Q.html'}, {'name': 'chrw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chrw-Q324-10-Q.html'}, {'name': 'chrw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/chrw-FY24-10-K.html'}]",36320731,USD,CHRW,SMART,STK,True,IND
transportation and logistics,transport,LU1756447840,CORP AMERICA AIRPORTS SA,25,"Opera y desarrolla infraestructura aeroportuaria, sirviendo como un facilitador crítico para los viajes aéreos y la logística de carga dentro de la industria del transporte en general.","La participación de CAAP en el tema de Transporte es evidente en su negocio principal de operaciones aeroportuarias, tráfico de pasajeros y servicios de carga. El crecimiento de los ingresos de la empresa, superando el crecimiento de pasajeros e impulsado por la carga, el estacionamiento, las salas VIP y las tiendas libres de impuestos, subraya aún más esta conexión. La empresa informó aumentos en el tráfico de pasajeros e ingresos, junto con proyectos de expansión de aeropuertos en Argentina, Italia y Armenia, lo que demuestra su papel en la facilitación del movimiento de personas y bienes.",,304958839,USD,CAAP,SMART,STK,False,IND
transportation and logistics,transport,US7835491082,RYDER SYSTEM INC,26,"Proporciona gestión de flotas comerciales, transporte dedicado y soluciones de cadena de suministro que son integrales para el movimiento de mercancías y la eficiencia operativa en diversas industrias.","El negocio de Ryder está significativamente influenciado por la industria del transporte, como lo demuestra su operación en transporte y logística y su beneficio de las tendencias seculares a largo plazo en soluciones de transporte. El segmento de negocio de Soluciones de Transporte Dedicado (DTS) de la empresa, que generó $2,446 millones en ingresos en 2024, subraya aún más su enfoque en el transporte. La base de clientes de Ryder incluye empresas que operan en transporte y logística, y la empresa aprovecha su experiencia operativa y tecnología innovadora para apoyar a los clientes que navegan por los cambios en sus redes de transporte.","[{'name': 'r-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/r-Q324-10-Q.html'}, {'name': 'r-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/r-Q125-10-Q.html'}, {'name': 'r-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/r-FY24-10-K.html'}, {'name': 'r-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/r-Q225-10-Q.html'}]",11478,USD,R,SMART,STK,True,IND
transportation and logistics,transport,US80689H1023,SCHNEIDER NATIONAL INC-CL B,27,"Proporciona servicios integrales de transporte y logística, que incluyen carga completa (truckload), intermodal y gestión de la cadena de suministro, facilitando el movimiento de mercancías en diversos sectores.","Schneider se identifica como una empresa de servicios de transporte y logística, que ofrece una cartera multimodal de soluciones de carga completa, intermodal y logística. La dedicación de la empresa al transporte se enfatiza aún más por su compromiso de impulsar cambios estructurales continuos en su negocio para restaurar los márgenes y mejorar la resiliencia del ciclo de fletes. Esta plataforma multimodal es central para sus operaciones, permitiéndoles satisfacer las diversas necesidades de transporte de los clientes.","[{'name': 'sndr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sndr-Q125-10-Q.html'}, {'name': 'sndr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sndr-FY24-10-K.html'}, {'name': 'sndr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sndr-Q324-10-Q.html'}]",271857752,USD,SNDR,SMART,STK,True,IND
transportation and logistics,transport,US78709Y1055,SAIA INC,28,"Facilita el movimiento eficiente de carga de grupaje (LTL) y proporciona servicios de logística, apoyando las operaciones de la cadena de suministro en diversas industrias.","El compromiso de Saia con el tema de la industria del transporte es significativo, ya que la empresa se identifica como una empresa de transporte que brinda servicios nacionales de carga parcial (LTL) a través de una organización integrada. La empresa obtiene más del 97% de sus ingresos del transporte de envíos LTL en todo Estados Unidos. Además de los servicios LTL, Saia ofrece otros servicios de valor agregado, que incluyen carga completa sin activos, transporte acelerado y servicios de logística en toda América del Norte.","[{'name': 'saia-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/saia-Q324-10-Q.html'}, {'name': 'saia-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/saia-FY24-10-K.html'}]",40078069,USD,SAIA,SMART,STK,True,IND
transportation and logistics,transport,US2473617023,DELTA AIR LINES INC.,29,"Proporciona amplios servicios de transporte aéreo a nivel mundial, conectando pasajeros y carga a través de una vasta red de destinos.",,,44001820,USD,DAL,SMART,STK,True,IND
transportation and logistics,transport,US6937181088,PACCAR INC,30,Fabrica camiones pesados y vehículos comerciales que son integrales para el transporte global de mercancías y las operaciones logísticas.,"PACCAR enfatiza su papel en la entrega de soluciones de transporte junto con camiones de alta calidad, lo que refleja el compromiso de la empresa con la industria del transporte. Esto se ve respaldado aún más por el enfoque de PACCAR en proporcionar estas soluciones a los clientes, lo cual es un aspecto clave de su negocio. Si bien PACCAR destaca las soluciones de transporte, las contribuciones específicas de ingresos de esta área no se detallan explícitamente, y la provisión de soluciones de transporte es parte de una participación más amplia en la industria.",,272992,USD,PCAR,SMART,STK,True,IND
transportation and logistics,transport,US0235861004,U-HAUL HOLDING CO,31,"Facilita el transporte personal y de negocios a través de su extensa red de alquiler de camiones y remolques, soluciones de autoalmacenamiento y suministros para mudanzas, permitiendo a individuos y empresas transportar bienes de manera eficiente.","El negocio principal de U-Haul gira en torno a las operaciones de mudanzas y almacenamiento, principalmente a través del alquiler de camiones, remolques y unidades de mudanza portátiles bajo la marca U-Haul en Estados Unidos y Canadá. Este enfoque es evidente en su segmento de Mudanzas y Almacenamiento, que se concentra en el alquiler de camiones y remolques para facilitar las mudanzas de ""hazlo tú mismo"". Además, la empresa facilita el envío de unidades de mudanza y almacenamiento portátiles U-Box.",,14487733,USD,UHAL,SMART,STK,False,IND
transportation and logistics,transport,US6795801009,OLD DOMINION FREIGHT LINE,32,"Proporciona servicios de envío de carga consolidada (LTL), ofreciendo un conjunto integral de soluciones de transporte y logística en toda América del Norte.","La participación de Old Dominion Freight Line en el tema de Transporte es sustancial, dada su posición como una de las mayores empresas de transporte de carga parcial (LTL) de América del Norte. El negocio principal de la empresa gira en torno a la prestación de servicios LTL regionales, interregionales y nacionales a través de una extensa red de centros de servicio. Más del 98% de sus ingresos se derivan del transporte de envíos LTL, lo que subraya la centralidad del transporte en sus operaciones, respaldado además por una importante inversión de capital, con aproximadamente $350 millones asignados a instalaciones de centros de servicio y $325 millones para la compra de tractores y remolques.","[{'name': 'odfl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/odfl-Q324-10-Q.html'}, {'name': 'odfl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/odfl-Q125-10-Q.html'}]",272667,USD,ODFL,SMART,STK,True,IND
