type,link_type,key,name,rank,description,evidence,conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
industrial,heavy_industry_supply,US62955J1034,NOV INC,18,"Proporciona equipos, tecnología y servicios esenciales que respaldan las operaciones globales de las industrias pesadas, particularmente en la exploración y producción de energía.","NOV participa en el tema de Suministro de Industria Pesada a través de su papel como proveedor de equipos y tecnología para la industria energética global. La compañía fabrica y apoya equipos de capital y sistemas integrados necesarios para la exploración y producción de petróleo y gas, sirviendo a operaciones tanto en tierra como en alta mar. Además, el segmento de Productos y Servicios Energéticos de NOV diseña, fabrica, alquila y vende productos y equipos utilizados en actividades de perforación, intervención, completación y producción, incluidos artículos como brocas, herramientas de fondo de pozo y tuberías de perforación. La compañía también suministra equipos a mercados industriales, proporcionando bombas y mezcladores para diversos mercados finales industriales.",462100032,USD,NOV,SMART,STK,True,"[{'name': 'nov-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nov-Q324-10-Q.html'}, {'name': 'nov-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nov-Q125-10-Q.html'}, {'name': 'nov-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nov-Q225-10-Q.html'}]",IN_HEA
industrial,heavy_industry_supply,US45687V1061,INGERSOLL-RAND INC,19,Suministra productos y servicios que satisfacen las necesidades de diversas operaciones industriales pesadas.,,404509190,USD,IR,SMART,STK,True,,IN_HEA
industrial,heavy_industry_supply,US7595091023,RELIANCE INC,20,Proporciona materiales y servicios esenciales que sustentan diversas operaciones industriales pesadas.,"La participación de Reliance Steel en el tema del suministro a la industria pesada es evidente a través de su suministro de tubos de acero al carbono, planchas y productos estructurales a la construcción no residencial y otras industrias pesadas. El negocio de fabricación general de la empresa, que incluye envíos relacionados con proyectos de transporte ferroviario y marítimo, y equipos de construcción pesada, representó una parte notable de las ventas totales en el segundo trimestre de 2025. Además, la demanda de maquinaria industrial, militar, construcción naval y equipos de construcción pesada se ha mantenido fuerte, lo que subraya la participación de la empresa en este sector.",11735,USD,RS,SMART,STK,True,,IN_HEA
industrial,heavy_industry_supply,US2017231034,COMMERCIAL METALS CO,21,Contribuye al tema de Suministro de Industria Pesada al proporcionar metales esenciales y productos relacionados para diversas aplicaciones industriales.,"El papel de CMC en el tema de Suministro para la Industria Pesada está respaldado por su posición como proveedor de soluciones con una red de fabricación en EE. UU. y Europa Central, ofreciendo productos y tecnologías para el sector de la construcción. Las soluciones de la empresa apoyan la construcción en etapas tempranas en diversas aplicaciones, incluyendo infraestructura, industria y energía, con ofertas de acero de refuerzo de alto rendimiento que experimentan aumentos en el volumen de envíos debido a la demanda. Además, CMC produce productos de barra comercial y su negocio CMC Impact Metals está conectado al mercado de camiones y remolques, lo que indica su papel como proveedor para la industria pesada.",5811,USD,CMC,SMART,STK,True,"[{'name': 'cmc-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmc-Q325-10-Q.html'}, {'name': 'cmc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmc-Q125-10-Q.html'}, {'name': 'cmc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cmc-Q225-10-Q.html'}]",IN_HEA
industrial,heavy_industry_supply,US5339001068,LINCOLN ELECTRIC HOLDINGS,22,"Proporciona soluciones esenciales de soldadura, corte y automatización que son componentes críticos para diversos sectores dentro de la cadena de suministro de la industria pesada.","La participación de la empresa en el tema de Suministro de Industria Pesada es evidente a través de sus productos de soldadura y corte por arco que se venden a industrias pesadas, incluyendo fabricación pesada, construcción naval, mantenimiento y reparación, que identifica como un mercado de usuario final importante. Sin embargo, la empresa reconoce desafíos en las industrias pesadas, con el segmento de Soldadura Internacional experimentando una disminución en la demanda en este sector. Además, la empresa está abordando el impacto de los aranceles sobre el acero y los componentes, que afectan a menos del 20% de su costo total de bienes vendidos, buscando proveedores alternativos y oportunidades de reubicación.",4814179,USD,LECO,SMART,STK,True,"[{'name': 'leco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/leco-FY24-10-K.html'}]",IN_HEA
industrial,heavy_industry_supply,US4435106079,HUBBELL INC,23,Proporciona componentes eléctricos y de servicios públicos esenciales que respaldan las operaciones dentro de diversos sectores industriales pesados.,"La participación de Hubbell en los mercados industriales pesados se caracteriza por condiciones mixtas y algo débiles. Esto se refleja en sus informes, que describen consistentemente estos mercados como 'mixtos' y 'un poco débiles', lo que indica un mercado que no es particularmente fuerte. Si bien la compañía reconoce su exposición a estos mercados, el sentimiento general sugiere una importancia estratégica moderada, sin recursos dedicados ni contribuciones explícitas de ingresos.",216386790,USD,HUBB,SMART,STK,True,,IN_HEA
industrial,heavy_industry_supply,US8873891043,TIMKEN CO,24,Proporciona rodamientos diseñados y productos de transmisión de potencia críticos para la maquinaria y equipos utilizados en diversas industrias pesadas.,"La participación de Timken en el tema de Suministro para la Industria Pesada es evidente a través de su segmento de Rodamientos de Ingeniería, que atiende a industrias globales, incluidos metales y minería. La empresa utiliza acero en sus procesos de fabricación y compra acero en EE. UU. a precios spot. Si bien Timken importa menos de 400 millones de dólares de bienes a EE. UU. de todos los países, su cartera de Rodamientos de Ingeniería presenta las marcas Timken, GGB y Fafnir, lo que indica una conexión con el sector de la industria pesada.",12826,USD,TKR,SMART,STK,True,"[{'name': 'tkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tkr-Q225-10-Q.html'}]",IN_HEA
industrial,heavy_industry_supply,US4464131063,HUNTINGTON INGALLS INDUSTRIE,25,"Contribuye al Suministro de la Industria Pesada a través de su papel principal como diseñador, constructor y mantenedor de buques navales y proveedor de servicios industriales especializados.","La participación de HII en el tema de Suministro para la Industria Pesada es evidente a través de su participación en la industria de la construcción naval, que requiere una cadena de suministro robusta. La empresa reconoce la expansión de la base industrial a través de la externalización y destaca las inversiones en infraestructura, desarrollo de la fuerza laboral e inserción de tecnología, todo lo cual contribuye a la capacidad de construcción naval. Esta dependencia se ve aún más subrayada por las discusiones sobre los desafíos de la cadena de suministro, la escasez de materiales (incluidos materias primas, microelectrónica y productos básicos) y la naturaleza intensiva en capital y mano de obra de la industria de defensa de la construcción naval.",86033355,USD,HII,SMART,STK,True,"[{'name': 'hii-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hii-FY24-10-K.html'}]",IN_HEA
industrial,heavy_industry_supply,US6882392011,OSHKOSH CORP,26,Fabrica y suministra vehículos y equipos especializados esenciales para diversas operaciones de la industria pesada.,,272856,USD,OSK,SMART,STK,True,,IN_HEA
industrial,heavy_industry_supply,US5535301064,MSC INDUSTRIAL DIRECT CO-A,27,"Proporciona suministros industriales directamente a sectores de la industria pesada, apoyando sus requisitos operativos.","La conexión de MSC Industrial Direct con el tema de Suministro para la Industria Pesada es evidente a través de su papel como distribuidor de productos de metalurgia y MRO (Mantenimiento, Reparación y Operaciones), con una parte sustancial de sus ingresos vinculada a este sector. Un porcentaje significativo de los ingresos de la empresa, que oscila entre el 47% y el 59% en varios períodos de informes, se deriva de la industria de fabricación pesada. La empresa monitorea las condiciones económicas e invierte en sus CFC (Centros de Distribución) y red de distribución, demostrando su compromiso de servir a los clientes en este sector. Sin embargo, la empresa ha experimentado una demanda débil en este sector, lo que afecta su desempeño general.",2008216,USD,MSM,SMART,STK,True,"[{'name': 'msm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msm-Q225-10-Q.html'}, {'name': 'msm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msm-Q125-10-Q.html'}, {'name': 'msm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/msm-FY24-10-K.html'}]",IN_HEA
industrial,heavy_industry_supply,US3119001044,FASTENAL CO,28,Distribuye una amplia gama de suministros industriales y de construcción cruciales para las demandas operativas de las industrias pesadas.,"Fastenal identifica la manufactura como su mercado final más grande, con el 76,4% de las ventas provenientes de este sector en el primer trimestre de 2025, abarcando tanto la manufactura pesada como otras. Como distribuidor mayorista de suministros industriales y de construcción, Fastenal proporciona productos para la fabricación de equipos originales (OEM) y la fabricación, reparación y operaciones (MRO). La empresa distribuye estos suministros a través de una red de más de 3.500 ubicaciones en el mercado y está invirtiendo en personal y equipos de fabricación para respaldar sus operaciones en esta área.",269120,USD,FAST,SMART,STK,True,"[{'name': 'fast-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fast-Q125-10-Q.html'}]",IN_HEA
industrial,heavy_industry_supply,US26969P1084,EAGLE MATERIALS INC,29,"Suministra materiales de construcción esenciales como cemento, paneles de yeso y agregados, que son insumos críticos para el desarrollo de infraestructura y otras aplicaciones de la industria pesada.","La participación de la empresa en el tema de Suministros para la Industria Pesada es evidente a través de su fabricación y distribución de materiales de construcción esenciales. Como fabricante líder de materiales de construcción pesada, la empresa produce y vende cemento y agregados, incluido el cemento Portland, que son críticos para proyectos de industria pesada e infraestructura. La empresa también extrae piedra caliza y opera instalaciones para apoyar estructuras de construcción e industriales, y el segmento de cemento contribuye significativamente a los ingresos generales. Se espera que la demanda de cemento se mantenga estable debido al gasto continuo en fabricación pesada.",27267807,USD,EXP,SMART,STK,True,"[{'name': 'exp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/exp-Q324-10-Q.html'}]",IN_HEA
industrial,heavy_industry_supply,US44980X1090,IPG PHOTONICS CORP,30,Contribuye al tema de Suministro para la Industria Pesada.,"La dependencia de la empresa de las inversiones de capital de los fabricantes que utilizan sus productos para el procesamiento de materiales vincula significativamente su rendimiento al sector de la industria pesada, junto con otros como el automotriz, aeroespacial y electrónico. Una parte sustancial de los ingresos de la empresa se deriva de clientes que utilizan sus productos para el procesamiento de materiales, que incluye la industria pesada. El negocio de la empresa depende de fabricantes en sectores, incluida la industria pesada, lo que indica la importancia de este sector para la empresa.",41891895,USD,IPGP,SMART,STK,True,"[{'name': 'ipgp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ipgp-Q125-10-Q.html'}]",IN_HEA
industrial,heavy_industry_supply,US6031581068,MINERALS TECHNOLOGIES INC,31,Proporciona productos y soluciones esenciales a base de minerales que apoyan diversos sectores dentro de la cadena de suministro de la industria pesada.,"La empresa demuestra su participación en el tema del suministro de la industria pesada a través de sus soluciones de fundición a base de bentonita para la industria de la fundición de metales, particularmente en mercados emergentes. Esto está respaldado además por el despliegue de formulaciones de valor agregado de materiales refractarios diseñadas para reducir costos y mejorar el rendimiento, junto con la expansión de su modelo de mantenimiento de refractarios a fabricantes de acero a nivel mundial. La empresa suministra productos como refractarios de alta durabilidad y mezclas de fundición de ingeniería, y también monitorea las condiciones del mercado del acero, observando condiciones más débiles en América del Norte y Europa, mientras anticipa un aumento en los volúmenes de pedidos de refractarios debido a las tendencias de reabastecimiento en los mercados de acero europeos y de Oriente Medio.",9933,USD,MTX,SMART,STK,True,"[{'name': 'mtx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtx-Q324-10-Q.html'}]",IN_HEA
industrial,heavy_industry_supply,US4891701009,KENNAMETAL INC,32,"Contribuye al tema de Suministro para la Industria Pesada al proporcionar herramientas especializadas, componentes de ingeniería y materiales avanzados esenciales para la fabricación y el desarrollo de infraestructura.","Kennametal apoya el tema de la cadena de suministro de la industria pesada al proporcionar materiales, maquinaria y componentes a fabricantes de diversos sectores, incluidos el transporte, las máquinas herramienta y la maquinaria ligera y pesada. Sus ofertas, como los carburos de tungsteno, las cerámicas y los materiales superduros, se adaptan a aplicaciones de corte de metales y desgaste extremo en industrias como el transporte, las obras de movimiento de tierras, la energía y la aeroespacial y defensa. Los productos de Kennametal también sirven a operaciones intensivas en equipos como la construcción de carreteras, la minería, la exploración de petróleo y gas, y la aeroespacial y defensa, solidificando su papel en el suministro de componentes críticos a los sectores de fabricación y producción industrial.",8879,USD,KMT,SMART,STK,True,"[{'name': 'kmt-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/kmt-FY25-10-K.html'}]",IN_HEA
industrial,heavy_industry_supply,US6153942023,MOOG INC-CLASS A,33,Contribuye al tema del Suministro para la Industria Pesada al proporcionar productos y servicios esenciales para las industrias pesadas.,"Los productos de la empresa se utilizan en maquinaria industrial pesada para conformado y prensado de metales dentro del mercado industrial. Si bien la empresa proporciona componentes y sistemas para estas aplicaciones, su participación en el suministro de la industria pesada es limitada. Aunque el segmento industrial representa una parte importante de las ventas netas, solo una fracción de esto es atribuible directamente al suministro de la industria pesada.",755608,USD,MOG A,SMART,STK,True,"[{'name': 'moga-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/moga-Q325-10-Q.html'}, {'name': 'moga-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/moga-Q125-10-Q.html'}, {'name': 'moga-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/moga-FY24-10-K.html'}]",IN_HEA
industrial,heavy_industry_supply,US8243481061,SHERWIN-WILLIAMS CO/THE,34,"Proporciona una amplia gama de recubrimientos y pinturas esenciales para proteger y acabar equipos, infraestructuras y productos dentro de diversas industrias pesadas.",,12120,USD,SHW,SMART,STK,True,,IN_HEA
