type,link_type,key,name,rank,description,evidence,conid,currency,symbol,exchange,assetType,navigable,evidenceSources,theme_id
automotive,commercial_electric_vehicles,US0997241064,BORGWARNER INC,11,"Proporciona componentes y sistemas para vehículos eléctricos comerciales, contribuyendo al desarrollo y adopción de trenes motrices eléctricos en el sector comercial.","BorgWarner demuestra una conexión con el tema de Vehículos Eléctricos Comerciales a través de varias vías, incluido el suministro de productos a los fabricantes de equipos originales de vehículos comerciales, aunque esta conexión no siempre se centra explícitamente en los vehículos eléctricos. Los sistemas EGR de la empresa se utilizan en plataformas de vehículos comerciales ligeros, y suministran turbocompresores de gasolina con válvula de descarga para vehículos comerciales compactos y ligeros de próxima generación en Europa. Sin embargo, la empresa ha observado una disminución en su segmento de sistemas de baterías y carga para vehículos comerciales (CV), lo que afecta el rendimiento general de las ventas, lo que indica una presencia fluctuante en el espacio de los vehículos eléctricos comerciales.",5336,USD,BWA,SMART,STK,True,"[{'name': 'bwa-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bwa-Q225-10-Q.html'}, {'name': 'bwa-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bwa-Q324-10-Q.html'}, {'name': 'bwa-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bwa-FY24-10-K.html'}]",AU_EL1
automotive,commercial_electric_vehicles,US2358252052,DANA INC,12,"Suministra sistemas esenciales de propulsión eléctrica y gestión térmica para vehículos eléctricos comerciales, apoyando la transición y el crecimiento del sector del transporte electrificado.","La participación de Dana en el mercado de vehículos comerciales eléctricos es evidente a través de sus sistemas de transmisión para camiones y autobuses medianos y pesados, que incluyen el mercado emergente de vehículos híbridos y eléctricos. El segmento de Vehículos Comerciales de la compañía apoya a los fabricantes de equipos originales de vehículos comerciales de carretera, abarcando también el mercado emergente de estos vehículos eléctricos. Sin embargo, los desafíos para exportar desde China, que afectan la disponibilidad de imanes y materiales de tierras raras, han impactado las ventas en el lado de vehículos eléctricos del negocio, junto con la reducción de costos de ingeniería en el lado de vehículos eléctricos. A pesar de estos desafíos, Dana ha experimentado ventas con márgenes relativamente altos desde la perspectiva de los Vehículos Comerciales, particularmente en el sector de vehículos eléctricos.",49260419,USD,DAN,SMART,STK,True,"[{'name': 'dan-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dan-Q125-10-Q.html'}]",AU_EL1
automotive,commercial_electric_vehicles,KYG3777B1032,GEELY AUTOMOBILE HOLDINGS LT,13,Opera en el sector de Vehículos Eléctricos Comerciales.,,42475790,HKD,175,SEHK,STK,False,,AU_EL1
automotive,commercial_electric_vehicles,IE00B8KQN827,EATON CORP PLC,14,Proporciona tecnologías esenciales de gestión de energía y soluciones de infraestructura eléctrica que respaldan el desarrollo y la operación de vehículos eléctricos comerciales.,"La participación de Eaton en el tema de Vehículos Eléctricos Comerciales se demuestra a través de su segmento de negocio eMobility, que experimentó un aumento de ingresos del 2%, incluido un crecimiento orgánico del 3%. Sin embargo, este crecimiento se vio parcialmente compensado por un impacto desfavorable de divisas del 1%, y los márgenes operativos se mantuvieron estables debido a las continuas inversiones en programas de crecimiento. Si bien la empresa está viendo una cartera de oportunidades en expansión a medida que los clientes rediseñan vehículos para obtener menores costos y una mayor eficiencia, el negocio de eMobility experimentó debilidad en la región de América del Norte, aunque esto se vio parcialmente compensado por la fortaleza en Europa.",118017864,EUR,3EC,SMART,STK,True,"[{'name': 'etn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/etn-Q225-10-Q.html'}]",AU_EL1
automotive,commercial_electric_vehicles,US6882392011,OSHKOSH CORP,15,"Desarrolla y fabrica vehículos comerciales eléctricos y equipos vocacionales, apoyando la transición a flotas electrificadas para aplicaciones especializadas en diversas industrias.","La participación de Oshkosh en Vehículos Eléctricos Comerciales es evidente a través de varias iniciativas clave. La empresa está aumentando activamente la producción de Vehículos de Entrega de Próxima Generación (NGDV) para el Servicio Postal de EE. UU., con hitos importantes logrados, incluido el haber superado los 1.5 millones de millas acumuladas recorridas por los carteros. Además, Oshkosh amplió su cartera de productos lanzando los vehículos de recolección y reciclaje Volterra totalmente eléctricos e integrados, lo que demuestra un compromiso con las soluciones de vehículos eléctricos más allá del contrato con el Servicio Postal de EE. UU. La creciente participación de los ingresos de los vehículos de entrega dentro del segmento de Transporte, que alcanzó el 22% en el segundo trimestre, subraya la creciente importancia de los vehículos eléctricos comerciales para el negocio de Oshkosh.",272856,USD,OSK,SMART,STK,True,"[{'name': 'osk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/osk-FY24-10-K.html'}, {'name': 'osk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/osk-Q324-10-Q.html'}, {'name': 'osk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/osk-Q225-10-Q.html'}]",AU_EL1
automotive,commercial_electric_vehicles,FR0000131906,RENAULT SA,16,"Desarrolla y produce vehículos eléctricos para uso comercial, contribuyendo a la expansión de soluciones de transporte sostenible para empresas.",,29612183,EUR,RNO,SMART,STK,False,,AU_EL1
automotive,commercial_electric_vehicles,US59516C1062,MICROVAST HOLDINGS INC,17,"Desarrolla y suministra soluciones de baterías adaptadas para vehículos eléctricos comerciales, contribuyendo al avance del transporte eléctrico.","El compromiso de Microvast con el tema de los vehículos eléctricos comerciales es evidente en su especialización en el diseño, desarrollo y fabricación de componentes y sistemas de baterías principalmente para vehículos comerciales eléctricos. La empresa ha logrado una tracción significativa en el sector de vehículos comerciales, particularmente en EMEA, experimentando un crecimiento sustancial año tras año. Este enfoque se ve subrayado por su desarrollo de celdas de batería adecuadas para aplicaciones de vehículos comerciales de largo alcance, casos de uso de alta potencia y carga rápida como autobuses y flotas logísticas, y vehículos pesados que operan en escenarios de larga distancia, así como asociaciones con fabricantes de vehículos eléctricos comerciales como King Long, Blackbuck y VDL.",504717050,USD,MVST,SMART,STK,False,"[{'name': 'mvst-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mvst-Q225-10-Q.html'}, {'name': 'mvst-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mvst-Q125-10-Q.html'}]",AU_EL1
automotive,commercial_electric_vehicles,US0953061068,BLUE BIRD CORP,18,"Desarrolla y fabrica autobuses escolares eléctricos, contribuyendo a la adopción de vehículos comerciales de cero emisiones en el sector del transporte educativo.","La participación de Blue Bird en el tema de Vehículos Eléctricos Comerciales es evidente a través de su posición establecida en vehículos propulsados por energías alternativas, un segmento de mercado que inauguró hace más de 15 años. Esto se ve reforzado por la venta de 265 VEs en el último trimestre, lo que representa el 11,5% de las ventas totales, junto con una fuerte captación de pedidos y una cartera de 708 autobuses eléctricos, valorada en 233 millones de dólares. Además, Blue Bird está ampliando su oferta con un nuevo chasis comercial, disponible tanto en propano como en opciones de VE, lo que demuestra un enfoque estratégico continuo en el mercado de VEs comerciales, a pesar de los posibles desafíos relacionados con los aranceles que pueden afectar la producción de VEs.",185200225,USD,BLBD,SMART,STK,False,,AU_EL1
automotive,commercial_electric_vehicles,US92839U2069,VISTEON CORP,19,Proporciona sistemas avanzados de cabina digital y otros componentes electrónicos automotrices que son esenciales para el desarrollo y la funcionalidad de los vehículos eléctricos comerciales.,,79565601,USD,VC,SMART,STK,True,,AU_EL1
automotive,commercial_electric_vehicles,JE00BTDN8H13,APTIV PLC,20,Contribuye al tema de Vehículos Eléctricos Comerciales.,"El compromiso de Aptiv con el tema de Vehículos Eléctricos Comerciales es evidente a través de su provisión de tecnología eléctrica, electrónica y de seguridad activa para los mercados mundiales de automóviles y vehículos comerciales. Esto incluye el suministro de conectores EU de bajo voltaje para el programa de vehículos comerciales de un importante OEM chino. Además, el crecimiento de los ingresos de Aptiv está impulsado por los vehículos comerciales, como lo demuestra un aumento del 14% en el primer trimestre, y sus reservas de Sistemas de Distribución Eléctrica incluyeron mil millones de dólares en plataformas de vehículos electrificados.",748351585,USD,APTV,SMART,STK,True,"[{'name': 'aptv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aptv-FY24-10-K.html'}]",AU_EL1
automotive,commercial_electric_vehicles,US5533681012,MP MATERIALS CORP,21,"Suministra materiales críticos de tierras raras, como neodimio y praseodimio, esenciales para los imanes permanentes utilizados en los motores eléctricos que impulsan los vehículos eléctricos comerciales.","El compromiso de la empresa con el tema de Vehículos Eléctricos Comerciales está relacionado con el uso de elementos de tierras raras en motores y generadores eléctricos para vehículos híbridos y eléctricos. Como proveedor de estos elementos, la empresa tiene como objetivo capitalizar la tendencia de la electrificación, particularmente a medida que se expande la producción nacional de xEV. La demanda de los productos de la empresa se ve influenciada por el crecimiento de los xEV, ya que los elementos de tierras raras sirven como insumos críticos para los imanes de tierras raras utilizados en estos vehículos. La empresa cree que está posicionada para capitalizar las tendencias de electrificación y seguridad de la cadena de suministro.",455592408,USD,MP,SMART,STK,True,"[{'name': 'mp-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mp-Q225-10-Q.html'}]",AU_EL1
automotive,commercial_electric_vehicles,US63942X1063,NAVITAS SEMICONDUCTOR CORP,22,Proporciona semiconductores de potencia que son componentes esenciales para la conversión y gestión eficiente de la energía en vehículos eléctricos comerciales.,"Navitas está aumentando su presencia en el mercado de vehículos eléctricos comerciales, particularmente con su tecnología GeneSiC, que es muy adecuada para los requisitos de mayor potencia, voltaje y confiabilidad de aplicaciones como camiones de larga distancia, montacargas y equipos de minería. La compañía ha asegurado dos importantes clientes de vehículos eléctricos comerciales y anticipa un impacto multimillonario en 2026 de estas victorias. Si bien el mercado de vehículos eléctricos, incluidos los vehículos eléctricos comerciales, afecta las ventas de Navitas, las fuentes de alimentación que incorporan sus productos se utilizan en vehículos eléctricos.",522128117,USD,NVTS,SMART,STK,False,"[{'name': 'nvts-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvts-Q125-10-Q.html'}]",AU_EL1
automotive,commercial_electric_vehicles,US0320951017,AMPHENOL CORP-CL A,23,Proporciona soluciones para el sector de vehículos eléctricos comerciales.,,4493,USD,APH,SMART,STK,True,,AU_EL1
automotive,commercial_electric_vehicles,US5370081045,LITTELFUSE INC,24,"Contribuye a la seguridad y fiabilidad de los vehículos eléctricos comerciales proporcionando tecnologías esenciales de protección de circuitos, detección y control de potencia.",,271184,USD,LFUS,SMART,STK,True,,AU_EL1
automotive,commercial_electric_vehicles,US9258151029,VICOR CORP,25,Desarrolla soluciones de energía esenciales para el funcionamiento y la eficiencia de los vehículos eléctricos comerciales.,"La participación de Vicor en el tema de Vehículos Eléctricos Comerciales se refleja en su servicio al nicho de vehículos eléctricos dentro del segmento de vehículos, junto con la conducción autónoma y los vehículos híbridos. Aunque no es un producto estrella, los productos avanzados y de tipo ""brick"" de Vicor atienden a segmentos de mayor rendimiento y mayor potencia, incluidas las aplicaciones de transporte. A pesar de la ausencia de evidencia directa sobre Vehículos Eléctricos Comerciales, la referencia general de la compañía a vehículos eléctricos sugiere una presencia en el mercado más amplio de VE.",275759,USD,VICR,SMART,STK,True,"[{'name': 'vicr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vicr-Q225-10-Q.html'}, {'name': 'vicr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vicr-Q125-10-Q.html'}]",AU_EL1
automotive,commercial_electric_vehicles,SGXZ55111462,VINFAST AUTO LTD,26,Ofrece vehículos eléctricos adaptados para aplicaciones comerciales.,"La participación de VinFast en el tema de los vehículos eléctricos comerciales es evidente a través de varias iniciativas, incluida la expansión de su Serie Verde con modelos como Limo Green, Minio Green y EC Vans, diseñados para casos de uso de transporte. La empresa se ha asociado con GSM para convertir flotas de taxis a vehículos eléctricos, lo que demuestra un enfoque en aplicaciones comerciales. Además, VinFast ha comenzado a entregar autobuses eléctricos en Vietnam, con planes de expandirse a mercados como Indonesia, Europa, Oriente Medio y EE. UU., y está ampliando su línea de productos para incluir autobuses escolares y minivans eléctricos.",648093140,USD,VFS,SMART,STK,False,,AU_EL1
automotive,commercial_electric_vehicles,US7392761034,POWER INTEGRATIONS INC,27,Contribuye a la industria de vehículos eléctricos comerciales.,"La participación de Power Integrations en el tema de Vehículos Eléctricos Comerciales es evidente a través de su provisión de controladores de puerta de alto voltaje para la conversión de potencia en locomotoras eléctricas y CI de fuentes de alimentación utilizados en vehículos eléctricos. Además, la empresa está desarrollando activamente tecnologías GaN para mejorar la potencia de salida para trenes motrices de vehículos eléctricos y ofrece productos calificados para automoción como los CI InnoSwitch para aplicaciones de vehículos eléctricos. Si bien los productos de la empresa se utilizan en vehículos eléctricos, no hay mención específica de vehículos eléctricos comerciales.",4816793,USD,POWI,SMART,STK,True,"[{'name': 'powi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/powi-Q324-10-Q.html'}, {'name': 'powi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/powi-FY24-10-K.html'}]",AU_EL1
automotive,commercial_electric_vehicles,US1265011056,CTS CORP,28,Proporciona componentes electrónicos críticos y tecnologías de sensores esenciales para la funcionalidad y el desarrollo de vehículos eléctricos comerciales.,"La participación de CTS en el tema de los vehículos eléctricos comerciales se refleja en su segmento de transporte, donde lanzaron un actuador inteligente de próxima generación para el mercado de vehículos comerciales. Sin embargo, la empresa prevé posibles vientos en contra y debilidad en los ingresos relacionados con vehículos comerciales, influenciados por factores como los aranceles comerciales y la dinámica del mercado chino. Sus ventas de transporte han disminuido debido a menores volúmenes de productos relacionados con vehículos comerciales, lo que indica que, si bien están presentes en el mercado, no es un área principal de enfoque estratégico.",6190,USD,CTS,SMART,STK,True,,AU_EL1
