type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
industrial,industrial_machinery,US4385161066,HONEYWELL INTERNATIONAL INC,11,"Desarrolla y fabrica una amplia gama de maquinaria industrial, soluciones de automatización y control que mejoran la productividad, la eficiencia y la seguridad en diversos sectores industriales.",,,4350,USD,HON,SMART,STK,True
industrial,industrial_machinery,US3696043013,GENERAL ELECTRIC,12,"Desarrolla y fabrica una amplia gama de maquinaria industrial, incluidos sistemas avanzados para la aviación, la generación de energía y la energía renovable, contribuyendo significativamente a la infraestructura global y las operaciones industriales.",,,498843743,USD,GE,SMART,STK,True
industrial,industrial_machinery,US2910111044,EMERSON ELECTRIC CO,13,"Proporciona una amplia gama de soluciones de automatización, sistemas de control y componentes críticos que mejoran el rendimiento y la eficiencia de la maquinaria industrial en diversos sectores.",,,6842,USD,EMR,SMART,STK,True
industrial,industrial_machinery,US8807791038,TEREX CORP,14,"Se enfoca en la fabricación de una amplia gama de maquinaria industrial, incluidas plataformas elevadoras, grúas y equipos de procesamiento de materiales, sirviendo a diversos sectores a nivel mundial.","Terex se identifica como un fabricante mundial de equipos industriales, que produce maquinaria de procesamiento de materiales, plataformas elevadoras móviles de personal (MEWP) y equipos para la industria de servicios eléctricos. La empresa diseña, construye y da soporte a productos utilizados en diversos sectores, incluidos el mantenimiento, la fabricación, la energía, los residuos y el reciclaje, y la construcción. Terex también diseña, fabrica, repara y comercializa una amplia gama de equipos de procesamiento de materiales y equipos especializados, como trituradoras, sistemas de lavado, cribas, grúas y camiones hormigonera.","[{'name': 'tex-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tex-Q324-10-Q.html'}, {'name': 'tex-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tex-FY24-10-K.html'}]",12732,USD,TEX,SMART,STK,True
industrial,industrial_machinery,US6882392011,OSHKOSH CORP,15,"Participa en el diseño, la fabricación y la distribución de una diversa gama de maquinaria industrial, incluidos vehículos especializados y equipos de acceso.","La participación de Oshkosh Corporation en el tema de Maquinaria Industrial es evidente a través del diseño, desarrollo y fabricación de vehículos y equipos especialmente diseñados. El segmento de Acceso de la empresa produce plataformas elevadoras y manipuladores telescópicos, que se utilizan en diversas aplicaciones de construcción, industriales, agrícolas y de mantenimiento. Además, el segmento Vocacional fabrica vehículos de servicio de campo y grúas montadas en camiones, lo que demuestra aún más la participación de la empresa en maquinaria industrial.","[{'name': 'osk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/osk-Q225-10-Q.html'}, {'name': 'osk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/osk-FY24-10-K.html'}]",272856,USD,OSK,SMART,STK,True
industrial,industrial_machinery,US2310211063,CUMMINS INC,16,"Proporciona soluciones y componentes de energía críticos, incluidos motores y tecnologías relacionadas, que son integrales para la operación y el rendimiento de diversas maquinarias industriales en sectores globales.",,,6207,USD,CMI,SMART,STK,True
industrial,industrial_machinery,US45687V1061,INGERSOLL-RAND INC,17,"Fabrica y suministra una cartera integral de equipos industriales, que incluyen compresores de aire, bombas y sistemas de manejo de materiales, que son críticos para diversas aplicaciones industriales y procesos operativos.","La participación de Ingersoll Rand en el tema de Maquinaria Industrial es evidente a través de su amplia gama de fabricación, que incluye compresores, bombas, productos de vacío y sopladores. La demanda de la empresa se correlaciona con la utilización de la capacidad industrial, y monitorea activamente los pedidos de compresores, aspiradoras y sopladores industriales, y herramientas eléctricas. Además, las ofertas de productos y servicios de la empresa se diferencian debido a su huella geográfica global y su experiencia en aplicaciones.","[{'name': 'ir-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ir-FY24-10-K.html'}, {'name': 'ir-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ir-Q225-10-Q.html'}]",404509190,USD,IR,SMART,STK,True
industrial,industrial_machinery,US4523081093,ILLINOIS TOOL WORKS,18,"Desarrolla y fabrica una amplia gama de maquinaria industrial y herramientas relacionadas, sirviendo a diversas aplicaciones de fabricación e industriales.","La participación de ITW en el tema de Maquinaria Industrial es evidente a través de su diversa gama de productos y equipos industriales. El segmento de Equipos de Alimentos de la empresa fabrica equipos para lavado de vajilla, cocción, refrigeración y procesamiento de alimentos, mientras que el segmento de Productos Especializados produce sistemas de transporte y automatización de líneas para las industrias de alimentos y bebidas, junto con equipos de envasado de bebidas y codificación de productos. Además, el segmento de Pruebas y Medición y Electrónica de ITW participa en la producción de equipos para probar y medir materiales, estructuras, gases y fluidos, y su segmento de Soldadura fabrica equipos de soldadura por arco para diversas aplicaciones industriales y comerciales.","[{'name': 'itw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/itw-Q225-10-Q.html'}, {'name': 'itw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/itw-Q324-10-Q.html'}, {'name': 'itw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/itw-FY24-10-K.html'}]",8620,USD,ITW,SMART,STK,True
industrial,industrial_machinery,JP3787000003,HITACHI CONSTRUCTION MACHINE,19,"Fabrica y distribuye una amplia gama de maquinaria de construcción, contribuyendo directamente al sector de la maquinaria industrial.",,,14016477,JPY,6305,SMART,STK,False
industrial,industrial_machinery,US68902V1070,OTIS WORLDWIDE CORP,20,"Diseña, fabrica, instala y da servicio a ascensores y escaleras mecánicas, componentes esenciales dentro del sector de maquinaria industrial.","Otis es un fabricante líder de ascensores, escaleras mecánicas y pasillos rodantes, todos los cuales se clasifican como maquinaria industrial. El negocio principal de la empresa gira en torno a la fabricación, instalación y servicio de ascensores y escaleras mecánicas. Como la empresa de fabricación de ascensores y escaleras mecánicas líder en el mundo, las operaciones de Otis indican un compromiso sustancial, aunque no necesariamente estratégico, con el sector de la maquinaria industrial.","[{'name': 'otis-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/otis-Q225-10-Q.html'}]",410755402,USD,OTIS,SMART,STK,True
industrial,industrial_machinery,US2600031080,DOVER CORP,21,Un proveedor principal de soluciones y equipos dentro de la industria de Maquinaria Industrial.,"La participación de Dover en el tema de Maquinaria Industrial es evidente a través de varios de sus segmentos. El segmento de Productos de Ingeniería suministra equipos y componentes a los mercados industriales de cabrestantes y polipastos, mientras que el segmento de Imagen e Identificación proporciona equipos al sector de fabricación industrial. Además, el segmento de Soluciones de Bombas y Procesos fabrica equipos de procesamiento de polímeros y atiende aplicaciones de fabricación industrial diversificadas, incluidas bombas especializadas, medidores de flujo y componentes de precisión, aunque la empresa también se enfoca en proyectos de productividad y expansión de capacidad.","[{'name': 'dov-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dov-Q225-10-Q.html'}, {'name': 'dov-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dov-Q125-10-Q.html'}]",6517,USD,DOV,SMART,STK,True
industrial,industrial_machinery,FI0009013403,KONE OYJ-B,22,"Diseña, fabrica, instala y da servicio a ascensores, escaleras mecánicas y puertas automáticas, contribuyendo al sector de la maquinaria industrial al facilitar el flujo eficiente de personas y mercancías en edificios y entornos urbanos.",,,34781486,EUR,KNEBV,HEX,STK,False
industrial,industrial_machinery,US62955J1034,NOV INC,23,"Fabrica y suministra una amplia gama de maquinaria, equipos y componentes industriales principalmente para la industria del petróleo y el gas, apoyando las operaciones de exploración, perforación y producción a nivel mundial.","El segmento de Equipos Energéticos de NOV participa en el tema de maquinaria industrial a través de la fabricación y el soporte de equipos de capital y sistemas integrados para la exploración, producción de petróleo y gas, y otros mercados de energía marina, industrial y renovable. La empresa proporciona equipos de perforación, sistemas de procesos y tuberías flexibles submarinas, con un crecimiento en las ventas de equipos de capital impulsado por los equipos de producción y perforación. Además, el negocio de Marina y Construcción de NOV proporciona grúas y equipos de tendido de cables, con una creciente capacidad de carga del gancho y automatización que impulsan la eficiencia operativa, mientras que la demanda de equipos de capital en el Medio Oriente se mantiene resiliente a medida que los clientes invierten en la actualización y modernización de los equipos de perforación y completación.","[{'name': 'nov-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nov-Q324-10-Q.html'}]",462100032,USD,NOV,SMART,STK,True
industrial,industrial_machinery,US42704L1044,HERC HOLDINGS INC,24,"Contribuye a la disponibilidad y utilización de maquinaria industrial a través de su extensa flota de alquiler, satisfaciendo diversas necesidades comerciales e industriales.","La participación de H&E Equipment Services en el tema de Maquinaria Industrial es evidente en sus operaciones comerciales principales, que incluyen el alquiler y la venta de una variedad de equipos como plataformas de trabajo aéreas, equipos de movimiento de tierras y equipos de manejo de materiales. Los ingresos de la empresa se derivan principalmente del alquiler de equipos, la venta de equipos de alquiler y la venta de equipos nuevos, piezas y suministros. Además, las importantes inversiones de H&E en equipos de alquiler, ejemplificadas por gastos de $187 millones durante los tres meses finalizados el 31 de marzo de 2025, y sus adquisiciones estratégicas, como H&E Equipment Services Inc., subrayan la importancia de la maquinaria industrial para la empresa.","[{'name': 'hri-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hri-Q125-10-Q.html'}]",236086467,USD,HRI,SMART,STK,False
industrial,industrial_machinery,US0113111076,ALAMO GROUP INC,25,"Desarrolla y fabrica una amplia gama de maquinaria industrial para el mantenimiento de infraestructuras, la agricultura y otras aplicaciones exigentes.","La empresa tiene una presencia significativa en el sector de Maquinaria Industrial, principalmente a través de su División de Equipos Industriales. Esta división representa una parte sustancial de las ventas netas de la empresa, como lo demuestra la contribución del 58,1% en los primeros tres meses de 2025. La empresa ha experimentado una fuerte demanda de productos en esta división, lo que ha resultado en un crecimiento orgánico considerable y un aumento de las ventas, particularmente en líneas de productos como excavadoras, camiones de vacío y equipos de remoción de nieve. La empresa también destinó una planta a la fabricación de equipos de remoción de nieve y está consolidando instalaciones más pequeñas dentro de la división Industrial, lo que demuestra un compromiso para optimizar las operaciones.","[{'name': 'alg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/alg-Q324-10-Q.html'}, {'name': 'alg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/alg-Q125-10-Q.html'}, {'name': 'alg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/alg-Q225-10-Q.html'}, {'name': 'alg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/alg-FY24-10-K.html'}]",2009780,USD,ALG,SMART,STK,True
industrial,industrial_machinery,US5339001068,LINCOLN ELECTRIC HOLDINGS,26,"Fabrica equipos de soldadura por arco, equipos de corte por plasma y oxicorte, y sistemas de soldadura robótica, sirviendo a diversas aplicaciones industriales.","La participación de Leco en el tema de Maquinaria Industrial es evidente en su posición como el mayor diseñador y fabricante mundial de productos de soldadura y corte por arco, incluidos equipos de soldadura por arco, cortadoras de plasma CNC y sistemas de alimentación de alambre. El enfoque de la empresa en productos de soldadura y corte, componentes esenciales en diversos procesos de fabricación, subraya su importancia en el sector de la maquinaria industrial. Además, la mención de los fabricantes de equipos originales (OEM) de maquinaria agrícola por parte de la empresa indica una conexión con el panorama más amplio de la maquinaria industrial.","[{'name': 'leco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/leco-Q125-10-Q.html'}, {'name': 'leco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/leco-Q324-10-Q.html'}]",4814179,USD,LECO,SMART,STK,True
industrial,industrial_machinery,US8873891043,TIMKEN CO,27,Proporciona rodamientos de ingeniería esenciales y productos de transmisión de potencia que son críticos para la operación confiable y la eficiencia de varios tipos de maquinaria industrial.,"El compromiso de The Timken Company con el tema de la maquinaria industrial es evidente a través del diseño y la fabricación de rodamientos de ingeniería y productos de movimiento industrial. Estos productos están diseñados para mejorar la fiabilidad y la eficiencia de la maquinaria y el equipo a nivel mundial. La cartera de la empresa presenta muchas marcas industriales sólidas, lo que refleja su conocimiento e innovación de larga data en el campo.","[{'name': 'tkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tkr-Q324-10-Q.html'}, {'name': 'tkr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tkr-FY24-10-K.html'}, {'name': 'tkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tkr-Q225-10-Q.html'}]",12826,USD,TKR,SMART,STK,True
industrial,industrial_machinery,US34354P1057,FLOWSERVE CORP,28,"Proporciona productos críticos de movimiento y control de fluidos, incluidas bombas, válvulas y sellos, esenciales para la operación y eficiencia de la maquinaria industrial en diversos sectores.","El papel de Flowserve en el tema de Maquinaria Industrial se ve subrayado por su posición como fabricante líder de sistemas integrales de control de flujo. La empresa desarrolla y fabrica equipos de control de flujo de ingeniería de precisión, que son integrales para el movimiento, control y protección de materiales en los procesos críticos de los clientes. Como fabricante y proveedor de servicios posventa, Flowserve demuestra su compromiso con la maquinaria industrial a través del desarrollo de estos equipos.","[{'name': 'fls-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fls-FY24-10-K.html'}]",6477749,USD,FLS,SMART,STK,True
industrial,industrial_machinery,US8910921084,TORO CO,29,"Desarrolla y produce maquinaria industrial para el cuidado del césped, paisajismo, construcción y aplicaciones de riego.","El negocio de The Toro Company se centra en el diseño, fabricación, comercialización y venta de una diversa gama de maquinaria industrial, incluyendo equipos profesionales de mantenimiento de césped, sistemas de riego de césped, equipos de paisajismo, productos de gestión de nieve y hielo, sistemas de riego agrícola, y equipos de construcción subterránea, de alquiler y especializados. El segmento profesional de la empresa se ve notablemente impulsado por los envíos de equipos de construcción subterránea y productos para campos de golf y terrenos. Además, la empresa capitaliza estratégicamente el impulso dentro de su segmento profesional, particularmente en la construcción subterránea y las soluciones para campos de golf y terrenos, lo que impulsa el crecimiento y la expansión de los márgenes.","[{'name': 'ttc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ttc-FY24-10-K.html'}, {'name': 'ttc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttc-Q125-10-Q.html'}]",13024,USD,TTC,SMART,STK,True
industrial,industrial_machinery,US3841091040,GRACO INC,30,"Fabrica y comercializa equipos y sistemas de manejo de fluidos, sirviendo como un proveedor importante dentro del sector de maquinaria industrial.","El negocio de Graco está significativamente ligado al tema de la maquinaria industrial a través del diseño, fabricación y comercialización de sistemas y equipos para la gestión de fluidos y recubrimientos en aplicaciones industriales. La empresa se especializa en equipos para el manejo de materiales difíciles, incluidos aquellos con altas viscosidades, propiedades abrasivas o corrosivas, y materiales de múltiples componentes que requieren un control preciso de la relación. Esto se ve aún más respaldado por la adquisición por parte de Graco de Color Service, un fabricante mundial de sistemas automáticos de dosificación de precisión especializados para polvos y líquidos, y gastos de capital de 30 millones de dólares.","[{'name': 'ggg-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ggg-Q324-10-Q.html'}, {'name': 'ggg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ggg-FY24-10-K.html'}, {'name': 'ggg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ggg-Q225-10-Q.html'}]",7563,USD,GGG,SMART,STK,True
industrial,industrial_machinery,US4778391049,JBT MAREL CORP,31,"Diseña, fabrica y da servicio a equipos utilizados en diversas operaciones industriales de producción y procesamiento.","La participación de JBT en el tema de Maquinaria Industrial es evidente en su especialización en el diseño, fabricación y servicio de tecnología de vanguardia, sistemas y software para una amplia gama de mercados finales de alimentos y bebidas. Reforzando este enfoque, la empresa adquirió Marel hf., una empresa multinacional de procesamiento de alimentos que fabrica equipos y proporciona servicios para el procesamiento de alimentos en las industrias avícola, cárnica, pesquera y de alimentos para mascotas. JBT Marel ofrece una cartera integral de soluciones, servicios y software que cubren el procesamiento primario, secundario y adicional, lo que les brinda la flexibilidad de ensamblar equipos y obtener y fabricar piezas en su huella global.","[{'name': 'jbtm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jbtm-FY24-10-K.html'}]",52619008,USD,JBTM,SMART,STK,True
industrial,industrial_machinery,US45167R1041,IDEX CORP,32,"Proporciona una diversa gama de productos de ingeniería y sistemas fluidos, incluyendo bombas, válvulas y otros equipos especializados, que son componentes críticos para diversas aplicaciones de maquinaria industrial en múltiples sectores.",,,8377,USD,IEX,SMART,STK,True
industrial,industrial_machinery,US2576511099,DONALDSON CO INC,33,Suministra sistemas de filtración críticos y piezas de repuesto que mejoran el rendimiento y la longevidad de la maquinaria industrial en diversas aplicaciones.,"La participación de DCI en el tema de la Maquinaria Industrial se refleja en su provisión de una diversa gama de productos y servicios para clientes industriales. La cartera industrial de la empresa incluye equipos, componentes auxiliares y piezas de repuesto, así como servicios y monitorización del rendimiento diseñados para mejorar la productividad y la eficiencia de la fabricación. Estas ofertas, entregadas a nivel mundial, indican el papel de DCI en el apoyo al sector de la maquinaria industrial, aunque se infiere dentro de su cartera industrial más amplia.","[{'name': 'dci-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dci-FY24-10-K.html'}, {'name': 'dci-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q125-10-Q.html'}, {'name': 'dci-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q225-10-Q.html'}, {'name': 'dci-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q325-10-Q.html'}]",6353,USD,DCI,SMART,STK,True
industrial,industrial_machinery,US6153942023,MOOG INC-CLASS A,34,"Suministra productos y sistemas avanzados de control de movimiento que son cruciales para la automatización, precisión y eficiencia de la maquinaria industrial.","La conexión de la empresa con el tema de Maquinaria Industrial se deriva de que sus productos se utilizan en maquinaria industrial pesada, específicamente para el conformado y prensado de metales. La empresa proporciona varios componentes y sistemas para estas aplicaciones dentro del mercado industrial. Si bien la empresa menciona constantemente esta aplicación, no parece ser un enfoque estratégico principal, y el segmento Industrial contribuye con $240 millones de los $971 millones totales en ventas netas.","[{'name': 'moga-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/moga-Q225-10-Q.html'}, {'name': 'moga-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/moga-FY24-10-K.html'}, {'name': 'moga-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/moga-Q325-10-Q.html'}, {'name': 'moga-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/moga-Q125-10-Q.html'}]",755608,USD,MOG A,SMART,STK,True
