industry_id,theme_id,symbol,industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,exchange,assetType
RE,UR4,CMI,real estate,urban_transport,US2310211063,CUMMINS INC,15,"Proporciona motores y soluciones de energía para una amplia gama de aplicaciones de transporte urbano, incluidos autobuses de tránsito público y vehículos comerciales, contribuyendo al movimiento de personas y mercancías dentro de las ciudades.","La participación de Cummins en el tema de Transporte Urbano se refleja en el uso de sus motores en autobuses. Si bien la empresa fabrica motores para autobuses, esta aplicación es parte de una gama más amplia que incluye camiones, vehículos recreativos y diversos usos industriales. La inclusión de autobuses en las aplicaciones de motores de la empresa indica una presencia general en el transporte urbano, aunque sin detalles explícitos sobre la contribución a los ingresos o inversiones estratégicas importantes en esta área específica.","[{'name': 'cmi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cmi-FY24-10-K.html'}]",6207,USD,SMART,STK
RE,UR4,VRRM,real estate,urban_transport,US92511U1025,VERRA MOBILITY CORP,16,"Proporciona soluciones tecnológicas de movilidad inteligente, incluyendo peajes automatizados, procesamiento de infracciones y gestión de flotas, que son cruciales para una infraestructura de transporte urbano eficiente.","Verra Mobility se relaciona con el tema del Transporte Urbano a través de su segmento de Soluciones Gubernamentales, que proporciona soluciones y servicios de control fotográfico, incluido el control de velocidad, semáforos en rojo, brazos de parada de autobuses escolares y carriles de autobuses. Estas soluciones tienen como objetivo reducir las infracciones de tráfico y mejorar la seguridad para los municipios y las agencias encargadas de hacer cumplir la ley. Además, el segmento de Soluciones de Estacionamiento ofrece software, procesamiento de transacciones y soluciones de hardware a los municipios, lo que indica aún más la participación de la empresa en la gestión del transporte urbano.","[{'name': 'vrrm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrrm-Q225-10-Q.html'}]",337722877,USD,SMART,STK
RE,UR4,TPC,real estate,urban_transport,US9011091082,TUTOR PERINI CORP,17,"Participa en importantes proyectos de construcción de infraestructura de transporte urbano, incluidos sistemas de tránsito masivo, autopistas y puentes, contribuyendo al desarrollo y la mejora de la movilidad urbana.","El compromiso de Tutor Perini con el tema del Transporte Urbano es evidente a través de su participación en numerosos proyectos de tránsito masivo en varias ubicaciones, incluidas California, Hawái y el Noreste. Estos proyectos van desde líneas de ferrocarril y corredores de tránsito hasta infraestructura relacionada con aeropuertos, como el proyecto de reemplazo de AirTrain de Newark, y la compañía está licitando activamente en nuevas oportunidades como el proyecto de reemplazo de la Terminal de Autobuses de Midtown en Nueva York. El crecimiento de los ingresos del segmento civil de la compañía se atribuye en parte a un aumento en las actividades de ejecución de proyectos en estos proyectos de tránsito masivo, lo que resalta aún más la importancia de este tema para la compañía.","[{'name': 'tpc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tpc-Q225-10-Q.html'}, {'name': 'tpc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tpc-Q125-10-Q.html'}, {'name': 'tpc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tpc-FY24-10-K.html'}]",60037751,USD,SMART,STK
RE,UR4,OUT,real estate,urban_transport,US69007J3041,OUTFRONT MEDIA INC,18,"Aprovecha los sistemas de tránsito urbano al proporcionar extensas plataformas de publicidad exterior en autobuses, metros y ferrocarriles, integrando mensajes comerciales en el desplazamiento urbano diario.","La participación de la empresa en el tema del Transporte Urbano es evidente a través de la operación de pantallas publicitarias de tránsito bajo contratos exclusivos multianuales con municipios de grandes ciudades de EE. UU., incluidas las implementaciones de pantallas digitales en andenes de metro y tren. La empresa obtiene ingresos de la publicidad de tránsito, incluidos los ingresos digitales del MTA de Nueva York, y tiene pantallas en los 25 mercados más grandes de EE. UU. Los ingresos de tránsito han experimentado un crecimiento, impulsado por los ingresos digitales, y la empresa se centra en franquicias de tránsito importantes como el MTA de Nueva York.","[{'name': 'out-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/out-FY24-10-K.html'}, {'name': 'out-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/out-Q125-10-Q.html'}, {'name': 'out-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/out-Q324-10-Q.html'}]",753278762,USD,SMART,STK
RE,UR4,GVA,real estate,urban_transport,US3873281071,GRANITE CONSTRUCTION INC,19,"Implica la construcción y rehabilitación de infraestructuras críticas para el transporte urbano, incluyendo carreteras, puentes y sistemas de transporte público.","La empresa demuestra su compromiso con el transporte urbano a través de sus soluciones de infraestructura tanto para clientes públicos como privados, principalmente en los Estados Unidos. La empresa se concentra en proyectos de infraestructura, incluida la construcción de calles, carreteras, autopistas, instalaciones de tránsito masivo e infraestructura aeroportuaria. Los proyectos de infraestructura de la empresa también incluyen instalaciones de tránsito masivo.","[{'name': 'gva-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gva-Q225-10-Q.html'}, {'name': 'gva-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gva-Q125-10-Q.html'}, {'name': 'gva-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gva-Q224-10-Q.html'}]",2743636,USD,SMART,STK
RE,UR4,AUR,real estate,urban_transport,US0517741072,AURORA INNOVATION INC,20,"Desarrolla tecnología de conducción autónoma diseñada para mejorar la eficiencia y la seguridad en las redes de transporte urbano, permitiendo vehículos autónomos para servicios de transporte compartido y entrega.","El desarrollo por parte de Aurora del Aurora Driver, diseñado para transformar el mercado mundial del transporte, se extiende al transporte urbano a través de la movilidad de pasajeros y la entrega de productos locales. El Aurora Driver está diseñado como una plataforma para adaptarse e interoperar entre tipos de vehículos y aplicaciones. Las capacidades de la empresa en conducción en autopista desarrolladas para camiones son transferibles a vehículos de pasajeros en aplicaciones de transporte de pasajeros, fortaleciendo sus ventajas competitivas.","[{'name': 'aur-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aur-Q225-10-Q.html'}]",524706371,USD,SMART,STK
RE,UR4,RIVN,real estate,urban_transport,US76954A1034,RIVIAN AUTOMOTIVE INC-A,21,"Desarrolla vehículos eléctricos, incluyendo furgonetas comerciales diseñadas para la entrega de última milla, contribuyendo a la logística y el transporte urbano sostenible y eficiente.",,,525768800,USD,SMART,STK
RE,UR4,REVG,real estate,urban_transport,US7495271071,REV GROUP INC,22,Proporciona una diversa gama de vehículos especializados esenciales para servicios públicos y operaciones comerciales dentro de entornos urbanos.,,,263852222,USD,SMART,STK
RE,UR4,LAMR,real estate,urban_transport,US5128161099,LAMAR ADVERTISING CO-A,23,"Proporciona soluciones de publicidad exterior a lo largo de rutas de transporte urbano, llegando a viajeros y desplazados dentro de las áreas metropolitanas.","La participación de Lamar Advertising en el tema de Transporte Urbano se refleja en sus contratos de publicidad en tránsito, específicamente el contrato de tránsito de Vancouver, ahora terminado. Este contrato, que se esperaba que generara 23,5 millones de USD en ingresos pero con una contribución de EBITDA inferior al 10 %, implicaba envolver autobuses para dirigirse a personas en las comunidades circundantes. La operación de Vancouver difería del negocio de tránsito típico de Lamar, ya que su audiencia eran los pasajeros de los trenes, lo que provocó una recuperación más lenta de COVID y, en última instancia, condujo a la terminación del contrato.",,174076715,USD,SMART,STK
RE,UR4,ACHR,real estate,urban_transport,US03945R1023,ARCHER AVIATION INC-A,24,"Desarrolla aeronaves eléctricas de despegue y aterrizaje vertical (eVTOL) diseñadas para introducir soluciones de movilidad aérea urbana, contribuyendo así al futuro del transporte urbano.","El enfoque de Archer en el Transporte Urbano es evidente en sus esfuerzos por comercializar el avión Midnight para su uso en las principales ciudades del mundo, colaborando con las autoridades de aviación y socios estratégicos para establecer redes de movilidad aérea urbana. La empresa está integrando su red con la infraestructura de aviación existente, particularmente en el área de Nueva York, incluidos aeropuertos y helipuertos. Las iniciativas de Archer también implican el lanzamiento seguro de operaciones comerciales de taxis aéreos en todo Estados Unidos y la utilización de IA para modernizar el ecosistema de la aviación.","[{'name': 'achr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/achr-Q225-10-Q.html'}]",514640214,USD,SMART,STK
RE,UR4,JOBY,real estate,urban_transport,KYG651631007,JOBY AVIATION INC,25,"Desarrolla aeronaves eléctricas de despegue y aterrizaje vertical (eVTOL) para proporcionar servicios comerciales de pasajeros, contribuyendo significativamente al avance de las soluciones de movilidad aérea urbana.","El enfoque de Joby en el transporte urbano es evidente en el desarrollo de una aeronave eVTOL diseñada para un servicio rápido y conveniente dentro de las ciudades. La compañía ha dedicado más de una década al diseño y prueba de esta aeronave eléctrica tripulada, optimizada para rutas urbanas con un alcance objetivo de hasta 100 millas, alineándose con la mayoría de las rutas urbanas en ciudades importantes como Nueva York y Los Ángeles. Joby tiene como objetivo proporcionar un servicio de transporte aéreo compartido que reduzca significativamente los tiempos de viaje en comparación con el transporte terrestre tradicional, con planes para operaciones iniciales de pasajeros en 2025 o 2026.","[{'name': 'joby-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/joby-FY24-10-K.html'}]",507188246,USD,SMART,STK
RE,UR4,VMI,real estate,urban_transport,US9202531011,VALMONT INDUSTRIES,26,Contribuye a la infraestructura fundamental y a los aspectos operativos de los sistemas de transporte urbano.,,,275665,USD,SMART,STK
RE,UR4,APH,real estate,urban_transport,US0320951017,AMPHENOL CORP-CL A,27,Abarca actividades relacionadas con el tema del Transporte Urbano.,,,4493,USD,SMART,STK
RE,UR4,LCID,real estate,urban_transport,US5494982029,LUCID GROUP INC,28,Contribuye al transporte urbano ofreciendo vehículos eléctricos que brindan soluciones de movilidad avanzadas y sostenibles para entornos urbanos.,,,810758322,USD,SMART,STK
RE,UR4,BDC,real estate,urban_transport,US0774541066,BELDEN INC,29,Las contribuciones específicas de la empresa al tema del Transporte Urbano no se pueden determinar sin información adicional.,,,29863855,USD,SMART,STK
RE,UR4,DGII,real estate,urban_transport,US2537981027,DIGI INTERNATIONAL INC,30,Sus actividades comerciales están conectadas con el tema de la industria del transporte urbano.,"La participación de Digi International en el transporte urbano se destaca por una victoria significativa con el NYC DOT, junto con la observación de que el transporte público se ha recuperado. Este resurgimiento del transporte público, junto con el proyecto NYC DOT, señala una tendencia positiva para el negocio de la empresa dentro del sector del transporte urbano. Si bien la recuperación del transporte público contribuye al negocio, la empresa también se beneficia de entornos de borde y centros de datos, con la IA proporcionando un impulso adicional.",,268443,USD,SMART,STK
RE,UR4,VFS,real estate,urban_transport,SGXZ55111462,VINFAST AUTO LTD,31,Ofrece vehículos eléctricos que apoyan la evolución del transporte urbano hacia modelos más sostenibles y eficientes.,,,648093140,USD,SMART,STK
