industry,theme,isin_code,name,rank,description,evidence,evidenceSources,ib_conid,currency,symbol,exchange,assetType,navigable,theme_id
entertainment and media,esports_and_gaming,US0079031078,ADVANCED MICRO DEVICES,11,"Proporciona procesadores y tarjetas gráficas de alto rendimiento que potencian PC para juegos, consolas e infraestructura de esports, contribuyendo a experiencias de juego inmersivas y entornos de esports competitivos.","AMD demuestra su participación en el tema de los Esports y los Videojuegos a través de varias actividades clave. Los procesadores Ryzen de la empresa son reconocidos como una opción preferida para los jugadores, y el lanzamiento de las GPUs de la serie Radeon 9070, con la nueva arquitectura RDNA 4, se dirige al mercado de jugadores entusiastas al ofrecer trazado de rayos mejorado y escalado basado en IA para juegos 4K de alta calidad. Además, AMD ha ampliado su asociación con Sony para desarrollar un SoC semipersonalizado para la PlayStation 5 Pro, diseñado para mejorar el rendimiento gráfico y permitir el escalado impulsado por IA. Si bien los ingresos del segmento de juegos han disminuido, el enfoque continuo de AMD en productos y tecnologías relacionados con los juegos subraya su importancia para la empresa.","[{'name': 'amd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amd-Q324-10-Q.html'}, {'name': 'amd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amd-FY24-10-K.html'}]",4391,USD,AMD,SMART,STK,True,ESP
entertainment and media,esports_and_gaming,JP3758190007,NEXON CO LTD,12,Se enfoca en desarrollar y operar una cartera diversa de juegos en línea que atraen a una gran base de jugadores dentro del ecosistema global de esports y videojuegos.,,,98678502,JPY,3659,SMART,STK,False,ESP
entertainment and media,esports_and_gaming,CH0025751329,LOGITECH INTERNATIONAL-REG,13,"Proporciona una amplia gama de periféricos y accesorios para videojuegos, mejorando el rendimiento y la experiencia tanto para profesionales de esports como para jugadores generales.","El compromiso de Logitech con el tema de los Esports y los Videojuegos es evidente a través de su enfoque en proporcionar herramientas y soluciones para los jugadores. La empresa reconoce el crecimiento y la evolución continuos de los videojuegos, particularmente los videojuegos sociales y los esports, como una oportunidad significativa. La categoría de videojuegos de Logitech, que incluye ratones para juegos, volantes, auriculares y servicios de Streamlabs, experimentó un aumento de ventas del 9%, lo que destaca la inversión de la empresa y la importancia estratégica de este segmento, con ventas de videojuegos que contribuyen aproximadamente al 29,4% de las ventas totales.","[{'name': 'logi-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/logi-FY25-10-K.html'}]",39999891,CHF,LOGN,SMART,STK,False,ESP
entertainment and media,esports_and_gaming,KR7259960003,KRAFTON INC,14,Impulsa la participación en el tema de Esports y Videojuegos a través de su desarrollo y publicación de títulos de battle royale de popularidad mundial que sustentan ligas y torneos de videojuegos competitivos.,,,517609864,KRW,259960,KSE,STK,False,ESP
entertainment and media,esports_and_gaming,US26142V1052,DRAFTKINGS INC-CL A,15,"Opera como una empresa digital de entretenimiento deportivo y juegos, que ofrece a los usuarios productos de fantasía diaria y apuestas deportivas, contribuyendo así a la industria del juego en general.","DraftKings se identifica como una empresa de entretenimiento deportivo digital y juegos, que ofrece a los usuarios diversas ofertas de productos, que incluyen apuestas deportivas en línea y minoristas (Sportsbook), casino en línea (iGaming) y deportes de fantasía diarios (DFS). Una parte importante de los ingresos de la empresa se deriva de Sportsbook e iGaming, lo que destaca la importancia de estas ofertas. La empresa se enfoca en expandir sus ofertas de productos de sportsbook e iGaming, lo que indica una inversión importante y una prioridad estratégica dentro del sector de los juegos. DraftKings también invierte en ofertas de productos y tecnología para lanzar nuevas innovaciones de productos en el espacio de los juegos.","[{'name': 'dkng-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dkng-Q225-10-Q.html'}, {'name': 'dkng-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dkng-Q125-10-Q.html'}, {'name': 'dkng-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dkng-FY24-10-K.html'}]",560105364,USD,DKNG,SMART,STK,False,ESP
entertainment and media,esports_and_gaming,JP3778630008,BANDAI NAMCO HOLDINGS INC,16,Contribuye a la temática de Esports y Videojuegos a través de sus actividades comerciales.,,,36215830,JPY,7832,SMART,STK,False,ESP
entertainment and media,esports_and_gaming,IE00BWT6H894,FLUTTER ENTERTAINMENT PLC-DI,17,Contribuye a la industria de los esports y los videojuegos al ofrecer mercados de apuestas y plataformas de entretenimiento.,"La conexión de Flutter con el tema de los Esports y los Videojuegos se produce principalmente a través de sus ofertas de iGaming y apuestas deportivas. Los productos principales de la empresa incluyen iGaming, con un crecimiento reportado de Jugadores Mensuales Promedio e ingresos tanto en los segmentos de EE. UU. como en los Internacionales. Si bien la empresa no menciona explícitamente los esports, su amplia participación en las apuestas deportivas, en particular las apuestas en vivo, y los deportes de fantasía diarios sugieren una superposición menor con el panorama general de los videojuegos. El enfoque de la empresa en las casas de apuestas y el iGaming, así como las licencias de juego, implican cierta asignación de recursos hacia los esports y los videojuegos.","[{'name': 'flut-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flut-Q125-10-Q.html'}, {'name': 'flut-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flut-Q225-10-Q.html'}]",680895249,USD,FLUT,SMART,STK,False,ESP
entertainment and media,esports_and_gaming,US30303M1027,META PLATFORMS INC-CLASS A,18,"Aprovecha sus plataformas y tecnologías de realidad virtual para albergar comunidades de jugadores, facilitar el intercambio de contenido y permitir experiencias de juego inmersivas dentro del panorama de los esports y los videojuegos.",,,107113386,USD,META,SMART,STK,True,ESP
entertainment and media,esports_and_gaming,US7075691094,PENN ENTERTAINMENT INC,19,Está activa en la industria de Esports y Videojuegos.,"La participación de PENN Entertainment en los esports y los juegos es evidente a través de sus plataformas ESPN BET y theScore Bet, que impulsan el rendimiento y facilitan la venta cruzada al negocio de iCasino. La integración de opciones de apuestas dentro del ecosistema de ESPN, incluidas experiencias de apuestas personalizadas, resalta el enfoque de la empresa en mejorar la participación del usuario. Además, la posición de PENN como proveedor de experiencias integradas de entretenimiento, contenido deportivo y juegos de casino subraya su participación en el sector de juegos más amplio.","[{'name': 'penn-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/penn-Q324-10-Q.html'}]",4816415,USD,PENN,SMART,STK,True,ESP
entertainment and media,esports_and_gaming,US40434L1052,HP INC,20,"Proporciona una gama de soluciones de hardware, incluyendo PC para juegos y accesorios, que apoyan la industria de los esports y los juegos.","La participación de HP en el tema de Esports y Videojuegos es evidente a través de su enfoque en PC para juegos, HyperX y accesorios para juegos, identificados como áreas clave de crecimiento. La empresa tiene como objetivo ganar impulso e impulsar la innovación en el mercado de los juegos, particularmente dentro de los segmentos de consumo premium. HP ofrece dispositivos, servicios y suscripciones para juegos, con un enfoque en oportunidades de crecimiento en los mercados de juegos, contribuyendo a las ganancias de cuota en los sectores de PC tanto comerciales como de consumo. Esto está respaldado además por el enfoque de la empresa en hacer crecer su negocio de juegos más rápido que su negocio principal.","[{'name': 'hpq-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hpq-FY24-10-K.html'}, {'name': 'hpq-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpq-Q324-10-Q.html'}, {'name': 'hpq-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hpq-Q125-10-Q.html'}]",209411801,USD,HPQ,SMART,STK,True,ESP
entertainment and media,esports_and_gaming,US48123V1026,ZIFF DAVIS INC,21,Mantiene una presencia en la industria de Esports y Videojuegos.,"La participación de Ziff Davis en el tema de los Esports y los videojuegos es evidente a través de su segmento de Gaming & Entertainment, que experimentó un crecimiento de los ingresos. La cartera de la empresa incluye marcas líderes en videojuegos, y su negocio de Digital Media se especializa en este mercado. IGN, una marca clave, se posiciona en el centro de la industria de los videojuegos y organiza el evento IGN Live, que esencialmente ha reemplazado a E3. Además, la empresa ofrece suscripciones digitales de videojuegos a través de Humble Bundle.","[{'name': 'zd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/zd-FY24-10-K.html'}, {'name': 'zd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/zd-Q324-10-Q.html'}]",98538357,USD,ZD,SMART,STK,True,ESP
entertainment and media,esports_and_gaming,US03831W1080,APPLOVIN CORP-CLASS A,22,"Proporciona una plataforma integral para desarrolladores de aplicaciones móviles, incluidos desarrolladores de juegos, para crecer y monetizar sus aplicaciones, apoyando directamente el sector de juegos móviles dentro de la industria más amplia de Esports y Juegos.",,,481863646,USD,APP,SMART,STK,True,ESP
entertainment and media,esports_and_gaming,US36467W1099,GAMESTOP CORP-CLASS A,23,"Sirve como un canal minorista para videojuegos, consolas y accesorios de juego, apoyando a la comunidad de esports y juegos en general.",,,36285627,USD,GME,SMART,STK,True,ESP
entertainment and media,esports_and_gaming,US4180561072,HASBRO INC,24,"Aprovecha sus propiedades intelectuales para iniciativas de juegos digitales, incluido el desarrollo y el juego competitivo de su juego de cartas coleccionables, Magic: The Gathering.",,,754956,USD,HAS,SMART,STK,True,ESP
