type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
entertainment and media,media_diversification,US00724F1012,ADOBE INC,13,"Proporciona herramientas de software esenciales que permiten la creación, edición y adaptación de diversos contenidos multimedia en múltiples plataformas y formatos.","El enfoque de Adobe para la diversificación de medios es evidente en su combinación de ofertas de Medios Digitales y Experiencia Digital, ejemplificado por soluciones como Adobe GenStudio, que permite a los clientes administrar contenido en varios canales. Las innovaciones de Adobe han transformado la forma en que diversas entidades interactúan en todo tipo de medios, y su Experience Cloud facilita la entrega y optimización de contenido a través de Adobe Experience Manager. Además, Adobe está evolucionando su plataforma Acrobat para mejorar la creación y colaboración de contenido, lo que indica una estrategia de diversificación, mientras que sus soluciones satisfacen las necesidades de los profesionales creativos y de marketing, apoyando la ejecución de campañas en múltiples canales.","[{'name': 'adbe-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adbe-Q324-10-Q.html'}]",265768,USD,ADBE,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,US88339J1051,TRADE DESK INC/THE -CLASS A,14,"Facilita una diversificación mediática integral al proporcionar una plataforma de publicidad programática que permite a los anunciantes llegar estratégicamente a audiencias a través de diversos canales digitales, dispositivos y formatos de anuncios.",,,248755440,USD,TTD,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,JP3435000009,SONY GROUP CORP,15,"Opera en un amplio espectro de segmentos de medios, incluyendo música, cine, televisión y videojuegos, contribuyendo a la diversificación de la creación de contenido y los canales de distribución a nivel mundial.",,,13905705,JPY,6758,SMART,STK,False,EM_ME1
entertainment and media,media_diversification,US9345502036,WARNER MUSIC GROUP CORP-CL A,16,"Impulsa la expansión de contenido musical a diversos formatos digitales y canales de distribución, incluyendo plataformas de streaming, video e interactivas.",,,424890313,USD,WMG,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,US77543R1023,ROKU INC,17,"Facilita la agregación y distribución de diversos contenidos de streaming, permitiendo a los consumidores acceder a una amplia gama de opciones de entretenimiento y contribuyendo a la diversificación del consumo de medios.","El compromiso de Roku con la diversificación de los medios es evidente en su estructura de doble segmento, que abarca tanto un segmento de plataforma como de dispositivos. Los ingresos de la plataforma se generan a través de la publicidad digital y la distribución de servicios de streaming, incluidas las participaciones en los ingresos de suscripción y transacciones, suscripciones premium y botones de aplicaciones de marca. Este enfoque diversificado para la generación de ingresos, que aprovecha tanto la publicidad como varios modelos de servicios de streaming, subraya la estrategia de la empresa en la diversificación de los medios.","[{'name': 'roku-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/roku-FY24-10-K.html'}]",290651477,USD,ROKU,SMART,STK,False,EM_ME1
entertainment and media,media_diversification,US55825T1034,MADISON SQUARE GARDEN SPORTS,18,"Aprovecha su cartera de franquicias deportivas para crear y distribuir contenido a través de diversas plataformas de medios, ampliando el alcance y la participación de la audiencia a través de canales diversificados.",,,206591285,USD,MSGS,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,FR0000127771,VIVENDI SE,19,"Se enfoca en expandir su presencia en varios segmentos de medios, incluyendo publicaciones, televisión, música y publicidad, para construir un ecosistema de medios integral e interconectado.",,,29612113,EUR,VIV,SMART,STK,False,EM_ME1
entertainment and media,media_diversification,US65249B1098,NEWS CORP - CLASS A,20,"Opera una cartera diversa de activos mediáticos que abarcan varias plataformas y categorías de contenido, lo que refleja su participación en la diversificación de medios dentro de la industria.","News Corp está activamente involucrada en la diversificación de medios a través de varias iniciativas estratégicas. La venta de Foxtel a DAZN marca un movimiento hacia la simplificación y el enfoque en otras áreas de crecimiento. El desarrollo digital es evidente en la expansión de Digital Real Estate, Dow Jones y Book Publishing, que contribuyen al crecimiento del EBITDA del segmento, y en la transición de Talk en el Reino Unido a streaming. Además, la asociación de News Corp con OpenAI y la expansión a diversos formatos de contenido, incluidas las ventas de Biblias y HarperCollins Reino Unido, demuestran un enfoque multifacético para diversificar su presencia en los medios.",,129348126,USD,NWSA,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,US87256C1018,TKO GROUP HOLDINGS INC,21,Aprovecha una cartera de propiedades deportivas y de entretenimiento a nivel mundial para diversificar el contenido y la distribución de medios a través de diversas plataformas.,"TKO Group Holdings monetiza estratégicamente sus medios y contenido a través de diversas vías, incluyendo derechos de medios y contenido, eventos en vivo, patrocinios y licencias de productos de consumo. El enfoque de la empresa incluye la expansión de la distribución de contenido a través de asociaciones con plataformas como Netflix y ESPN, la oferta de eventos en vivo, contenido auxiliar y programación original a través de varios canales, y el aprovechamiento de plataformas lineales y directas al consumidor. La diversificación de TKO se demuestra aún más a través de las capacidades de producción global de IMG, que ofrece cobertura deportiva para eventos importantes en múltiples continentes, y la expansión de socios de medios para PBR con FOX Nation y la cadena CW uniéndose a la cobertura de CBS. Esta estrategia multifacética subraya los esfuerzos de TKO para maximizar la monetización y el alcance a través de diferentes formatos de medios y canales de distribución.","[{'name': 'tko-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tko-Q324-10-Q.html'}, {'name': 'tko-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tko-FY24-10-K.html'}]",652841542,USD,TKO,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,US6501111073,NEW YORK TIMES CO-A,22,Participación en la expansión de formatos y plataformas de medios para ampliar la entrega de contenido y el alcance de la audiencia.,"The New York Times Company demuestra su enfoque en la diversificación de medios a través de su operación en formatos digitales e impresos, ofreciendo suscripciones a noticias, The Athletic, Audio, Cooking y Games. Esta diversificación se destaca por un paquete solo digital que incluye acceso a noticias digitales, The Athletic, y productos de Cooking, Games y Wirecutter. Los flujos de ingresos de la empresa, que incluyen suscripciones, publicidad, licencias, referencias de afiliados de Wirecutter, eventos en vivo, libros, televisión y cine, y comercio minorista, enfatizan aún más sus ofertas de medios diversificadas.","[{'name': 'nyt-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nyt-Q324-10-Q.html'}, {'name': 'nyt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nyt-FY24-10-K.html'}]",755883,USD,NYT,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,US5303073051,LIBERTY BROADBAND-C,23,Implica aspectos de Diversificación de Medios dentro de sus operaciones.,,,172185589,USD,LBRDK,SMART,STK,False,EM_ME1
entertainment and media,media_diversification,US92719V1008,VIMEO INC,24,Permite la diversificación de medios a través de sus ofertas de plataforma.,,,491665421,USD,VMEO,VALUE,STK,False,EM_ME1
entertainment and media,media_diversification,US35137L1052,FOX CORP - CLASS A,25,Implica la expansión de su oferta de medios en diversas plataformas y tipos de contenido para llegar a una audiencia más amplia y adaptarse a los hábitos de consumo cambiantes.,,,356858008,USD,FOXA,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,US65336K1034,NEXSTAR MEDIA GROUP INC,26,Se dedica a expandir su cartera en diversas plataformas de medios y tipos de contenido para llegar a una audiencia más amplia.,"Nexstar opera como una empresa de medios diversificada con una presencia significativa en la radiodifusión televisiva, las cadenas de televisión y los activos de medios digitales. La estrategia de diversificación de medios de la empresa es evidente a través de sus participaciones en The CW, NewsNation, redes de multidifusión digital como Antenna TV y REWIND TV, y una participación en TV Food Network. Además, la cartera de Nexstar incluye una variedad de activos digitales, como sitios web locales, aplicaciones móviles, aplicaciones de televisión conectada y canales FAST, lo que demuestra un compromiso para expandir su alcance a través de múltiples formatos de contenido y canales de distribución.","[{'name': 'nxst-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nxst-Q324-10-Q.html'}, {'name': 'nxst-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nxst-FY24-10-K.html'}]",26904818,USD,NXST,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,US25862V1052,DOUBLEVERIFY HOLDINGS INC,27,Apoya a anunciantes y editores para navegar y garantizar la seguridad de la marca y el rendimiento en un panorama diverso y en evolución de canales de medios digitales.,"La plataforma de DoubleVerify opera en todo el ecosistema de publicidad digital, integrándose con plataformas programáticas, canales de redes sociales y editores digitales. La Plataforma Media AdVantage (MAP) de la empresa reúne verificación, optimización y medición de resultados en programática, social y CTV, y la empresa tiene la intención de extender sus capacidades de soluciones a nuevas adyacencias y cubrir canales y dispositivos digitales nuevos y en crecimiento, incluidos CTV, nuevas aplicaciones móviles y otras áreas emergentes de gasto publicitario digital. DoubleVerify se está expandiendo a múltiples formatos de contenido y canales de distribución, incluidas las redes sociales (YouTube, TikTok, Meta), CTV y publicidad programática, redes de medios minoristas.","[{'name': 'dv-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dv-Q324-10-Q.html'}, {'name': 'dv-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dv-FY24-10-K.html'}]",483311209,USD,DV,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,US87901J1051,TEGNA INC,28,Implica la expansión de sus operaciones mediáticas y flujos de ingresos a través de diversas plataformas y formatos de contenido.,"TEGNA demuestra diversificación mediática a través de la propiedad de 64 estaciones de televisión y dos estaciones de radio, complementada por una sólida presencia digital en plataformas en línea, móviles, de televisión conectada y redes sociales. Esta estrategia incluye redes multicast como True Crime Network y Quest, lo que permite a TEGNA llegar a los consumidores en diversos dispositivos y plataformas. Además, TEGNA ofrece resultados para los anunciantes en televisión, digital, televisión conectada (CTV) y plataformas de aplicaciones de streaming y CTV, incluida su red de publicidad de aplicaciones de streaming, Premion.","[{'name': 'tgna-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tgna-FY24-10-K.html'}]",196887976,USD,TGNA,SMART,STK,True,EM_ME1
entertainment and media,media_diversification,GB0033986497,ITV PLC,29,"Participa en la producción y distribución de diversos contenidos a través de plataformas de transmisión tradicionales y digitales, lo que contribuye al panorama cambiante del consumo de medios.",,,909056,GBP,ITV,SMART,STK,False,EM_ME1
entertainment and media,media_diversification,US4606901001,INTERPUBLIC GROUP OF COS INC,30,Apoya a los clientes en la navegación y el aprovechamiento de una amplia gama de canales y plataformas de medios en evolución para sus iniciativas de publicidad y marketing.,,,8514,USD,IPG,VALUE,STK,True,EM_ME1
entertainment and media,media_diversification,US45828L1089,INTEGRAL AD SCIENCE HOLDING,31,Proporciona soluciones que permiten a los anunciantes gestionar y medir eficazmente las campañas publicitarias en un panorama mediático cada vez más diverso y fragmentado.,,,498854158,USD,IAS,VALUE,STK,False,EM_ME1
entertainment and media,media_diversification,IE000JMT8VI3,NIQ GLOBAL INTELLIGENCE PLC,32,Involucra el panorama cambiante de diversos canales de medios y el consumo de contenido.,"NIQ demuestra su compromiso con la diversificación de los medios a través de sus soluciones que atienden al sector de los medios y otros sectores adyacentes, incluidos los servicios financieros y el gobierno. Esto se ve respaldado aún más por la entrada de NIQ en el sector del embalaje, aprovechando la IA Agéntica en sus activos de datos, y la adquisición de Gastrograph AI, una plataforma de información sensorial que proporciona capacidades analíticas relacionadas con ingredientes para fabricantes de alimentos y bebidas. Estas iniciativas indican la expansión de NIQ a diversos contenidos y métodos de distribución.",,801299795,USD,NIQ,SMART,STK,False,EM_ME1
entertainment and media,media_diversification,US35953D1046,FUBOTV INC -CLASS A,33,"Se enfoca en ofrecer una plataforma de streaming diversificada que agrega una amplia gama de canales de deportes en vivo, noticias y entretenimiento a una audiencia amplia.",,,441289672,USD,FUBO,SMART,STK,False,EM_ME1
