type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
energy and utilities,integration_of_renewable_energy,IT0003128367,ENEL SPA,11,"Integra activamente fuentes de energía renovable en los sistemas eléctricos, impulsando la transición hacia un panorama energético más sostenible y diversificado.",,,29816333,EUR,ENEL,SMART,STK,False,EU_REN
energy and utilities,integration_of_renewable_energy,US30161N1019,EXELON CORP,12,"Integra activamente fuentes de energía renovable en sus operaciones e infraestructura de red, apoyando la transición hacia un futuro energético sostenible.","La participación de la empresa en la Integración de Energías Renovables está impulsada por la legislación estatal y federal que exige el uso de fuentes de combustible de bajas emisiones, renovables y alternativas, junto con la implementación de programas de conservación de energía. Esto incluye la participación en programas de apoyo a empleos y capacitación en energía limpia, financiados a través de mecanismos como el recargo al cliente minorista ETAC. La empresa también participa en la adquisición de Créditos de Energía Renovable (REC) y compra Créditos del Mercado de Capacidad (CMC) de instalaciones nucleares para cumplir con los requisitos reglamentarios.","[{'name': 'exc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/exc-Q225-10-Q.html'}]",11000,USD,EXC,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,ES0144580Y14,IBERDROLA SA.,13,"Desempeña un papel importante en la conexión de diversas fuentes de energía renovable a la red, garantizando la estabilidad de la red y facilitando la transición a un sistema energético sostenible.",,,46586284,EUR,IBE,SMART,STK,False,EU_REN
energy and utilities,integration_of_renewable_energy,US88160R1014,TESLA INC,14,"Proporciona soluciones energéticas integrales, incluida la generación solar y el almacenamiento de baterías a gran escala, para facilitar la integración de la energía renovable en las redes y los hogares.",,,76792991,USD,TSLA,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US0255371017,AMERICAN ELECTRIC POWER,15,"Integra una creciente cartera de fuentes de energía renovable en sus operaciones de red, mejorando la fiabilidad del sistema y avanzando en la transición hacia una generación de energía más limpia.","El enfoque de AEP en la integración de energías renovables es evidente en sus esfuerzos por capitalizar los créditos fiscales para los activos de generación, con el proyecto de ley de reconciliación presupuestaria federal que apoya el 100% del plan de capital de 5 años de AEP de $9.9 mil millones para la generación eólica y solar. La compañía también está monitoreando de cerca las órdenes ejecutivas para evaluar los impactos potenciales en las calificaciones fiscales, y está trabajando con los legisladores federales y las legislaturas estatales para desplegar grandes cantidades de capital al tiempo que reduce el retraso regulatorio. Además, AEP está explorando formas innovadoras de ofrecer soluciones de energía personalizadas a los clientes, incluidos reactores modulares pequeños y celdas de combustible Bloom, para satisfacer la demanda pronosticada.",,4211,USD,AEP,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US00130H1059,AES CORP,16,"Desarrolla y opera una cartera de proyectos de energía renovable, facilitando su integración en las redes eléctricas existentes para mejorar la sostenibilidad y confiabilidad de la energía.","La participación de AES en la Integración de Energías Renovables es evidente en su cambio estratégico hacia plataformas de energía limpia, que incluyen energías renovables y almacenamiento de energía. La empresa está incorporando activamente aproximadamente 3 gigavatios de nuevos proyectos renovables, incluido el proyecto Morris Solar y el proyecto Bellefield 1, y tiene una cartera significativa de 51 GW para el crecimiento futuro. AES no solo está invirtiendo en energías renovables, sino que también está liderando la transición de la industria hacia la energía limpia, como lo demuestra la finalización de 3,5 GW de proyectos de energías renovables y almacenamiento de energía y la firma de PPA a largo plazo para 5,6 GW adicionales de nueva energía renovable.","[{'name': 'aes-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aes-Q324-10-Q.html'}, {'name': 'aes-FY23-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/aes-FY23-10-K.html'}]",2560358,USD,AES,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US8168511090,SEMPRA,17,Contribuye a la integración exitosa de fuentes de energía renovable en la red energética más amplia a través del desarrollo y la modernización de la infraestructura.,"Entergy Corporation demuestra su compromiso con la Integración de Energías Renovables a través del acuerdo de servicio eléctrico de Entergy Louisiana, LLC con Cameron LNG JV. Este acuerdo garantiza el suministro de hasta 950 MW de energía renovable de nuevos recursos renovables en Luisiana. Este acuerdo indica la asignación de la empresa a la integración de energías renovables.","[{'name': 'sre-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sre-Q225-10-Q.html'}, {'name': 'sre-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sre-Q324-10-Q.html'}]",11020,USD,SRE,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,DE0007236101,SIEMENS AG-REG,18,"Proporciona tecnologías y soluciones críticas para integrar fuentes de energía renovable en las redes eléctricas, mejorando la estabilidad y la eficiencia de la red.",,,14217,EUR,SIE,SMART,STK,False,EU_REN
energy and utilities,integration_of_renewable_energy,US3696043013,GENERAL ELECTRIC,19,"Desarrolla y proporciona tecnologías y servicios esenciales para la integración de fuentes de energía renovable, particularmente la energía eólica, en las redes energéticas globales.",,,498843743,USD,GE,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US2091151041,CONSOLIDATED EDISON INC,20,"Integra activamente fuentes de energía renovable en su red eléctrica y operaciones, mejorando la confiabilidad del sistema y apoyando la transición hacia la generación de energía sostenible.","Con Edison Transmission invierte en proyectos de transmisión eléctrica destinados a la transición hacia energía limpia y renovable, centrándose en llevar electricidad renovable a los clientes, particularmente en Nueva York y el Noreste. A través de la asociación New York Transco y conjuntamente con NYPA, Con Edison Transmission está desarrollando el proyecto de transmisión Propel NY Energy para entregar energía eólica marina a varios lugares de Nueva York. La empresa también está participando en licitaciones competitivas para desarrollar proyectos eléctricos adicionales, incluidas propuestas para construir infraestructura de transmisión para energía eólica marina en Nueva Jersey y para integrar la energía eólica marina en la red energética de la ciudad de Nueva York.","[{'name': 'ed-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ed-Q324-10-Q.html'}]",6691,USD,ED,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US69351T1060,PPL CORPORATION,21,"Integra fuentes de energía renovable en su infraestructura de suministro eléctrico, apoyando la transición hacia una red energética más sostenible y confiable.","El enfoque de PPL en la integración de energías renovables es evidente en sus objetivos estratégicos, que incluyen el avance de un futuro energético más limpio a través de la expansión y modernización de la generación con energías renovables y almacenamiento de baterías, así como el apoyo a la investigación y el desarrollo de soluciones bajas en carbono. Esto se demuestra aún más por la compra de PPL de aproximadamente 300 millones de dólares en créditos fiscales renovables en 2023. Además, Rhode Island Energy (RIE), una subsidiaria de PPL, participa en acuerdos a largo plazo para el suministro de energía limpia bajo el programa Rhode Island Renewable Energy Growth y el Estándar de Energía Limpia a Largo Plazo, utilizando mecanismos de recuperación de costos para mitigar el riesgo de precios de las materias primas.","[{'name': 'ppl-FY21-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ppl-FY21-10-K.html'}, {'name': 'ppl-Q322-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ppl-Q322-10-Q.html'}]",661547,USD,PPL,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US0188021085,ALLIANT ENERGY CORP,22,"Se enfoca en integrar fuentes de energía renovable, como la energía solar y eólica, en sus operaciones de servicios públicos para mejorar la confiabilidad de la red y avanzar en la entrega de energía sostenible.","Alliant Energy demuestra un compromiso significativo con la integración de energías renovables a través de diversas iniciativas. La empresa ha completado proyectos que suman 1.500 MW de generación solar y planea añadir aproximadamente 1.200 MW de nueva generación eólica y solar, junto con 1.000 MW de almacenamiento de energía. Alliant Energy también está aprovechando la Ley de Reducción de la Inflación para mejorar los beneficios fiscales de sus proyectos eólicos, solares y de almacenamiento de energía, y ha obtenido 3.000 millones de dólares en garantías de préstamos para futuras iniciativas de energía limpia. Además, Alliant Energy está renovando parques eólicos existentes y extendiendo el calendario de inversiones renovables para gestionar los riesgos, al tiempo que mantiene una combinación energética equilibrada a través de un enfoque de 'todo lo anterior'.","[{'name': 'lnt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lnt-FY24-10-K.html'}]",5026984,USD,LNT,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US34379V1035,FLUENCE ENERGY INC,23,Proporciona productos y servicios avanzados de almacenamiento de energía que facilitan la integración perfecta de fuentes de energía renovable en redes eléctricas y otras infraestructuras energéticas.,"El compromiso de Fluence con la Integración de Energías Renovables es evidente a través de sus soluciones de almacenamiento de baterías, que son cada vez más competitivas para satisfacer las necesidades de capacidad y superiores a las turbinas de gas. Los proyectos de baterías de la compañía se pueden implementar más rápidamente que la nueva generación de combustibles fósiles, lo que las convierte en una herramienta flexible para las empresas de servicios públicos y los operadores de redes. Además, Fluence está ampliando la aplicabilidad de sus soluciones de almacenamiento de baterías a nuevas áreas, como los centros de datos, para nivelar las fluctuaciones de energía de los ciclos de cómputo impulsados por la IA, y sus baterías suministraron el 26% de la demanda máxima de la tarde de CAISO, superando al gas por primera vez.",,523222620,USD,FLNC,SMART,STK,False,EU_REN
energy and utilities,integration_of_renewable_energy,US15189T1079,CENTERPOINT ENERGY INC,24,"Gestiona la infraestructura de la red eléctrica para facilitar la integración y distribución confiable de fuentes de energía renovable, asegurando la estabilidad de la red y la entrega eficiente a los clientes.","Indiana Electric está activamente involucrada en la integración de energías renovables, como lo demuestra la ejecución del IRP 2019/2020, que incluye la jubilación planificada de 730 MW de instalaciones de generación de carbón que serán reemplazadas principalmente por energías renovables como la solar y la eólica. Esto está respaldado además por las aprobaciones iniciales recibidas para 626 MW de generación solar y 200 MW de generación eólica a través de una combinación de BTAs y PPAs. El compromiso de la empresa también se evidencia en sus presentaciones ante la IURC, incluidas las del BTA modificado para comprar el proyecto solar Posey de 191 MW y la compra de 147 MW de energía eólica bajo un PPA de 25 años.","[{'name': 'cnp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cnp-Q125-10-Q.html'}]",8093,USD,CNP,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US83417M1045,SOLAREDGE TECHNOLOGIES INC,25,"Desarrolla y proporciona soluciones tecnológicas de energía inteligente que optimizan la generación de energía solar, gestionan el consumo de energía y facilitan la integración eficiente de la energía renovable en los sistemas de red.",,,188625650,USD,SEDG,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US25746U1097,DOMINION ENERGY INC,26,"Desarrolla e integra activamente fuentes de energía renovable, incluida la solar y la eólica marina, en su cartera de energía e infraestructura de red para avanzar en los objetivos de energía limpia.",,,6327,USD,D,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US4657411066,ITRON INC,27,"Facilita la integración de fuentes de energía renovable en la red a través de sus soluciones de medición inteligente, gestión de red y gestión de recursos energéticos distribuidos, permitiendo una entrega de energía eficiente y confiable.","La participación de Itron en la Integración de Energías Renovables es evidente a través de sus segmentos de Soluciones de Red y Resultados, que apoyan la gestión de recursos energéticos distribuidos (DERM) y la previsión de energía. Las soluciones IIoT de la empresa, facilitadas por el segmento de Soluciones de Red, incluyen específicamente DERM, lo que permite a las empresas de servicios públicos gestionar y optimizar los recursos energéticos distribuidos (DER). Estas soluciones brindan a las empresas de servicios públicos las herramientas para gestionar y optimizar la creciente prevalencia de DER, lo que destaca el papel de Itron en esta área.","[{'name': 'itri-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/itri-Q225-10-Q.html'}]",270760,USD,ITRI,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,CA1366351098,CANADIAN SOLAR INC,28,"Desarrolla y entrega soluciones de energía solar, incluyendo módulos, desarrollo de proyectos y almacenamiento de energía, que son críticos para la integración efectiva de energía renovable en las redes energéticas globales.",,,41498671,USD,CSIQ,SMART,STK,False,EU_REN
energy and utilities,integration_of_renewable_energy,US3364331070,FIRST SOLAR INC,29,"Desarrolla y fabrica módulos fotovoltaicos solares avanzados, que son componentes esenciales para generar energía renovable y facilitar su integración en las redes eléctricas a nivel mundial.","El compromiso de First Solar con la Integración de Energías Renovables es evidente a través de su enfoque en ofrecer módulos solares a escala de servicios públicos, posicionándolos como una alternativa atractiva a las fuentes de energía tradicionales. La empresa enfatiza el papel de la energía solar como complemento a la generación de energía tradicional, particularmente con los avances en el almacenamiento de energía. Las actividades de First Solar también incluyen el desarrollo de módulos fotovoltaicos avanzados de película delgada y tándem y la mejora de la producción de energía, y sus módulos ofrecen un Costo Nivelado de Energía (LCOE) más bajo en comparación con las formas tradicionales de generación de energía. Además, la empresa reconoce el impacto de los programas de incentivos gubernamentales y las iniciativas de descarbonización en la demanda de energía solar fotovoltaica.","[{'name': 'fslr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fslr-Q125-10-Q.html'}, {'name': 'fslr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fslr-Q225-10-Q.html'}, {'name': 'fslr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fslr-FY24-10-K.html'}, {'name': 'fslr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fslr-Q324-10-Q.html'}]",41622169,USD,FSLR,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US29355A1079,ENPHASE ENERGY INC,30,Ofrece microinversores y sistemas de gestión de energía que son esenciales para integrar de manera eficiente soluciones de energía solar y almacenamiento de baterías en las redes eléctricas residenciales y comerciales.,"El negocio de Enphase se centra en la integración de energías renovables, proporcionando una plataforma tecnológica que gestiona la generación solar, el almacenamiento y la comunicación. El Sistema de Energía Enphase permite el autoconsumo, maximiza el rendimiento energético, simplifica la instalación y mejora el tiempo de actividad del sistema, aprovechando la experiencia en electrónica de potencia, semiconductores y software basado en la nube. Este sistema admite servicios de red y plantas de energía virtual (VPP), ofreciendo capacidades avanzadas de monitoreo y mantenimiento remoto para una solución energética integral.","[{'name': 'enph-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/enph-Q324-10-Q.html'}]",105368327,USD,ENPH,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US4435106079,HUBBELL INC,31,Desempeña un papel clave en el tema de Integración de Energías Renovables.,"Hubbell reconoce el papel de las energías renovables en el crecimiento de su segmento Eléctrico, especificando que las energías renovables contribuyen en un porcentaje bajo a medio de un solo dígito. Si bien se identifica como un impulsor de crecimiento, las energías renovables no se enfatizan como un enfoque estratégico principal para la compañía. Los mercados del segmento Eléctrico de la compañía se benefician de estas contribuciones, aunque no se especifican detalles sobre recursos dedicados.",,216386790,USD,HUBB,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US92840M1027,VISTRA CORP,32,"Desempeña un papel fundamental en la facilitación de la incorporación de fuentes de energía renovable a la red eléctrica, garantizando la confiabilidad y la estabilidad a medida que evoluciona la combinación energética.","La participación de Vistra en la Integración de Energías Renovables es evidente a través de la Fusión con Energy Harbor, que combina los negocios nucleares y minoristas de Vistra con ciertas instalaciones de renovables y almacenamiento de energía Vistra Zero para diversificar y escalar en múltiples tecnologías libres de carbono. Sin embargo, la compañía ha aplazado algunos gastos de capital previstos para proyectos de renovables debido a restricciones en la cadena de suministro. Si bien se prevé que los proyectos operativos y de desarrollo de Vistra Zero se beneficien de la IRA, la integración de fuentes de energía renovable es parte de una estrategia de diversificación más amplia.","[{'name': 'vst-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vst-Q225-10-Q.html'}, {'name': 'vst-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vst-Q324-10-Q.html'}, {'name': 'vst-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vst-FY24-10-K.html'}, {'name': 'vst-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vst-Q125-10-Q.html'}]",254457731,USD,VST,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US30040W1080,EVERSOURCE ENERGY,33,Facilita la conexión de proyectos de energía renovable a la red eléctrica y desarrolla infraestructura para apoyar la integración de fuentes de energía limpia.,"Eversource desempeña un papel en la integración de energías renovables a través de varias iniciativas, incluida la habilitación de la transmisión y distribución de fuentes de energía mixtas para respaldar los objetivos de descarbonización y electrificación. Los esfuerzos de la empresa se destacan por la presentación del Plan de Modernización del Sector Eléctrico (ESMP) de NSTAR Electric, que se enfoca en actualizar el sistema de distribución para mejorar la confiabilidad de la red y permitir la adopción de energía renovable y recursos energéticos distribuidos. Además, Eversource está trabajando en proyectos como la subestación subterránea de Cambridge y el sistema de almacenamiento de energía de baterías de Outer Cape, y un proyecto piloto de geotermia en red, lo que demuestra su compromiso de satisfacer las crecientes necesidades de recursos de energía limpia.","[{'name': 'es-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/es-FY24-10-K.html'}]",182880167,USD,ES,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US1258961002,CMS ENERGY CORP,34,"Integra activamente fuentes de energía renovable en su infraestructura de red, centrándose en modernizar sus sistemas para apoyar un suministro de energía sostenible y confiable.",,,5840,USD,CMS,SMART,STK,True,EU_REN
energy and utilities,integration_of_renewable_energy,US46982L1089,JACOBS SOLUTIONS INC,35,"Proporciona servicios de ingeniería, consultoría y gestión de proyectos para la integración de fuentes de energía renovable en redes eléctricas e infraestructura, apoyando la transición hacia soluciones de energía sostenible.","La participación de Jacobs en la Integración de Energías Renovables es evidente en su enfoque estratégico en la cadena de valor de Respuesta Climática, particularmente en su provisión de soluciones de extremo a extremo en transición energética y descarbonización. El negocio de energía y potencia de la empresa apoya activamente esta transición a través de trabajos de interconexión y proyectos de modernización de redes, especialmente en Europa. Esto se ve reforzado por una sólida cartera de trabajos en Oriente Medio y el crecimiento en Australia, impulsado por proyectos de transporte y agua.","[{'name': 'j-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/j-Q125-10-Q.html'}]",582332987,USD,J,SMART,STK,True,EU_REN
