type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
transportation and logistics,supply_chain_solutions,US7835491082,RYDER SYSTEM INC,11,"Ofrece soluciones integrales de cadena de suministro, que abarcan gestión de flotas, transporte dedicado y servicios de logística integrados para optimizar la eficiencia operativa de las empresas.","Ryder demuestra una fuerte conexión con el tema de Soluciones de Cadena de Suministro a través de su segmento de negocio dedicado de Soluciones de Cadena de Suministro (SCS), que es un área clave de enfoque para la empresa. Esto se evidencia por el hecho de que la empresa se beneficia de tendencias seculares favorables a largo plazo en soluciones de cadena de suministro, y el segmento SCS proporciona estas soluciones. Los ingresos operativos de Soluciones de Cadena de Suministro de Ryder han aumentado, impulsados por nuevos negocios, mayores volúmenes de clientes y precios, y las ganancias también han experimentado un aumento significativo debido al crecimiento de los ingresos operativos e iniciativas para optimizar la red minorista omnicanal. La empresa anticipa que el 60% de sus ingresos de 2025 provendrán de los negocios de Soluciones de Cadena de Suministro y Transporte Dedicado, lo que destaca la creciente importancia de este segmento.","[{'name': 'r-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/r-Q324-10-Q.html'}, {'name': 'r-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/r-Q225-10-Q.html'}, {'name': 'r-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/r-FY24-10-K.html'}]",11478,USD,R,SMART,STK,True
transportation and logistics,supply_chain_solutions,US5949181045,MICROSOFT CORP,12,"Proporciona software y servicios basados en la nube, incluido Dynamics 365 Supply Chain Management, para optimizar y modernizar las operaciones de la cadena de suministro para empresas a nivel mundial.",,,272093,USD,MSFT,SMART,STK,True
transportation and logistics,supply_chain_solutions,US6795801009,OLD DOMINION FREIGHT LINE,13,"Proporciona servicios integrales de transporte de carga consolidada (LTL), que son fundamentales para optimizar la logística y facilitar el movimiento eficiente de mercancías dentro de operaciones más amplias de la cadena de suministro.","La participación de Old Dominion Freight Line en Soluciones de Cadena de Suministro se refleja en su oferta de consultoría de cadena de suministro como un servicio de valor agregado junto con sus ofertas principales de LTL. Si bien la empresa proporciona consultoría de cadena de suministro, no es un enfoque principal, sino uno de varios servicios de valor agregado que incluyen el transporte de contenedores y la intermediación de cargas completas. Esto indica un papel complementario en la oferta de enfoques integrados para mejorar el rendimiento de la cadena de suministro, sin detalles explícitos sobre soluciones únicas o inversiones significativas.","[{'name': 'odfl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/odfl-Q324-10-Q.html'}, {'name': 'odfl-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/odfl-Q224-10-Q.html'}, {'name': 'odfl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/odfl-FY24-10-K.html'}]",272667,USD,ODFL,SMART,STK,True
transportation and logistics,supply_chain_solutions,US68389X1054,ORACLE CORP,14,"Proporciona soluciones integrales de gestión de la cadena de suministro basadas en la nube que permiten a las empresas optimizar los procesos de planificación, logística, fabricación e inventario.","El compromiso de Oracle con las Soluciones de Cadena de Suministro es evidente a través de sus ofertas de SaaS y el desarrollo de aplicaciones integradas basadas en agentes de IA para la cadena de suministro y la fabricación. Safra Catz identifica a Oracle como líder en soluciones de back office empresarial, destacando específicamente sus soluciones SaaS para la cadena de suministro y la fabricación. El negocio de aplicaciones de la empresa fue la primera área trasladada a la nube hace más de una década, estableciendo a Oracle como líder en soluciones SaaS para ERP, finanzas, EPM, HCM, cadena de suministro y fabricación.",,272800,USD,ORCL,SMART,STK,True
transportation and logistics,supply_chain_solutions,DK0060079531,DSV A/S,15,"Ofrece una suite integral de servicios de transporte y logística, desempeñando un papel fundamental en la optimización y gestión de cadenas de suministro globales para diversas industrias.",,,44165865,DKK,DSV,SMART,STK,False
transportation and logistics,supply_chain_solutions,CH0025238863,KUEHNE + NAGEL INTL AG-REG,16,Proporciona servicios integrales de logística global y transitarios que son fundamentales para optimizar y gestionar las cadenas de suministro internacionales.,,,39106394,CHF,KNIN,SMART,STK,False
transportation and logistics,supply_chain_solutions,US03073E1055,CENCORA INC,17,"Proporciona soluciones integrales que gestionan y optimizan el flujo global de productos farmacéuticos, garantizando una distribución eficiente y segura en toda la cadena de suministro de atención médica.","El compromiso de Cencora con las Soluciones de Cadena de Suministro es evidente en sus inversiones estratégicas destinadas a mejorar su red de distribución y tecnología. La empresa enfatiza su papel en garantizar un acceso eficiente y confiable a los medicamentos para los pacientes, destacando sus interacciones con clientes y socios en toda la cadena de suministro. Cencora ha invertido significativamente durante la última década para garantizar que su cadena de suministro esté equipada para cumplir con la Ley de Seguridad de la Cadena de Suministro de Medicamentos (DSCSA), posicionándose como líder del mercado en el apoyo a la cadena de suministro farmacéutica y cumpliendo con los requisitos mejorados de seguimiento y visibilidad.","[{'name': 'cor-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cor-Q325-10-Q.html'}]",1714996,USD,COR,SMART,STK,True
transportation and logistics,supply_chain_solutions,US4385161066,HONEYWELL INTERNATIONAL INC,18,"Proporciona un conjunto completo de soluciones de automatización, software y hardware diseñadas para mejorar la eficiencia, la visibilidad y la resiliencia en diversos aspectos de las cadenas de suministro globales.","La participación de Honeywell en Soluciones de Cadena de Suministro es evidente a través de varias iniciativas. La compañía se enfoca en esfuerzos de transformación de la cadena de suministro, como lo destacó el Presidente de Aeroespacial, lo que apoya su perfil de crecimiento. Honeywell emplea activamente estrategias de mitigación, que incluyen acciones de precios, cobertura, planificación para materiales restringidos, desarrollo de nuevos proveedores, herramientas de seguimiento del suministro de materiales y compromiso directo con proveedores clave para satisfacer la demanda del cliente y reducir el riesgo de suministro. Además, Honeywell colabora proactivamente con proveedores primarios y secundarios para mitigar posibles escaseces y reducir la volatilidad de suministro y precios.","[{'name': 'hon-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hon-Q324-10-Q.html'}, {'name': 'hon-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hon-Q125-10-Q.html'}]",4350,USD,HON,SMART,STK,True
transportation and logistics,supply_chain_solutions,US3021301094,EXPEDITORS INTL WASH INC,19,"Impulsa el comercio global a través de servicios integrales de logística y transporte de mercancías, optimizando las soluciones de la cadena de suministro para empresas de diversas industrias.","Expeditors International of Washington declara explícitamente que proporciona un conjunto completo de servicios de logística global, que incluye una variedad de soluciones de cadena de suministro. Estas soluciones abarcan la consolidación de carga aérea y marítima, corretaje de aduanas, almacenamiento y distribución, gestión de órdenes de compra, consolidación de proveedores, transporte con plazos definidos, tránsito con temperatura controlada, seguro de carga y monitoreo y seguimiento de carga especializado. La empresa enfatiza su provisión de 'otras soluciones de cadena de suministro' como parte de su oferta de servicios, lo que indica un enfoque estratégico en esta área.","[{'name': 'expd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q125-10-Q.html'}, {'name': 'expd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q324-10-Q.html'}, {'name': 'expd-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/expd-Q224-10-Q.html'}, {'name': 'expd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/expd-FY24-10-K.html'}]",269082,USD,EXPD,SMART,STK,True
transportation and logistics,supply_chain_solutions,US74340W1036,PROLOGIS INC,20,"Proporciona bienes raíces e infraestructura logística esenciales, lo que permite el funcionamiento eficiente y la optimización de las soluciones de la cadena de suministro global.",,,88819288,USD,PLD,SMART,STK,True
transportation and logistics,supply_chain_solutions,US4456581077,HUNT (JB) TRANSPRT SVCS INC,21,Proporciona servicios integrales de transporte y logística esenciales para la gestión y optimización eficaz de la cadena de suministro.,"El compromiso de J.B. Hunt con las Soluciones de Cadena de Suministro es evidente a través de su plataforma J.B. Hunt 360°, que proporciona a los expedidores y transportistas un acceso, visibilidad y transparencia mejorados en toda la cadena de suministro. La empresa enfatiza su capacidad para personalizar servicios, ayudando a los clientes a optimizar dinámicamente su cadena de suministro y sus planes de capacidad. Si bien una parte de los ingresos de ICS se ejecuta a través del Marketplace para J.B. Hunt 360, la empresa también se enfoca en brindar servicios valiosos críticos para las necesidades comerciales de los clientes, adaptándose a las alteraciones en los flujos de carga de la cadena de suministro y el abastecimiento del país de origen.","[{'name': 'jbht-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jbht-Q324-10-Q.html'}, {'name': 'jbht-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jbht-FY24-10-K.html'}]",270825,USD,JBHT,SMART,STK,True
transportation and logistics,supply_chain_solutions,IE00B4BNMY34,ACCENTURE PLC-CL A,22,"Ofrece servicios integrales de consultoría, tecnología y externalización para ayudar a los clientes a diseñar, optimizar y gestionar operaciones de cadena de suministro resilientes y eficientes a nivel mundial.",,,67889930,USD,ACN,SMART,STK,True
transportation and logistics,supply_chain_solutions,US69370C1009,PTC INC,23,"Proporciona soluciones de software empresarial, incluyendo la Gestión del Ciclo de Vida del Producto (PLM), la Gestión del Ciclo de Vida del Servicio (SLM) y plataformas de IoT industrial, que son cruciales para optimizar el desarrollo de productos, los procesos de fabricación y las operaciones de servicio dentro de las cadenas de suministro globales.","El compromiso de PTC con las soluciones de cadena de suministro se demuestra a través del lanzamiento de Arena Supply Chain Intelligence dentro de su entorno PLM, que incorpora monitoreo de riesgos impulsado por IA. Si bien no es un enfoque estratégico de primer nivel, esta oferta mejora la coherencia y la trazabilidad de los datos en el diseño, la fabricación y el servicio. Arena Supply Chain Intelligence forma parte de la solución PLM de PTC.",,121507047,USD,PTC,SMART,STK,True
transportation and logistics,supply_chain_solutions,US74051N1028,PREMIER INC-CLASS A,24,"Proporciona servicios y tecnologías integrales que optimizan diversos aspectos de las operaciones de la cadena de suministro, mejorando la eficiencia y la resiliencia para las empresas.","El enfoque de Premier en Soluciones de Cadena de Suministro es evidente a través de su plataforma integral habilitada por tecnología que ofrece servicios críticos de cadena de suministro. El compromiso de la empresa se ve subrayado por su plataforma integrada que aborda la inteligencia clínica, la mejora de márgenes y la atención basada en el valor, junto con inversiones en habilitación tecnológica y estudios de evidencia del mundo real. Premier se distingue como la única empresa de atención médica que ofrece una solución de cadena de suministro digital totalmente integrada, desde la obtención hasta la compra y los pagos, y se dedica a la excelencia en la cadena de suministro a través de la diversificación, la resiliencia y las estrategias digitales, incluida la automatización de facturación y pagos.","[{'name': 'pinc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pinc-Q125-10-Q.html'}, {'name': 'pinc-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pinc-Q325-10-Q.html'}, {'name': 'pinc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/pinc-Q225-10-Q.html'}, {'name': 'pinc-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pinc-FY25-10-K.html'}]",135423674,USD,PINC,VALUE,STK,True
transportation and logistics,supply_chain_solutions,US0427351004,ARROW ELECTRONICS INC,25,"Proporciona servicios y soluciones integrales que optimizan las cadenas de suministro globales de componentes electrónicos y productos de computación empresarial, desde el diseño hasta la entrega.","El compromiso de Arrow Electronics con las Soluciones de Cadena de Suministro es evidente a través de sus ofertas de servicios de cadena de suministro global, que incluyen adquisición, logística, almacenamiento y análisis de datos. Estos servicios, proporcionados dentro del segmento de componentes globales, impactan positivamente en los márgenes brutos. La empresa también está evaluando e implementando activamente acciones de mitigación, como la optimización de la cadena de suministro y las soluciones de procesamiento de aranceles, al tiempo que mejora las operaciones de almacén y logística como parte de su plan de eficiencia.","[{'name': 'arw-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arw-Q125-10-Q.html'}, {'name': 'arw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arw-Q324-10-Q.html'}]",4568,USD,ARW,SMART,STK,True
transportation and logistics,supply_chain_solutions,US9892071054,ZEBRA TECHNOLOGIES CORP-CL A,26,"Ofrece soluciones de inteligencia de activos empresariales, que incluyen computación móvil, captura de datos y tecnologías RFID, que optimizan las operaciones de la cadena de suministro y mejoran la eficiencia en diversas industrias.","Zebra se beneficia de la creciente demanda de digitalización y automatización de flujos de trabajo en diversas industrias, ofreciendo hardware, software y servicios innovadores. Las soluciones de la empresa son cruciales para digitalizar y automatizar flujos de trabajo, con un importante proveedor de logística de transporte que se actualiza a la solución de computación móvil vestible de Zebra para mejorar el rendimiento y la visibilidad de activos en tiempo real. Zebra también está expandiendo sus soluciones de visión artificial 3D a la logística y tiene una cartera de oportunidades en toda la cadena de suministro, como lo demuestra un minorista en línea en América del Sur que selecciona la tecnología de Zebra para optimizar las operaciones del almacén. Además, la adquisición de Photoneo por parte de Zebra, una empresa de visión artificial 3D, facilitará la expansión a la fabricación de automóviles, la logística y otros mercados clave.",,276304,USD,ZBRA,SMART,STK,True
transportation and logistics,supply_chain_solutions,US9507551086,WERNER ENTERPRISES INC,27,"Proporciona servicios integrales de logística y transporte, lo que permite una gestión eficiente e integrada de la cadena de suministro para sus clientes.","Werner participa en soluciones de cadena de suministro a través de su sector de logística, gestionando los requisitos de transporte y proporcionando una red de entrega en América del Norte. La empresa ofrece soluciones diversas y ágiles para satisfacer las necesidades de transporte y logística de los clientes, y su negocio Dedicado sobresale cuando la fiabilidad es lo más importante entre los grandes expedidores empresariales. El segmento de logística de Werner se basa en sistemas de información y asociados cualificados, y la empresa espera que la incertidumbre de la cadena de suministro siga jugando a su favor. La empresa proporciona análisis de sistemas para optimizar las necesidades de transporte.","[{'name': 'wern-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wern-Q125-10-Q.html'}]",276009,USD,WERN,SMART,STK,True
transportation and logistics,supply_chain_solutions,SG9999000020,FLEX LTD,28,"Ofrece soluciones integrales para la cadena de suministro que abarcan servicios de diseño, ingeniería, fabricación y logística para optimizar la entrega global de productos y la eficiencia operativa para sus clientes.","El compromiso de Flex con las Soluciones de la Cadena de Suministro es evidente en su posición como uno de los mayores proveedores del mundo, que ofrece innovación tecnológica, soluciones de cadena de suministro y fabricación en aproximadamente 30 países. Esto se ve reforzado por la estrategia de Flex de proporcionar a los clientes soluciones de cadena de suministro globales verticalmente integradas, lo que les permite diseñar, construir, enviar y dar servicio a productos empaquetados completos. Flex enfatiza sus avanzadas soluciones y servicios de gestión de la cadena de suministro como una ventaja competitiva, centrándose en fortalecer sus capacidades principales de fabricación y cadena de suministro.","[{'name': 'flex-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/flex-FY25-10-K.html'}, {'name': 'flex-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flex-Q325-10-Q.html'}]",4596077,USD,FLEX,SMART,STK,True
transportation and logistics,supply_chain_solutions,US1924221039,COGNEX CORP,29,"Proporciona sistemas de visión artificial que automatizan y optimizan diversas etapas de la cadena de suministro, desde la fabricación hasta la logística y la distribución.","La participación de Cognex en soluciones de cadena de suministro es evidente a través de su estrategia de crecimiento logístico, que incluye abordar desafíos como las interrupciones por COVID y la escasez de chips. La empresa gestiona y adapta activamente su cadena de suministro, como lo demuestran sus esfuerzos de recuperación de la cadena de suministro liderados por Matt Moschner en 2021 y 2022. Cognex también utiliza múltiples fabricantes contratados por terceros en el sudeste asiático y se enfoca en comprender los componentes dentro de sus productos, lo que subraya aún más su participación en la gestión de la cadena de suministro.",,267547,USD,CGNX,SMART,STK,True
transportation and logistics,supply_chain_solutions,US4990491049,KNIGHT-SWIFT TRANSPORTATION,30,Proporciona servicios de transporte y logística críticos que son integrales para optimizar y gestionar cadenas de suministro complejas.,"La participación de Knight-Swift en soluciones de cadena de suministro es evidente a través de sus segmentos de Logística e Intermodal, que ofrecen una multitud de soluciones de envío, incluida la capacidad de carga de camiones y modos de transporte alternativos, utilizando una red de capacidad de terceros y proveedores ferroviarios. La compañía gestiona cadenas de suministro para clientes y se adapta a los cambios en las políticas comerciales, incluida la gestión de los niveles de inventario. Además, el enfoque de la compañía en mejorar su segmento de logística y reaccionar a las condiciones del mercado demuestra su compromiso con la dinámica de la cadena de suministro.","[{'name': 'knx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/knx-Q125-10-Q.html'}]",288039996,USD,KNX,SMART,STK,True
